seq,t_ms,pid_tick,base_speed,speed_plan,speed_out,steer_out,err,lookahead,trend,yaw10,ra_yaw10,ra_hard_target10,ra_outer_cmd,yaw_rate_dps,duty_left,duty_right,left_speed,right_speed,ra_timer,ra_hard_cnt,tf_us,inter_us,battery_x10,valid_rows,ra_flag,ra_pre,ra_phase,ra_dir,ra_ip_row,ra_slow_row,ra_turn_row,ra_exit_reason,route_step,route_flag,route_action,post_edge_side,speed_reason,line_lost,inter_type,sym_component,ip_max_row,ip_visual_row,ip_ctrl_row,ip_ctrl_dir,ip_ctrl_score,ip_ctrl_reason,fast_ra_type,fast_front,fast_left,fast_right,line_takeover_ready,line_takeover_cnt,exit_boost_active,exit_boost_cnt,hard_outer_dynamic,yaw_pred,yaw_remain,outer_scale,takeover_valid_rows,takeover_error,takeover_lookahead,takeover_trend,box_top,box_bottom,box_left,box_right,pre_detail,turn_mark,hard_enter_ip,hard_enter_tick,pre_seen_frames
192,2608,326,1804,0,1400,-1033,0,0,0,-633,1006,800,935,350,366,2433,605,161,37,31,6418,255,119,0,0,0,4,2,110,50,58,2,3,2,2,0,0,1,0,0,0,0,98,0,100,1,0,0,0,0,0,0,1,14,1089,690,109,100,0,0,0,0,0,0,0,0,0,0,78,290,0
193,2616,327,1804,0,1400,-826,0,0,0,-607,1032,800,935,291,573,2226,605,161,38,31,3006,277,119,0,0,0,4,2,110,50,58,2,3,2,2,0,0,1,0,0,0,0,94,0,100,1,0,0,0,0,0,0,1,14,1089,690,109,100,0,0,0,0,0,0,0,0,0,0,78,290,0
194,2624,328,1804,0,1400,-380,0,0,0,-600,1039,800,935,163,1019,1780,605,161,39,31,3006,277,119,0,0,0,4,2,110,50,58,2,3,2,2,0,0,1,0,0,0,0,94,0,100,1,0,0,0,0,0,0,1,14,1089,690,109,100,0,0,0,0,0,0,0,0,0,0,78,290,0
195,2632,329,1804,0,1400,-219,0,0,0,-598,1041,800,935,117,1180,1619,519,145,40,31,3006,277,119,0,0,0,4,2,110,50,58,2,3,2,2,0,0,1,0,0,0,0,94,0,100,1,0,0,0,0,0,0,1,14,1089,690,109,100,0,0,0,0,0,0,0,0,0,0,78,290,0
196,2640,330,1804,0,1400,0,0,0,0,-599,1040,800,935,43,1400,1400,486,177,41,31,3141,914,119,0,0,0,5,2,110,50,58,2,4,5,2,0,0,1,0,0,62,62,90,0,100,1,0,1,0,0,0,0,1,14,1089,690,109,100,0,0,0,0,3,39,25,85,0,8,78,290,0
197,2648,331,1804,0,1400,0,0,0,0,-601,1038,800,935,17,1400,1400,451,218,42,31,3141,914,119,0,0,0,5,2,110,50,58,2,4,5,2,0,0,1,0,0,62,62,90,0,100,1,0,1,0,0,0,0,1,14,1089,690,109,100,0,0,0,0,3,39,25,85,0,8,78,290,0
198,2656,332,1804,0,1400,0,0,0,0,-604,1035,800,935,-9,1400,1400,451,218,43,31,3141,914,119,0,0,0,5,2,110,50,58,2,4,5,2,0,0,1,0,0,62,62,90,0,100,1,0,1,0,0,0,0,1,14,1089,690,109,100,0,0,0,0,3,39,25,85,0,8,78,290,0
199,2664,333,1804,0,1400,0,0,0,0,-606,1033,800,935,-15,1400,1400,413,258,44,31,5056,924,119,0,0,0,5,2,110,50,58,2,4,5,2,0,0,1,0,0,62,62,86,0,100,1,0,1,0,0,0,0,1,14,1089,690,109,100,0,0,0,0,3,39,25,85,0,8,78,290,0
200,2672,334,1804,0,1400,0,0,0,0,-607,1031,800,935,-22,1400,1400,394,296,45,31,5056,924,119,0,0,0,5,2,110,50,58,2,4,5,2,0,0,1,0,0,62,62,86,0,100,1,0,1,0,0,0,0,1,14,1089,690,109,100,0,0,0,0,3,39,25,85,0,8,78,290,0
201,2680,335,1804,0,1400,0,0,0,0,-612,1026,800,935,-38,1400,1400,383,329,46,31,3146,931,119,0,0,0,5,2,110,50,58,2,4,5,2,0,0,1,0,0,64,64,82,0,100,1,0,1,0,0,0,0,1,14,1089,690,109,100,0,0,0,0,3,39,25,85,0,8,78,290,0
202,2688,336,1804,0,1400,0,0,0,0,-614,1025,800,935,-35,1400,1400,382,353,47,31,3146,931,119,0,0,0,5,2,110,50,58,2,4,5,2,0,0,1,0,0,64,64,82,0,100,1,0,1,0,0,0,0,1,14,1089,690,109,100,0,0,0,0,3,39,25,85,0,8,78,290,0
203,2696,337,1804,0,1400,0,0,0,0,-614,1024,800,935,-15,1400,1400,382,353,48,31,3007,911,119,0,0,0,5,2,110,50,58,2,4,5,2,0,0,1,5,0,68,68,78,0,100,1,0,0,0,0,0,0,1,14,1089,690,109,100,0,0,0,0,3,39,25,85,0,8,78,290,0
204,2704,338,2461,1804,2479,0,0,0,0,-613,0,0,0,-1,2479,2479,393,381,0,0,3007,911,119,0,0,0,0,0,0,0,0,0,4,5,2,0,10,1,0,0,0,0,78,0,100,1,0,0,0,0,0,0,1,15,1089,690,109,100,0,0,0,0,0,0,0,0,0,0,78,290,0
205,2712,339,2126,1804,2119,0,0,0,0,-613,0,0,0,2,2119,2119,404,404,0,0,3007,911,119,0,0,0,0,0,0,0,0,0,4,5,2,0,10,1,0,0,0,0,78,0,100,1,0,0,0,0,0,0,1,16,1089,690,109,100,0,0,0,0,0,0,0,0,0,0,78,290,0
206,2720,340,1804,1804,1778,-130,0,0,0,-610,0,0,0,18,1647,1908,420,424,0,0,6423,177,119,0,0,0,0,0,0,0,0,0,4,5,2,0,10,1,0,0,0,0,74,0,100,1,0,1,0,0,0,0,1,17,1089,690,109,100,0,0,0,0,0,0,0,0,0,0,78,290,0
207,2728,341,1804,1804,1933,-149,0,0,0,-609,0,0,0,23,1783,2083,420,424,0,0,6423,177,119,0,0,0,0,0,0,0,0,0,4,5,2,0,10,1,0,0,0,0,74,0,100,1,0,1,0,0,0,0,1,18,1089,690,109,100,0,0,0,0,0,0,0,0,0,0,78,290,0
208,2736,342,1804,1804,1924,-152,0,0,0,-606,0,0,0,24,1772,2076,439,439,0,0,3007,176,119,0,0,0,0,0,0,0,0,0,4,5,2,0,10,1,0,0,0,0,70,0,100,1,0,1,0,0,0,0,1,19,1089,690,109,100,0,0,0,0,0,0,0,0,0,0,78,290,0
209,2744,343,1804,1804,1912,-76,0,0,0,-605,0,0,0,13,1836,1988,468,458,0,0,3007,176,119,0,0,0,0,0,0,0,0,0,4,5,2,0,10,1,0,0,0,0,70,0,100,1,0,1,0,0,0,0,1,20,1089,690,109,100,0,0,0,0,0,0,0,0,0,0,78,290,0
210,2752,344,1804,1804,1898,10,0,0,0,-607,0,0,0,-1,1908,1888,495,489,0,0,3007,176,119,0,0,0,0,0,0,0,0,0,4,5,2,0,10,1,0,0,0,0,70,0,100,1,0,1,0,0,0,0,1,21,1089,690,109,100,0,0,0,0,0,0,0,0,0,0,78,290,0
211,2760,345,1804,1804,1885,93,0,0,0,-609,0,0,0,-13,1979,1792,517,516,0,0,3156,842,119,0,0,0,0,0,0,0,0,0,4,5,2,0,10,1,5,0,78,78,78,0,100,1,0,1,0,0,0,0,1,22,1089,690,109,100,0,0,0,0,11,47,25,85,0,0,78,290,0
212,2768,346,1804,1804,1885,104,0,0,0,-610,0,0,0,-16,1990,1781,517,516,0,0,3156,842,119,0,0,0,0,0,0,0,0,0,4,5,2,0,10,1,5,0,78,78,78,0,100,1,0,1,0,0,0,0,1,23,1089,690,109,100,0,0,0,0,11,47,25,85,0,0,78,290,0
213,2776,347,1804,1804,1873,45,0,0,0,-610,0,0,0,-8,1918,1827,536,548,0,0,3156,842,119,0,0,0,0,0,0,0,0,0,4,5,2,0,10,1,5,0,78,78,78,0,100,1,0,1,0,0,0,0,1,24,1089,690,109,100,0,0,0,0,11,47,25,85,0,0,78,290,0
214,2784,348,1804,1804,1857,-48,0,0,0,-609,0,0,0,5,1809,1906,566,579,0,0,5064,181,119,0,0,0,0,0,0,0,0,0,4,5,2,0,10,1,0,0,0,0,74,0,100,1,0,1,0,0,0,0,1,25,1089,690,109,100,0,0,0,0,0,0,0,0,0,0,78,290,0
215,2792,349,1804,1804,1845,-91,0,0,0,-607,0,0,0,13,1754,1936,593,602,0,0,5064,181,119,0,0,0,0,0,0,0,0,0,4,5,2,0,10,1,0,0,0,0,74,0,100,1,0,1,0,0,0,0,1,26,1089,690,109,100,0,0,0,0,0,0,0,0,0,0,78,290,0
216,2800,350,1469,1459,799,-140,-16,12,28,-606,0,0,0,15,659,939,623,625,0,0,4006,1535,119,30,0,1,0,0,0,0,0,0,4,5,2,0,10,0,5,0,86,86,86,0,100,1,0,1,0,0,0,0,0,27,1089,690,109,100,0,0,0,0,15,51,0,60,2,0,78,290,1
217,2808,351,1520,1520,1136,-301,-16,12,28,-604,0,0,0,18,834,1437,623,625,0,0,4006,1535,119,30,0,1,0,0,0,0,0,0,4,5,2,0,10,0,5,0,86,86,86,0,100,1,0,1,0,0,0,0,0,27,1089,690,109,100,0,0,0,0,15,51,0,60,2,0,78,290,2
218,2816,352,1520,1520,1105,-166,-14,22,36,-604,0,0,0,9,939,1272,655,642,0,0,3800,982,119,34,0,1,0,0,0,0,0,0,4,5,2,0,10,0,0,0,0,0,94,0,100,1,0,1,0,0,0,0,0,27,1089,690,109,100,0,0,0,0,0,0,0,0,3,0,78,290,3
219,2824,353,1520,1520,1093,99,-14,22,36,-606,0,0,0,-11,1192,994,686,661,0,0,3800,982,119,34,0,1,0,0,0,0,0,0,4,5,2,0,10,0,0,0,0,0,94,0,100,1,0,1,0,0,0,0,0,27,1089,690,109,100,0,0,0,0,0,0,0,0,3,0,78,290,4
220,2832,354,1520,1520,1082,158,-14,22,36,-608,0,0,0,-19,1240,924,707,684,0,0,3800,982,119,34,0,1,0,0,0,0,0,0,4,5,2,0,10,0,0,0,0,0,94,0,100,1,0,1,0,0,0,0,0,27,1089,690,109,100,0,0,0,0,0,0,0,0,3,0,78,290,5
221,2840,355,1520,1520,1082,197,-14,22,36,-611,0,0,0,-24,1280,884,707,684,0,0,3800,982,119,34,0,1,0,0,0,0,0,0,4,5,2,0,10,0,0,0,0,0,94,0,100,1,0,1,0,0,0,0,0,27,1089,690,109,100,0,0,0,0,0,0,0,0,3,0,78,290,6
222,2848,356,1520,0,426,-506,-12,34,46,-611,0,800,932,-13,-80,932,699,701,1,1,9256,1478,119,36,5,0,3,1,104,50,58,0,4,5,2,0,0,0,5,0,104,104,104,0,100,1,0,1,0,0,0,0,0,27,1089,690,109,100,36,-12,34,46,23,59,0,60,0,5,104,356,6
223,2856,357,1520,0,844,-1005,-12,34,46,-610,0,800,1850,-3,-161,1850,690,715,2,2,9256,1478,119,36,5,0,3,1,104,50,58,0,4,5,2,0,0,0,5,1,104,104,104,0,100,1,0,1,0,0,0,0,0,27,1089,690,109,100,36,-12,34,46,23,59,0,60,0,0,104,356,6
224,2864,358,1520,0,844,-1005,-14,46,60,-612,1,800,1850,-12,-161,1850,685,716,3,3,8227,2017,119,37,5,1,3,1,104,50,58,0,4,5,2,0,0,0,5,1,38,38,100,0,100,1,0,1,0,0,0,0,0,27,1089,690,109,100,37,-14,46,60,23,59,0,60,7,0,104,356,6
225,2872,359,1520,0,844,-1005,-14,46,60,-619,8,800,1850,-62,-161,1850,686,702,4,4,8227,2017,119,37,5,1,3,1,104,50,58,0,4,5,2,0,0,0,5,0,38,38,100,0,100,1,0,1,0,0,0,0,0,27,1089,690,109,100,37,-14,46,60,23,59,0,60,71,0,104,356,6
226,2880,360,1520,0,844,-1005,-14,46,60,-638,26,800,1850,-129,-161,1850,686,702,5,5,8144,2017,119,37,5,1,3,1,104,50,58,0,4,5,2,0,0,0,5,0,38,38,100,0,100,1,0,1,0,0,0,0,0,27,1089,690,109,100,37,-14,46,60,23,59,0,60,7,0,104,356,6
227,2888,361,1520,0,844,-1005,0,52,52,-650,39,800,1850,-168,-161,1850,680,684,6,6,8144,1127,119,36,5,1,3,1,104,50,58,0,4,5,2,0,0,0,5,0,46,46,96,0,100,1,0,1,0,0,0,0,0,27,1089,690,109,100,36,0,52,52,23,59,0,60,11,2,104,356,6
228,2896,362,1520,0,844,-1005,0,52,52,-675,64,800,1850,-217,-161,1850,642,672,7,7,8144,1127,119,36,5,1,3,1,104,50,58,0,4,5,2,0,0,0,5,0,46,46,96,0,100,1,0,1,0,0,0,0,0,27,1089,690,109,100,36,0,52,52,23,59,0,60,11,0,104,356,6
229,2904,363,1520,0,844,-1005,16,72,56,-704,93,800,1850,-258,-161,1850,595,683,8,8,7820,852,119,29,5,1,3,1,104,50,58,0,4,5,2,0,0,0,5,0,62,62,92,0,100,1,0,1,0,0,0,0,0,27,1089,690,109,100,29,16,72,56,23,59,0,60,11,0,104,356,6
230,2912,364,1520,0,844,-1005,16,72,56,-720,108,800,1850,-279,-161,1850,521,696,9,9,7820,852,119,29,5,1,3,1,104,50,58,0,4,5,2,0,0,0,5,0,62,62,92,0,100,1,0,1,0,0,0,0,0,27,1089,690,109,100,29,16,72,56,23,59,0,60,11,0,104,356,6
231,2920,365,1520,0,841,-1003,24,80,56,-756,145,800,1845,-330,-161,1845,521,696,10,10,7102,590,119,15,5,1,3,1,106,50,58,0,4,5,2,0,0,0,5,0,106,106,106,0,100,1,0,1,0,0,0,0,0,27,1089,690,109,100,15,24,80,56,23,59,0,60,11,0,104,356,6
232,2928,366,1520,0,808,-969,24,80,56,-776,165,800,1777,-352,-161,1777,424,713,11,11,7102,590,119,15,5,1,3,1,106,50,58,0,4,5,2,0,0,0,5,0,106,106,106,0,100,1,0,1,0,0,0,0,0,27,1089,690,109,100,15,24,80,56,23,59,0,60,11,0,104,356,6
233,2936,367,1520,0,779,-940,24,80,56,-815,204,800,1720,-371,-161,1720,339,725,12,12,7102,590,119,15,5,1,3,1,106,50,58,0,4,5,2,0,0,0,5,0,106,106,106,0,100,1,0,1,0,0,0,0,0,27,1089,690,109,100,15,24,80,56,23,59,0,60,11,0,104,356,6
234,2944,368,1520,0,702,-864,26,60,34,-860,249,800,1567,-421,-161,1567,317,731,13,13,5960,2471,119,9,5,1,3,1,106,50,58,0,4,5,2,0,0,0,5,0,94,94,102,0,100,1,0,0,0,0,0,0,0,27,1089,690,109,100,9,26,60,34,23,59,0,60,11,0,104,356,6
235,2952,369,1520,0,704,-866,26,60,34,-881,270,800,1570,-420,-161,1570,317,731,14,14,5960,2471,119,9,5,1,3,1,106,50,58,0,4,5,2,0,0,0,5,0,94,94,102,0,100,1,0,0,0,0,0,0,0,27,1089,690,109,100,9,26,60,34,23,59,0,60,11,0,104,356,6
236,2960,370,1520,0,703,-865,26,60,34,-923,312,800,1568,-421,-161,1568,324,728,15,15,6650,2471,119,9,5,1,3,1,106,50,58,0,4,5,2,0,0,0,5,0,94,94,98,0,100,1,0,0,0,0,0,0,0,27,1089,690,109,100,9,26,60,34,23,59,0,60,11,0,104,356,6
237,2968,371,1520,0,698,-859,42,40,-2,-945,334,800,1558,-424,-161,1558,321,743,16,16,6650,3248,119,2,5,1,3,1,108,50,58,0,4,5,2,0,0,0,5,0,108,108,108,0,100,1,0,0,0,0,0,0,0,27,1089,690,109,100,2,42,40,-2,23,59,0,60,11,0,104,356,6
238,2976,372,1520,0,709,-870,42,40,-2,-986,375,800,1580,-417,-161,1580,316,735,17,17,6650,3248,119,2,5,1,3,1,108,50,58,0,4,5,2,0,0,0,5,0,108,108,108,0,100,1,0,0,0,0,0,0,0,27,1089,690,109,100,2,42,40,-2,23,59,0,60,11,0,104,356,6
239,2984,373,1520,0,704,-866,0,0,0,-1028,417,800,1571,-420,-161,1571,296,725,18,18,5074,225,119,0,5,1,3,1,108,50,58,0,4,5,2,0,0,1,5,0,108,108,104,0,100,1,0,0,0,0,0,0,0,27,1089,690,109,100,0,0,0,0,23,59,0,60,11,0,104,356,6
240,2992,374,1520,0,698,-859,0,0,0,-1050,439,800,1558,-424,-161,1558,296,725,19,19,5074,225,119,0,5,1,3,1,108,50,58,0,4,5,2,0,0,1,5,0,108,108,104,0,100,1,0,0,0,0,0,0,0,27,1089,690,109,100,0,0,0,0,23,59,0,60,11,0,104,356,6
241,3000,375,1520,0,685,-847,0,0,0,-1094,483,800,1532,-433,-161,1532,287,718,20,20,5073,225,119,0,5,1,3,1,108,50,58,0,4,5,2,0,0,1,5,0,108,108,108,0,100,1,0,0,0,0,0,0,0,27,1089,690,109,100,0,0,0,0,23,59,0,60,11,0,104,356,6
242,3008,376,1520,0,683,-844,0,0,0,-1116,505,800,1528,-434,-161,1528,278,710,21,21,5073,225,119,0,5,1,3,1,108,50,58,0,4,5,2,0,0,1,5,0,108,108,108,0,100,1,0,0,0,0,0,0,0,27,1089,690,109,100,0,0,0,0,23,59,0,60,11,0,104,356,6
243,3016,377,1520,0,670,-832,0,0,0,-1161,550,800,1503,-443,-161,1503,271,705,22,22,5073,225,119,0,5,1,3,1,108,50,58,0,4,5,2,0,0,1,5,0,108,108,108,0,100,1,0,0,0,0,0,0,0,27,1089,690,109,100,0,0,0,0,23,59,0,60,11,0,104,356,6
244,3024,378,1520,0,680,-841,0,0,0,-1204,593,800,1521,-437,-161,1521,259,692,23,23,5073,225,119,0,5,1,3,1,108,50,58,0,4,5,2,0,0,1,5,0,108,108,104,0,100,1,0,0,0,0,0,0,0,27,1089,690,109,100,0,0,0,0,23,59,0,60,11,0,104,356,6
245,3032,379,1520,0,676,-837,0,0,0,-1226,615,800,1513,-439,-161,1513,259,692,24,24,5073,225,119,0,5,1,3,1,108,50,58,0,4,5,2,0,0,1,5,0,108,108,104,0,100,1,0,0,0,0,0,0,0,27,1089,690,109,100,0,0,0,0,23,59,0,60,11,0,104,356,6
246,3040,380,1520,0,683,-844,0,0,0,-1270,658,800,1527,-434,-161,1527,249,676,25,25,5076,225,119,0,5,1,3,1,108,50,58,0,4,5,2,0,0,1,5,0,108,108,108,0,100,1,0,0,0,0,0,0,0,27,1089,690,109,100,0,0,0,0,23,59,0,60,9,0,104,356,6
247,3048,381,1520,0,676,-837,0,0,0,-1292,681,800,1514,-439,-161,1514,235,661,26,26,5076,225,119,0,5,1,3,1,108,50,58,0,4,5,2,0,0,1,5,0,108,108,108,0,100,1,0,0,0,0,0,0,0,27,1089,690,109,100,0,0,0,0,23,59,0,60,9,0,104,356,6
248,3056,382,1520,0,670,-831,0,0,0,-1336,725,800,1501,-443,-161,1501,225,650,27,27,4930,225,119,0,5,0,3,1,108,50,58,0,4,5,2,0,0,1,5,0,108,108,108,0,100,1,0,0,0,0,0,0,0,27,1089,690,109,100,0,0,0,0,23,59,0,60,0,0,104,356,6
249,3064,383,1520,0,474,-635,0,0,0,-1383,772,800,1110,-455,-161,1110,225,650,28,28,4930,369,119,0,5,0,3,1,108,50,58,0,4,5,2,0,0,1,5,0,108,108,104,0,100,1,0,0,0,0,0,0,0,27,1089,690,109,100,0,0,0,0,23,59,0,60,0,0,104,356,6
250,3072,384,1520,0,41,-203,0,0,0,-1406,795,800,245,-455,-161,245,219,640,29,29,4930,369,119,0,5,0,3,1,108,50,58,0,4,5,2,0,0,1,5,0,108,108,104,0,100,1,0,0,0,0,0,0,0,27,1089,690,109,100,0,0,0,0,23,59,0,60,0,0,104,356,6
251,3080,385,1520,0,1400,1382,0,0,0,-1451,840,800,245,-449,2782,17,213,629,30,30,6422,225,119,0,0,0,4,1,108,50,58,2,4,5,2,0,0,1,5,0,108,108,108,0,100,1,0,0,0,0,0,0,0,27,1089,690,109,100,0,0,0,0,23,59,0,60,0,0,104,356,0
252,3088,386,1520,0,1400,1318,0,0,0,-1471,860,800,245,-431,2718,81,201,626,31,30,6422,225,119,0,0,0,4,1,108,50,58,2,4,5,2,0,0,1,5,0,108,108,108,0,100,1,0,0,0,0,0,0,0,27,1089,690,109,100,0,0,0,0,23,59,0,60,0,0,104,356,0
253,3096,387,1520,0,1400,1173,0,0,0,-1507,896,800,245,-390,2573,226,191,629,32,30,3004,226,119,0,0,0,4,1,108,50,58,2,4,5,2,0,0,1,0,0,0,0,104,0,100,1,0,0,0,0,0,0,0,27,1089,690,109,100,0,0,0,0,0,0,0,0,0,0,104,356,0
254,3104,388,1520,0,1400,1057,0,0,0,-1541,929,800,245,-357,2457,342,191,629,33,30,3004,226,119,0,0,0,4,1,108,50,58,2,4,5,2,0,0,1,0,0,0,0,104,0,100,1,0,0,0,0,0,0,0,27,1089,690,109,100,0,0,0,0,0,0,0,0,0,0,104,356,0
255,3112,389,1520,0,1400,993,0,0,0,-1556,945,800,245,-338,2393,406,182,627,34,30,3004,226,119,0,0,0,4,1,108,50,58,2,4,5,2,0,0,1,0,0,0,0,104,0,100,1,0,0,0,0,0,0,0,27,1089,690,109,100,0,0,0,0,0,0,0,0,0,0,104,356,0
256,3120,390,1520,0,1400,671,-82,-82,0,-1575,964,800,245,-246,2071,728,179,604,35,30,3658,889,119,33,0,0,4,1,108,50,58,2,4,5,2,0,0,0,0,1,0,0,100,0,100,1,0,1,0,0,0,0,0,27,1089,690,109,100,33,-82,-82,0,0,0,0,0,0,0,104,356,0
257,3128,391,1520,0,1400,442,-82,-82,0,-1578,967,800,245,-181,1842,957,178,566,36,30,3658,889,119,33,0,0,4,1,108,50,58,2,4,5,2,0,0,0,0,1,0,0,100,0,100,1,0,1,0,0,0,0,0,27,1089,690,109,100,33,-82,-82,0,0,0,0,0,0,0,104,356,0
258,3136,392,1520,0,1400,86,-82,-82,0,-1579,968,800,245,-79,1486,1313,178,528,37,30,3658,889,119,33,0,0,4,1,108,50,58,2,4,5,2,0,0,0,0,1,0,0,100,0,100,1,0,1,0,0,0,0,0,27,1089,690,109,100,33,-82,-82,0,0,0,0,0,0,0,104,356,0
259,3144,393,1520,0,1400,0,-80,-82,-2,-1575,964,800,245,-7,1400,1400,178,528,38,30,5768,1441,119,42,0,0,5,1,116,50,58,2,5,5,1,0,0,0,4,1,116,116,116,0,100,1,0,1,0,0,0,0,0,27,1089,690,109,100,42,-80,-82,-2,23,59,33,93,0,8,104,356,0
260,3152,394,1520,0,1400,0,-80,-82,-2,-1573,962,800,245,9,1400,1400,221,481,39,30,5768,1441,119,42,0,0,5,1,116,50,58,2,5,5,1,0,0,0,4,0,116,116,116,0,100,1,0,1,0,0,0,0,0,27,1089,690,109,100,42,-80,-82,-2,23,59,33,93,0,8,104,356,0
261,3160,395,1520,0,1350,0,-84,-84,0,-1568,957,800,245,32,1350,1350,268,443,40,30,3776,2060,119,38,0,0,5,1,116,50,58,2,5,5,1,0,0,0,0,0,0,0,112,0,100,1,0,0,0,0,0,0,0,27,1089,690,109,100,38,-84,-84,0,0,0,0,0,0,0,104,356,0
262,3168,396,1520,0,1350,0,-84,-84,0,-1565,954,800,245,37,1350,1350,325,420,41,30,3776,2060,119,38,0,0,5,1,116,50,58,2,5,5,1,0,0,0,0,0,0,0,112,0,100,1,0,0,0,0,0,0,0,27,1089,690,109,100,38,-84,-84,0,0,0,0,0,0,0,104,356,0
263,3176,397,1520,0,1400,0,0,0,0,-1560,949,800,245,48,1400,1400,325,420,42,30,3005,268,119,0,0,0,5,1,116,50,58,2,5,5,1,0,0,1,0,0,0,0,108,0,100,1,0,0,0,0,0,0,0,27,1089,690,109,100,0,0,0,0,0,0,0,0,0,0,104,356,0
264,3184,398,1520,0,1400,0,0,0,0,-1554,943,800,245,56,1400,1400,365,408,43,30,3005,268,119,0,0,0,5,1,116,50,58,2,5,5,1,0,0,1,0,0,0,0,108,0,100,1,0,0,0,0,0,0,0,27,1089,690,109,100,0,0,0,0,0,0,0,0,0,0,104,356,0
265,3192,399,1520,0,1400,0,0,0,0,-1551,940,800,245,56,1400,1400,400,406,44,30,3005,268,119,0,0,0,5,1,116,50,58,2,5,5,1,0,0,1,0,0,0,0,108,0,100,1,0,0,0,0,0,0,0,27,1089,690,109,100,0,0,0,0,0,0,0,0,0,0,104,356,0
