seq,t_ms,pid_tick,base_speed,speed_plan,speed_out,steer_out,err,lookahead,trend,yaw10,ra_yaw10,ra_hard_target10,ra_outer_cmd,yaw_rate_dps,duty_left,duty_right,left_speed,right_speed,ra_timer,ra_hard_cnt,tf_us,inter_us,battery_x10,valid_rows,ra_flag,ra_pre,ra_phase,ra_dir,ra_ip_row,ra_slow_row,ra_turn_row,ra_exit_reason,route_step,route_flag,route_action,post_edge_side,speed_reason,line_lost,inter_type,sym_component,ip_max_row,box_top,box_bottom,box_left,box_right,pre_detail,turn_mark,hard_enter_ip,hard_enter_tick,pre_seen_frames
0,48,6,2552,2552,2925,-285,6,8,2,17,0,0,0,57,2640,3211,9,6,0,0,3628,1222,119,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1,96,12,2552,2552,2868,-398,0,0,0,57,0,0,0,61,2470,3266,144,100,0,0,3971,1183,119,51,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2,144,18,2552,2552,2671,217,-2,-2,0,41,0,0,0,-31,2888,2454,512,521,0,0,4012,1077,119,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
3,192,24,2552,2552,2523,-115,-4,-4,0,67,0,0,0,18,2407,2638,830,796,0,0,5672,1012,119,49,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
4,240,30,2552,2552,2430,-334,-6,-6,0,59,0,0,0,23,2095,2765,984,1011,0,0,3902,1019,119,50,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
5,288,36,2552,2552,2375,-137,-12,-8,4,57,0,0,0,-35,2238,2512,1112,1105,0,0,3734,1196,118,51,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
6,336,42,2552,2552,2321,-479,-10,-6,4,41,0,0,0,1,1842,2801,1180,1251,0,0,3677,1192,118,51,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
7,384,48,2552,2552,2280,99,-10,-6,4,22,0,0,0,-76,2380,2181,1283,1312,0,0,3942,1039,118,51,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
8,432,54,2552,2552,2259,-519,-8,-6,2,20,0,0,0,14,1740,2779,1311,1368,0,0,5824,983,118,47,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
9,480,60,2552,2552,2240,238,-8,-4,4,-4,0,0,0,-90,2478,2001,1380,1378,0,0,3956,960,118,47,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
10,528,66,2552,2552,2227,-133,-4,0,4,-5,0,0,0,-8,2093,2361,1389,1418,0,0,3569,863,118,42,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
11,544,68,1018,1650,0,0,-4,2,6,-11,0,0,0,-26,0,0,1408,1431,0,0,5605,823,118,40,1,0,3,1,56,38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,56,68,0
12,552,69,1018,1650,1136,-810,-4,2,6,-11,0,900,1947,-10,325,1947,1398,1425,1,1,5605,823,118,40,1,0,3,1,56,38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,56,68,0
13,560,70,1018,1650,1136,-810,-4,2,6,-10,0,900,1947,-1,325,1947,1401,1423,2,2,5605,823,118,40,1,0,3,1,56,38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,56,68,0
14,568,71,1018,1650,1136,-810,-2,2,4,-16,5,900,1947,-37,325,1947,1401,1430,3,3,8317,778,118,37,1,0,3,1,56,38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,56,68,0
15,576,72,1018,1650,1136,-810,-2,2,4,-24,13,900,1947,-78,325,1947,1417,1448,4,4,8317,778,118,37,1,0,3,1,56,38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,64,0,56,68,0
16,584,73,1018,1650,1136,-810,0,-8,-8,-42,31,900,1947,-139,325,1947,1417,1448,5,5,8260,778,118,36,1,0,3,1,56,38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,56,68,0
