seq,t_ms,pid_tick,base_speed,speed_plan,speed_out,steer_out,err,lookahead,trend,yaw10,ra_yaw10,ra_hard_target10,ra_outer_cmd,yaw_rate_dps,duty_left,duty_right,left_speed,right_speed,ra_timer,ra_hard_cnt,tf_us,inter_us,battery_x10,valid_rows,ra_flag,ra_pre,ra_phase,ra_dir,ra_ip_row,ra_slow_row,ra_turn_row,ra_exit_reason,route_step,route_flag,route_action,post_edge_side,speed_reason,line_lost,inter_type,sym_component,ip_max_row,box_top,box_bottom,box_left,box_right,pre_detail,turn_mark,hard_enter_ip,hard_enter_tick,pre_seen_frames
0,48,6,2552,2552,2925,-191,6,8,2,22,0,0,0,47,2733,3116,11,7,0,0,3802,1076,119,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1,96,12,2552,2552,2830,-299,4,4,0,48,0,0,0,55,2530,3130,218,178,0,0,4099,1038,119,51,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2,144,18,2552,2552,2667,-115,0,0,0,58,0,0,0,18,2551,2782,533,517,0,0,4029,1077,119,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
3,192,24,2552,2552,2544,302,-2,-2,0,48,0,0,0,-39,2846,2241,757,785,0,0,5638,1019,119,50,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
4,240,30,2552,2552,2431,-484,-2,-2,0,71,0,0,0,69,1947,2915,990,1003,0,0,3990,1058,119,52,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
5,288,36,2552,2552,2377,-253,-8,-6,2,62,0,0,0,5,2124,2631,1096,1111,0,0,3706,1019,118,50,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
6,336,42,2552,2552,2331,-389,-10,-8,2,61,0,0,0,-1,1941,2720,1199,1195,0,0,3742,1039,118,51,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
7,384,48,2552,2552,2291,-559,-14,-10,4,58,0,0,0,-9,1731,2850,1282,1272,0,0,3922,1019,118,50,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
8,432,54,2552,2552,2268,-8,-12,-10,2,23,0,0,0,-81,2260,2277,1311,1332,0,0,5794,902,118,44,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
9,480,60,2552,2552,2249,-196,-10,-4,6,10,0,0,0,-38,2053,2446,1334,1386,0,0,3953,960,118,47,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
10,520,65,1018,1650,0,0,-4,2,6,-9,0,0,0,-39,0,0,1353,1403,0,0,3597,902,118,44,1,0,3,1,56,38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,56,65,0
11,528,66,1018,1650,1139,-813,-4,2,6,-10,1,900,1952,-27,325,1952,1354,1421,1,1,3597,902,118,44,1,0,3,1,56,38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,56,65,0
12,536,67,1018,1650,1139,-813,-4,2,6,-10,1,900,1952,-15,325,1952,1355,1413,2,2,3597,902,118,44,1,0,3,1,56,38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,56,65,0
13,544,68,1018,1650,1136,-810,-2,4,6,-17,8,900,1947,-50,325,1947,1355,1413,3,3,8549,858,118,41,1,0,3,1,56,38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,56,65,0
14,552,69,1018,1650,1136,-810,-2,4,6,-32,23,900,1947,-110,325,1947,1363,1404,4,4,8549,858,118,41,1,0,3,1,56,38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,56,65,0
15,560,70,1018,1650,1136,-810,-2,4,6,-42,32,900,1947,-140,325,1947,1363,1394,5,5,8549,858,118,41,1,0,3,1,56,38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,56,65,0
16,568,71,1018,1650,1136,-810,2,8,6,-65,56,900,1947,-201,325,1947,1288,1378,6,6,8388,798,118,38,1,0,3,1,56,38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,56,65,0
17,576,72,1018,1650,1136,-810,2,8,6,-77,68,900,1947,-213,325,1947,1288,1378,7,7,8388,798,118,38,1,0,3,1,56,38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,56,65,0
18,584,73,1018,1650,1136,-810,10,16,6,-103,94,900,1947,-239,325,1947,1288,1378,8,8,8229,759,118,36,1,1,3,1,56,38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,56,65,0
19,592,74,1018,1650,1136,-810,10,16,6,-132,123,900,1947,-270,325,1947,1288,1378,9,9,8229,759,118,36,1,1,3,1,56,38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,56,65,0
20,600,75,1018,1650,1136,-810,10,16,6,-146,137,900,1947,-275,325,1947,1102,1338,10,10,8229,759,118,36,1,1,3,1,56,38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,56,65,0
21,608,76,1018,1650,1136,-810,20,14,-6,-177,168,900,1947,-294,325,1947,1054,1337,11,11,9732,759,118,36,1,1,3,1,56,38,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,7,0,56,65,0
22,616,77,1018,1650,1136,-810,20,14,-6,-194,185,900,1947,-312,325,1947,1010,1320,12,12,9732,759,118,36,1,1,3,1,56,38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,56,65,0
23,624,78,1018,1650,1122,-796,26,-6,-32,-232,223,900,1919,-350,325,1919,1010,1320,13,13,8455,821,118,39,1,1,3,1,56,38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,56,65,0
24,632,79,1018,1650,1136,-810,26,-6,-32,-261,252,900,1947,-322,325,1947,972,1293,14,14,8455,821,118,39,1,1,3,1,56,38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,56,65,0
25,640,80,1018,1650,1136,-810,26,-6,-32,-278,269,900,1947,-324,325,1947,917,1278,15,15,8455,821,118,39,1,1,3,1,56,38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,56,65,0
26,648,81,1018,1650,1122,-797,32,-20,-52,-315,306,900,1920,-349,325,1920,875,1277,16,16,8465,866,118,41,1,1,3,1,56,38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,0,56,65,0
27,656,82,1018,1650,1119,-794,32,-20,-52,-333,323,900,1913,-351,325,1913,875,1277,17,17,8465,866,118,41,1,1,3,1,56,38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,0,56,65,0
28,664,83,1018,1650,1095,-769,16,-28,-44,-371,362,900,1864,-368,325,1864,842,1274,18,18,7846,732,118,34,1,1,3,1,56,38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,56,65,0
29,672,84,1018,1650,1096,-770,16,-28,-44,-407,398,900,1867,-367,325,1867,780,1249,19,19,7846,732,118,34,1,1,3,1,56,38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,56,65,0
30,680,85,1018,1650,1123,-798,16,-28,-44,-423,414,900,1921,-349,325,1921,762,1211,20,20,7846,732,118,34,1,1,3,1,56,38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,56,65,0
31,688,86,1018,1650,1117,-792,12,-32,-44,-459,450,900,1909,-358,325,1909,762,1211,21,21,8380,926,118,43,1,1,3,1,56,38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,56,65,0
32,696,87,1018,1650,1121,-796,12,-32,-44,-477,468,900,1917,-355,325,1917,762,1211,22,22,8380,926,118,43,1,1,3,1,56,38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,56,65,0
33,704,88,1018,1650,1118,-792,8,-28,-36,-514,505,900,1910,-358,325,1910,762,1211,23,23,8538,990,118,47,1,1,3,1,56,38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,56,65,0
34,712,89,1018,1650,1097,-772,8,-28,-36,-552,543,900,1870,-372,325,1870,707,1180,24,24,8538,990,118,47,1,1,3,1,56,38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,56,65,0
35,720,90,1018,1650,1103,-778,8,-28,-36,-570,561,900,1882,-368,325,1882,672,1163,25,25,8538,990,118,47,1,1,3,1,56,38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,56,65,0
36,728,91,1018,1650,1100,-774,2,-26,-28,-608,599,900,1875,-373,325,1875,653,1143,26,26,9890,990,118,49,1,1,3,1,56,38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,56,65,0
37,736,92,1018,1650,1120,-795,2,-26,-28,-625,616,900,1915,-360,325,1915,653,1143,27,27,9890,4792,118,49,1,0,3,1,56,38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,56,65,0
38,744,93,1018,1650,1127,-801,0,-22,-22,-660,651,900,1928,-355,325,1928,659,1120,28,28,8497,4792,118,50,1,0,3,1,56,38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,56,65,0
39,752,94,1018,1650,1125,-800,0,-22,-22,-696,687,900,1925,-356,325,1925,651,1112,29,29,8497,4809,118,50,1,0,3,1,56,38,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,56,65,0
40,760,95,1018,1650,1104,-778,0,-22,-22,-716,707,900,1883,-370,325,1883,626,1109,30,30,8497,4809,118,50,1,0,3,1,56,38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,56,65,0
41,768,96,1018,1650,1088,-763,2,-16,-18,-754,745,900,1852,-377,325,1852,583,1100,31,31,8524,4643,118,49,1,0,3,1,56,38,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,56,65,0
42,776,97,1018,1650,1073,-747,2,-16,-18,-775,766,900,1821,-387,325,1821,583,1100,32,32,8524,4643,118,49,1,0,3,1,56,38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,56,65,0
43,784,98,1018,1650,1400,1016,6,-8,-14,-805,796,900,1821,-345,2416,383,568,1082,33,33,8503,4643,118,48,0,0,4,1,56,38,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,56,65,0
44,792,99,1018,1650,1400,1000,6,-8,-14,-839,830,900,1821,-340,2400,399,578,1063,34,33,8503,2626,118,48,0,0,4,1,56,38,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,56,65,0
45,800,100,1018,1650,1400,890,6,-8,-14,-852,843,900,1821,-309,2290,509,578,1063,35,33,8503,2626,118,48,0,0,4,1,56,38,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,56,65,0
46,808,101,1018,1650,1400,347,10,0,-10,-856,847,900,1821,-154,1747,1052,578,1063,36,33,8524,4747,118,48,0,0,4,1,56,38,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,56,65,0
47,816,102,1018,1650,1400,156,10,0,-10,-856,847,900,1821,-99,1556,1243,578,1063,37,33,8524,4747,118,48,0,0,4,1,56,38,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,56,65,0
48,824,103,1018,1650,1400,0,10,2,-8,-847,838,900,1821,12,1400,1400,601,1000,38,33,8356,4747,118,47,0,0,4,1,56,38,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,56,65,0
49,832,104,1018,1650,1400,0,10,2,-8,-845,836,900,1821,18,1400,1400,689,937,39,33,8356,5011,118,47,0,0,4,1,78,38,0,1,0,0,0,0,1,0,4,0,78,11,47,29,89,0,0,56,65,0
50,840,105,1018,1650,1400,0,10,2,-8,-845,836,900,1821,17,1400,1400,762,868,40,33,8356,5011,118,47,0,0,4,1,78,38,0,1,0,0,0,0,1,0,4,0,78,11,47,29,89,0,0,56,65,0
51,848,106,1018,1650,1400,0,14,0,-14,-844,835,900,1821,6,1400,1400,762,868,41,33,7423,1683,118,12,0,0,4,1,78,38,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,56,65,0
52,856,107,1018,1650,1400,0,14,0,-14,-842,833,900,1821,21,1400,1400,788,819,42,33,7423,1683,118,12,0,0,4,1,78,38,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,56,65,0
53,864,108,1018,1650,1400,0,12,0,-12,-839,830,900,1821,25,1400,1400,804,794,43,33,5519,2325,118,5,0,0,4,1,102,38,0,1,0,0,0,0,1,0,4,0,102,23,59,20,80,0,0,56,65,0
54,872,109,1018,1650,1400,0,12,0,-12,-837,828,900,1821,24,1400,1400,812,792,44,33,5519,2325,118,5,0,0,5,1,102,38,0,1,1,1,1,0,1,0,4,0,102,23,59,20,80,0,8,56,65,0
