seq,t_ms,pid_tick,base_speed,speed_plan,speed_out,steer_out,err,lookahead,trend,yaw10,ra_yaw10,ra_hard_target10,ra_outer_cmd,yaw_rate_dps,duty_left,duty_right,left_speed,right_speed,ra_timer,ra_hard_cnt,tf_us,inter_us,valid_rows,ra_flag,ra_pre,ra_phase,ra_dir,ra_ip_row,ra_slow_row,ra_turn_row,ra_exit_reason,route_step,route_flag,route_action,post_edge_side,speed_reason,line_lost,inter_type,sym_component,ip_max_row,box_top,box_bottom,box_left,box_right,pre_detail,turn_mark,hard_enter_ip,hard_enter_tick,pre_seen_frames
15,168,21,1612,0,1114,-762,10,10,0,-106,121,900,1876,-235,352,1876,294,424,11,11,8485,1083,46,1,0,3,1,70,50,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,11,4
16,176,22,1612,0,1114,-736,18,18,0,-133,148,900,1850,-256,377,1850,282,446,12,12,9740,1083,50,1,0,3,1,70,50,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,11,4
17,184,23,1612,0,1114,-736,18,18,0,-147,162,900,1850,-262,377,1850,271,469,13,13,9740,4623,50,1,0,3,1,70,50,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,11,4
18,192,24,1612,0,1114,-708,26,28,2,-175,190,900,1822,-275,405,1822,261,482,14,14,8482,4623,49,1,0,3,1,70,50,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,11,4
19,200,25,1612,0,1114,-708,26,28,2,-203,218,900,1822,-280,405,1822,261,482,15,15,8482,4602,49,1,0,3,1,70,50,70,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,70,11,4
20,208,26,1612,0,1114,-708,26,28,2,-217,232,900,1822,-279,405,1822,250,494,16,16,8482,4602,49,1,0,3,1,70,50,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,11,4
21,216,27,1612,0,1114,-670,38,40,2,-245,260,900,1784,-280,444,1784,246,502,17,17,8506,993,48,1,1,3,1,70,50,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,70,11,4
22,224,28,1612,0,1114,-670,38,40,2,-259,274,900,1784,-276,444,1784,247,510,18,18,8506,993,48,1,1,3,1,70,50,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,70,11,4
23,232,29,1612,0,1114,-634,50,52,2,-287,302,900,1748,-275,480,1748,250,513,19,19,8455,993,44,1,1,3,1,70,50,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,70,11,4
24,240,30,1612,0,1114,-634,50,52,2,-314,329,900,1748,-276,480,1748,250,513,20,20,8455,1055,44,1,1,3,1,70,50,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,70,11,4
25,248,31,1612,0,1114,-794,0,0,0,-328,343,900,1908,-276,320,1908,251,519,21,21,4842,63,0,1,1,3,1,70,50,70,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0,70,11,4
26,256,32,1612,0,1114,-794,0,0,0,-354,369,900,1908,-270,320,1908,255,520,22,22,4842,63,0,1,1,3,1,70,50,70,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0,70,11,4
27,264,33,1612,0,1114,-794,0,0,0,-368,383,900,1908,-270,320,1908,257,519,23,23,4842,63,0,1,1,3,1,70,50,70,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0,70,11,4
28,272,34,1612,0,1114,-794,0,0,0,-395,410,900,1908,-272,320,1908,257,519,24,24,5036,63,0,1,1,3,1,70,50,70,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0,70,11,4
29,280,35,1612,0,1114,-794,0,0,0,-424,439,900,1908,-279,320,1908,257,522,25,25,5036,63,0,1,1,3,1,70,50,70,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0,70,11,4
30,288,36,1612,0,1114,-794,0,0,0,-439,454,900,1908,-288,320,1908,255,519,26,26,5036,63,0,1,1,3,1,70,50,70,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0,70,11,4
31,296,37,1612,0,1114,-794,0,0,0,-471,486,900,1908,-309,320,1908,253,527,27,27,6385,63,0,1,1,3,1,70,50,70,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0,70,11,4
32,304,38,1612,0,1114,-794,0,0,0,-488,503,900,1908,-318,320,1908,253,533,28,28,6385,63,0,1,1,3,1,70,50,70,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0,70,11,4
33,312,39,1612,0,1109,-789,0,0,0,-521,536,900,1898,-327,320,1898,253,533,29,29,5046,63,0,1,1,3,1,70,50,70,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,70,11,4
34,320,40,1612,0,1102,-782,0,0,0,-555,570,900,1884,-332,320,1884,250,538,30,30,5046,63,0,1,1,3,1,70,50,70,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,70,11,4
35,328,41,1612,0,1102,-782,0,0,0,-572,587,900,1884,-332,320,1884,244,539,31,31,4911,63,0,1,0,3,1,70,50,70,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,70,11,4
36,336,42,1612,0,1103,-783,0,0,0,-605,620,900,1887,-331,320,1887,238,544,32,32,4911,63,0,1,0,3,1,70,50,70,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,70,11,4
37,344,43,1612,0,1110,-790,0,0,0,-621,636,900,1900,-327,320,1900,234,540,33,33,4911,63,0,1,0,3,1,70,50,70,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,70,11,4
38,352,44,1612,0,1108,-788,0,0,0,-653,668,900,1896,-328,320,1896,234,540,34,34,5046,63,0,1,0,3,1,70,50,70,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,70,11,4
39,360,45,1612,0,1107,-787,0,0,0,-686,701,900,1895,-328,320,1895,232,543,35,35,5046,63,0,1,0,3,1,70,50,70,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,70,11,4
40,368,46,1612,0,1099,-779,0,0,0,-704,719,900,1878,-334,320,1878,230,545,36,36,4911,63,0,1,0,3,1,70,50,70,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,70,11,4
41,376,47,1612,0,1086,-766,0,0,0,-739,754,900,1853,-343,320,1853,227,544,37,37,4911,63,0,1,0,3,1,70,50,70,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,70,11,4
42,384,48,1612,0,1083,-763,0,0,0,-756,771,900,1846,-345,320,1846,227,544,38,38,4911,63,0,1,0,3,1,70,50,70,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,70,11,4
43,392,49,1612,0,1077,-757,0,0,0,-791,806,900,1834,-349,320,1834,227,549,39,39,5046,63,0,1,0,3,1,70,50,70,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,70,11,4
44,400,50,1612,0,1062,-742,0,0,0,-828,843,900,1804,-359,320,1804,225,550,40,40,5046,63,0,1,0,3,1,70,50,70,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,70,11,4
45,408,51,1612,0,908,-588,0,0,0,-846,861,900,1497,-362,320,1497,220,561,41,41,5046,63,0,1,0,3,1,70,50,70,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,70,11,4
46,416,52,1612,0,1400,677,0,0,0,-884,899,900,1497,-371,2077,722,218,567,42,42,6399,63,0,0,0,4,1,70,50,70,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,70,11,0
47,424,53,1612,0,1400,669,0,0,0,-902,917,900,1497,-367,2069,730,218,567,43,42,6399,63,0,0,0,4,1,70,50,70,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,70,11,0
48,432,54,1612,0,1400,508,0,0,0,-929,944,900,1497,-303,1908,891,214,567,44,42,3152,63,0,0,0,4,1,70,50,70,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,70,11,0
49,440,55,1612,0,1400,238,0,0,0,-941,956,900,1497,-195,1638,1161,215,570,45,42,3152,63,0,0,0,4,1,70,50,70,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,70,11,0
50,448,56,1612,0,1400,115,0,0,0,-944,959,900,1497,-146,1515,1284,217,566,46,42,3023,63,0,0,0,4,1,70,50,70,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,70,11,0
51,456,57,1612,0,1400,0,0,0,0,-946,961,900,1497,-76,1400,1400,245,551,47,42,3023,63,0,0,0,5,1,70,50,70,5,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,70,11,0
52,464,58,1612,0,750,-100,0,0,0,-947,962,900,850,-52,650,850,245,551,48,42,3023,63,0,0,0,5,1,70,50,70,5,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,70,11,0
53,472,59,1612,0,750,-100,0,0,0,-947,962,900,850,-26,650,850,284,522,49,42,5043,63,0,0,0,5,1,70,50,70,5,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,70,11,0
54,480,60,1612,0,750,-100,0,0,0,-950,965,900,850,-26,650,850,334,496,50,42,5043,63,0,0,0,5,1,70,50,70,5,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,70,11,0
55,488,61,1612,0,750,-100,0,0,0,-950,965,900,850,-19,650,850,377,478,51,42,3012,63,0,0,0,5,1,70,50,70,5,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,70,11,0
56,496,62,1612,0,750,-100,0,0,0,-951,966,900,850,-13,650,850,377,478,52,42,3012,63,0,0,0,5,1,70,50,70,5,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,70,11,0
57,504,63,1612,0,750,-100,0,0,0,-952,967,900,850,-16,650,850,407,472,53,42,3012,63,0,0,0,5,1,70,50,70,5,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,70,11,0
58,512,64,1612,0,750,-100,0,0,0,-956,971,900,850,-27,650,850,415,460,54,42,3142,63,0,0,0,5,1,70,50,70,5,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,70,11,0
59,520,65,1975,665,1994,227,0,0,0,-960,0,0,0,-37,2221,1766,419,450,0,0,3142,63,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,70,11,0
60,528,66,1742,665,1752,224,0,0,0,-962,0,0,0,-37,1976,1528,417,441,0,0,3142,63,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,70,11,0
61,536,67,1509,665,1507,86,0,0,0,-963,0,0,0,-16,1594,1421,417,441,0,0,6407,11,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,70,11,0
62,544,68,1276,665,1268,-12,0,0,0,-962,0,0,0,-2,1256,1280,403,433,0,0,6407,11,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,70,11,0
63,552,69,1043,665,1031,-110,0,0,0,-958,0,0,0,16,920,1142,385,421,0,0,3155,11,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,70,11,0
64,560,70,810,665,790,-105,0,0,0,-957,0,0,0,17,684,895,379,413,0,0,3155,11,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,70,11,0
65,568,71,665,665,677,-95,0,0,0,-956,0,0,0,16,582,773,391,412,0,0,4903,67,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,70,11,0
66,576,72,665,665,747,11,0,0,0,-956,0,0,0,3,759,735,391,412,0,0,4903,67,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,70,11,0
67,584,73,665,665,743,41,0,0,0,-958,0,0,0,-5,784,701,406,414,0,0,4903,67,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,70,11,0
68,592,74,665,665,740,53,0,0,0,-959,0,0,0,-8,793,686,416,416,0,0,5042,64,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,70,11,0
69,600,75,665,665,738,26,0,0,0,-959,0,0,0,-4,764,712,422,416,0,0,5042,64,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,70,11,0
70,608,76,665,665,738,-3,0,0,0,-959,0,0,0,-2,735,742,422,416,0,0,4900,64,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,70,11,0
71,616,77,665,665,741,0,0,0,0,-959,0,0,0,-1,741,741,413,415,0,0,4900,64,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,70,11,0
72,624,78,665,665,744,39,0,0,0,-959,0,0,0,-5,783,704,407,409,0,0,4900,64,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,70,11,0
73,632,79,665,665,749,65,0,0,0,-961,0,0,0,-10,815,683,397,398,0,0,5042,64,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,70,11,0
74,640,80,665,665,749,-7,0,0,0,-960,0,0,0,0,741,757,397,398,0,0,5042,64,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,70,11,0
75,648,81,665,665,749,-31,0,0,0,-959,0,0,0,5,718,780,397,398,0,0,5042,64,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,70,11,0
76,656,82,665,665,749,-29,0,0,0,-959,0,0,0,5,720,778,397,398,0,0,6398,67,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,70,11,0
77,664,83,665,665,764,3,0,0,0,-959,0,0,0,0,767,760,366,370,0,0,6398,67,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,70,11,0
78,672,84,665,665,767,35,0,0,0,-960,0,0,0,-4,803,731,360,364,0,0,5042,64,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,70,11,0
79,680,85,665,665,769,-72,0,0,0,-958,0,0,0,10,696,842,358,356,0,0,5042,64,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,70,11,0
80,688,86,665,665,769,-42,0,0,0,-958,0,0,0,7,727,812,358,356,0,0,4900,63,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,70,11,0
81,696,87,665,665,773,-23,0,0,0,-958,0,0,0,4,750,796,347,352,0,0,4900,63,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,70,11,0
82,704,88,665,665,777,3,0,0,0,-958,0,0,0,0,780,774,339,344,0,0,4900,63,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,70,11,0
83,712,89,665,665,782,55,0,0,0,-959,0,0,0,-7,837,727,331,333,0,0,5044,63,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,70,11,0
84,720,90,665,665,782,49,0,0,0,-960,0,0,0,-7,831,732,331,333,0,0,5044,63,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,70,11,0
85,728,91,665,665,785,-5,0,0,0,-960,0,0,0,-2,779,790,323,323,0,0,4900,63,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,70,11,0
86,736,92,665,665,785,-98,0,0,0,-957,0,0,0,15,686,883,315,319,0,0,4900,63,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,70,11,0
87,744,93,665,665,785,-90,0,0,0,-956,0,0,0,15,694,875,304,314,0,0,4900,63,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,70,11,0
88,752,94,665,665,785,-42,0,0,0,-956,0,0,0,8,742,827,304,314,0,0,5042,63,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,70,11,0
89,760,95,665,665,785,5,0,0,0,-957,0,0,0,-2,790,779,304,314,0,0,5042,63,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,70,11,0
90,768,96,665,665,785,0,0,0,0,-957,0,0,0,0,785,785,304,314,0,0,5042,63,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,70,11,0
91,776,97,665,665,785,-93,0,0,0,-954,0,0,0,14,691,878,295,286,0,0,6396,63,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,70,11,0
92,784,98,665,665,785,-116,0,0,0,-953,0,0,0,19,668,901,286,283,0,0,6396,63,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,70,11,0
93,792,99,665,665,785,-129,0,0,0,-950,0,0,0,21,655,914,279,278,0,0,5044,63,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,70,11,0
94,800,100,665,665,785,-18,0,0,0,-951,0,0,0,5,766,803,279,278,0,0,5044,63,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,70,11,0
95,808,101,665,665,785,3,0,0,0,-951,0,0,0,0,788,781,281,270,0,0,4900,63,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,70,11,0
96,816,102,665,665,785,0,0,0,0,-952,0,0,0,0,785,785,278,264,0,0,4900,63,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,70,11,0
97,824,103,665,665,785,0,0,0,0,-951,0,0,0,3,785,785,274,259,0,0,4900,63,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,70,11,0
98,832,104,665,665,785,-127,0,0,0,-948,0,0,0,19,657,912,266,261,0,0,5041,63,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,70,11,0
99,840,105,665,665,785,-115,0,0,0,-946,0,0,0,19,669,900,266,261,0,0,5041,63,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,70,11,0
100,848,106,665,665,785,-105,0,0,0,-945,0,0,0,18,679,890,262,259,0,0,4900,63,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,70,11,0
101,856,107,665,665,785,-83,0,0,0,-944,0,0,0,14,701,868,263,254,0,0,4900,63,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,70,11,0
102,864,108,665,665,785,-94,0,0,0,-943,0,0,0,16,690,879,263,254,0,0,4900,63,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,70,11,0
103,872,109,665,665,785,-93,0,0,0,-941,0,0,0,16,691,878,263,254,0,0,5053,63,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,70,11,0
104,880,110,665,665,785,-62,0,0,0,-940,0,0,0,11,722,847,263,254,0,0,5053,63,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,70,11,0
105,888,111,665,665,785,-38,0,0,0,-940,0,0,0,7,746,823,263,254,0,0,5053,63,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,70,11,0
106,896,112,665,665,785,-36,0,0,0,-940,0,0,0,6,748,821,263,254,0,0,6406,63,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,70,11,0
107,904,113,665,665,785,-43,0,0,0,-939,0,0,0,7,741,828,257,248,0,0,6406,63,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,70,11,0
108,912,114,665,665,785,-106,0,0,0,-937,0,0,0,17,678,891,257,248,0,0,5056,63,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,70,11,0
109,920,115,665,665,785,-93,0,0,0,-936,0,0,0,16,691,878,254,251,0,0,5056,63,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,70,11,0
110,928,116,665,665,785,-69,0,0,0,-935,0,0,0,12,715,854,251,248,0,0,4913,63,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,70,11,0
111,936,117,665,665,785,-45,0,0,0,-935,0,0,0,8,739,830,249,245,0,0,4913,63,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,70,11,0
112,944,118,665,665,785,-49,0,0,0,-934,0,0,0,8,735,834,245,239,0,0,4913,63,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,70,11,0
113,952,119,665,665,785,-129,0,0,0,-931,0,0,0,20,655,914,245,239,0,0,5054,64,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,70,11,0
114,960,120,665,665,785,-132,0,0,0,-929,0,0,0,22,652,917,244,237,0,0,5054,64,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,70,11,0
115,968,121,665,665,785,-130,0,0,0,-928,0,0,0,22,654,915,240,238,0,0,4911,63,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,70,11,0
116,976,122,665,665,785,-304,0,0,0,-921,0,0,0,48,480,1089,240,238,0,0,4911,63,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,70,11,0
117,984,123,665,665,785,-354,0,0,0,-917,0,0,0,59,430,1139,240,238,0,0,4911,63,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,70,11,0
118,992,124,0,0,785,-354,0,0,0,-910,0,0,0,65,950,750,240,238,0,0,5054,64,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,70,11,0
119,1000,125,0,0,785,-354,0,0,0,-903,0,0,0,70,950,750,236,215,0,0,5054,64,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,70,11,0
120,1008,126,0,0,785,-354,0,0,0,-898,0,0,0,79,950,750,230,192,0,0,5054,64,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,70,11,0
121,1016,127,0,0,785,-354,0,0,0,-888,0,0,0,86,950,750,220,173,0,0,6392,63,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,70,11,0
122,1024,128,0,0,785,-354,0,0,0,-886,0,0,0,73,950,750,220,173,0,0,6392,63,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,70,11,0
123,1032,129,0,0,785,-354,0,0,0,-882,0,0,0,54,950,750,204,147,0,0,5035,63,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,70,11,0
124,1040,130,0,0,785,-354,0,0,0,-878,0,0,0,45,950,750,186,117,0,0,5035,63,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,70,11,0
125,1048,131,0,0,785,-354,0,0,0,-876,0,0,0,41,950,750,159,88,0,0,4910,101,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,70,11,0
126,1056,132,0,0,785,-354,0,0,0,-873,0,0,0,35,950,750,129,65,0,0,4910,101,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,70,11,0
