seq,t_ms,pid_tick,base_speed,speed_plan,speed_out,steer_out,err,lookahead,trend,yaw10,ra_yaw10,ra_hard_target10,ra_outer_cmd,yaw_rate_dps,duty_left,duty_right,left_speed,right_speed,ra_timer,ra_hard_cnt,tf_us,inter_us,valid_rows,ra_flag,ra_pre,ra_phase,ra_dir,ra_ip_row,ra_slow_row,ra_turn_row,ra_exit_reason,route_step,route_flag,route_action,post_edge_side,speed_reason,line_lost,inter_type,sym_component,ip_max_row,box_top,box_bottom,box_left,box_right,pre_detail
468,6488,811,1500,1500,1350,1019,0,0,0,1732,89,800,2370,200,2370,331,677,582,13,11,6402,19,0,5,0,3,2,98,70,52,0,8,5,2,0,1,1,5,0,98,7,43,22,82,0
469,6496,812,1500,1500,1293,962,0,0,0,1747,104,800,2256,237,2256,331,661,549,14,12,6402,19,0,5,0,3,2,98,70,52,0,8,5,2,0,1,1,5,0,98,7,43,22,82,0
470,6504,813,1500,1500,1193,862,0,0,0,1782,138,800,2056,301,2056,331,647,526,15,13,4903,19,0,5,0,3,2,98,70,52,0,8,5,2,0,1,1,5,0,98,7,43,22,82,0
471,6512,814,1500,1500,1129,798,0,0,0,-1780,176,800,1928,342,1928,331,646,505,16,14,4903,19,0,5,0,3,2,98,70,52,0,8,5,2,0,1,1,5,0,98,7,43,22,82,0
472,6520,815,1500,1500,1118,787,0,0,0,-1762,194,800,1905,350,1905,331,665,481,17,15,4903,19,0,5,0,3,2,98,70,52,0,8,5,2,0,1,1,5,0,98,7,43,22,82,0
473,6528,816,1500,1500,1095,764,0,0,0,-1724,232,800,1860,364,1860,331,665,481,18,16,6442,19,0,5,0,3,2,98,70,52,0,8,5,2,0,1,1,5,0,98,7,43,22,82,0
474,6536,817,1500,1500,1090,759,0,0,0,-1705,251,800,1850,368,1850,331,695,448,19,17,6442,19,0,5,0,3,2,98,70,52,0,8,5,2,0,1,1,5,0,98,7,43,22,82,0
475,6544,818,1500,1500,1068,737,84,0,-84,-1666,290,800,1806,382,1806,331,716,425,20,18,5667,19,7,5,1,3,2,98,70,52,0,8,5,2,0,1,0,5,1,98,7,43,22,82,11
476,6552,819,1500,1500,1059,728,84,0,-84,-1627,329,800,1788,388,1788,331,729,412,21,19,5667,3849,7,5,1,3,2,106,70,52,0,8,5,2,0,1,0,5,1,106,7,43,22,82,11
477,6560,820,1500,1500,1049,718,84,0,-84,-1606,349,800,1768,394,1768,331,745,399,22,20,5667,3849,7,5,1,3,2,106,70,52,0,8,5,2,0,1,0,5,0,106,7,43,22,82,11
478,6568,821,1500,1500,1048,717,70,0,-70,-1567,389,800,1766,394,1766,331,745,399,23,21,6610,3494,1,5,1,3,2,110,70,52,0,8,5,2,0,1,0,5,0,110,7,43,22,82,11
479,6576,822,1500,1500,1038,707,70,0,-70,-1546,409,800,1745,401,1745,331,749,396,24,22,6610,3494,1,5,1,3,2,110,70,52,0,8,5,2,0,1,0,5,0,110,7,43,22,82,11
480,6584,823,1500,1500,1043,712,66,0,-66,-1506,449,800,1755,398,1755,331,745,389,25,23,5193,3494,2,5,1,3,2,110,70,52,0,8,5,2,0,1,0,5,0,110,7,43,22,82,11
481,6592,824,1500,1500,1022,691,66,0,-66,-1465,491,800,1713,412,1713,331,740,380,26,24,5193,3491,2,5,1,3,2,110,70,52,0,8,5,2,0,1,0,5,0,108,7,43,22,82,11
482,6600,825,1500,1500,1031,700,66,0,-66,-1445,511,800,1731,406,1731,331,740,380,27,25,5193,3491,2,5,1,3,2,110,70,52,0,8,5,2,0,1,0,5,0,108,7,43,22,82,11
483,6608,826,1500,1500,1015,684,64,0,-64,-1402,553,800,1700,416,1700,331,741,373,28,26,7192,2602,8,5,1,3,2,110,70,52,0,8,5,2,0,1,0,5,0,96,7,43,22,82,11
484,6616,827,1500,1500,1018,687,64,0,-64,-1382,574,800,1705,414,1705,331,744,364,29,27,7192,2602,8,5,1,3,2,110,70,52,0,8,5,2,0,1,0,5,0,96,7,43,22,82,11
485,6624,828,1500,1500,1019,688,60,20,-40,-1340,615,800,1708,413,1708,331,746,361,30,28,7003,2602,24,5,1,3,2,110,70,52,0,8,5,2,0,1,0,5,0,96,7,43,22,82,11
486,6632,829,1500,1500,1016,685,60,20,-40,-1299,657,800,1702,415,1702,331,745,359,31,29,7003,1654,24,5,1,3,2,110,70,52,0,8,5,2,0,1,0,5,0,64,7,43,22,82,11
487,6640,830,1500,1500,1014,683,60,20,-40,-1278,678,800,1697,417,1697,331,745,359,32,30,7003,1654,24,5,1,3,2,110,70,52,0,8,5,2,0,1,0,5,0,64,7,43,22,82,11
488,6648,831,1500,1500,1087,756,52,40,-12,-1236,720,800,1844,420,1844,331,749,354,33,31,10099,82,53,5,1,3,2,110,70,52,0,8,5,2,0,1,0,5,1,64,7,43,22,82,11
489,6656,832,1500,1500,1087,756,52,40,-12,-1215,741,800,1843,420,1843,331,742,354,34,32,10099,82,53,5,1,3,2,110,70,52,0,8,5,2,0,1,0,5,1,64,7,43,22,82,11
490,6664,833,1500,1500,797,466,52,40,-12,-1172,783,800,1264,422,1264,331,733,354,35,33,10099,82,53,5,1,3,2,110,70,52,0,8,5,2,0,1,0,5,0,64,7,43,22,82,11
491,6672,834,1500,1500,775,103,42,46,4,-1130,825,800,879,421,879,672,726,353,36,34,8769,81,53,0,1,5,2,110,70,52,2,8,5,2,0,1,0,5,1,64,7,43,22,82,1
492,6680,835,1500,1500,775,103,42,46,4,-1110,845,800,879,412,879,672,726,353,37,34,8769,81,53,0,0,5,2,110,70,52,2,8,5,2,0,1,0,5,0,64,7,43,22,82,0
493,6688,836,1500,1500,1350,433,34,38,4,-1074,882,800,879,381,1783,916,727,351,38,34,10114,82,53,0,0,5,2,110,70,52,2,8,5,2,0,1,0,0,0,0,0,0,0,0,0
494,6696,837,1500,1500,1350,433,34,38,4,-1059,897,800,879,356,1783,916,732,347,39,34,10114,82,53,0,0,5,2,110,70,52,2,8,5,2,0,1,0,0,0,0,0,0,0,0,0
495,6704,838,1500,1500,1350,433,34,38,4,-1027,929,800,879,334,1783,916,726,341,40,34,10114,82,53,0,0,5,2,110,70,52,2,8,5,2,0,1,0,0,0,0,0,0,0,0,0
496,6712,839,1500,1500,1350,0,24,26,2,-995,960,800,879,323,1350,1350,726,341,41,34,8765,3598,53,0,0,5,2,110,70,52,2,8,5,2,0,1,0,0,1,0,0,0,0,0,0
497,6720,840,1500,1500,1350,306,24,26,2,-979,976,800,879,322,1656,1043,704,344,42,34,8765,3598,53,0,0,5,2,110,70,52,2,8,5,2,0,1,0,0,0,0,0,0,0,0,0
498,6752,844,1575,1575,1648,-592,4,0,-4,-905,0,0,0,178,1055,2241,675,346,0,0,8637,11,51,0,0,0,0,0,0,0,0,9,5,2,0,6,0,0,0,0,0,0,0,0,0
499,6784,848,1575,1575,1638,-30,-4,-4,0,-899,0,0,0,22,1608,1668,608,452,0,0,10100,11,51,0,0,0,0,0,0,0,0,9,5,2,0,6,0,0,0,0,0,0,0,0,0
500,6816,852,1575,1575,1614,-26,-10,-6,4,-898,0,0,0,0,1587,1641,594,562,0,0,9960,120,50,0,0,0,0,0,0,0,0,9,5,2,0,6,0,0,0,0,0,0,0,0,0
501,6848,856,1575,1575,1595,-165,-8,-4,4,-896,0,0,0,5,1429,1760,616,619,0,0,10040,120,50,0,0,0,0,0,0,0,0,9,5,2,0,6,0,0,0,0,0,0,0,0,0
502,6880,860,1575,1575,1583,-106,-12,-8,4,-903,0,0,0,-21,1476,1690,644,638,0,0,8559,119,49,0,0,0,0,0,0,0,0,9,5,2,0,6,0,0,0,0,0,0,0,0,0
503,6912,864,1343,1110,889,-212,-18,-8,10,-910,0,0,0,-22,676,1101,663,691,0,0,6822,1667,25,0,0,0,0,0,0,0,0,9,5,2,0,5,0,0,1,0,0,0,0,0,0
504,6928,866,1309,1500,1554,20,-18,-2,16,-919,0,0,0,-58,1575,1533,684,705,1,0,8086,1654,22,3,0,2,2,68,70,52,0,9,5,2,0,1,0,3,0,68,6,42,16,76,0
505,6936,867,1500,1500,1623,86,-18,-2,16,-925,0,0,0,-73,1709,1537,679,704,2,0,8086,1654,22,3,0,2,2,68,70,52,0,9,5,2,0,1,0,3,0,68,6,42,16,76,0
506,6944,868,1500,1500,696,530,-18,0,18,-929,0,800,1227,-54,1227,165,679,704,3,1,6208,1314,18,3,0,3,2,76,70,52,0,9,5,2,0,1,0,3,0,76,6,42,16,76,0
507,6952,869,1500,1500,1497,1166,-18,0,18,-932,0,800,2663,-40,2663,331,666,701,4,2,6208,1314,18,3,0,3,2,76,70,52,0,9,5,2,0,1,0,3,0,76,6,42,16,76,0
508,6960,870,1500,1500,1497,1166,-18,0,18,-931,0,800,2663,-23,2663,331,643,691,5,3,6208,1314,18,3,0,3,2,76,70,52,0,9,5,2,0,1,0,3,0,76,6,42,16,76,0
509,6968,871,1500,1500,1497,1166,-20,0,20,-928,0,800,2663,14,2663,331,643,691,6,4,7303,1315,13,3,0,3,2,86,70,52,0,9,5,2,0,1,0,3,0,86,6,42,16,76,64
510,6976,872,1500,1500,1497,1166,-20,0,20,-924,0,800,2663,32,2663,331,643,691,7,5,7303,1315,13,3,0,3,2,86,70,52,0,9,5,2,0,1,0,3,0,86,6,42,16,76,64
511,6984,873,1500,1500,1497,1166,-20,0,20,-919,0,800,2663,47,2663,331,643,691,8,6,5401,1325,8,3,0,3,2,96,70,52,0,9,5,2,0,1,0,3,0,96,6,42,16,76,64
512,6992,874,1500,1500,1492,1161,-20,0,20,-903,16,800,2654,108,2654,331,635,657,9,7,5401,1325,8,3,0,3,2,96,70,52,0,9,5,2,0,1,0,3,0,96,6,42,16,76,0
513,7000,875,1500,1500,1471,1140,-20,0,20,-896,23,800,2611,122,2611,331,630,627,10,8,5401,1325,8,3,0,3,2,96,70,52,0,9,5,2,0,1,0,3,0,96,6,42,16,76,0
514,7008,876,1500,1500,1447,1116,-20,0,20,-881,38,800,2564,137,2564,331,637,594,11,9,6490,1359,3,3,0,3,2,106,70,52,0,9,5,2,0,1,0,3,0,106,6,42,16,76,0
515,7016,877,1500,1500,1462,1131,-20,0,20,-875,44,800,2593,128,2593,331,637,594,12,10,6490,1359,3,3,0,3,2,106,70,52,0,9,5,2,0,1,0,3,0,106,6,42,16,76,0
516,7024,878,1500,1500,1421,1090,-20,0,20,-858,61,800,2512,154,2512,331,626,550,13,11,6490,1359,3,3,0,3,2,106,70,52,0,9,5,2,0,1,0,3,0,106,6,42,16,76,0
517,7032,879,1500,1500,1394,997,-20,-20,0,-840,79,800,2392,172,2392,397,614,511,14,12,8162,74,45,3,0,3,2,106,70,52,0,9,5,2,0,1,0,3,0,106,6,42,16,76,0
518,7040,880,1500,1500,1350,952,-20,-20,0,-827,92,800,2302,200,2302,397,596,478,15,13,8162,74,45,3,0,3,2,106,70,52,0,9,5,2,0,1,0,3,0,106,6,42,16,76,0
519,7048,881,1500,1500,1236,812,-28,-28,0,-795,124,800,2048,274,2048,423,584,455,16,14,9674,74,46,3,0,3,2,106,70,52,0,9,5,2,0,1,0,3,0,106,6,42,16,76,0
