seq,t_ms,pid_tick,base_speed,speed_plan,speed_out,steer_out,err,lookahead,trend,yaw10,ra_yaw10,ra_hard_target10,ra_outer_cmd,yaw_rate_dps,duty_left,duty_right,left_speed,right_speed,ra_timer,ra_hard_cnt,tf_us,inter_us,valid_rows,ra_flag,ra_pre,ra_phase,ra_dir,ra_ip_row,ra_slow_row,ra_turn_row,ra_exit_reason,route_step,route_flag,route_action,post_edge_side,speed_reason,line_lost,inter_type,sym_component,ip_max_row,box_top,box_bottom,box_left,box_right,pre_detail
0,32,4,1971,1971,2319,-92,-12,-14,-2,2,0,0,0,19,2226,2412,0,0,0,0,9183,122,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
1,64,8,1971,1971,2296,-125,-12,-14,-2,12,0,0,0,29,2171,2422,50,41,0,0,7825,122,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
2,96,12,1971,1971,2246,-150,-14,-16,-2,23,0,0,0,32,2095,2396,161,133,0,0,7831,122,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
3,128,16,1971,1971,2111,-105,-16,-18,-2,28,0,0,0,14,2006,2216,426,406,0,0,7823,122,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
4,160,20,1971,1971,2034,-144,-16,-20,-4,34,0,0,0,20,1890,2178,575,566,0,0,9181,122,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
5,192,24,1971,1971,1960,-144,-20,-22,-2,43,0,0,0,19,1815,2104,691,667,0,0,9182,122,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
6,224,28,1971,1971,1853,-134,-20,-24,-4,48,0,0,0,11,1718,1988,770,753,0,0,7796,121,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
7,256,32,1971,1971,1767,-105,-24,-26,-2,47,0,0,0,-1,1661,1873,838,843,0,0,7800,122,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
8,288,36,1971,1971,1707,46,-26,-26,0,38,0,0,0,-44,1754,1660,894,892,0,0,7815,122,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
9,320,40,1971,1971,1662,-38,-24,-26,-2,29,0,0,0,-25,1623,1700,923,948,0,0,9167,121,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
10,352,44,1971,1971,1633,-94,-24,-26,-2,27,0,0,0,-6,1539,1727,954,963,0,0,9201,122,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
11,384,48,1971,1971,1606,-94,-24,-26,-2,23,0,0,0,-8,1511,1700,981,996,0,0,7839,122,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
12,416,52,1971,1971,1592,4,-26,-26,0,16,0,0,0,-33,1597,1588,996,1000,0,0,7822,122,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
13,448,56,1971,1971,1575,-69,-24,-26,-2,10,0,0,0,-16,1505,1645,1006,1034,0,0,7814,122,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
14,480,60,1971,1971,1570,20,-24,-24,0,-1,0,0,0,-41,1590,1549,1014,1029,0,0,9175,122,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
15,512,64,1971,1971,1559,-82,-22,-24,-2,-2,0,0,0,-6,1477,1641,1019,1053,0,0,9264,119,51,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
16,544,68,1971,1971,1558,-60,-22,-22,0,-7,0,0,0,-11,1497,1618,1030,1038,0,0,7898,119,51,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
17,576,72,1971,1971,1546,-44,-22,-22,0,-9,0,0,0,-12,1502,1591,1052,1056,0,0,8062,116,48,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
18,608,76,1811,1182,1256,-35,-20,-20,0,-16,0,0,0,-18,1221,1292,1044,1063,0,0,8033,114,46,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
19,616,77,1651,1182,1088,-100,-20,-20,0,-15,0,0,0,0,988,1188,1041,1067,0,0,8033,114,46,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
20,624,78,1491,1182,920,-115,-20,-20,0,-14,0,0,0,8,804,1035,1041,1067,0,0,8033,114,46,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
21,632,79,1331,1182,850,-89,-18,-20,-2,-14,0,0,0,3,760,940,1047,1066,0,0,9372,111,44,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
22,640,80,1182,1182,746,-76,-18,-20,-2,-14,0,0,0,-1,669,823,1055,1061,0,0,9372,111,44,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
23,648,81,1182,1182,911,-66,-18,-20,-2,-15,0,0,0,-4,845,978,1050,1049,0,0,7981,109,43,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
