seq,t_ms,pid_tick,base_speed,speed_plan,speed_out,steer_out,err,lookahead,trend,yaw10,ra_yaw10,ra_hard_target10,ra_outer_cmd,yaw_rate_dps,duty_left,duty_right,left_speed,right_speed,ra_timer,ra_hard_cnt,tf_us,inter_us,battery_x10,valid_rows,ra_flag,ra_pre,ra_phase,ra_dir,ra_ip_row,ra_slow_row,ra_turn_row,ra_exit_reason,route_step,route_flag,route_action,post_edge_side,speed_reason,line_lost,inter_type,sym_component,ip_max_row,box_top,box_bottom,box_left,box_right,pre_detail,turn_mark,hard_enter_ip,hard_enter_tick,pre_seen_frames
0,48,6,2552,2552,2924,-309,6,6,0,-2,0,0,0,58,2614,3234,10,9,0,0,3606,1204,118,52,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1,96,12,2552,2552,2818,-251,2,2,0,22,0,0,0,43,2567,3069,248,196,0,0,7143,981,117,48,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2,144,18,2552,2552,2654,-45,-2,-4,-2,29,0,0,0,5,2608,2699,562,539,0,0,5601,1019,117,50,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
3,192,24,2552,2552,2518,98,-4,-4,0,22,0,0,0,-17,2616,2419,820,825,0,0,3710,1022,117,50,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
4,240,30,2552,2552,2432,159,-4,-4,0,4,0,0,0,-33,2592,2272,971,1017,0,0,3664,1069,117,51,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
5,288,36,2552,2552,2350,-466,-4,-2,2,6,0,0,0,52,1883,2816,1127,1190,0,0,3759,1187,117,51,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
6,336,42,2552,2552,2290,-37,-8,-6,2,0,0,0,0,-33,2253,2328,1269,1287,0,0,7089,994,117,48,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
7,384,48,2552,2552,2261,-562,-10,-8,2,13,0,0,0,22,1698,2823,1337,1336,0,0,5784,903,117,44,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
8,432,54,2552,2552,2242,140,-12,-8,4,-9,0,0,0,-85,2383,2102,1366,1381,0,0,3975,1000,117,49,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
9,480,60,2552,2552,2234,-299,-10,-6,4,-21,0,0,0,-25,1935,2533,1368,1412,0,0,3717,961,117,45,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
