seq,t_ms,pid_tick,base_speed,speed_plan,speed_out,steer_out,err,lookahead,trend,yaw10,ra_yaw10,ra_hard_target10,ra_outer_cmd,yaw_rate_dps,duty_left,duty_right,left_speed,right_speed,ra_timer,ra_hard_cnt,tf_us,inter_us,valid_rows,ra_flag,ra_pre,ra_phase,ra_dir,ra_ip_row,ra_slow_row,ra_turn_row,ra_exit_reason,route_step,route_flag,route_action,post_edge_side,speed_reason,line_lost,inter_type,sym_component,ip_max_row,box_top,box_bottom,box_left,box_right,pre_detail
981,7856,982,1309,1500,958,-95,-16,-12,4,39,0,0,0,-42,863,1053,718,774,1,0,8171,1554,23,3,0,1,0,66,70,52,0,10,3,2,0,1,0,3,0,66,5,41,17,77,0
982,7864,983,1500,1500,1595,-78,-16,-12,4,37,0,0,0,-43,1516,1674,725,772,2,0,8171,1554,23,3,0,1,0,66,70,52,0,10,3,2,0,1,0,3,0,66,5,41,17,77,0
983,7872,984,1500,1500,1447,-26,-16,0,16,32,0,0,0,-50,1420,1474,736,775,3,0,6253,1554,18,3,0,1,0,76,70,52,0,10,3,2,0,1,0,3,0,76,5,41,17,77,0
984,7880,985,1500,1500,1447,-80,-16,0,16,27,0,0,0,-43,1366,1527,736,775,4,0,6253,1312,18,3,0,1,0,76,70,52,0,10,3,2,0,1,0,3,0,76,5,41,17,77,0
985,7888,986,1500,1500,1447,-101,-16,0,16,26,0,0,0,-40,1345,1549,736,775,5,0,6253,1312,18,3,0,1,0,76,70,52,0,10,3,2,0,1,0,3,0,76,5,41,17,77,0
986,7896,987,1500,1500,1447,11,-16,0,16,19,0,0,0,-54,1459,1435,736,775,6,0,7347,1284,13,3,0,1,0,86,70,52,0,10,3,2,0,1,0,3,0,86,5,41,17,77,0
987,7904,988,1500,1500,1441,49,-16,0,16,16,0,0,0,-62,1490,1391,738,797,7,0,7347,1284,13,3,0,1,0,86,70,52,0,10,3,2,0,1,0,3,0,86,5,41,17,77,0
988,7912,989,1500,1500,1445,-5,-18,0,18,9,0,0,0,-57,1440,1450,732,786,8,0,5344,1433,7,3,0,1,0,98,70,52,0,10,3,2,0,1,0,3,0,98,5,41,17,77,0
989,7920,990,1500,1500,1453,0,-18,0,18,3,0,0,0,-63,1453,1453,718,769,9,0,5344,1433,7,3,0,1,0,98,70,52,0,10,3,2,0,1,0,3,0,98,5,41,17,77,0
990,7928,991,1500,1500,1453,-121,-18,0,18,2,0,0,0,-45,1331,1574,718,769,10,0,5344,1433,7,3,0,1,0,98,70,52,0,10,3,2,0,1,0,3,0,98,5,41,17,77,0
991,7936,992,1500,1500,1458,64,-10,-10,0,-3,0,0,0,-59,1523,1394,705,760,11,0,9434,71,44,3,0,1,0,98,70,52,0,10,3,2,0,1,0,3,0,98,5,41,17,77,0
992,7944,993,1500,1500,1465,60,-10,-10,0,-5,0,0,0,-54,1526,1405,692,745,12,0,9434,71,44,3,0,1,0,98,70,52,0,10,3,2,0,1,0,3,0,98,5,41,17,77,0
993,7952,994,1500,1500,1455,-90,-10,-10,0,-6,0,0,0,-26,1364,1545,702,777,13,0,9434,71,44,3,0,1,0,98,70,52,0,10,3,2,0,1,0,3,0,98,5,41,17,77,0
994,7960,995,1500,1500,1458,-164,-12,-8,4,-6,0,0,0,-13,1293,1623,693,773,14,0,8130,3030,45,3,1,1,0,98,70,52,0,10,3,2,0,1,0,3,0,98,5,41,17,77,7
995,7968,996,1500,1500,1458,-144,-12,-8,4,-7,0,0,0,-14,1314,1602,693,773,15,0,8130,3030,45,3,1,1,0,98,70,52,0,10,3,2,0,1,0,3,0,98,5,41,17,77,7
996,7976,997,1500,1500,1461,-103,-12,-8,4,-9,0,0,0,-20,1357,1564,692,763,16,0,10083,80,53,3,1,1,0,98,70,52,0,10,3,2,0,1,0,3,0,98,5,41,17,77,7
997,7984,998,1500,1500,1465,-57,-12,-8,4,-11,0,0,0,-28,1407,1522,694,746,17,0,10083,80,53,3,1,1,0,98,70,52,0,10,3,2,0,1,0,3,0,98,5,41,17,77,7
998,7992,999,1500,1500,1465,7,-12,-8,4,-16,0,0,0,-35,1472,1457,694,746,18,0,10083,80,53,3,1,1,0,98,70,52,0,10,3,2,0,1,0,3,0,98,5,41,17,77,7
999,8000,1000,1500,1500,1465,-30,-10,-8,2,-19,0,0,0,-31,1434,1495,694,746,19,0,8714,80,53,3,1,1,0,98,70,52,0,10,3,2,0,1,0,3,0,98,5,41,17,77,7
1000,8008,1001,1500,1500,1465,-25,-10,-8,2,-20,0,0,0,-30,1439,1490,694,746,20,0,8714,80,53,3,1,1,0,98,70,52,0,10,3,2,0,1,0,3,0,98,5,41,17,77,7
1001,8016,1002,1500,1500,1470,-110,-10,-6,4,-21,0,0,0,-16,1360,1580,693,726,21,0,10079,80,53,3,1,1,0,98,70,52,0,10,3,2,0,1,0,3,0,98,5,41,17,77,7
1002,8024,1003,1500,1500,1471,-90,-10,-6,4,-22,0,0,0,-17,1380,1562,687,727,22,0,10079,80,53,3,1,1,0,98,70,52,0,10,3,2,0,1,0,3,0,98,5,41,17,77,7
1003,8032,1004,1500,1500,1469,-69,-10,-6,4,-24,0,0,0,-20,1400,1539,692,729,23,0,10079,80,53,3,1,1,0,98,70,52,0,10,3,2,0,1,0,3,0,98,5,41,17,77,7
1004,8040,1005,1472,1472,1419,136,-10,-6,4,-26,0,0,0,-23,1556,1282,692,729,0,0,8718,81,53,0,0,0,0,0,0,0,0,11,3,0,0,6,0,0,0,0,0,0,0,0,0
1005,8048,1006,1472,1472,1439,98,-10,-6,4,-27,0,0,0,-19,1537,1340,695,730,0,0,8718,81,53,0,0,0,0,0,0,0,0,11,3,0,0,6,0,0,0,0,0,0,0,0,0
1006,8056,1007,1696,1696,1841,153,-8,0,8,-30,0,0,0,-23,1995,1687,700,736,0,0,10080,11,53,0,0,0,0,0,0,0,0,11,3,0,0,6,0,0,0,0,0,0,0,0,0
