seq,t_ms,pid_tick,base_speed,speed_plan,speed_out,steer_out,err,lookahead,trend,yaw10,ra_yaw10,ra_hard_target10,ra_outer_cmd,yaw_rate_dps,duty_left,duty_right,left_speed,right_speed,ra_timer,ra_hard_cnt,tf_us,inter_us,valid_rows,ra_flag,ra_pre,ra_phase,ra_dir,ra_ip_row,ra_slow_row,ra_turn_row,ra_exit_reason,route_step,route_flag,route_action,post_edge_side,speed_reason,line_lost,inter_type,sym_component,ip_max_row,box_top,box_bottom,box_left,box_right,pre_detail
0,32,4,1890,1890,2234,-85,-2,-2,0,25,0,0,0,25,2148,2320,0,0,0,0,8353,120,52,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
1,64,8,1890,1890,2211,-136,-4,-4,0,40,0,0,0,48,2074,2348,52,40,0,0,9717,118,51,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
2,96,12,1890,1890,2141,-159,0,-6,-6,60,0,0,0,54,1981,2300,206,168,0,0,9888,118,51,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
3,128,16,1890,1890,2069,-105,-6,-10,-4,70,0,0,0,32,1963,2174,356,306,0,0,9881,118,51,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
4,160,20,1890,1890,1996,-62,-10,-12,-2,72,0,0,0,11,1933,2058,496,458,0,0,8460,131,51,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
5,192,24,1890,1890,1952,-31,-12,-14,-2,72,0,0,0,-4,1920,1984,567,562,0,0,8541,117,50,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
6,224,28,1890,1890,1915,-67,-14,-14,0,71,0,0,0,6,1847,1982,635,643,0,0,10011,116,49,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
7,256,32,1890,1890,1894,-117,-14,-16,-2,77,0,0,0,20,1776,2012,685,676,0,0,10053,114,48,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
8,288,36,1856,1856,1796,-156,-20,-20,0,85,0,0,0,28,1639,1952,718,710,0,0,9998,111,46,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
9,296,37,1856,1856,1791,-122,-20,-20,0,86,0,0,0,19,1669,1914,737,737,0,0,9998,111,46,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
10,304,38,1856,1856,1767,-111,-20,-20,0,86,0,0,0,14,1656,1878,753,751,0,0,9998,111,46,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
11,312,39,1856,1856,1745,-76,-20,-22,-2,85,0,0,0,1,1668,1822,770,760,0,0,8660,110,45,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
12,320,40,1856,1856,1731,-72,-20,-22,-2,85,0,0,0,-3,1658,1803,770,760,0,0,8660,110,45,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
13,328,41,1856,1856,1712,-61,-24,-22,2,84,0,0,0,-6,1651,1773,787,764,0,0,10032,108,44,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
14,336,42,1856,1856,1696,-96,-24,-22,2,84,0,0,0,1,1599,1793,791,776,0,0,10032,108,44,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
15,344,43,1856,1856,1683,-87,-24,-22,2,84,0,0,0,0,1595,1771,787,787,0,0,10032,108,44,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
16,352,44,1856,1856,1673,-131,-28,-24,4,86,0,0,0,8,1541,1804,787,787,0,0,8619,106,42,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
