seq,t_ms,pid_tick,base_speed,speed_plan,speed_out,steer_out,err,lookahead,trend,yaw10,ra_yaw10,ra_hard_target10,ra_outer_cmd,yaw_rate_dps,duty_left,duty_right,left_speed,right_speed,ra_timer,ra_hard_cnt,tf_us,inter_us,valid_rows,ra_flag,ra_pre,ra_phase,ra_dir,ra_ip_row,ra_slow_row,ra_turn_row,ra_exit_reason,route_step,route_flag,route_action,post_edge_side,speed_reason,line_lost,inter_type,sym_component,ip_max_row,box_top,box_bottom,box_left,box_right,pre_detail
0,32,4,1890,1890,2235,-68,2,0,-2,6,0,0,0,23,2167,2303,-1,-3,0,0,8116,124,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
1,64,8,1890,1890,2205,-100,0,-2,-2,20,0,0,0,36,2104,2305,70,48,0,0,8134,124,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
2,96,12,1890,1890,2139,-148,-2,-2,0,37,0,0,0,55,1990,2288,204,175,0,0,9579,123,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
3,128,16,1890,1890,2072,-122,-6,-6,0,50,0,0,0,41,1949,2194,347,303,0,0,9597,122,52,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
4,160,20,1890,1890,2020,-120,0,-8,-8,60,0,0,0,34,1899,2140,440,418,0,0,8335,122,52,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
5,192,24,1890,1890,1977,-121,-6,-12,-6,70,0,0,0,33,1855,2098,528,502,0,0,8346,121,51,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
6,224,28,1890,1890,1941,-66,-14,-16,-2,74,0,0,0,9,1875,2007,602,570,0,0,8270,121,51,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
7,256,32,1890,1890,1916,-87,-16,-18,-2,77,0,0,0,11,1828,2003,646,628,0,0,9829,121,51,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
8,288,36,1890,1890,1870,-83,-16,-18,-2,77,0,0,0,3,1786,1954,726,729,0,0,10030,118,49,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
9,320,40,1890,1890,1846,-107,-18,-20,-2,81,0,0,0,10,1738,1954,777,776,0,0,8547,116,48,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
10,344,43,1856,1856,1719,-61,-26,-24,2,79,0,0,0,-7,1658,1780,791,803,0,0,8484,114,46,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
11,352,44,1856,1856,1724,-70,-26,-24,2,79,0,0,0,-7,1653,1794,805,809,0,0,8484,114,46,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
12,360,45,1856,1856,1710,-55,-26,-24,2,77,0,0,0,-11,1654,1765,805,809,0,0,8484,114,46,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
