seq,t_ms,pid_tick,base_speed,speed_plan,speed_out,steer_out,err,lookahead,trend,yaw10,ra_yaw10,ra_hard_target10,ra_outer_cmd,yaw_rate_dps,duty_left,duty_right,left_speed,right_speed,ra_timer,ra_hard_cnt,tf_us,inter_us,valid_rows,ra_flag,ra_pre,ra_phase,ra_dir,ra_ip_row,ra_slow_row,ra_turn_row,ra_exit_reason,route_step,route_flag,route_action,post_edge_side,speed_reason,line_lost,inter_type,sym_component,ip_max_row,box_top,box_bottom,box_left,box_right,pre_detail,turn_mark,hard_enter_ip,hard_enter_tick,pre_seen_frames
362,4392,549,1782,0,1400,-155,0,0,0,1556,998,900,1157,162,1244,1555,609,170,39,34,3131,176,0,0,0,4,2,110,70,70,4,7,4,1,0,0,1,0,0,0,0,0,0,0,0,0,94,511,0
363,4400,550,1782,0,1400,0,0,0,0,1559,1001,900,1157,82,1400,1400,573,221,40,34,3131,176,0,0,0,5,2,110,70,70,4,8,5,2,0,0,1,0,0,0,0,0,0,0,0,0,94,511,0
364,4408,551,1782,0,756,100,0,0,0,1563,1005,900,857,59,857,655,573,221,41,34,6396,168,0,0,0,5,2,110,70,70,4,8,5,2,0,0,1,0,0,0,0,0,0,0,0,0,94,511,0
365,4416,552,1782,0,756,100,0,0,0,1565,1007,900,857,48,857,655,534,274,42,34,6396,168,0,0,0,5,2,110,70,70,4,8,5,2,0,0,1,0,0,0,0,0,0,0,0,0,94,511,0
366,4424,553,1782,0,756,100,0,0,0,1569,1012,900,857,49,857,655,514,334,43,34,3131,168,0,0,0,5,2,110,70,70,4,8,5,2,0,0,1,0,0,0,0,0,0,0,0,0,94,511,0
367,4432,554,1782,0,756,100,0,0,0,1571,1013,900,857,41,857,655,504,375,44,34,3131,168,0,0,0,5,2,110,70,70,4,8,5,2,0,0,1,0,0,0,0,0,0,0,0,0,94,511,0
368,4440,555,1782,0,756,100,0,0,0,1576,1018,900,857,47,857,655,492,409,45,34,3003,168,0,0,0,5,2,110,70,70,4,8,5,2,0,0,1,0,0,0,0,0,0,0,0,0,94,511,0
369,4448,556,1782,0,756,100,0,0,0,1584,1026,900,857,66,857,655,492,409,46,34,3003,168,0,0,0,5,2,110,70,70,4,8,5,2,0,0,1,0,0,0,0,0,0,0,0,0,94,511,0
370,4456,557,1782,0,756,100,0,0,0,1588,1030,900,857,74,857,655,482,432,47,34,3003,168,0,0,0,5,2,110,70,70,4,8,5,2,0,0,1,0,0,0,0,0,0,0,0,0,94,511,0
371,4464,558,1680,665,1670,-513,0,0,0,1600,0,0,0,101,1157,2183,484,441,0,0,5040,129,0,0,0,0,0,0,0,0,0,8,5,2,0,2,1,0,0,0,0,0,0,0,0,0,94,511,0
372,4472,559,1447,665,1425,-630,0,0,0,1605,0,0,0,99,795,2055,490,437,0,0,5040,129,0,0,0,0,0,0,0,0,0,8,5,2,0,2,1,0,0,0,0,0,0,0,0,0,94,511,0
373,4480,560,1214,665,1180,-371,0,0,0,1609,0,0,0,60,808,1552,498,429,0,0,4899,11,0,0,0,0,0,0,0,0,0,8,5,2,0,2,1,0,0,0,0,0,0,0,0,0,94,511,0
374,4488,561,981,665,936,-133,0,0,0,1609,0,0,0,20,802,1070,498,429,0,0,4899,11,0,0,0,0,0,0,0,0,0,8,5,2,0,2,1,0,0,0,0,0,0,0,0,0,94,511,0
375,4496,562,748,665,693,19,0,0,0,1606,0,0,0,-7,713,674,502,416,0,0,4899,11,0,0,0,0,0,0,0,0,0,8,5,2,0,2,1,0,0,0,0,0,0,0,0,0,94,511,0
376,4504,563,665,665,678,80,0,0,0,1602,0,0,0,-19,759,597,501,418,0,0,5042,11,0,0,0,0,0,0,0,0,0,8,5,2,0,2,1,0,0,0,0,0,0,0,0,0,94,511,0
377,4512,564,665,665,717,34,0,0,0,1602,0,0,0,-13,752,682,485,437,0,0,5042,11,0,0,0,0,0,0,0,0,0,8,5,2,0,2,1,0,0,0,0,0,0,0,0,0,94,511,0
