seq,t_ms,pid_tick,base_speed,speed_plan,speed_out,steer_out,err,lookahead,trend,yaw10,ra_yaw10,ra_hard_target10,ra_outer_cmd,yaw_rate_dps,duty_left,duty_right,left_speed,right_speed,ra_timer,ra_hard_cnt,tf_us,inter_us,valid_rows,ra_flag,ra_pre,ra_phase,ra_dir,ra_ip_row,ra_slow_row,ra_turn_row,ra_exit_reason,route_step,route_flag,route_action,post_edge_side,speed_reason,line_lost,inter_type,sym_component,ip_max_row,box_top,box_bottom,box_left,box_right,pre_detail
0,32,4,2508,2508,2882,-14,2,2,0,0,0,0,0,5,2867,2896,3,2,0,0,7948,113,44,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
1,64,8,2348,1505,2529,0,2,0,-2,-1,0,0,0,-3,2529,2529,125,133,0,0,7934,109,41,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
2,72,9,2188,1505,2327,0,2,0,-2,-1,0,0,0,-2,2327,2327,192,202,0,0,7934,109,41,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
3,80,10,2028,1505,2159,0,2,0,-2,-1,0,0,0,0,2159,2159,192,202,0,0,7934,109,41,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
4,88,11,1868,1505,1957,0,2,0,-2,-1,0,0,0,0,1957,1957,263,268,0,0,9303,109,41,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
5,96,12,1708,1505,1764,0,2,0,-2,-1,0,0,0,0,1764,1764,316,316,0,0,9303,109,41,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
6,104,13,1548,1505,1571,0,2,0,-2,-1,0,0,0,1,1571,1571,368,365,0,0,7931,110,42,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
7,112,14,1505,1505,1594,-24,2,0,-2,0,0,0,0,5,1570,1619,406,406,0,0,7931,110,42,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
8,120,15,1505,1505,1627,-24,2,0,-2,0,0,0,0,7,1602,1651,406,406,0,0,7931,110,42,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
9,128,16,1505,1505,1609,-27,2,2,0,1,0,0,0,9,1581,1637,443,440,0,0,9308,112,43,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
10,136,17,1505,1505,1596,-21,2,2,0,1,0,0,0,9,1574,1617,470,466,0,0,9308,112,43,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
11,144,18,1505,1505,1580,-14,2,0,-2,2,0,0,0,5,1565,1594,503,498,0,0,7920,117,43,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
12,152,19,1505,1505,1580,4,2,0,-2,1,0,0,0,2,1584,1575,503,498,0,0,7920,117,43,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
13,160,20,1505,1505,1568,0,2,0,-2,1,0,0,0,-4,1568,1568,527,519,0,0,7920,117,43,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
