seq,t_ms,pid_tick,base_speed,speed_plan,speed_out,steer_out,err,lookahead,trend,yaw10,ra_yaw10,ra_hard_target10,ra_outer_cmd,yaw_rate_dps,duty_left,duty_right,left_speed,right_speed,ra_timer,ra_hard_cnt,tf_us,inter_us,battery_x10,valid_rows,ra_flag,ra_pre,ra_phase,ra_dir,ra_ip_row,ra_slow_row,ra_turn_row,ra_exit_reason,route_step,route_flag,route_action,post_edge_side,speed_reason,line_lost,inter_type,sym_component,ip_max_row,box_top,box_bottom,box_left,box_right,pre_detail,turn_mark,hard_enter_ip,hard_enter_tick,pre_seen_frames
0,48,6,2552,2552,2926,-371,6,6,0,11,0,0,0,61,2555,3297,10,3,0,0,3570,1169,118,52,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1,96,12,2552,2552,2821,6,2,2,0,25,0,0,0,8,2828,2815,244,187,0,0,7112,943,118,47,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2,144,18,2552,2552,2664,-73,2,2,0,16,0,0,0,9,2590,2737,525,537,0,0,5665,873,118,44,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
3,192,24,2552,2552,2512,144,-2,-4,-2,32,0,0,0,-19,2657,2367,855,813,0,0,3741,1045,118,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
4,240,30,2552,2552,2413,507,-4,-2,2,7,0,0,0,-67,2920,1906,1018,1047,0,0,3667,1027,118,52,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
5,288,36,2552,2552,2344,-672,-4,-2,2,26,0,0,0,92,1671,3016,1177,1165,0,0,3870,1152,118,51,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
6,336,42,2552,2552,2330,-79,-6,-4,2,8,0,0,0,-10,2250,2409,1235,1162,0,0,6989,868,118,43,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
7,384,48,2552,2552,2272,-301,-8,-6,2,17,0,0,0,1,1970,2574,1316,1311,0,0,5612,837,118,42,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
8,432,54,2552,2552,2254,-109,-10,-8,2,8,0,0,0,-41,2145,2363,1347,1353,0,0,3941,980,118,49,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
9,480,60,2552,2552,2239,-197,-10,-6,4,-9,0,0,0,-31,2042,2436,1355,1407,0,0,3829,931,118,47,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
10,528,66,2552,2552,2233,-418,-8,-2,6,-26,0,0,0,5,1815,2651,1357,1427,0,0,3650,980,118,42,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
11,576,72,2552,2552,2226,93,-6,0,6,-46,0,0,0,-47,2320,2132,1383,1429,0,0,6980,725,118,35,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
12,584,73,455,455,0,0,-6,-12,-6,-44,0,0,0,-9,0,0,1381,1436,1,0,3667,702,118,35,1,0,0,1,0,38,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13,592,74,455,455,0,0,-6,-12,-6,-43,0,0,0,2,0,0,1381,1436,2,0,3667,702,118,35,1,0,0,1,0,38,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14,600,75,455,455,0,0,-6,-12,-6,-40,0,0,0,16,0,0,1390,1455,3,0,3667,702,118,35,1,0,0,1,0,38,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15,608,76,455,455,0,0,-6,-20,-14,-44,0,0,0,-17,0,0,1418,1441,4,0,7591,631,118,30,1,1,0,1,0,38,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,1
16,616,77,455,455,0,0,-6,-20,-14,-47,2,0,0,-31,0,0,1420,1427,5,0,7591,631,118,30,1,1,0,1,0,38,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,2
17,624,78,455,455,0,0,-6,-20,-14,-48,3,0,0,-15,0,0,1357,1338,6,0,6813,631,118,30,1,1,0,1,0,38,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,3
18,632,79,1450,1450,1166,-1107,-4,0,4,-48,3,0,0,-8,58,2273,1357,1338,7,0,6813,2825,118,21,4,1,2,1,70,38,18,0,0,0,0,0,1,0,4,0,70,7,43,26,86,7,0,0,0,4
19,640,80,1450,1450,1057,-1004,-4,0,4,-51,6,0,0,-23,52,2061,1251,1134,8,0,6813,2825,118,21,4,1,2,1,70,38,18,0,0,0,0,0,1,0,4,0,70,7,43,26,86,7,0,0,0,5
20,648,81,1450,1450,1136,-810,-4,0,4,-62,0,850,1947,-78,325,1947,1144,1035,9,1,6085,2036,118,13,4,1,3,1,86,38,18,0,0,0,0,0,1,0,4,0,86,7,43,26,86,7,5,86,81,5
21,656,82,1450,1450,1136,-810,-4,0,4,-69,7,850,1947,-103,325,1947,1038,1071,10,2,6085,2036,118,13,4,1,3,1,86,38,18,0,0,0,0,0,1,0,4,0,86,7,43,26,86,7,0,86,81,5
22,664,83,1450,1450,1136,-810,-14,0,14,-91,29,850,1947,-171,325,1947,1038,1071,11,3,5201,2221,118,3,4,1,3,1,106,38,18,0,0,0,0,0,1,0,4,0,106,7,43,26,86,7,2,86,81,5
23,672,84,1450,1450,1136,-810,-14,0,14,-104,42,850,1947,-199,325,1947,1009,1069,12,4,5201,2221,118,3,4,1,3,1,106,38,18,0,0,0,0,0,1,0,4,0,106,7,43,26,86,7,0,86,81,5
24,680,85,1450,1450,1136,-810,-14,0,14,-127,65,850,1947,-219,325,1947,977,1126,13,5,5201,2221,118,3,4,1,3,1,106,38,18,0,0,0,0,0,1,0,4,0,106,7,43,26,86,7,0,86,81,5
25,688,86,1450,1450,1136,-810,-30,0,30,-156,93,850,1947,-256,325,1947,967,1164,14,6,6615,107,118,2,4,1,3,1,110,38,18,0,0,0,0,0,1,0,4,0,110,7,43,26,86,7,0,86,81,5
26,696,87,1450,1450,1136,-810,-30,0,30,-170,107,850,1947,-265,325,1947,939,1202,15,7,6615,107,118,2,4,1,3,1,110,38,18,0,0,0,0,0,1,0,4,0,110,7,43,26,86,7,0,86,81,5
27,704,88,1450,1450,1136,-810,0,0,0,-198,136,850,1947,-277,325,1947,939,1202,16,8,5035,12,118,0,4,1,3,1,110,38,18,0,0,0,0,0,1,1,4,0,110,7,43,26,86,7,0,86,81,5
28,712,89,1450,1450,1136,-810,0,0,0,-215,153,850,1947,-298,325,1947,910,1206,17,9,5035,12,118,0,4,1,3,1,110,38,18,0,0,0,0,0,1,1,4,0,110,7,43,26,86,7,0,86,81,5
29,720,90,1450,1450,1136,-810,0,0,0,-246,184,850,1947,-306,325,1947,878,1190,18,10,5035,12,118,0,4,1,3,1,110,38,18,0,0,0,0,0,1,1,4,0,110,7,43,26,86,7,0,86,81,5
30,728,91,1450,1450,1136,-810,0,0,0,-280,218,850,1947,-324,325,1947,855,1173,19,11,5035,12,118,0,4,1,3,1,110,38,18,0,0,0,0,0,1,1,4,0,110,7,43,26,86,7,0,86,81,5
31,736,92,1450,1450,1136,-810,0,0,0,-297,235,850,1947,-330,325,1947,833,1173,20,12,5035,12,118,0,4,1,3,1,110,38,18,0,0,0,0,0,1,1,4,0,110,7,43,26,86,7,0,86,81,5
32,744,93,1450,1450,1135,-809,0,0,0,-333,270,850,1945,-341,325,1945,833,1173,21,13,5045,12,118,0,4,1,3,1,110,38,18,0,0,0,0,0,1,1,4,0,110,7,43,26,86,7,0,86,81,5
33,752,94,1450,1450,1136,-810,0,0,0,-350,287,850,1947,-341,325,1947,787,1184,22,14,5045,12,118,0,4,1,3,1,110,38,18,0,0,0,0,0,1,1,4,0,110,7,43,26,86,7,0,86,81,5
34,760,95,1450,1450,1136,-810,0,0,0,-383,321,850,1947,-339,325,1947,752,1171,23,15,5045,12,118,0,4,1,3,1,110,38,18,0,0,0,0,0,1,1,4,0,110,7,43,26,86,7,0,86,81,5
35,768,96,1450,1450,1136,-810,0,0,0,-417,355,850,1947,-338,325,1947,725,1142,24,16,5046,12,118,0,4,1,3,1,110,38,18,0,0,0,0,0,1,1,4,0,110,7,43,26,86,5,0,86,81,5
36,776,97,1450,1450,1118,-792,0,0,0,-436,374,850,1911,-352,325,1911,725,1142,25,17,5046,12,118,0,4,1,3,1,110,38,18,0,0,0,0,0,1,1,4,0,110,7,43,26,86,5,0,86,81,5
