seq,t_ms,pid_tick,base_speed,speed_plan,speed_out,steer_out,err,lookahead,trend,yaw10,ra_yaw10,ra_hard_target10,ra_outer_cmd,yaw_rate_dps,duty_left,duty_right,left_speed,right_speed,ra_timer,ra_hard_cnt,tf_us,inter_us,battery_x10,valid_rows,ra_flag,ra_pre,ra_phase,ra_dir,ra_ip_row,ra_slow_row,ra_turn_row,ra_exit_reason,route_step,route_flag,route_action,post_edge_side,speed_reason,line_lost,inter_type,sym_component,ip_max_row,ip_visual_row,ip_ctrl_row,ip_ctrl_dir,ip_ctrl_score,ip_ctrl_reason,fast_ra_type,fast_front,fast_left,fast_right,line_takeover_ready,line_takeover_cnt,exit_boost_active,exit_boost_cnt,hard_outer_dynamic,yaw_pred,yaw_remain,outer_scale,takeover_valid_rows,takeover_error,takeover_lookahead,takeover_trend,box_top,box_bottom,box_left,box_right,pre_detail,turn_mark,hard_enter_ip,hard_enter_tick,pre_seen_frames
19,576,72,1018,1450,1226,-1226,4,0,-4,-205,169,800,2452,-379,0,2452,1069,1406,9,9,8375,1011,117,39,1,1,3,1,56,38,18,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1850,283,516,100,39,4,0,-4,0,0,0,0,7,0,56,63,0
20,584,73,1018,1450,1203,-1203,4,0,-4,-226,190,800,2406,-394,0,2406,844,1396,10,10,8375,1011,117,39,1,1,3,1,56,38,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1850,308,491,100,39,4,0,-4,0,0,0,0,7,0,56,63,0
21,592,74,1018,1450,1148,-1148,4,0,-4,-271,235,800,2296,-430,0,2296,728,1388,11,11,8375,1011,117,39,1,1,3,1,56,38,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1850,364,435,100,39,4,0,-4,0,0,0,0,7,0,56,63,0
22,600,75,1018,1450,1137,-1137,16,-8,-24,-293,258,800,2275,-437,0,2275,737,1390,12,12,8477,978,117,39,1,1,3,1,56,38,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1850,389,410,100,39,16,-8,-24,0,0,0,0,7,0,56,63,0
23,608,76,1018,1450,1141,-1141,16,-8,-24,-336,300,800,2282,-434,0,2282,737,1390,13,13,8477,978,117,39,1,1,3,1,56,38,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1850,431,368,100,39,16,-8,-24,0,0,0,0,7,0,56,63,0
24,616,77,1018,1450,1150,-1150,24,-20,-44,-379,343,800,2300,-429,0,2300,719,1379,14,14,9665,1003,117,41,1,1,3,1,56,38,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1850,472,327,100,41,24,-20,-44,0,0,0,0,7,0,56,63,0
25,624,78,1018,1450,1158,-1158,24,-20,-44,-400,364,800,2317,-423,0,2317,613,1381,15,15,9665,1003,117,41,1,1,3,1,56,38,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1850,491,308,100,41,24,-20,-44,0,0,0,0,7,0,56,63,0
26,632,79,1018,1450,943,-943,24,-20,-44,-444,408,800,1887,-427,0,1887,510,1378,16,16,9665,1003,117,41,1,1,3,1,56,38,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1443,536,263,78,41,24,-20,-44,0,0,0,0,7,0,56,63,0
27,640,80,1018,1450,928,-896,30,-24,-54,-467,431,800,1825,-437,32,1825,510,1378,17,17,8508,1055,117,44,1,1,3,1,56,38,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1443,562,237,78,44,30,-24,-54,0,0,0,0,11,0,56,63,0
28,648,81,1018,1450,986,-954,30,-24,-54,-504,468,800,1941,-399,32,1941,510,1378,18,18,8508,1055,117,44,1,1,3,1,56,38,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1443,588,211,78,44,30,-24,-54,0,0,0,0,11,0,56,63,0
29,656,82,1018,1450,898,-885,20,-22,-42,-543,507,800,1783,-392,13,1783,510,1378,19,19,8321,1868,117,45,0,1,3,1,108,38,18,0,0,0,0,0,1,0,4,0,108,108,108,0,100,1,0,1,0,0,0,0,0,0,1100,625,174,52,45,20,-22,-42,23,59,33,93,7,0,56,63,0
30,664,83,1018,1450,912,-898,20,-22,-42,-562,526,800,1810,-383,13,1810,421,1283,20,20,8321,1868,117,45,0,1,3,1,108,38,18,0,0,0,0,0,1,0,4,0,108,108,108,0,100,1,0,1,0,0,0,0,0,0,1100,641,158,52,45,20,-22,-42,23,59,33,93,7,0,56,63,0
31,712,89,1892,1892,1849,919,10,-18,-28,-666,0,0,0,-21,2769,930,379,1109,0,0,3596,4868,117,52,0,0,0,0,0,0,0,0,1,1,1,0,5,0,0,1,0,0,96,0,100,1,0,1,0,0,0,0,0,4,1100,641,158,52,45,20,-22,-42,0,0,0,0,0,0,56,63,0
32,752,94,1557,1520,692,-658,-26,-52,-26,-569,0,0,0,77,34,1351,985,882,0,0,3737,1163,117,48,0,1,0,0,0,0,0,0,1,1,1,0,10,0,0,0,0,0,88,0,100,1,0,1,0,0,0,0,0,4,1100,641,158,52,45,20,-22,-42,0,0,0,0,2,0,56,63,1
33,760,95,1520,1520,911,-865,-26,-52,-26,-579,0,0,0,-15,45,1777,985,882,0,0,3737,1163,117,48,0,1,0,0,0,0,0,0,1,1,1,0,10,0,0,0,0,0,88,0,100,1,0,1,0,0,0,0,0,4,1100,641,158,52,45,20,-22,-42,0,0,0,0,2,0,56,63,2
34,776,97,1628,0,472,-554,-42,-56,-14,-627,0,800,1026,-188,-82,1026,1010,941,1,1,3757,1731,117,48,4,0,3,1,80,50,58,0,1,1,1,0,0,0,4,1,80,80,84,0,100,1,0,1,0,0,0,0,0,4,1089,641,158,100,48,-42,-56,-14,12,48,33,93,0,7,80,97,2
35,784,98,1628,0,842,-1007,-42,-56,-14,-638,11,800,1850,-200,-164,1850,936,965,2,2,3757,1731,117,48,4,0,3,1,80,50,58,0,1,1,1,0,0,0,4,0,80,80,84,0,100,1,0,1,0,0,0,0,0,4,1089,641,158,100,48,-42,-56,-14,12,48,33,93,0,0,80,97,2
36,792,99,1628,0,842,-1007,-42,-56,-14,-662,35,800,1850,-225,-164,1850,847,984,3,3,3757,1731,117,48,4,0,3,1,80,50,58,0,1,1,1,0,0,0,4,0,80,80,84,0,100,1,0,1,0,0,0,0,0,4,1089,641,158,100,48,-42,-56,-14,12,48,33,93,0,0,80,97,2
37,800,100,1628,0,842,-1007,-44,-56,-12,-678,50,800,1850,-252,-164,1850,847,984,4,4,8578,1148,117,45,4,1,3,1,84,50,58,0,1,1,1,0,0,0,4,0,84,84,84,0,100,1,0,1,0,0,0,0,0,4,1089,641,158,100,45,-44,-56,-12,12,48,33,93,7,0,80,97,2
38,808,101,1628,0,842,-1007,-44,-56,-12,-715,87,800,1850,-320,-164,1850,722,987,5,5,8578,1148,117,45,4,1,3,1,84,50,58,0,1,1,1,0,0,0,4,0,84,84,84,0,100,1,0,1,0,0,0,0,0,4,1089,641,158,100,45,-44,-56,-12,12,48,33,93,7,0,80,97,2
39,816,102,1628,0,842,-1007,-42,-50,-8,-754,127,800,1850,-364,-164,1850,680,984,6,6,8447,1171,117,46,4,1,3,1,90,50,58,0,1,1,1,0,0,0,4,0,90,90,90,0,100,1,0,1,0,0,0,0,0,4,1089,641,158,100,46,-42,-50,-8,12,48,33,93,7,0,80,97,2
40,824,103,1628,0,842,-1007,-42,-50,-8,-775,147,800,1850,-382,-164,1850,662,987,7,7,8447,1171,117,46,4,1,3,1,90,50,58,0,1,1,1,0,0,0,4,0,90,90,90,0,100,1,0,1,0,0,0,0,0,4,1089,641,158,100,46,-42,-50,-8,12,48,33,93,7,0,80,97,2
41,832,104,1628,0,803,-967,-42,-50,-8,-818,191,800,1770,-412,-164,1770,639,985,8,8,8447,1171,117,46,4,1,3,1,90,50,58,0,1,1,1,0,0,0,4,0,90,90,90,0,100,1,0,1,0,0,0,0,0,4,1089,641,158,100,46,-42,-50,-8,12,48,33,93,7,0,80,97,2
42,840,105,1628,0,780,-944,-36,-40,-4,-840,212,800,1724,-419,-164,1724,639,985,9,9,8580,3658,117,46,4,1,3,1,96,50,58,0,1,1,1,0,0,0,4,0,96,96,96,0,100,1,0,1,0,0,0,0,0,4,1089,641,158,100,46,-36,-40,-4,12,48,33,93,7,0,80,97,2
43,848,106,1628,0,771,-935,-36,-40,-4,-883,255,800,1707,-425,-164,1707,604,967,10,10,8580,3658,117,46,4,1,3,1,96,50,58,0,1,1,1,0,0,0,4,0,96,96,96,0,100,1,0,1,0,0,0,0,0,4,1089,641,158,100,46,-36,-40,-4,12,48,33,93,7,0,80,97,2
44,856,107,1628,0,766,-931,-28,-28,0,-924,297,800,1697,-418,-164,1697,557,952,11,11,9704,1198,117,47,4,0,3,1,104,50,58,0,1,1,1,0,0,0,4,1,104,104,104,0,100,1,0,1,0,0,0,0,0,4,1089,641,158,100,47,-28,-28,0,12,48,33,93,0,0,80,97,2
45,864,108,1628,0,763,-927,-28,-28,0,-945,318,800,1690,-420,-164,1690,516,937,12,12,9704,1198,117,47,4,0,3,1,104,50,58,0,1,1,1,0,0,0,4,0,104,104,104,0,100,1,0,1,0,0,0,0,0,4,1089,641,158,100,47,-28,-28,0,12,48,33,93,0,0,80,97,2
46,872,109,1628,0,724,-888,-28,-28,0,-992,365,800,1613,-445,-164,1613,516,937,13,13,8146,1198,117,47,4,0,3,1,104,50,58,0,1,1,1,0,0,0,4,0,104,104,104,0,100,1,0,1,0,0,0,0,0,4,1089,641,158,100,47,-28,-28,0,12,48,33,93,0,0,80,97,2
47,880,110,1628,0,696,-860,-16,-16,0,-1015,388,800,1557,-450,-164,1557,424,919,14,14,8146,3834,117,47,4,0,3,1,108,50,58,0,1,1,1,0,0,0,4,1,108,108,108,0,100,1,0,1,0,0,0,0,0,4,1089,641,158,100,47,-16,-16,0,12,48,33,93,0,0,80,97,2
48,888,111,1628,0,712,-876,-16,-16,0,-1058,431,800,1589,-440,-164,1589,371,901,15,15,8146,3834,117,47,4,0,3,1,108,50,58,0,1,1,1,0,0,0,4,0,108,108,108,0,100,1,0,1,0,0,0,0,0,4,1089,641,158,100,47,-16,-16,0,12,48,33,93,0,0,80,97,2
49,896,112,1628,0,679,-843,-28,0,28,-1103,476,800,1523,-444,-164,1523,347,877,16,16,5094,274,117,1,4,0,3,1,110,50,58,0,1,1,1,0,0,0,4,0,110,110,110,0,100,1,0,1,0,0,0,0,0,4,1089,641,158,100,1,-28,0,28,12,48,33,93,0,0,80,97,2
50,904,113,1628,0,689,-853,-28,0,28,-1124,497,800,1543,-438,-164,1543,342,850,17,17,5094,274,117,1,4,0,3,1,110,50,58,0,1,1,1,0,0,0,4,0,110,110,110,0,100,1,0,1,0,0,0,0,0,4,1089,641,158,100,1,-28,0,28,12,48,33,93,0,0,80,97,2
51,912,114,1628,0,699,-863,-12,0,12,-1167,540,800,1562,-432,-164,1562,342,850,18,18,5240,2028,117,1,4,0,3,1,110,50,58,0,1,1,1,0,0,0,4,0,110,110,110,0,100,1,0,1,0,0,0,0,0,4,1089,641,158,100,1,-12,0,12,12,48,33,93,0,0,80,97,2
52,920,115,1628,0,701,-865,-12,0,12,-1188,561,800,1567,-430,-164,1567,329,815,19,19,5240,2028,117,1,4,0,3,1,110,50,58,0,1,1,1,0,0,0,4,0,110,110,110,0,100,1,0,1,0,0,0,0,0,4,1089,641,158,100,1,-12,0,12,12,48,33,93,0,0,80,97,2
53,928,116,1628,0,695,-859,-12,0,12,-1232,605,800,1555,-434,-164,1555,314,785,20,20,5240,2028,117,1,4,0,3,1,110,50,58,0,1,1,1,0,0,0,4,0,110,110,110,0,100,1,0,1,0,0,0,0,0,4,1089,641,158,100,1,-12,0,12,12,48,33,93,0,0,80,97,2
54,936,117,1628,0,690,-854,-28,0,28,-1276,649,800,1545,-437,-164,1545,303,760,21,21,5333,258,117,2,4,1,3,1,110,50,58,0,1,1,1,0,0,0,4,0,108,108,108,0,100,1,0,0,0,0,0,0,0,4,1089,641,158,100,2,-28,0,28,12,48,33,93,7,0,80,97,2
55,944,118,1628,0,687,-852,-28,0,28,-1298,671,800,1539,-439,-164,1539,284,739,22,22,5333,258,117,2,4,1,3,1,110,50,58,0,1,1,1,0,0,0,4,0,108,108,108,0,100,1,0,0,0,0,0,0,0,4,1089,641,158,100,2,-28,0,28,12,48,33,93,7,0,80,97,2
56,952,119,1628,0,667,-831,-44,0,44,-1345,717,800,1499,-452,-164,1499,284,739,23,23,5669,357,117,6,4,1,3,1,110,50,58,0,1,1,1,0,0,0,4,0,100,100,104,0,100,1,0,0,0,0,0,0,0,4,1089,641,158,100,6,-44,0,44,12,48,33,93,7,0,80,97,2
57,960,120,1628,0,669,-833,-44,0,44,-1367,740,800,1502,-451,-164,1502,274,732,24,24,5669,357,117,6,4,1,3,1,110,50,58,0,1,1,1,0,0,0,4,0,100,100,104,0,100,1,0,0,0,0,0,0,0,4,1089,641,158,100,6,-44,0,44,12,48,33,93,7,0,80,97,2
58,968,121,1628,0,350,-514,-44,0,44,-1414,787,800,865,-462,-164,865,265,719,25,25,5669,357,117,6,4,1,3,1,110,50,58,0,1,1,1,0,0,0,4,0,100,100,104,0,100,1,0,0,0,0,0,0,0,4,1089,641,158,100,6,-44,0,44,12,48,33,93,7,0,80,97,2
59,976,122,1628,0,1400,1383,-52,0,52,-1458,831,800,865,-450,2783,16,250,699,26,26,7457,479,117,11,0,0,4,1,110,50,58,2,1,1,1,0,0,0,4,0,90,90,100,0,100,1,0,0,0,0,0,0,0,4,1089,641,158,100,11,-52,0,52,12,48,33,93,0,0,80,97,0
60,984,123,1628,0,1400,1314,-52,0,52,-1478,851,800,865,-430,2714,85,250,699,27,26,7457,479,117,11,0,0,4,1,110,50,58,2,1,1,1,0,0,0,4,0,90,90,100,0,100,1,0,0,0,0,0,0,0,4,1089,641,158,100,11,-52,0,52,12,48,33,93,0,0,80,97,0
61,992,124,1628,0,1400,1222,-52,0,52,-1517,890,800,865,-404,2622,177,232,681,28,26,3560,2731,117,19,0,0,4,1,110,50,58,2,1,1,1,0,0,0,0,0,0,0,96,0,100,1,0,1,0,0,0,0,0,4,1089,641,158,100,19,-52,0,52,0,0,0,0,0,0,80,97,0
62,1000,125,1628,0,1400,1172,-52,0,52,-1535,908,800,865,-390,2572,227,219,660,29,26,3560,2731,117,19,0,0,4,1,110,50,58,2,1,1,1,0,0,0,0,0,0,0,96,0,100,1,0,1,0,0,0,0,0,4,1089,641,158,100,19,-52,0,52,0,0,0,0,0,0,80,97,0
63,1008,126,1628,0,1400,1068,-52,0,52,-1569,942,800,865,-360,2468,331,205,635,30,26,3626,2731,117,19,0,0,4,1,110,50,58,2,1,1,1,0,0,0,0,0,0,0,96,0,100,1,0,1,0,0,0,0,0,4,1089,641,158,100,19,-52,0,52,0,0,0,0,0,0,80,97,0
64,1016,127,1628,0,1400,990,-48,-20,28,-1601,974,800,865,-338,2390,409,194,602,31,26,3626,1194,117,42,0,0,4,1,110,50,58,2,1,1,1,0,0,0,0,0,0,0,92,0,100,1,0,1,0,0,0,0,0,4,1089,641,158,100,42,-48,-20,28,0,0,0,0,0,0,80,97,0
65,1024,128,1628,0,1400,826,-48,-20,28,-1611,984,800,865,-291,2226,573,194,602,32,26,3626,1194,117,42,0,0,4,1,110,50,58,2,1,1,1,0,0,0,0,0,0,0,92,0,100,1,0,1,0,0,0,0,0,4,1089,641,158,100,42,-48,-20,28,0,0,0,0,0,0,80,97,0
66,1032,129,1628,0,1400,344,-42,-40,2,-1618,991,800,865,-153,1744,1055,185,565,33,26,5637,1134,117,46,0,0,4,1,110,50,58,2,1,1,1,0,0,0,0,0,0,0,88,0,100,1,0,1,0,0,0,0,0,4,1089,641,158,100,46,-42,-40,2,0,0,0,0,0,0,80,97,0
67,1040,130,1628,0,1400,133,-42,-40,2,-1617,990,800,865,-93,1533,1266,174,534,34,26,5637,1134,117,46,0,0,4,1,110,50,58,2,1,1,1,0,0,0,0,0,0,0,88,0,100,1,0,1,0,0,0,0,0,4,1089,641,158,100,46,-42,-40,2,0,0,0,0,0,0,80,97,0
68,1048,131,1628,0,1400,0,-42,-40,2,-1611,983,800,865,-3,1400,1400,193,496,35,26,3673,1134,117,46,0,0,5,1,110,50,58,2,2,4,1,0,0,0,0,0,0,0,88,0,100,1,0,1,0,0,0,0,0,4,1089,641,158,100,46,-42,-40,2,0,0,0,0,0,0,80,97,0
69,1056,132,1628,0,1400,0,-44,-56,-12,-1605,978,800,865,32,1400,1400,228,450,36,26,3673,1312,117,48,0,0,5,1,110,50,58,2,2,4,1,0,0,0,0,0,0,0,84,0,100,1,0,1,0,0,0,0,0,4,1089,641,158,100,48,-44,-56,-12,0,0,0,0,0,0,80,97,0
70,1064,133,1628,0,1350,0,-44,-56,-12,-1602,975,800,865,38,1350,1350,228,450,37,26,3673,1312,117,48,0,0,5,1,110,50,58,2,2,4,1,0,0,0,0,0,0,0,84,0,100,1,0,1,0,0,0,0,0,4,1089,641,158,100,48,-44,-56,-12,0,0,0,0,0,0,80,97,0
71,1072,134,1628,0,1350,0,-52,-66,-14,-1598,971,800,865,40,1350,1350,279,408,38,26,3869,1173,117,48,0,0,5,1,110,50,58,2,2,4,1,0,0,0,0,0,0,0,80,0,100,1,0,1,0,0,0,0,0,4,1089,641,158,100,48,-52,-66,-14,0,0,0,0,0,0,80,97,0
72,1080,135,1628,0,1350,0,-52,-66,-14,-1596,968,800,865,43,1350,1350,318,380,39,26,3869,1173,117,48,0,0,5,1,110,50,58,2,2,4,1,0,0,0,0,0,0,0,80,0,100,1,0,1,0,0,0,0,0,4,1089,641,158,100,48,-52,-66,-14,0,0,0,0,0,0,80,97,0
73,1088,136,1628,0,1350,0,-52,-66,-14,-1590,963,800,865,49,1350,1350,355,373,40,26,3869,1173,117,48,0,0,5,1,110,50,58,2,2,4,1,0,0,0,0,0,0,0,80,0,100,1,0,1,0,0,0,0,0,4,1089,641,158,100,48,-52,-66,-14,0,0,0,0,0,0,80,97,0
74,1096,137,1628,0,1350,0,-58,-72,-14,-1586,959,800,865,43,1350,1350,355,373,41,26,7088,1127,117,45,0,0,5,1,110,50,58,2,2,4,1,0,0,0,0,1,0,0,76,0,100,1,0,1,0,0,0,0,0,4,1089,641,158,100,45,-58,-72,-14,0,0,0,0,0,0,80,97,0
75,1104,138,1628,0,1350,0,-58,-72,-14,-1585,957,800,865,40,1350,1350,383,375,42,26,7088,1127,117,45,0,0,5,1,110,50,58,2,2,4,1,0,0,0,0,0,0,0,76,0,100,1,0,1,0,0,0,0,0,4,1089,641,158,100,45,-58,-72,-14,0,0,0,0,0,0,80,97,0
76,1152,144,1662,1628,993,785,-68,-20,48,-1653,0,0,0,-246,1779,208,460,457,0,0,6454,218,117,43,0,0,0,0,0,0,0,0,2,4,1,0,5,0,0,1,0,0,64,0,100,1,0,1,0,0,0,0,0,4,1089,641,158,100,46,-66,-78,-12,0,0,0,0,0,0,80,97,0
77,1200,150,1628,1628,997,-101,-64,-60,4,-1720,0,0,0,-186,896,1099,466,599,0,0,3849,1196,117,49,0,0,0,0,0,0,0,0,2,4,1,0,5,0,0,0,0,0,56,0,100,1,0,1,0,0,0,0,0,4,1089,641,158,100,46,-66,-78,-12,0,0,0,0,0,0,80,97,0
78,1248,156,1628,1628,1003,-953,-56,-54,2,1796,0,0,0,-127,50,1956,412,631,0,0,3613,1203,117,50,0,0,0,0,0,0,0,0,2,4,1,0,5,0,0,0,0,0,48,0,100,1,0,1,0,0,0,0,0,4,1089,641,158,100,46,-66,-78,-12,0,0,0,0,0,0,80,97,0
79,1296,162,1628,1628,994,-944,-46,-42,4,1711,0,0,0,-92,49,1939,418,660,0,0,3651,1356,117,50,0,0,0,0,0,0,0,0,2,4,1,0,5,0,0,1,0,0,36,0,100,1,0,1,0,0,0,0,0,4,1089,641,158,100,46,-66,-78,-12,0,0,0,0,0,0,80,97,0
80,1344,168,1628,1628,997,-281,-42,-34,8,1618,0,0,0,-182,716,1278,443,624,0,0,7113,1185,117,48,0,0,0,0,0,0,0,0,2,4,1,0,5,0,0,0,0,0,28,0,100,1,0,1,0,0,0,0,0,4,1089,641,158,100,46,-66,-78,-12,0,0,0,0,0,0,80,97,0
81,1352,169,1520,1520,876,-732,-36,-28,8,1608,0,0,0,-133,144,1609,428,631,0,0,3850,1171,117,48,0,1,0,0,0,0,0,0,2,4,1,0,10,0,0,0,0,0,24,0,100,1,0,1,0,0,0,0,0,4,1089,641,158,100,46,-66,-78,-12,0,0,0,0,2,0,80,97,1
