seq,t_ms,pid_tick,base_speed,speed_plan,speed_out,steer_out,err,lookahead,trend,yaw10,ra_yaw10,ra_hard_target10,ra_outer_cmd,yaw_rate_dps,duty_left,duty_right,left_speed,right_speed,ra_timer,ra_hard_cnt,tf_us,inter_us,battery_x10,valid_rows,ra_flag,ra_pre,ra_phase,ra_dir,ra_ip_row,ra_slow_row,ra_turn_row,ra_exit_reason,route_step,route_flag,route_action,post_edge_side,speed_reason,line_lost,inter_type,sym_component,ip_max_row,ip_visual_row,ip_ctrl_row,ip_ctrl_dir,ip_ctrl_score,ip_ctrl_reason,fast_ra_type,fast_front,fast_left,fast_right,line_takeover_ready,line_takeover_cnt,exit_boost_active,exit_boost_cnt,hard_outer_dynamic,yaw_pred,yaw_remain,outer_scale,takeover_valid_rows,takeover_error,takeover_lookahead,takeover_trend,box_top,box_bottom,box_left,box_right,pre_detail,turn_mark,hard_enter_ip,hard_enter_tick,pre_seen_frames
10,528,66,2552,2552,2191,126,-2,2,4,-21,0,0,0,-26,2317,2065,1464,1489,0,0,5574,1088,121,42,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
11,544,68,1018,1450,58,55,-2,2,4,-23,0,0,0,-16,114,2,1463,1491,1,0,3562,1044,121,40,0,1,1,1,0,38,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,7,0,0,0,1
12,552,69,1450,1450,990,-56,-2,2,4,-21,0,0,0,2,933,1046,1463,1491,2,0,3562,1044,121,40,0,1,1,1,0,38,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,7,0,0,0,2
13,560,70,1450,1450,753,-228,-2,2,4,-16,0,0,0,30,524,982,1485,1513,3,0,3562,1044,121,40,0,1,1,1,0,38,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,7,0,0,0,3
14,568,71,1450,1450,734,-268,-2,-4,-2,-13,0,0,0,33,466,1003,1492,1508,4,0,8333,994,121,37,0,1,1,1,0,38,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,7,0,0,0,4
15,576,72,1450,1450,756,-146,-2,-4,-2,-14,0,0,0,14,609,903,1451,1456,5,0,8333,994,121,37,0,1,1,1,0,38,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,7,0,0,0,5
16,584,73,1450,1450,755,141,-2,-4,-2,-19,0,0,0,-28,896,614,1451,1456,6,0,8333,994,121,37,0,1,1,1,0,38,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,7,0,0,0,6
17,592,74,1450,1450,754,202,0,2,2,-22,0,0,0,-36,956,551,1451,1456,7,0,9041,854,121,30,0,1,1,1,0,38,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,7,0,0,0,7
18,600,75,1450,1450,781,289,0,2,2,-28,4,0,0,-47,1071,492,1420,1420,8,0,9041,854,121,30,0,1,1,1,0,38,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,7,0,0,0,8
19,608,76,1450,1450,857,-976,0,-10,-10,-28,0,800,1834,-16,-119,1834,1381,1416,9,1,7194,2777,121,25,0,1,3,1,18,38,18,0,0,0,0,0,1,0,1,0,62,62,62,0,100,1,0,1,0,0,0,0,0,0,1850,4,795,100,0,0,0,0,3,39,24,84,7,5,18,76,8
20,616,77,1450,1450,857,-976,0,-10,-10,-27,0,800,1834,-3,-119,1834,1381,1416,10,2,7194,2777,121,25,0,1,3,1,62,38,18,0,0,0,0,0,1,0,1,0,62,62,62,0,100,1,0,1,0,0,0,0,0,0,1850,2,797,100,25,0,-10,-10,3,39,24,84,7,0,18,76,8
21,624,78,1450,1450,857,-976,0,-10,-10,-31,3,800,1834,-30,-119,1834,1381,1416,11,3,6461,2777,121,25,0,1,3,1,62,38,18,0,0,0,0,0,1,0,1,0,62,62,58,0,100,1,0,1,0,1,0,0,0,0,1850,12,787,100,25,0,-10,-10,3,39,24,84,7,0,18,76,8
22,632,79,1450,1450,857,-976,2,0,-2,-38,10,800,1834,-71,-119,1834,1381,1416,12,4,6461,2961,121,18,0,1,3,1,76,38,18,0,0,0,0,0,1,0,1,0,76,76,76,0,100,1,0,1,0,1,0,0,0,0,1850,32,767,100,18,2,0,-2,10,46,24,84,71,0,18,76,8
23,640,80,1450,1450,857,-976,2,0,-2,-58,30,800,1834,-145,-119,1834,1245,1293,13,5,6461,2961,121,18,0,1,3,1,76,38,18,0,0,0,0,0,1,0,1,0,76,76,76,0,100,1,0,1,0,1,0,0,0,0,1850,74,725,100,18,2,0,-2,10,46,24,84,7,2,18,76,8
24,648,81,1450,1450,857,-976,2,0,-2,-82,54,800,1834,-201,-119,1834,1226,1276,14,6,5736,3019,121,10,0,1,3,1,92,38,18,0,0,0,0,0,1,0,0,0,92,92,92,0,100,1,0,0,0,0,0,0,0,0,1850,115,684,100,10,2,0,-2,18,54,25,85,5,0,18,76,8
25,656,82,1450,1450,1432,-1432,2,0,-2,-94,66,800,2865,-213,0,2865,1179,1283,15,7,5736,3019,121,10,0,1,3,1,92,38,18,0,0,0,0,0,1,0,0,0,92,92,92,0,100,1,0,0,0,0,0,0,0,0,1850,130,669,100,10,2,0,-2,18,54,25,85,5,0,18,76,8
26,664,83,1450,1450,1416,-1416,-14,0,14,-117,89,800,2833,-224,0,2833,1179,1283,16,8,5364,1049,121,2,0,1,3,1,100,38,18,0,0,0,0,0,1,0,0,0,100,100,100,0,100,1,0,0,0,0,0,0,0,0,1850,157,642,100,2,-14,0,14,22,58,33,93,7,0,18,76,8
27,672,84,1450,1450,1399,-1399,-14,0,14,-130,102,800,2799,-235,0,2799,1103,1276,17,9,5364,1049,121,2,0,1,3,1,100,38,18,0,0,0,0,0,1,0,0,0,100,100,100,0,100,1,0,0,0,0,0,0,0,0,1850,173,626,100,2,-14,0,14,22,58,33,93,7,0,18,76,8
28,680,85,1450,1450,1243,-1243,-14,0,14,-171,143,800,2487,-340,0,2487,976,1263,18,10,5364,1049,121,2,0,1,3,1,100,38,18,0,0,0,0,0,1,0,0,0,100,100,100,0,100,1,0,0,0,0,0,0,0,0,1850,245,554,100,2,-14,0,14,22,58,33,93,7,0,18,76,8
29,688,86,1450,1450,1118,-1118,-30,0,30,-219,191,800,2237,-424,0,2237,798,1255,19,11,5332,4365,121,4,0,1,3,1,100,38,18,0,0,0,0,0,1,0,0,0,16,16,96,0,100,1,0,0,0,0,0,0,0,0,1850,319,480,100,4,-30,0,30,0,36,33,93,7,0,18,76,8
30,696,87,1450,1450,1090,-1090,-30,0,30,-243,215,800,2181,-443,0,2181,798,1255,20,12,5332,4365,121,4,0,1,3,1,100,38,18,0,0,0,0,0,1,0,0,0,16,16,96,0,100,1,0,0,0,0,0,0,0,0,1850,348,451,100,4,-30,0,30,0,36,33,93,7,0,18,76,8
31,704,88,1450,1450,1063,-1063,0,0,0,-291,263,800,2126,-462,0,2126,655,1280,21,13,6244,264,121,0,0,1,3,1,100,38,18,0,0,0,0,0,1,1,0,0,0,0,92,0,100,1,0,0,0,0,0,0,0,0,1850,401,398,100,0,0,0,0,0,0,0,0,7,0,18,76,8
32,712,89,1450,1450,1073,-1073,0,0,0,-313,285,800,2146,-455,0,2146,704,1302,22,14,6244,264,121,0,0,1,3,1,100,38,18,0,0,0,0,0,1,1,0,0,0,0,92,0,100,1,0,0,0,0,0,0,0,0,1850,421,378,100,0,0,0,0,0,0,0,0,7,0,18,76,8
33,720,90,1450,1450,743,-743,0,0,0,-355,327,800,1487,-437,0,1487,698,1295,23,15,6244,264,121,0,0,1,3,1,100,38,18,0,0,0,0,0,1,1,0,0,0,0,92,0,100,1,0,0,0,0,0,0,0,0,1850,459,340,100,0,0,0,0,0,0,0,0,7,0,18,76,8
34,728,91,1450,1450,743,-743,0,0,0,-395,367,800,1487,-410,0,1487,698,1295,24,16,5052,264,121,0,0,1,3,1,100,38,18,0,0,0,0,0,1,1,0,0,0,0,88,0,100,1,0,0,0,0,0,0,0,0,1850,490,309,100,0,0,0,0,0,0,0,0,7,0,18,76,8
35,736,92,1450,1450,743,-743,0,0,0,-415,387,800,1487,-404,0,1487,698,1295,25,17,5052,264,121,0,0,1,3,1,100,38,18,0,0,0,0,0,1,1,0,0,0,0,88,0,100,1,0,0,0,0,0,0,0,0,1443,508,291,78,0,0,0,0,0,0,0,0,7,0,18,76,8
36,744,93,1450,1450,743,-743,0,0,0,-453,425,800,1487,-390,0,1487,698,1295,26,18,4901,264,121,0,0,1,3,1,100,38,18,0,0,0,0,0,1,1,0,0,0,0,84,0,100,1,0,0,0,0,0,0,0,0,1443,542,257,78,0,0,0,0,0,0,0,0,7,0,18,76,8
37,752,94,1450,1450,743,-743,0,0,0,-473,445,800,1487,-389,0,1487,449,1270,27,19,4901,264,121,0,0,1,3,1,100,38,18,0,0,0,0,0,1,1,0,0,0,0,84,0,100,1,0,0,0,0,0,0,0,0,1443,561,238,78,0,0,0,0,0,0,0,0,7,0,18,76,8
38,760,95,1450,1450,743,-743,0,0,0,-509,481,800,1487,-374,0,1487,337,1254,28,20,4901,264,121,0,0,1,3,1,100,38,18,0,0,0,0,0,1,1,0,0,0,0,84,0,100,1,0,0,0,0,0,0,0,0,1443,593,206,78,0,0,0,0,0,0,0,0,7,0,18,76,8
39,768,96,1450,1450,743,-743,0,0,0,-543,515,800,1487,-354,0,1487,370,1203,29,21,5052,264,121,0,0,1,3,1,100,38,18,0,0,0,0,0,1,1,0,0,0,0,80,0,100,1,0,0,0,0,0,0,0,0,1100,622,177,52,0,0,0,0,0,0,0,0,5,0,18,76,8
40,776,97,1450,1450,743,-743,0,0,0,-560,532,800,1487,-346,0,1487,370,1203,30,22,5052,264,121,0,0,1,3,1,100,38,18,0,0,0,0,0,1,1,0,0,0,0,80,0,100,1,0,0,0,0,0,0,0,0,1100,636,163,52,0,0,0,0,0,0,0,0,5,0,18,76,8
41,784,98,1450,1450,743,-743,0,0,0,-591,563,800,1487,-325,0,1487,469,1159,31,23,4903,264,121,0,0,0,3,1,100,38,18,0,0,0,0,0,1,1,0,0,0,0,76,0,100,1,0,0,0,0,0,0,0,0,1100,661,138,52,0,0,0,0,0,0,0,0,0,0,18,76,8
42,792,99,1450,1450,743,-743,0,0,0,-607,579,800,1487,-320,0,1487,519,1119,32,24,4903,264,121,0,0,0,3,1,100,38,18,0,0,0,0,0,1,1,0,0,0,0,76,0,100,1,0,0,0,0,0,0,0,0,1100,675,124,52,0,0,0,0,0,0,0,0,0,0,18,76,8
43,800,100,1450,1450,743,-743,0,0,0,-639,611,800,1487,-322,0,1487,546,1096,33,25,4903,264,121,0,0,0,3,1,100,38,18,0,0,0,0,0,1,1,0,0,0,0,76,0,100,1,0,0,0,0,0,0,0,0,1100,708,91,52,0,0,0,0,0,0,0,0,0,0,18,76,8
44,808,101,1450,1450,743,-743,0,0,0,-673,645,800,1487,-331,0,1487,515,1063,34,26,5051,264,121,0,0,0,3,1,100,38,18,0,0,0,0,0,1,1,0,0,0,0,72,0,100,1,0,0,0,0,0,0,0,0,1100,744,55,25,0,0,0,0,0,0,0,0,0,0,18,76,8
45,816,102,1450,1450,947,-947,0,0,0,-691,663,800,1895,-339,0,1895,515,1063,35,27,5051,264,121,0,0,0,3,1,100,38,18,0,0,0,0,0,1,1,0,0,0,0,72,0,100,1,0,0,0,0,0,0,0,0,1100,765,34,25,0,0,0,0,0,0,0,0,0,0,18,76,8
46,824,103,1450,1450,1400,1022,0,0,0,-726,698,800,1895,-347,2422,377,488,1022,36,28,6256,261,121,0,0,0,4,1,100,38,18,2,0,0,0,0,1,1,0,0,0,0,68,0,100,1,0,0,0,0,0,0,0,0,1100,802,-2,25,0,0,0,0,0,0,0,0,0,0,18,76,0
47,832,104,1450,1450,1400,1042,0,0,0,-744,716,800,1895,-352,2442,357,509,990,37,28,6256,261,121,0,0,0,4,1,100,38,18,2,0,0,0,0,1,1,0,0,0,0,68,0,100,1,0,0,0,0,0,0,0,0,1100,802,-2,25,0,0,0,0,0,0,0,0,0,0,18,76,0
48,840,105,1450,1450,1400,927,0,0,0,-774,746,800,1895,-320,2327,472,509,990,38,28,6256,261,121,0,0,0,4,1,100,38,18,2,0,0,0,0,1,1,0,0,0,0,68,0,100,1,0,0,0,0,0,0,0,0,1100,802,-2,25,0,0,0,0,0,0,0,0,0,0,18,76,0
49,848,106,1450,1450,1400,384,0,0,0,-780,752,800,1895,-164,1784,1015,509,990,39,28,5040,255,121,0,0,0,4,1,100,38,18,2,0,0,0,0,1,1,0,0,0,0,64,0,100,1,0,0,0,0,0,0,0,0,1100,802,-2,25,0,0,0,0,0,0,0,0,0,0,18,76,0
50,856,107,1450,1450,1400,152,0,0,0,-779,751,800,1895,-98,1552,1247,509,990,40,28,5040,255,121,0,0,0,4,1,100,38,18,2,0,0,0,0,1,1,0,0,0,0,64,0,100,1,0,0,0,0,0,0,0,0,1100,802,-2,25,0,0,0,0,0,0,0,0,0,0,18,76,0
51,864,108,1450,1450,1400,0,0,0,0,-772,744,800,1895,-1,1400,1400,563,943,41,28,5040,254,121,0,0,0,4,1,100,38,18,2,0,0,0,0,1,1,0,0,0,0,60,0,100,1,0,0,0,0,0,0,0,0,1100,802,-2,25,0,0,0,0,0,0,0,0,0,0,18,76,0
52,872,109,1450,1450,1400,0,0,0,0,-769,741,800,1895,18,1400,1400,649,910,42,28,5040,254,121,0,0,0,4,1,100,38,18,2,0,0,0,0,1,1,0,0,0,0,60,0,100,1,0,0,0,0,0,0,0,0,1100,802,-2,25,0,0,0,0,0,0,0,0,0,0,18,76,0
53,880,110,1450,1450,1400,0,0,0,0,-765,737,800,1895,28,1400,1400,711,850,43,28,5040,254,121,0,0,0,4,1,100,38,18,2,0,0,0,0,1,1,0,0,0,0,60,0,100,1,0,0,0,0,0,0,0,0,1100,802,-2,25,0,0,0,0,0,0,0,0,0,0,18,76,0
54,888,111,1450,1450,1400,0,0,0,0,-764,736,800,1895,17,1400,1400,711,850,44,28,5041,258,121,0,0,0,4,1,100,38,18,2,0,0,0,0,1,1,0,0,0,0,56,0,100,1,0,0,0,0,0,0,0,0,1100,802,-2,25,0,0,0,0,0,0,0,0,0,0,18,76,0
55,896,112,1450,1450,1400,0,0,0,0,-763,735,800,1895,16,1400,1400,741,805,45,28,5041,258,121,0,0,0,4,1,100,38,18,2,0,0,0,0,1,1,0,0,0,0,56,0,100,1,0,0,0,0,0,0,0,0,1100,802,-2,25,0,0,0,0,0,0,0,0,0,0,18,76,0
56,904,113,1450,1450,1400,0,0,0,0,-761,733,800,1895,20,1400,1400,759,787,46,28,5040,259,121,0,0,0,4,1,100,38,18,2,0,0,0,0,1,1,0,0,0,0,52,0,100,1,0,0,0,0,0,0,0,0,1100,802,-2,25,0,0,0,0,0,0,0,0,0,0,18,76,0
57,912,114,1450,1450,1400,0,0,0,0,-759,731,800,1895,30,1400,1400,773,782,47,28,5040,259,121,0,0,0,5,1,100,38,18,2,0,0,0,0,1,1,0,0,0,0,52,0,100,1,0,0,0,0,0,0,0,0,1100,802,-2,25,0,0,0,0,0,0,0,0,0,0,18,76,0
58,920,115,1450,1450,743,-99,0,0,0,-754,726,800,842,41,644,842,785,784,48,28,5040,259,121,0,0,0,5,1,100,38,18,2,0,0,0,0,1,1,0,0,0,0,52,0,100,1,0,0,0,0,0,0,0,0,1100,802,-2,25,0,0,0,0,0,0,0,0,0,0,18,76,0
59,928,116,1450,1450,743,-99,0,0,0,-748,720,800,842,54,644,842,785,784,49,28,5042,262,121,0,0,0,5,1,100,38,18,2,0,0,0,0,1,1,0,0,0,0,48,0,100,1,0,0,0,0,0,0,0,0,1100,802,-2,25,0,0,0,0,0,0,0,0,0,0,18,76,0
60,936,117,1450,1450,743,-99,0,0,0,-747,719,800,842,41,644,842,798,786,50,28,5042,262,121,0,0,0,5,1,100,38,18,2,0,0,0,0,1,1,0,0,0,0,48,0,100,1,0,0,0,0,0,0,0,0,1100,802,-2,25,0,0,0,0,0,0,0,0,0,0,18,76,0
61,944,118,1450,1450,743,-99,0,0,0,-747,719,800,842,12,644,842,808,791,51,28,6396,263,121,0,0,0,5,1,100,38,18,2,0,0,0,0,1,1,0,0,0,0,44,0,100,1,0,0,0,0,0,0,0,0,1100,802,-2,25,0,0,0,0,0,0,0,0,0,0,18,76,0
62,952,119,1450,1450,743,-99,0,0,0,-749,721,800,842,-2,644,842,808,791,52,28,6396,263,121,0,0,0,5,1,100,38,18,2,0,0,0,0,1,1,0,0,0,0,44,0,100,1,0,0,0,0,0,0,0,0,1100,802,-2,25,0,0,0,0,0,0,0,0,0,0,18,76,0
63,960,120,1450,1450,743,-99,0,0,0,-752,724,800,842,-20,644,842,808,791,53,28,6396,263,121,0,0,0,5,1,100,38,18,2,0,0,0,0,1,1,0,0,0,0,44,0,100,1,0,0,0,0,0,0,0,0,1100,802,-2,25,0,0,0,0,0,0,0,0,0,0,18,76,0
64,968,121,1450,1450,743,-99,0,0,0,-755,727,800,842,-25,644,842,808,791,54,28,5042,263,121,0,0,0,5,1,100,38,18,2,0,0,0,0,1,1,0,0,0,0,40,0,100,1,0,0,0,0,0,0,0,0,1100,802,-2,25,0,0,0,0,0,0,0,0,0,0,18,76,0
65,976,122,2461,770,2291,167,0,0,0,-757,0,0,0,-26,2458,2123,769,758,0,0,5042,263,121,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,40,0,100,1,0,0,0,0,0,0,0,0,1100,802,-2,25,0,0,0,0,0,0,0,0,0,0,18,76,0
66,984,123,2126,770,1947,221,0,0,0,-761,0,0,0,-34,2169,1725,744,749,0,0,5192,210,121,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,36,0,100,1,0,0,0,0,0,0,0,0,1100,802,-2,25,0,0,0,0,0,0,0,0,0,0,18,76,0
67,992,124,1791,770,1604,206,0,0,0,-762,0,0,0,-32,1811,1397,721,738,0,0,5192,210,121,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,36,0,100,1,0,0,0,0,0,0,0,0,1100,802,-2,25,0,0,0,0,0,0,0,0,0,0,18,76,0
68,1000,125,1456,770,1252,-55,0,0,0,-759,0,0,0,4,1197,1308,721,738,0,0,5192,210,121,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,36,0,100,1,0,0,0,0,0,0,0,0,1100,802,-2,25,0,0,0,0,0,0,0,0,0,0,18,76,0
69,1008,126,1121,770,909,-232,0,0,0,-754,0,0,0,33,676,1141,700,727,0,0,5039,210,121,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,32,0,100,1,0,0,0,0,0,0,0,0,1100,802,-2,25,0,0,0,0,0,0,0,0,0,0,18,76,0
70,1016,127,786,770,556,-237,0,0,0,-752,0,0,0,37,319,794,705,724,0,0,5039,210,121,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,32,0,100,1,0,0,0,0,0,0,0,0,1100,802,-2,25,0,0,0,0,0,0,0,0,0,0,18,76,0
71,1024,128,770,770,687,-30,0,0,0,-753,0,0,0,8,656,717,721,734,0,0,5040,265,121,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,28,0,100,1,0,0,0,0,0,0,0,0,1100,802,-2,25,0,0,0,0,0,0,0,0,0,0,18,76,0
72,1032,129,770,770,691,51,0,0,0,-755,0,0,0,-6,742,639,739,731,0,0,5040,265,121,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,28,0,100,1,0,0,0,0,0,0,0,0,1100,802,-2,25,0,0,0,0,0,0,0,0,0,0,18,76,0
73,1040,130,770,770,691,150,0,0,0,-758,0,0,0,-22,841,540,739,731,0,0,5040,265,121,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,28,0,100,1,0,0,0,0,0,0,0,0,1100,802,-2,25,0,0,0,0,0,0,0,0,0,0,18,76,0
74,1048,131,770,770,690,145,0,0,0,-760,0,0,0,-23,836,544,741,731,0,0,5039,264,121,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,24,0,100,1,0,0,0,0,0,0,0,0,1100,802,-2,25,0,0,0,0,0,0,0,0,0,0,18,76,0
75,1056,132,770,770,697,126,0,0,0,-761,0,0,0,-20,823,570,721,725,0,0,5039,264,121,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,24,0,100,1,0,0,0,0,0,0,0,0,1100,802,-2,25,0,0,0,0,0,0,0,0,0,0,18,76,0
76,1064,133,770,770,704,59,0,0,0,-762,0,0,0,-10,764,644,701,715,0,0,6391,275,121,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,20,0,100,1,0,0,0,0,0,0,0,0,1100,802,-2,25,0,0,0,0,0,0,0,0,0,0,18,76,0
77,1072,134,770,770,704,51,0,0,0,-762,0,0,0,-8,756,652,701,715,0,0,6391,275,121,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,20,0,100,1,0,0,0,0,0,0,0,0,1100,802,-2,25,0,0,0,0,0,0,0,0,0,0,18,76,0
78,1080,135,770,770,711,68,0,0,0,-763,0,0,0,-10,779,642,686,704,0,0,6391,275,121,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,20,0,100,1,0,0,0,0,0,0,0,0,1100,802,-2,25,0,0,0,0,0,0,0,0,0,0,18,76,0
79,1088,136,770,770,716,93,0,0,0,-765,0,0,0,-14,809,623,678,691,0,0,5039,264,121,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,16,0,100,1,0,0,0,0,0,0,0,0,1100,802,-2,25,0,0,0,0,0,0,0,0,0,0,18,76,0
80,1096,137,770,770,723,51,0,0,0,-765,0,0,0,-8,775,672,666,673,0,0,5039,264,121,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,16,0,100,1,0,0,0,0,0,0,0,0,1100,802,-2,25,0,0,0,0,0,0,0,0,0,0,18,76,0
81,1104,138,770,770,730,74,0,0,0,-766,0,0,0,-11,804,655,650,664,0,0,5040,264,121,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,12,0,100,1,0,0,0,0,0,0,0,0,1100,802,-2,25,0,0,0,0,0,0,0,0,0,0,18,76,0
82,1112,139,770,770,730,48,0,0,0,-766,0,0,0,-8,778,681,650,664,0,0,5040,264,121,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,12,0,100,1,0,0,0,0,0,0,0,0,1100,802,-2,25,0,0,0,0,0,0,0,0,0,0,18,76,0
83,1120,140,770,770,736,-6,0,0,0,-766,0,0,0,0,730,742,637,651,0,0,5040,264,121,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,12,0,100,1,0,0,0,0,0,0,0,0,1100,802,-2,25,0,0,0,0,0,0,0,0,0,0,18,76,0
