seq,t_ms,pid_tick,base_speed,speed_plan,speed_out,steer_out,err,lookahead,trend,yaw10,ra_yaw10,ra_hard_target10,ra_outer_cmd,yaw_rate_dps,duty_left,duty_right,left_speed,right_speed,ra_timer,ra_hard_cnt,tf_us,inter_us,valid_rows,ra_flag,ra_pre,ra_phase,ra_dir,ra_ip_row,ra_slow_row,ra_turn_row,ra_exit_reason,route_step,route_flag,route_action,post_edge_side,speed_reason,line_lost,inter_type,sym_component,ip_max_row,box_top,box_bottom,box_left,box_right,pre_detail
0,32,4,2128,2128,2468,-48,2,2,0,5,0,0,0,7,2420,2516,2,0,0,0,4276,115,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
1,64,8,2128,2128,2462,-129,2,2,0,14,0,0,0,22,2332,2591,52,37,0,0,7682,115,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
2,96,12,2128,2128,2398,0,0,0,0,15,0,0,0,0,2398,2398,181,161,0,0,4418,115,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
3,128,16,2128,2128,2333,-105,0,0,0,20,0,0,0,16,2227,2438,308,297,0,0,6313,115,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
4,160,20,2128,2128,2268,3,0,0,0,22,0,0,0,2,2271,2264,438,427,0,0,4246,114,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
5,192,24,2128,2128,2204,-35,-2,-2,0,22,0,0,0,2,2169,2240,554,564,0,0,4264,115,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
6,224,28,2128,2128,2175,0,-2,-2,0,21,0,0,0,-3,2175,2175,617,617,0,0,4409,115,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
7,256,32,2128,2128,2115,10,-2,-2,0,23,0,0,0,-3,2125,2105,730,745,0,0,4400,115,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
8,288,36,2128,2128,2087,31,-4,-2,2,18,0,0,0,-5,2118,2055,797,792,0,0,4265,115,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
9,320,40,2128,2128,2073,51,-6,-4,2,18,0,0,0,-10,2125,2022,816,826,0,0,4277,115,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
10,352,44,2128,2128,2051,37,-6,-4,2,15,0,0,0,-12,2088,2013,858,875,0,0,4422,115,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
11,384,48,2128,2128,2043,55,-6,-2,4,8,0,0,0,-17,2099,1987,881,883,0,0,4436,115,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
12,416,52,2128,2128,2028,159,-4,-2,2,2,0,0,0,-27,2188,1869,897,926,0,0,7674,115,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
13,448,56,2128,2128,2022,-16,-4,0,4,-3,0,0,0,-1,2005,2039,917,929,0,0,4315,115,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
14,480,60,2128,2128,2009,214,-2,0,2,-7,0,0,0,-30,2224,1795,945,954,0,0,6333,116,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
15,512,64,2128,2128,2005,-177,0,2,2,-5,0,0,0,22,1828,2183,945,969,0,0,4369,114,52,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
16,544,68,2128,2128,1995,133,-2,0,2,-4,0,0,0,-18,2128,1862,980,975,0,0,7793,114,51,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
17,576,72,2128,2128,1993,-192,0,2,2,-2,0,0,0,27,1800,2185,974,991,0,0,4613,115,49,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
18,608,76,2128,2128,1983,135,0,0,0,-2,0,0,0,-20,2119,1848,1003,999,0,0,6569,111,48,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
19,632,79,1895,1397,1624,-140,-2,2,4,0,0,0,0,18,1484,1765,998,1013,0,0,4500,108,46,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
20,640,80,1662,1397,1380,-198,-2,2,4,3,0,0,0,31,1182,1578,998,1013,0,0,4500,108,46,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
21,648,81,1429,1397,1131,-152,-2,2,4,4,0,0,0,26,978,1283,1000,1029,0,0,4500,108,46,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
22,656,82,1397,1397,1191,18,-2,0,2,2,0,0,0,3,1210,1172,1010,1029,0,0,9858,124,45,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
23,664,83,1397,1397,1203,95,-2,0,2,0,0,0,0,-12,1299,1108,1031,1021,0,0,9858,124,45,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
24,672,84,1397,1397,1203,212,-2,0,2,-4,0,0,0,-30,1416,991,1031,1021,0,0,9858,124,45,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
25,680,85,1397,1397,1205,204,-2,0,2,-7,0,0,0,-31,1410,1000,1035,1010,0,0,8523,121,43,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
