seq,t_ms,pid_tick,base_speed,speed_plan,speed_out,steer_out,err,lookahead,trend,yaw10,ra_yaw10,ra_hard_target10,ra_outer_cmd,yaw_rate_dps,duty_left,duty_right,left_speed,right_speed,ra_timer,ra_hard_cnt,tf_us,inter_us,battery_x10,valid_rows,ra_flag,ra_pre,ra_phase,ra_dir,ra_ip_row,ra_slow_row,ra_turn_row,ra_exit_reason,route_step,route_flag,route_action,post_edge_side,speed_reason,line_lost,inter_type,sym_component,ip_max_row,box_top,box_bottom,box_left,box_right,pre_detail,turn_mark,hard_enter_ip,hard_enter_tick,pre_seen_frames
354,2840,355,0,0,892,4,0,0,0,-869,0,0,0,43,950,750,297,265,0,0,4929,42,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18,76,0
355,2848,356,0,0,892,4,0,0,0,-865,0,0,0,42,950,750,297,265,0,0,5058,42,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18,76,0
356,2856,357,0,0,892,4,0,0,0,-859,0,0,0,51,950,750,297,265,0,0,5058,42,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18,76,0
357,2864,358,0,0,892,4,0,0,0,-856,0,0,0,54,950,750,302,257,0,0,4929,42,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18,76,0
358,2872,359,0,0,892,4,0,0,0,-850,0,0,0,57,750,950,303,254,0,0,4929,42,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18,76,0
359,2880,360,0,0,892,4,0,0,0,-847,0,0,0,62,750,950,304,255,0,0,4929,42,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18,76,0
360,2888,361,0,0,892,4,0,0,0,-843,0,0,0,51,750,950,304,255,0,0,5058,42,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18,76,0
361,2896,362,0,0,892,4,0,0,0,-839,0,0,0,40,750,950,304,260,0,0,5058,42,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18,76,0
362,2904,363,0,0,892,4,0,0,0,-839,0,0,0,28,750,950,308,260,0,0,5057,42,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18,76,0
363,2912,364,0,0,892,4,0,0,0,-836,0,0,0,26,750,950,312,264,0,0,5057,42,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18,76,0
364,2920,365,0,0,892,4,0,0,0,-836,0,0,0,17,750,950,312,264,0,0,5057,42,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18,76,0
365,2928,366,0,0,892,4,0,0,0,-834,0,0,0,18,750,950,310,272,0,0,6403,42,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18,76,0
366,2936,367,0,0,892,4,0,0,0,-835,0,0,0,0,750,950,310,285,0,0,6403,42,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18,76,0
367,2944,368,0,0,892,4,0,0,0,-835,0,0,0,3,750,950,312,297,0,0,5070,42,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18,76,0
368,2952,369,0,0,892,4,0,0,0,-837,0,0,0,-10,750,950,312,297,0,0,5070,42,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18,76,0
369,2960,370,0,0,892,4,0,0,0,-838,0,0,0,-14,750,950,312,297,0,0,5070,42,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18,76,0
370,2968,371,0,0,892,4,0,0,0,-840,0,0,0,-18,750,950,312,297,0,0,5068,42,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18,76,0
371,2976,372,0,0,892,4,0,0,0,-843,0,0,0,-26,750,950,309,311,0,0,5068,42,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18,76,0
372,2984,373,0,0,892,4,0,0,0,-844,0,0,0,-23,750,950,302,311,0,0,5058,45,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18,76,0
373,2992,374,0,0,892,4,0,0,0,-845,0,0,0,-14,750,950,299,316,0,0,5058,45,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18,76,0
374,3000,375,0,0,892,4,0,0,0,-846,0,0,0,-17,750,950,299,316,0,0,5058,45,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18,76,0
375,3008,376,0,0,892,4,0,0,0,-848,0,0,0,-19,750,950,299,318,0,0,5059,42,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18,76,0
376,3016,377,0,0,892,4,0,0,0,-851,0,0,0,-28,950,750,298,314,0,0,5059,42,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18,76,0
377,3024,378,0,0,892,4,0,0,0,-853,0,0,0,-30,950,750,301,318,0,0,5046,42,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18,76,0
378,3032,379,0,0,892,4,0,0,0,-855,0,0,0,-22,950,750,304,319,0,0,5046,42,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18,76,0
379,3040,380,0,0,892,4,0,0,0,-855,0,0,0,-16,950,750,304,319,0,0,5046,42,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18,76,0
380,3048,381,0,0,892,4,0,0,0,-856,0,0,0,-12,950,750,308,323,0,0,6419,42,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18,76,0
381,3056,382,0,0,892,4,0,0,0,-855,0,0,0,3,950,750,307,323,0,0,6419,42,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18,76,0
382,3064,383,0,0,892,4,0,0,0,-854,0,0,0,4,950,750,307,323,0,0,5046,54,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18,76,0
383,3072,384,0,0,892,4,0,0,0,-852,0,0,0,15,950,750,307,323,0,0,5046,54,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18,76,0
384,3080,385,0,0,892,4,0,0,0,-851,0,0,0,17,950,750,307,323,0,0,5046,54,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18,76,0
385,3088,386,0,0,892,4,0,0,0,-848,0,0,0,25,950,750,307,312,0,0,5047,54,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18,76,0
386,3096,387,0,0,892,4,0,0,0,-845,0,0,0,28,950,750,308,306,0,0,5047,54,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18,76,0
