seq,t_ms,pid_tick,base_speed,speed_plan,speed_out,steer_out,err,lookahead,trend,yaw10,ra_yaw10,ra_hard_target10,ra_outer_cmd,yaw_rate_dps,duty_left,duty_right,left_speed,right_speed,ra_timer,ra_hard_cnt,tf_us,inter_us,battery_x10,valid_rows,ra_flag,ra_pre,ra_phase,ra_dir,ra_ip_row,ra_slow_row,ra_turn_row,ra_exit_reason,route_step,route_flag,route_action,post_edge_side,speed_reason,line_lost,inter_type,sym_component,ip_max_row,ip_visual_row,ip_ctrl_row,ip_ctrl_dir,ip_ctrl_score,ip_ctrl_reason,fast_ra_type,fast_front,fast_left,fast_right,line_takeover_ready,line_takeover_cnt,exit_boost_active,exit_boost_cnt,hard_outer_dynamic,yaw_pred,yaw_remain,outer_scale,takeover_valid_rows,takeover_error,takeover_lookahead,takeover_trend,box_top,box_bottom,box_left,box_right,pre_detail,turn_mark,hard_enter_ip,hard_enter_tick,pre_seen_frames
10,528,66,2552,2552,2204,2,-6,-2,4,-60,0,0,0,-53,2206,2201,1430,1472,0,0,3561,1070,121,43,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0
11,552,69,2552,0,857,-976,-4,2,6,-64,0,800,1834,-20,-119,1834,1415,1471,1,1,3597,999,121,40,1,0,3,1,12,38,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1850,6,793,100,40,-4,2,6,0,0,0,0,0,5,12,69,0
12,560,70,2552,0,857,-976,-4,2,6,-65,1,800,1834,-20,-119,1834,1426,1470,2,2,3597,999,121,40,1,0,3,1,12,38,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1850,7,792,100,40,-4,2,6,0,0,0,0,0,0,12,69,0
13,568,71,2552,0,857,-976,-4,2,6,-70,5,800,1834,-39,-119,1834,1445,1490,3,3,3597,999,121,40,1,0,3,1,12,38,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1850,17,782,100,40,-4,2,6,0,0,0,0,0,0,12,69,0
14,576,72,2552,0,857,-976,-2,-2,0,-83,19,800,1834,-98,-119,1834,1448,1484,4,4,8153,924,121,35,1,1,3,1,12,38,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1850,49,750,100,35,-2,-2,0,0,0,0,0,7,0,12,69,0
15,584,73,2552,0,857,-976,-2,-2,0,-93,29,800,1834,-134,-119,1834,1448,1484,5,5,8153,924,121,35,1,1,3,1,12,38,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1850,69,730,100,35,-2,-2,0,0,0,0,0,7,0,12,69,0
16,592,74,2552,0,857,-976,-2,-2,0,-115,50,800,1834,-179,-119,1834,1445,1477,6,6,8153,924,121,35,1,1,3,1,12,38,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1850,104,695,100,35,-2,-2,0,0,0,0,0,7,2,12,69,0
17,600,75,2552,0,1457,-1457,4,-8,-12,-126,62,800,2914,-196,0,2914,1388,1470,7,7,9089,846,121,31,1,1,3,1,12,38,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1850,121,678,100,31,4,-8,-12,0,0,0,0,7,0,12,69,0
18,608,76,2552,0,1469,-1469,4,-8,-12,-145,80,800,2938,-188,0,2938,1307,1492,8,8,9089,846,121,31,1,1,3,1,12,38,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1850,137,662,100,31,4,-8,-12,0,0,0,0,7,0,12,69,0
19,616,77,2552,0,1365,-1365,6,-28,-34,-175,110,800,2730,-259,0,2730,1110,1499,9,9,7617,1472,121,26,0,1,3,1,66,38,18,0,0,0,0,0,0,0,4,0,66,66,66,0,100,1,0,1,0,0,0,0,0,0,1850,188,611,100,26,6,-28,-34,5,41,33,93,7,0,12,69,0
20,624,78,2552,0,1304,-1304,6,-28,-34,-193,129,800,2609,-299,0,2609,1110,1499,10,10,7617,1472,121,26,0,1,3,1,66,38,18,0,0,0,0,0,0,0,4,0,66,66,66,0,100,1,0,1,0,0,0,0,0,0,1850,219,580,100,26,6,-28,-34,5,41,33,93,7,0,12,69,0
21,632,79,2552,0,1176,-1176,6,-48,-54,-238,173,800,2353,-385,0,2353,854,1484,11,11,5518,703,121,23,0,1,3,1,66,38,18,0,0,0,0,0,0,0,0,0,0,0,74,0,100,1,0,1,0,0,0,0,0,0,1850,289,510,100,23,6,-48,-54,0,0,0,0,7,0,12,69,0
22,640,80,2552,0,1142,-1142,6,-48,-54,-260,196,800,2284,-408,0,2284,642,1475,12,12,5518,703,121,23,0,1,3,1,66,38,18,0,0,0,0,0,0,0,0,0,0,0,74,0,100,1,0,1,0,0,0,0,0,0,1850,319,480,100,23,6,-48,-54,0,0,0,0,7,0,12,69,0
23,648,81,2552,0,1091,-1091,6,-48,-54,-307,243,800,2182,-443,0,2182,749,1499,13,13,5518,703,121,23,0,1,3,1,66,38,18,0,0,0,0,0,0,0,0,0,0,0,74,0,100,1,0,1,0,0,0,0,0,0,1850,376,423,100,23,6,-48,-54,0,0,0,0,7,0,12,69,0
24,656,82,2552,0,1106,-1106,-10,-68,-58,-350,286,800,2213,-432,0,2213,749,1499,14,14,7409,1405,121,24,0,1,3,1,68,38,18,0,0,0,0,0,0,0,4,0,68,68,70,0,100,1,0,1,0,0,0,0,0,0,1850,416,383,100,24,-10,-68,-58,6,42,33,93,7,0,12,69,0
25,664,83,2552,0,1114,-1114,-10,-68,-58,-371,307,800,2229,-427,0,2229,769,1488,15,15,7409,1405,121,24,0,1,3,1,68,38,18,0,0,0,0,0,0,0,4,0,68,68,70,0,100,1,0,1,0,0,0,0,0,0,1850,435,364,100,24,-10,-68,-58,6,42,33,93,7,0,12,69,0
26,672,84,2552,0,1135,-1135,-26,-48,-22,-411,347,800,2270,-413,0,2270,788,1474,16,16,4767,2706,121,20,0,1,3,1,68,38,18,0,0,0,0,0,0,0,0,0,0,0,72,0,100,1,0,1,0,0,0,0,0,0,1850,471,328,100,20,-26,-48,-22,0,0,0,0,7,0,12,69,0
27,680,85,2552,0,1151,-1151,-26,-48,-22,-431,366,800,2302,-402,0,2302,694,1454,17,17,4767,2706,121,20,0,1,3,1,68,38,18,0,0,0,0,0,0,0,0,0,0,0,72,0,100,1,0,1,0,0,0,0,0,0,1850,487,312,100,20,-26,-48,-22,0,0,0,0,7,0,12,69,0
28,688,86,2552,0,917,-917,-26,-48,-22,-473,409,800,1834,-424,0,1834,562,1453,18,18,4767,2706,121,20,0,1,3,1,68,38,18,0,0,0,0,0,0,0,0,0,0,0,72,0,100,1,0,1,0,0,0,0,0,0,1443,536,263,78,20,-26,-48,-22,0,0,0,0,7,0,12,69,0
29,696,87,2552,0,912,-912,-42,-28,14,-516,451,800,1825,-427,0,1825,562,1453,19,19,4922,3458,121,20,0,1,3,1,72,38,18,0,0,0,0,0,0,0,4,0,72,72,72,0,100,1,0,1,0,0,0,0,0,0,1443,580,219,78,20,-42,-28,14,8,44,33,93,7,0,12,69,0
30,704,88,2552,0,879,-879,-42,-28,14,-540,476,800,1759,-449,0,1759,431,1426,20,20,4922,3458,121,20,0,1,3,1,72,38,18,0,0,0,0,0,0,0,4,0,72,72,72,0,100,1,0,1,0,0,0,0,0,0,1443,611,188,78,20,-42,-28,14,8,44,33,93,7,0,12,69,0
31,712,89,2552,0,832,-832,-42,-28,14,-580,515,800,1665,-417,0,1665,322,1392,21,21,4922,3458,121,20,0,1,3,1,72,38,18,0,0,0,0,0,0,0,4,0,72,72,72,0,100,1,0,1,0,0,0,0,0,0,1100,640,159,52,20,-42,-28,14,8,44,33,93,7,0,12,69,0
32,720,90,2552,0,860,-860,-54,-48,6,-598,534,800,1720,-398,0,1720,470,1363,22,22,8350,2696,121,22,0,1,3,1,72,38,18,0,0,0,0,0,0,0,0,0,0,0,68,0,100,1,0,1,0,0,0,0,0,0,1100,653,146,52,22,-54,-48,6,0,0,0,0,7,0,12,69,0
33,728,91,2552,0,951,-951,-54,-48,6,-628,563,800,1902,-337,0,1902,529,1364,23,23,8350,2696,121,22,0,1,3,1,72,38,18,0,0,0,0,0,0,0,0,0,0,0,68,0,100,1,0,1,0,0,0,0,0,0,1100,665,134,52,22,-54,-48,6,0,0,0,0,7,0,12,69,0
34,736,92,2552,0,1055,-1055,-60,-68,-8,-659,594,800,2111,-320,0,2111,529,1364,24,24,6081,3576,121,43,0,1,3,1,72,38,18,0,0,0,0,0,0,0,0,0,58,58,64,0,100,1,0,1,0,0,0,0,0,0,1100,690,109,52,43,-60,-68,-8,1,37,33,93,7,0,12,69,0
35,744,93,2552,0,1077,-1077,-60,-68,-8,-673,608,800,2154,-305,0,2154,459,1325,25,25,6081,3576,121,43,0,1,3,1,72,38,18,0,0,0,0,0,0,0,0,0,58,58,64,0,100,1,0,1,0,0,0,0,0,0,1100,700,99,52,43,-60,-68,-8,1,37,33,93,7,0,12,69,0
36,752,94,2552,0,1029,-1029,-60,-68,-8,-709,644,800,2059,-337,0,2059,367,1268,26,26,5822,3576,121,43,0,1,3,1,72,38,18,0,0,0,0,0,0,0,0,0,58,58,60,0,100,1,0,1,0,0,0,0,0,0,1100,745,54,25,43,-60,-68,-8,1,37,33,93,7,0,12,69,0
37,760,95,2552,0,1018,-1018,-60,-64,-4,-726,662,800,2037,-345,0,2037,323,1214,27,27,5822,3850,121,48,0,1,3,1,72,38,18,0,0,0,0,0,0,0,4,0,62,62,62,0,100,1,0,1,0,0,0,0,0,0,1100,766,33,25,48,-60,-64,-4,3,39,33,93,7,0,12,69,0
38,768,96,2552,0,1400,1141,-60,-64,-4,-767,702,800,2037,-381,2541,258,323,1214,28,28,5822,3850,120,48,0,0,4,1,72,38,18,2,0,0,0,0,0,0,4,0,62,62,62,0,100,1,0,1,0,0,0,0,0,0,1100,817,-17,25,48,-60,-64,-4,3,39,33,93,0,0,12,69,0
39,776,97,2552,0,1400,1159,-56,-56,0,-806,741,800,2037,-386,2559,240,308,1178,29,28,5745,2970,120,48,0,0,4,1,72,38,18,2,0,0,0,0,0,0,0,0,0,0,66,0,100,1,0,1,0,0,0,0,0,0,1100,817,-17,25,48,-56,-56,0,0,0,0,0,0,0,12,69,0
40,784,98,2552,0,1400,1065,-56,-56,0,-821,757,800,2037,-359,2465,334,412,1168,30,28,5745,2970,120,48,0,0,4,1,72,38,18,2,0,0,0,0,0,0,0,0,0,0,66,0,100,1,0,1,0,0,0,0,0,0,1100,817,-17,25,48,-56,-56,0,0,0,0,0,0,0,12,69,0
41,792,99,2552,0,1400,569,-50,-46,4,-834,769,800,2037,-217,1969,830,464,1148,31,28,3689,3688,120,50,0,0,4,1,72,38,18,2,0,0,0,0,0,0,0,1,70,70,70,0,100,1,0,1,0,0,0,0,0,0,1100,817,-17,25,50,-50,-46,4,7,43,33,93,0,0,12,69,0
42,800,100,2552,0,1400,307,-50,-46,4,-834,770,800,2037,-142,1707,1092,464,1148,32,28,3689,3688,120,50,0,0,4,1,72,38,18,2,0,0,0,0,0,0,0,1,70,70,70,0,100,1,0,1,0,0,0,0,0,0,1100,817,-17,25,50,-50,-46,4,7,43,33,93,0,0,12,69,0
43,808,101,2552,0,1400,0,-50,-46,4,-823,759,800,2037,1,1400,1400,464,1148,33,28,3736,3688,120,50,0,0,4,1,72,38,18,2,0,0,0,0,0,0,0,0,70,70,70,0,100,1,0,1,0,0,0,0,0,0,1100,817,-17,25,50,-50,-46,4,7,43,33,93,0,0,12,69,0
44,816,102,2552,0,1400,0,-52,-48,4,-815,750,800,2037,51,1400,1400,464,1148,34,28,3736,3973,120,49,0,0,4,1,78,38,18,2,0,0,0,0,0,0,4,0,78,78,78,0,100,1,0,1,0,0,0,0,0,0,1100,817,-17,25,49,-52,-48,4,11,47,33,93,0,0,12,69,0
45,824,103,2552,0,1400,0,-52,-48,4,-811,746,800,2037,61,1400,1400,797,987,35,28,3736,3973,120,49,0,0,4,1,78,38,18,2,0,0,0,0,0,0,4,0,78,78,78,0,100,1,0,1,0,0,0,0,0,0,1100,817,-17,25,49,-52,-48,4,11,47,33,93,0,0,12,69,0
46,832,104,2552,0,1400,0,-52,-48,4,-807,742,800,2037,48,1400,1400,854,926,36,28,7041,3973,120,49,0,0,4,1,78,38,18,2,0,0,0,0,0,0,4,1,78,78,78,0,100,1,0,1,0,0,0,0,0,0,1100,817,-17,25,49,-52,-48,4,11,47,33,93,0,0,12,69,0
47,840,105,2552,0,1400,0,-60,-54,6,-805,741,800,2037,42,1400,1400,868,895,37,28,7041,3629,120,48,0,0,4,1,78,38,18,2,0,0,0,0,0,0,0,1,0,0,88,0,100,1,0,1,0,0,0,0,0,0,1100,817,-17,25,48,-60,-54,6,0,0,0,0,0,0,12,69,0
48,848,106,2552,0,1400,0,-60,-54,6,-801,736,800,2037,42,1400,1400,868,895,38,28,7041,3629,120,48,0,0,4,1,78,38,18,2,0,0,0,0,0,0,0,1,0,0,88,0,100,1,0,1,0,0,0,0,0,0,1100,817,-17,25,48,-60,-54,6,0,0,0,0,0,0,12,69,0
49,856,107,2552,0,1400,0,-66,-58,8,-797,733,800,2037,37,1400,1400,866,874,39,28,4684,4443,120,50,0,0,5,1,102,38,18,2,1,1,1,0,0,0,0,1,102,102,102,0,100,1,0,1,0,0,0,0,0,0,1100,817,-17,25,50,-66,-58,8,23,59,33,93,0,8,12,69,0
50,864,108,2552,0,750,-100,-66,-58,8,-796,732,800,850,34,650,850,861,857,40,28,4684,4443,120,50,0,0,5,1,102,38,18,2,1,1,1,0,0,0,0,1,102,102,102,0,100,1,0,1,0,0,0,0,0,0,1100,817,-17,25,50,-66,-58,8,23,59,33,93,0,8,12,69,0
51,872,109,2552,0,1350,-620,-74,-68,6,-794,730,800,850,23,730,1970,858,837,41,28,4903,1660,120,51,0,0,5,1,102,38,18,2,1,1,1,0,0,0,0,1,0,0,102,0,100,1,0,1,0,0,0,0,0,0,1100,817,-17,25,51,-74,-68,6,0,0,0,0,0,0,12,69,0
52,880,110,2552,0,1350,-944,-74,-68,6,-794,730,800,850,15,405,2294,858,837,42,28,4903,1660,120,51,0,0,5,1,102,38,18,2,1,1,1,0,0,0,0,1,0,0,102,0,100,1,0,1,0,0,0,0,0,0,1100,817,-17,25,51,-74,-68,6,0,0,0,0,0,0,12,69,0
53,928,116,1851,1628,953,118,-74,-64,10,-882,0,0,0,-205,1071,835,853,814,0,0,4770,1128,120,47,0,0,0,0,0,0,0,0,1,1,1,0,5,0,0,1,0,0,94,0,100,1,0,1,0,0,0,0,0,0,1100,817,-17,25,51,-74,-68,6,0,0,0,0,0,0,12,69,0
54,976,122,1628,1628,880,378,-66,-50,16,-974,0,0,0,-225,1259,502,712,821,0,0,4455,1683,120,52,0,0,0,0,0,0,0,0,1,1,1,0,5,0,0,1,0,0,104,0,100,1,0,1,0,0,0,0,0,0,1100,817,-17,25,51,-74,-68,6,0,0,0,0,0,0,12,69,0
55,1024,128,1628,1628,910,25,-58,-40,18,-1037,0,0,0,-196,936,885,632,781,0,0,6254,1666,120,52,0,0,0,0,0,0,0,0,1,1,1,0,5,0,0,0,0,0,116,0,100,1,0,1,0,0,0,0,0,0,1100,817,-17,25,51,-74,-68,6,0,0,0,0,0,0,12,69,0
56,1072,134,1628,1628,951,-578,-44,-26,18,-1116,0,0,0,-152,372,1530,522,729,0,0,6780,1417,120,53,0,0,0,0,0,0,0,0,1,1,1,0,5,0,0,0,0,0,108,0,100,1,0,1,0,0,0,0,0,0,1100,817,-17,25,51,-74,-68,6,0,0,0,0,0,0,12,69,0
57,1120,140,1628,1628,980,-688,-26,-6,20,-1194,0,0,0,-100,292,1669,465,669,0,0,3446,4881,120,53,0,0,0,0,0,0,0,0,1,1,1,0,5,0,0,1,0,0,100,0,100,1,0,1,0,0,0,0,0,0,1100,817,-17,25,51,-74,-68,6,0,0,0,0,0,0,12,69,0
58,1168,146,2552,2552,2872,-490,-14,4,18,-1251,0,0,0,-54,2382,3362,456,620,0,0,3359,1506,120,53,0,0,0,0,0,0,0,0,1,1,1,0,6,0,0,0,0,0,92,0,100,1,0,1,0,0,0,0,0,0,1100,817,-17,25,51,-74,-68,6,0,0,0,0,0,0,12,69,0
59,1216,152,2552,2552,2596,182,2,8,6,-1273,0,0,0,-61,2778,2414,645,687,0,0,3330,1641,120,53,0,0,0,0,0,0,0,0,1,1,1,0,6,0,0,0,0,0,80,0,100,1,0,1,0,0,0,0,0,0,1100,817,-17,25,51,-74,-68,6,0,0,0,0,0,0,12,69,0
60,1264,158,2552,2552,2551,-1130,12,6,-6,-1238,0,0,0,130,1420,3682,722,791,0,0,5428,1633,120,53,0,0,0,0,0,0,0,0,1,1,1,0,6,0,0,0,0,0,72,0,100,1,0,1,0,0,0,0,0,0,1100,817,-17,25,51,-74,-68,6,0,0,0,0,0,0,12,69,0
61,1312,164,2552,2552,2417,-482,8,6,-2,-1180,0,0,0,90,1935,2900,1009,1038,0,0,6992,2030,120,51,0,0,0,0,0,0,0,0,1,1,1,0,6,0,0,0,0,0,64,0,100,1,0,1,0,0,0,0,0,0,1100,817,-17,25,51,-74,-68,6,0,0,0,0,0,0,12,69,0
62,1360,170,1514,1056,592,-562,-16,4,20,-1179,0,0,0,141,29,1155,966,1590,0,0,3468,1147,120,13,0,0,0,0,0,0,0,0,1,1,1,0,7,0,4,0,82,82,82,0,100,1,0,0,0,0,0,0,0,0,1100,817,-17,25,51,-74,-68,6,13,49,17,77,0,0,12,69,0
63,1376,172,990,836,57,-55,-32,0,32,-1145,0,0,0,114,2,113,1087,1331,0,0,5289,301,120,4,0,1,0,0,0,0,0,0,1,1,1,0,3,0,0,0,0,0,102,0,100,1,0,0,0,0,0,0,0,0,1100,817,-17,25,51,-74,-68,6,0,0,0,0,2,0,12,69,1
64,1384,173,836,836,47,-45,-32,0,32,-1148,0,0,0,52,2,93,1081,1152,0,0,5289,301,120,4,0,1,0,0,0,0,0,0,1,1,1,0,3,0,0,0,0,0,102,0,100,1,0,0,0,0,0,0,0,0,1100,817,-17,25,51,-74,-68,6,0,0,0,0,2,0,12,69,2
65,1392,174,836,836,143,-136,-32,0,32,-1162,0,0,0,-60,7,279,1071,996,0,0,7860,301,120,4,0,1,0,0,0,0,0,0,1,1,1,0,3,0,0,0,0,0,102,0,100,1,0,0,0,0,0,0,0,0,1100,817,-17,25,51,-74,-68,6,0,0,0,0,2,0,12,69,3
66,1440,180,1672,1672,1173,1114,16,38,22,-1179,0,0,0,-104,2287,58,746,757,0,0,6830,1258,120,52,0,0,0,0,0,0,0,0,1,1,1,0,5,0,0,0,0,0,90,0,100,1,0,1,0,0,0,0,0,0,1100,817,-17,25,51,-74,-68,6,0,0,0,0,0,0,12,69,0
67,1456,182,1520,1520,978,929,32,44,12,-1178,0,0,0,17,1907,48,735,776,0,0,3321,1418,120,53,0,1,0,0,0,0,0,0,1,1,1,0,10,0,0,0,0,0,86,0,100,1,0,1,0,0,0,0,0,0,1100,817,-17,25,51,-74,-68,6,0,0,0,0,2,0,12,69,1
68,1464,183,1520,1520,1017,966,32,44,12,-1170,0,0,0,67,1984,50,711,786,0,0,3321,1418,120,53,0,1,0,0,0,0,0,0,1,1,1,0,10,0,0,0,0,0,86,0,100,1,0,1,0,0,0,0,0,0,1100,817,-17,25,51,-74,-68,6,0,0,0,0,2,0,12,69,2
69,1512,189,1628,1628,1034,982,40,36,-4,-1094,0,0,0,60,2016,51,803,630,0,0,3495,1247,120,53,0,0,0,0,0,0,0,0,1,1,1,0,5,0,0,0,0,0,74,0,100,1,0,1,0,0,0,0,0,0,1100,817,-17,25,51,-74,-68,6,0,0,0,0,0,0,12,69,0
70,1560,195,1628,1628,994,435,32,26,-6,-1011,0,0,0,152,1429,558,767,624,0,0,6772,4883,120,53,0,0,0,0,0,0,0,0,1,1,1,0,5,0,0,1,0,0,66,0,100,1,0,1,0,0,0,0,0,0,1100,817,-17,25,51,-74,-68,6,0,0,0,0,0,0,12,69,0
71,1608,201,1628,1628,987,-813,26,20,-6,-941,0,0,0,202,174,1800,701,594,0,0,3490,1649,120,52,0,0,0,0,0,0,0,0,1,1,1,0,5,0,0,0,0,0,58,0,100,1,0,1,0,0,0,0,0,0,1100,817,-17,25,51,-74,-68,6,0,0,0,0,0,0,12,69,0
72,1656,207,2552,2552,2613,-613,12,2,-10,-904,0,0,0,146,2000,3227,661,603,0,0,3377,1365,120,52,0,0,0,0,0,0,0,0,1,1,1,0,6,0,0,0,0,0,46,0,100,1,0,1,0,0,0,0,0,0,1100,817,-17,25,51,-74,-68,6,0,0,0,0,0,0,12,69,0
73,1696,212,2363,1980,2261,164,-2,-10,-8,-880,0,0,0,3,2426,2097,820,693,0,0,3534,4519,120,50,4,0,0,0,0,0,0,0,1,1,1,0,7,0,4,1,64,64,64,0,100,1,0,1,0,0,0,0,0,0,1100,817,-17,25,51,-74,-68,6,4,40,33,93,0,0,12,69,0
74,1704,213,2174,2046,2063,34,-2,-10,-8,-880,0,0,0,4,2097,2029,820,693,0,0,3534,4519,120,50,4,0,0,0,0,0,0,0,1,1,1,0,5,0,4,0,64,64,64,0,100,1,0,1,0,0,0,0,0,0,1100,817,-17,25,51,-74,-68,6,4,40,33,93,0,0,12,69,0
75,1712,214,2046,2046,1936,-169,-2,-10,-8,-876,0,0,0,26,1767,2106,842,757,0,0,8151,4519,120,50,4,0,0,0,0,0,0,0,1,1,1,0,5,0,4,0,64,64,64,0,100,1,0,1,0,0,0,0,0,0,1100,817,-17,25,51,-74,-68,6,4,40,33,93,0,0,12,69,0
76,1720,215,2046,2046,1914,-183,-4,-10,-6,-875,0,0,0,28,1730,2098,863,820,0,0,8151,2799,120,49,4,0,0,0,0,0,0,0,1,1,1,0,5,0,4,0,72,72,72,0,100,1,0,1,0,0,0,0,0,0,1100,817,-17,25,51,-74,-68,6,4,40,33,93,0,0,12,69,0
77,1728,216,2046,2046,1917,-182,-4,-10,-6,-872,0,0,0,27,1735,2100,880,870,0,0,8151,2799,120,49,4,0,0,0,0,0,0,0,1,1,1,0,5,0,4,0,72,72,72,0,100,1,0,1,0,0,0,0,0,0,1100,817,-17,25,51,-74,-68,6,4,40,33,93,0,0,12,69,0
78,1776,222,1232,1232,960,-221,-6,0,6,-870,0,0,0,37,738,1181,979,990,0,0,7951,2149,120,8,0,0,0,0,0,0,0,0,1,1,1,0,7,0,0,1,0,0,92,0,100,1,0,1,0,0,0,0,0,0,1100,817,-17,25,51,-74,-68,6,0,0,0,0,0,0,12,69,0
79,1824,228,1892,1892,1737,96,-20,-24,-4,-896,0,0,0,-110,1833,1640,928,916,0,0,3373,4829,120,53,0,0,0,0,0,0,0,0,1,1,1,0,5,0,0,0,0,0,100,0,100,1,0,1,0,0,0,0,0,0,1100,817,-17,25,51,-74,-68,6,0,0,0,0,0,0,12,69,0
80,1872,234,1892,1892,1665,2,-20,-20,0,-938,0,0,0,-109,1668,1662,854,944,0,0,3480,4605,120,53,0,0,0,0,0,0,0,0,1,1,1,0,5,0,0,1,0,0,88,0,100,1,0,1,0,0,0,0,0,0,1100,817,-17,25,51,-74,-68,6,0,0,0,0,0,0,12,69,0
81,1920,240,1892,1892,1600,-214,-20,-16,4,-973,0,0,0,-85,1385,1815,876,980,0,0,6802,1205,120,52,0,0,0,0,0,0,0,0,1,1,1,0,5,0,0,0,0,0,80,0,100,1,0,1,0,0,0,0,0,0,1100,817,-17,25,51,-74,-68,6,0,0,0,0,0,0,12,69,0
