seq,t_ms,pid_tick,base_speed,speed_plan,speed_out,steer_out,err,lookahead,trend,yaw10,ra_yaw10,ra_hard_target10,ra_outer_cmd,yaw_rate_dps,duty_left,duty_right,left_speed,right_speed,ra_timer,ra_hard_cnt,tf_us,inter_us,valid_rows,ra_flag,ra_pre,ra_phase,ra_dir,ra_ip_row,ra_slow_row,ra_turn_row,ra_exit_reason,route_step,route_flag,route_action,post_edge_side,speed_reason,line_lost,inter_type,sym_component,ip_max_row,box_top,box_bottom,box_left,box_right,pre_detail
0,8,1,1745,1748,2024,0,2,4,2,-181,0,0,0,2,2024,2024,0,1,0,0,8169,142,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
1,16,2,1748,1748,2027,0,2,4,2,-180,0,0,0,5,2027,2027,1,0,0,0,8169,142,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
2,24,3,2128,2128,2468,60,2,2,0,-181,0,0,0,-5,2529,2407,0,-1,0,0,9586,139,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
3,32,4,2128,2128,2468,-48,2,2,0,-179,0,0,0,7,2419,2517,-2,-2,0,0,8104,125,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
4,40,5,2128,2128,2468,-112,2,2,0,-177,0,0,0,17,2356,2580,-2,-2,0,0,8104,125,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
5,48,6,2128,2128,2468,-127,2,2,0,-175,0,0,0,20,2340,2595,5,6,0,0,6735,126,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
6,56,7,2128,2128,2468,-116,2,2,0,-174,0,0,0,19,2351,2585,27,22,0,0,6735,126,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
7,64,8,2128,2128,2452,-80,2,2,0,-174,0,0,0,14,2371,2533,72,56,0,0,4807,125,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
8,72,9,2128,2128,2452,-151,2,2,0,-171,0,0,0,23,2301,2603,72,56,0,0,4807,125,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
9,80,10,2128,2128,2431,-163,2,2,0,-169,0,0,0,26,2268,2595,118,92,0,0,4807,125,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
10,88,11,2128,2128,2405,-207,0,0,0,-166,0,0,0,31,2198,2613,171,143,0,0,8084,125,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
11,96,12,2128,2128,2379,-170,0,0,0,-165,0,0,0,26,2208,2550,225,194,0,0,8084,125,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
12,104,13,2128,2128,2352,-207,-2,0,2,-161,0,0,0,32,2145,2560,284,242,0,0,4819,126,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
13,112,14,2128,2128,2352,-162,-2,0,2,-159,0,0,0,27,2190,2515,284,242,0,0,4819,126,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
14,120,15,2128,2128,2328,-155,-2,0,2,-158,0,0,0,25,2173,2483,332,292,0,0,4819,126,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
15,128,16,2128,2128,2300,-158,-2,-2,0,-156,0,0,0,23,2142,2459,386,348,0,0,6695,125,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
16,136,17,2128,2128,2275,-102,-2,-2,0,-156,0,0,0,15,2172,2378,432,404,0,0,6695,125,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
17,144,18,2128,2128,2250,-102,-4,-4,0,-154,0,0,0,13,2148,2352,477,459,0,0,4816,125,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
18,152,19,2128,2128,2250,-123,-4,-4,0,-152,0,0,0,15,2126,2374,477,459,0,0,4816,125,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
