seq,t_ms,pid_tick,base_speed,speed_plan,speed_out,steer_out,err,lookahead,trend,yaw10,ra_yaw10,ra_hard_target10,ra_outer_cmd,yaw_rate_dps,duty_left,duty_right,left_speed,right_speed,ra_timer,ra_hard_cnt,tf_us,inter_us,valid_rows,ra_flag,ra_pre,ra_phase,ra_dir,ra_ip_row,ra_slow_row,ra_turn_row,ra_exit_reason,route_step,route_flag,route_action,post_edge_side,speed_reason,line_lost,inter_type,sym_component,ip_max_row,box_top,box_bottom,box_left,box_right,pre_detail,turn_mark,hard_enter_ip,hard_enter_tick,pre_seen_frames
209,2584,323,1387,0,624,-848,-66,0,66,-652,619,900,1472,-449,-224,1472,437,931,23,23,6679,3765,2,5,1,3,1,110,70,70,0,4,5,2,0,0,0,5,0,110,9,45,21,81,7,0,74,301,0
210,2592,324,1387,0,637,-861,-66,0,66,-673,640,900,1498,-440,-224,1498,422,916,24,24,6679,3715,2,5,1,3,1,110,70,70,0,4,5,2,0,0,0,5,0,108,9,45,21,81,7,0,74,301,0
211,2600,325,1387,0,627,-851,-66,0,66,-718,686,900,1479,-446,-224,1479,405,914,25,25,6679,3715,2,5,1,3,1,110,70,70,0,4,5,2,0,0,0,5,0,108,9,45,21,81,7,0,74,301,0
212,2608,326,1387,0,679,-903,-60,-20,40,-765,732,900,1582,-460,-224,1582,405,914,26,26,8511,942,47,5,1,3,1,110,70,70,0,4,5,2,0,0,0,5,0,108,9,45,21,81,7,0,74,301,0
213,2616,327,1387,0,675,-899,-60,-20,40,-788,756,900,1575,-462,-224,1575,405,914,27,27,8511,942,47,5,1,3,1,110,70,70,0,4,5,2,0,0,0,5,0,108,9,45,21,81,7,0,74,301,0
214,2624,328,1387,0,650,-874,-50,-40,10,-838,805,900,1524,-481,-224,1524,405,914,28,28,8359,942,53,5,1,3,1,110,70,70,0,4,5,2,0,0,0,5,0,108,9,45,21,81,7,0,74,301,0
215,2632,329,1387,0,641,-865,-50,-40,10,-862,830,900,1507,-486,-224,1507,375,844,29,29,8359,1200,53,5,1,3,1,110,70,70,0,4,5,2,0,0,0,5,1,108,9,45,21,81,7,0,74,301,0
216,2640,330,1387,0,410,-634,-50,-40,10,-911,878,900,1045,-484,-224,1045,368,833,30,30,8359,1200,53,5,1,3,1,110,70,70,0,4,5,2,0,0,0,5,0,108,9,45,21,81,7,0,74,301,0
217,2648,331,1387,0,750,-100,-36,-34,2,-958,926,900,850,-479,650,850,338,827,31,31,8300,1058,53,0,0,5,1,110,70,70,2,5,5,1,0,0,0,5,0,108,9,45,21,81,0,8,74,301,0
218,2656,332,1387,0,750,-100,-36,-34,2,-981,949,900,850,-472,650,850,338,827,32,31,8300,1058,53,0,0,5,1,110,70,70,2,5,5,1,0,0,0,5,0,108,9,45,21,81,0,8,74,301,0
