seq,t_ms,pid_tick,base_speed,speed_plan,speed_out,steer_out,err,lookahead,trend,yaw10,ra_yaw10,ra_hard_target10,ra_outer_cmd,yaw_rate_dps,duty_left,duty_right,left_speed,right_speed,ra_timer,ra_hard_cnt,tf_us,inter_us,valid_rows,ra_flag,ra_pre,ra_phase,ra_dir,ra_ip_row,ra_slow_row,ra_turn_row,ra_exit_reason,route_step,route_flag,route_action,post_edge_side,speed_reason,line_lost,inter_type,sym_component,ip_max_row,box_top,box_bottom,box_left,box_right,pre_detail
773,6192,774,1980,1980,2000,-228,0,0,0,-899,0,0,0,34,1772,2228,673,641,0,0,7345,90,28,0,0,0,0,0,0,0,0,9,5,2,0,6,0,0,0,0,0,0,0,0,0
774,6200,775,1980,1980,1983,-155,0,0,0,-897,0,0,0,23,1827,2138,698,686,0,0,7345,90,28,0,0,0,0,0,0,0,0,9,5,2,0,6,0,0,0,0,0,0,0,0,0
775,6208,776,1980,1980,1983,-104,0,0,0,-897,0,0,0,14,1878,2087,698,686,0,0,7345,90,28,0,0,0,0,0,0,0,0,9,5,2,0,6,0,0,0,0,0,0,0,0,0
776,6216,777,1718,1476,1494,45,-2,6,8,-898,0,0,0,0,1539,1448,729,718,0,0,8466,623,25,0,0,0,0,0,0,0,0,9,5,2,0,7,0,0,1,0,0,0,0,0,0
777,6224,778,1476,1476,1241,53,-2,6,8,-898,0,0,0,0,1295,1188,755,745,0,0,8466,623,25,0,0,0,0,0,0,0,0,9,5,2,0,7,0,0,0,0,0,0,0,0,0
778,6232,779,1309,1500,1053,93,-12,0,12,-901,0,0,0,-15,1147,959,783,770,1,0,6616,640,20,3,0,2,2,72,70,52,0,9,5,2,0,1,0,3,1,72,8,44,20,80,0
779,6240,780,1500,1500,1581,-90,-12,0,12,-901,0,0,0,-4,1490,1671,783,770,2,0,6616,640,20,3,0,2,2,72,70,52,0,9,5,2,0,1,0,3,1,72,8,44,20,80,0
780,6248,781,1500,1500,655,495,-12,0,12,-901,0,800,1150,-7,1150,160,808,796,3,1,6616,640,20,3,0,3,2,72,70,52,0,9,5,2,0,1,0,3,0,72,8,44,20,80,0
781,6256,782,1500,1500,1382,1062,-18,0,18,-901,0,800,2444,-3,2444,320,814,808,4,2,7316,1456,14,3,0,3,2,84,70,52,0,9,5,2,0,1,0,3,1,84,8,44,20,80,0
782,6264,783,1500,1500,1382,1062,-18,0,18,-899,1,800,2444,14,2444,320,823,810,5,3,7316,1456,14,3,0,3,2,84,70,52,0,9,5,2,0,1,0,3,0,84,8,44,20,80,0
783,6272,784,1500,1500,1382,1062,-22,0,22,-888,13,800,2444,73,2444,320,812,813,6,4,5229,1183,5,3,0,3,2,102,70,52,0,9,5,2,0,1,0,3,0,102,8,44,20,80,64
784,6280,785,1500,1500,1324,1004,-22,0,22,-865,35,800,2328,163,2328,320,812,813,7,5,5229,1183,5,3,0,3,2,102,70,52,0,9,5,2,0,1,0,3,0,102,8,44,20,80,0
785,6288,786,1500,1500,1240,920,-22,0,22,-849,51,800,2160,219,2160,320,811,801,8,6,5229,1183,5,3,0,3,2,102,70,52,0,9,5,2,0,1,0,3,0,102,8,44,20,80,0
786,6296,787,1500,1500,1179,823,-6,-20,-14,-821,80,800,2003,260,2003,356,807,758,9,7,9656,1245,42,3,1,3,2,102,70,52,0,9,5,2,0,1,0,3,0,94,8,44,20,80,11
787,6304,788,1500,1500,1133,777,-6,-20,-14,-803,97,800,1910,291,1910,356,868,707,10,8,9656,1245,42,3,1,3,2,102,70,52,0,9,5,2,0,1,0,3,0,94,8,44,20,80,11
788,6312,789,1500,1500,1076,756,10,0,-10,-768,133,800,1833,328,1833,320,864,667,11,9,5460,115,2,3,1,3,2,108,70,52,0,9,5,2,0,1,0,3,0,108,8,44,20,80,11
789,6320,790,1500,1500,1054,734,10,0,-10,-732,168,800,1788,343,1788,320,864,667,12,10,5460,115,2,3,1,3,2,108,70,52,0,9,5,2,0,1,0,3,0,108,8,44,20,80,11
790,6328,791,1500,1500,1027,707,10,0,-10,-713,188,800,1735,361,1735,320,864,631,13,11,5460,115,2,3,1,3,2,108,70,52,0,9,5,2,0,1,0,3,0,108,8,44,20,80,11
791,6336,792,1500,1500,994,674,26,0,-26,-673,228,800,1668,383,1668,320,875,602,14,12,6669,85,2,3,1,3,2,108,70,52,0,9,5,2,0,1,0,3,0,108,8,44,20,80,11
792,6344,793,1500,1500,982,662,26,0,-26,-652,248,800,1645,391,1645,320,871,571,15,13,6669,85,2,3,1,3,2,108,70,52,0,9,5,2,0,1,0,3,0,108,8,44,20,80,11
793,6352,794,1500,1500,970,650,42,0,-42,-612,289,800,1621,399,1621,320,871,571,16,14,5304,90,2,3,1,3,2,108,70,52,0,9,5,2,0,1,0,3,0,108,8,44,20,80,11
794,6360,795,1500,1500,972,652,42,0,-42,-572,329,800,1624,398,1624,320,874,551,17,15,5304,90,2,3,1,3,2,108,70,52,0,9,5,2,0,1,0,3,0,108,8,44,20,80,11
795,6368,796,1500,1500,982,662,42,0,-42,-553,348,800,1644,391,1644,320,883,530,18,16,5304,90,2,3,1,3,2,108,70,52,0,9,5,2,0,1,0,3,0,108,8,44,20,80,11
796,6376,797,1500,1500,997,677,58,0,-58,-515,385,800,1675,381,1675,320,880,518,19,17,7018,72,2,3,1,3,2,108,70,52,0,9,5,2,0,1,0,3,0,108,8,44,20,80,11
797,6384,798,1500,1500,998,678,58,0,-58,-496,404,800,1677,380,1677,320,875,509,20,18,7018,72,2,3,1,3,2,108,70,52,0,9,5,2,0,1,0,3,0,108,8,44,20,80,11
798,6392,799,1500,1500,1025,705,62,0,-62,-461,439,800,1731,362,1731,320,875,509,21,19,6129,72,12,3,1,3,2,108,70,52,0,9,5,2,0,1,0,3,0,88,8,44,20,80,11
799,6400,800,1500,1500,1027,707,62,0,-62,-426,475,800,1735,361,1735,320,861,503,22,20,6129,2885,12,3,1,3,2,108,70,52,0,9,5,2,0,1,0,3,0,88,8,44,20,80,11
800,6408,801,1500,1500,1005,685,62,0,-62,-405,495,800,1690,376,1690,320,848,486,23,21,6129,2885,12,3,1,3,2,108,70,52,0,9,5,2,0,1,0,3,0,88,8,44,20,80,11
801,6416,802,1500,1500,966,646,60,0,-60,-363,537,800,1612,402,1612,320,830,476,24,22,8161,2287,20,3,1,3,2,108,70,52,0,9,5,2,0,1,0,3,0,72,8,44,20,80,11
802,6424,803,1500,1500,964,644,60,0,-60,-343,558,800,1609,403,1609,320,809,451,25,23,8161,2287,20,3,1,3,2,108,70,52,0,9,5,2,0,1,0,3,0,72,8,44,20,80,11
803,6432,804,1500,1500,998,678,52,0,-52,-306,594,800,1676,381,1676,320,809,451,26,24,6794,2287,20,3,1,3,2,108,70,52,0,9,5,2,0,1,0,3,0,72,8,44,20,80,11
804,6440,805,1500,1500,1002,682,52,0,-52,-268,632,800,1684,378,1684,320,809,441,27,25,6794,2257,20,3,1,3,2,108,70,52,0,9,5,2,0,1,0,3,0,72,8,44,20,80,11
