seq,t_ms,pid_tick,base_speed,speed_plan,speed_out,steer_out,err,lookahead,trend,yaw10,ra_yaw10,ra_hard_target10,ra_outer_cmd,yaw_rate_dps,duty_left,duty_right,left_speed,right_speed,ra_timer,ra_hard_cnt,tf_us,inter_us,battery_x10,valid_rows,ra_flag,ra_pre,ra_phase,ra_dir,ra_ip_row,ra_slow_row,ra_turn_row,ra_exit_reason,route_step,route_flag,route_action,post_edge_side,speed_reason,line_lost,inter_type,sym_component,ip_max_row,ip_visual_row,ip_ctrl_row,ip_ctrl_dir,ip_ctrl_score,ip_ctrl_reason,fast_ra_type,fast_front,fast_left,fast_right,line_takeover_ready,line_takeover_cnt,exit_boost_active,exit_boost_cnt,hard_outer_dynamic,yaw_pred,yaw_remain,outer_scale,takeover_valid_rows,takeover_error,takeover_lookahead,takeover_trend,box_top,box_bottom,box_left,box_right,pre_detail,turn_mark,hard_enter_ip,hard_enter_tick,pre_seen_frames
85,1008,126,0,0,897,0,0,0,0,-144,0,0,0,-34,750,950,307,318,0,0,5059,262,114,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,100,1,0,0,0,0,0,0,0,0,1850,32,767,100,20,-10,-42,-32,0,0,0,0,0,0,12,46,0
86,1016,127,0,0,897,0,0,0,0,-146,0,0,0,-37,750,950,307,318,0,0,5059,262,114,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,100,1,0,0,0,0,0,0,0,0,1850,32,767,100,20,-10,-42,-32,0,0,0,0,0,0,12,46,0
87,1024,128,0,0,897,0,0,0,0,-151,0,0,0,-39,750,950,306,321,0,0,5058,257,114,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,100,1,0,0,0,0,0,0,0,0,1850,32,767,100,20,-10,-42,-32,0,0,0,0,0,0,12,46,0
88,1032,129,0,0,897,0,0,0,0,-152,0,0,0,-39,750,950,302,322,0,0,5058,257,114,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,100,1,0,0,0,0,0,0,0,0,1850,32,767,100,20,-10,-42,-32,0,0,0,0,0,0,12,46,0
89,1040,130,0,0,897,0,0,0,0,-157,0,0,0,-40,750,950,294,322,0,0,5058,257,114,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,100,1,0,0,0,0,0,0,0,0,1850,32,767,100,20,-10,-42,-32,0,0,0,0,0,0,12,46,0
90,1048,131,0,0,897,0,0,0,0,-160,0,0,0,-39,750,950,292,327,0,0,5058,257,114,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,100,1,0,0,0,0,0,0,0,0,1850,32,767,100,20,-10,-42,-32,0,0,0,0,0,0,12,46,0
91,1056,132,0,0,897,0,0,0,0,-162,0,0,0,-39,750,950,292,327,0,0,5058,257,114,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,100,1,0,0,0,0,0,0,0,0,1850,32,767,100,20,-10,-42,-32,0,0,0,0,0,0,12,46,0
92,1064,133,0,0,897,0,0,0,0,-166,0,0,0,-38,750,950,292,326,0,0,6414,262,114,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,100,1,0,0,0,0,0,0,0,0,1850,32,767,100,20,-10,-42,-32,0,0,0,0,0,0,12,46,0
93,1072,134,0,0,897,0,0,0,0,-168,0,0,0,-40,750,950,293,328,0,0,6414,262,114,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,100,1,0,0,0,0,0,0,0,0,1850,32,767,100,20,-10,-42,-32,0,0,0,0,0,0,12,46,0
94,1080,135,0,0,897,0,0,0,0,-172,0,0,0,-40,750,950,290,333,0,0,6414,262,114,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,100,1,0,0,0,0,0,0,0,0,1850,32,767,100,20,-10,-42,-32,0,0,0,0,0,0,12,46,0
95,1088,136,0,0,897,0,0,0,0,-175,0,0,0,-35,950,750,290,333,0,0,5058,252,114,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,100,1,0,0,0,0,0,0,0,0,1850,32,767,100,20,-10,-42,-32,0,0,0,0,0,0,12,46,0
96,1096,137,0,0,897,0,0,0,0,-177,0,0,0,-37,950,750,289,335,0,0,5058,252,114,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,100,1,0,0,0,0,0,0,0,0,1850,32,767,100,20,-10,-42,-32,0,0,0,0,0,0,12,46,0
97,1104,138,0,0,897,0,0,0,0,-180,0,0,0,-27,950,750,294,336,0,0,5060,252,114,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,100,1,0,0,0,0,0,0,0,0,1850,32,767,100,20,-10,-42,-32,0,0,0,0,0,0,12,46,0
98,1112,139,0,0,897,0,0,0,0,-180,0,0,0,-20,950,750,295,336,0,0,5060,252,114,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,100,1,0,0,0,0,0,0,0,0,1850,32,767,100,20,-10,-42,-32,0,0,0,0,0,0,12,46,0
99,1120,140,0,0,897,0,0,0,0,-180,0,0,0,-7,950,750,295,336,0,0,5060,252,114,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,100,1,0,0,0,0,0,0,0,0,1850,32,767,100,20,-10,-42,-32,0,0,0,0,0,0,12,46,0
100,1128,141,0,0,897,0,0,0,0,-179,0,0,0,2,950,750,295,336,0,0,5057,252,114,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,100,1,0,0,0,0,0,0,0,0,1850,32,767,100,20,-10,-42,-32,0,0,0,0,0,0,12,46,0
101,1136,142,0,0,897,0,0,0,0,-178,0,0,0,7,950,750,295,336,0,0,5057,252,114,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,100,1,0,0,0,0,0,0,0,0,1850,32,767,100,20,-10,-42,-32,0,0,0,0,0,0,12,46,0
102,1144,143,0,0,897,0,0,0,0,-176,0,0,0,13,950,750,303,327,0,0,5059,253,114,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,100,1,0,0,0,0,0,0,0,0,1850,32,767,100,20,-10,-42,-32,0,0,0,0,0,0,12,46,0
103,1152,144,0,0,897,0,0,0,0,-176,0,0,0,13,950,750,305,318,0,0,5059,253,114,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,100,1,0,0,0,0,0,0,0,0,1850,32,767,100,20,-10,-42,-32,0,0,0,0,0,0,12,46,0
104,1160,145,0,0,897,0,0,0,0,-173,0,0,0,22,950,750,311,314,0,0,5059,253,114,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,100,1,0,0,0,0,0,0,0,0,1850,32,767,100,20,-10,-42,-32,0,0,0,0,0,0,12,46,0
105,1168,146,880,880,527,-500,-48,0,48,-169,0,0,0,29,26,1028,311,314,0,0,5550,323,114,4,0,1,0,0,0,0,0,0,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1850,32,767,100,20,-10,-42,-32,0,0,0,0,2,0,12,46,1
106,1176,147,880,880,527,-501,-48,0,48,-167,0,0,0,32,26,1029,312,311,0,0,5550,323,114,4,0,1,0,0,0,0,0,0,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1850,32,767,100,20,-10,-42,-32,0,0,0,0,2,0,12,46,2
107,1224,153,1210,1210,786,-98,-52,0,52,-222,0,0,0,-168,687,884,296,319,0,0,5428,337,114,4,0,0,0,0,0,0,0,0,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1850,32,767,100,20,-10,-42,-32,0,0,0,0,0,0,12,46,0
108,1272,159,1210,1210,788,-463,-46,0,46,-292,0,0,0,-142,325,1251,222,383,0,0,5271,311,114,3,0,0,0,0,0,0,0,0,1,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1850,32,767,100,20,-10,-42,-32,0,0,0,0,0,0,12,46,0
109,1288,161,875,770,966,315,0,0,0,-326,0,0,0,-162,1281,650,227,378,0,0,5057,259,114,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1850,32,767,100,20,-10,-42,-32,0,0,0,0,0,0,12,46,0
110,1296,162,770,770,857,564,0,0,0,-333,0,0,0,-160,1422,293,226,374,0,0,5057,259,114,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1850,32,767,100,20,-10,-42,-32,0,0,0,0,0,0,12,46,0
111,1304,163,770,770,908,536,0,0,0,-345,0,0,0,-131,1445,372,222,373,0,0,6429,258,114,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1850,32,767,100,20,-10,-42,-32,0,0,0,0,0,0,12,46,0
112,1312,164,770,770,908,486,0,0,0,-347,0,0,0,-99,1394,422,218,380,0,0,6429,258,114,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1850,32,767,100,20,-10,-42,-32,0,0,0,0,0,0,12,46,0
113,1320,165,770,770,908,143,0,0,0,-346,0,0,0,-37,1051,765,218,380,0,0,6429,258,114,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1850,32,767,100,20,-10,-42,-32,0,0,0,0,0,0,12,46,0
114,1328,166,770,770,908,-121,0,0,0,-342,0,0,0,10,787,1029,227,373,0,0,5066,254,114,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1850,32,767,100,20,-10,-42,-32,0,0,0,0,0,0,12,46,0
115,1336,167,770,770,906,-177,0,0,0,-340,0,0,0,25,729,1084,248,359,0,0,5066,254,114,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1850,32,767,100,20,-10,-42,-32,0,0,0,0,0,0,12,46,0
116,1344,168,770,770,906,-154,0,0,0,-337,0,0,0,24,752,1060,248,359,0,0,5066,253,114,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1850,32,767,100,20,-10,-42,-32,0,0,0,0,0,0,12,46,0
117,1352,169,770,770,906,-201,0,0,0,-335,0,0,0,31,704,1108,248,359,0,0,5066,253,114,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1850,32,767,100,20,-10,-42,-32,0,0,0,0,0,0,12,46,0
118,1360,170,770,770,906,-95,0,0,0,-334,0,0,0,16,811,1002,248,359,0,0,5066,253,114,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1850,32,767,100,20,-10,-42,-32,0,0,0,0,0,0,12,46,0
119,1368,171,770,770,904,-65,0,0,0,-334,0,0,0,11,838,969,306,311,0,0,5066,254,114,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1850,32,767,100,20,-10,-42,-32,0,0,0,0,0,0,12,46,0
120,1376,172,770,770,903,-30,0,0,0,-334,0,0,0,5,872,934,311,308,0,0,5066,254,114,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1850,32,767,100,20,-10,-42,-32,0,0,0,0,0,0,12,46,0
121,1384,173,770,770,901,4,0,0,0,-334,0,0,0,3,905,897,315,312,0,0,5065,254,114,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1850,32,767,100,20,-10,-42,-32,0,0,0,0,0,0,12,46,0
122,1392,174,770,770,901,0,0,0,0,-334,0,0,0,-1,901,901,315,312,0,0,5065,254,114,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1850,32,767,100,20,-10,-42,-32,0,0,0,0,0,0,12,46,0
123,1400,175,770,770,899,0,0,0,0,-334,0,0,0,3,899,899,321,317,0,0,5065,254,114,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1850,32,767,100,20,-10,-42,-32,0,0,0,0,0,0,12,46,0
124,1408,176,770,770,895,49,0,0,0,-335,0,0,0,-7,944,845,328,325,0,0,5065,254,114,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1850,32,767,100,20,-10,-42,-32,0,0,0,0,0,0,12,46,0
125,1416,177,770,770,891,-5,0,0,0,-335,0,0,0,0,886,897,335,332,0,0,5065,254,114,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1850,32,767,100,20,-10,-42,-32,0,0,0,0,0,0,12,46,0
126,1424,178,770,770,887,-69,0,0,0,-333,0,0,0,9,818,957,338,345,0,0,6420,254,114,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,1850,32,767,100,20,-10,-42,-32,0,0,0,0,0,0,12,46,0
127,1432,179,770,770,887,-37,0,0,0,-333,0,0,0,6,850,925,338,345,0,0,6420,254,114,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,1850,32,767,100,20,-10,-42,-32,0,0,0,0,0,0,12,46,0
128,1440,180,770,770,885,-110,0,0,0,-331,0,0,0,16,774,995,338,356,0,0,6420,254,114,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,1850,32,767,100,20,-10,-42,-32,0,0,0,0,0,0,12,46,0
129,1448,181,770,770,882,-76,0,0,0,-329,0,0,0,12,806,958,341,362,0,0,5065,249,114,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,1850,32,767,100,20,-10,-42,-32,0,0,0,0,0,0,12,46,0
130,1456,182,770,770,881,-112,0,0,0,-328,0,0,0,17,768,993,349,360,0,0,5065,249,114,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,1850,32,767,100,20,-10,-42,-32,0,0,0,0,0,0,12,46,0
131,1464,183,770,770,881,-27,0,0,0,-328,0,0,0,5,853,909,349,360,0,0,5064,248,114,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1850,32,767,100,20,-10,-42,-32,0,0,0,0,0,0,12,46,0
132,1472,184,770,770,878,42,0,0,0,-330,0,0,0,-5,920,835,365,357,0,0,5064,248,114,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1850,32,767,100,20,-10,-42,-32,0,0,0,0,0,0,12,46,0
133,1480,185,770,770,877,139,0,0,0,-333,0,0,0,-20,1017,737,370,354,0,0,5064,248,114,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1850,32,767,100,20,-10,-42,-32,0,0,0,0,0,0,12,46,0
134,1488,186,770,770,876,57,0,0,0,-334,0,0,0,-10,933,818,369,360,0,0,5064,245,114,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1850,32,767,100,20,-10,-42,-32,0,0,0,0,0,0,12,46,0
135,1496,187,770,770,876,-7,0,0,0,-333,0,0,0,-3,868,884,364,363,0,0,5064,245,114,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1850,32,767,100,20,-10,-42,-32,0,0,0,0,0,0,12,46,0
136,1504,188,770,770,876,0,0,0,0,-333,0,0,0,0,876,876,364,363,0,0,5065,252,114,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1850,32,767,100,20,-10,-42,-32,0,0,0,0,0,0,12,46,0
137,1512,189,770,770,878,0,0,0,0,-333,0,0,0,0,878,878,359,362,0,0,5065,252,114,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1850,32,767,100,20,-10,-42,-32,0,0,0,0,0,0,12,46,0
138,1520,190,770,770,877,0,0,0,0,-332,0,0,0,1,877,877,362,361,0,0,5065,252,114,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1850,32,767,100,20,-10,-42,-32,0,0,0,0,0,0,12,46,0
139,1528,191,770,770,877,-53,0,0,0,-331,0,0,0,7,824,931,370,353,0,0,5063,249,114,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1850,32,767,100,20,-10,-42,-32,0,0,0,0,0,0,12,46,0
140,1536,192,770,770,876,5,0,0,0,-332,0,0,0,1,881,870,381,348,0,0,5063,249,114,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1850,32,767,100,20,-10,-42,-32,0,0,0,0,0,0,12,46,0
141,1544,193,770,770,876,90,0,0,0,-334,0,0,0,-12,967,785,381,348,0,0,6428,249,114,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1850,32,767,100,20,-10,-42,-32,0,0,0,0,0,0,12,46,0
142,1552,194,770,770,878,44,0,0,0,-334,0,0,0,-7,923,833,373,347,0,0,6428,249,114,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1850,32,767,100,20,-10,-42,-32,0,0,0,0,0,0,12,46,0
143,1560,195,770,770,880,-5,0,0,0,-334,0,0,0,-3,874,886,363,349,0,0,6428,249,114,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1850,32,767,100,20,-10,-42,-32,0,0,0,0,0,0,12,46,0
144,1568,196,770,770,883,0,0,0,0,-334,0,0,0,2,883,883,350,351,0,0,5072,240,114,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1850,32,767,100,20,-10,-42,-32,0,0,0,0,0,0,12,46,0
145,1576,197,770,770,883,-50,0,0,0,-333,0,0,0,7,832,934,350,351,0,0,5072,240,114,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1850,32,767,100,20,-10,-42,-32,0,0,0,0,0,0,12,46,0
146,1584,198,770,770,883,-41,0,0,0,-332,0,0,0,6,841,925,344,355,0,0,5071,235,114,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1850,32,767,100,20,-10,-42,-32,0,0,0,0,0,0,12,46,0
147,1592,199,770,770,883,-29,0,0,0,-332,0,0,0,4,854,912,348,351,0,0,5071,235,114,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1850,32,767,100,20,-10,-42,-32,0,0,0,0,0,0,12,46,0
148,1600,200,770,770,879,51,0,0,0,-333,0,0,0,-6,930,827,362,356,0,0,5071,235,114,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1850,32,767,100,20,-10,-42,-32,0,0,0,0,0,0,12,46,0
149,1608,201,770,770,878,107,0,0,0,-336,0,0,0,-16,986,770,364,356,0,0,5071,235,114,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1850,32,767,100,20,-10,-42,-32,0,0,0,0,0,0,12,46,0
150,1616,202,770,770,878,85,0,0,0,-336,0,0,0,-13,964,792,364,356,0,0,5071,235,114,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1850,32,767,100,20,-10,-42,-32,0,0,0,0,0,0,12,46,0
151,1624,203,770,770,880,-10,0,0,0,-336,0,0,0,-1,870,890,355,357,0,0,5072,226,114,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1850,32,767,100,20,-10,-42,-32,0,0,0,0,0,0,12,46,0
152,1632,204,770,770,881,-52,0,0,0,-334,0,0,0,7,828,934,350,358,0,0,5072,226,114,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1850,32,767,100,20,-10,-42,-32,0,0,0,0,0,0,12,46,0
153,1640,205,770,770,883,-61,0,0,0,-333,0,0,0,9,821,945,344,355,0,0,5072,226,114,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1850,32,767,100,20,-10,-42,-32,0,0,0,0,0,0,12,46,0
154,1648,206,770,770,886,7,0,0,0,-333,0,0,0,3,893,878,341,349,0,0,5069,230,114,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1850,32,767,100,20,-10,-42,-32,0,0,0,0,0,0,12,46,0
155,1656,207,770,770,886,-38,0,0,0,-333,0,0,0,5,847,924,341,349,0,0,5069,230,114,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1850,32,767,100,20,-10,-42,-32,0,0,0,0,0,0,12,46,0
156,1664,208,770,770,886,4,0,0,0,-333,0,0,0,0,890,881,344,346,0,0,6423,220,114,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1850,32,767,100,20,-10,-42,-32,0,0,0,0,0,0,12,46,0
157,1672,209,770,770,885,0,0,0,0,-334,0,0,0,-1,885,885,351,342,0,0,6423,220,114,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1850,32,767,100,20,-10,-42,-32,0,0,0,0,0,0,12,46,0
158,1680,210,770,770,885,68,0,0,0,-335,0,0,0,-9,953,817,352,340,0,0,6423,220,114,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1850,32,767,100,20,-10,-42,-32,0,0,0,0,0,0,12,46,0
159,1688,211,1600,1600,1304,1105,40,32,-8,-336,0,0,0,-9,2409,198,352,340,0,0,5975,415,114,12,0,1,0,0,0,0,0,0,1,1,1,0,10,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1850,32,767,100,20,-10,-42,-32,0,0,0,0,2,0,12,46,1
160,1696,212,1600,1600,1251,1188,40,32,-8,-337,0,0,0,-8,2440,62,349,338,0,0,5975,415,114,12,0,1,0,0,0,0,0,0,1,1,1,0,10,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1850,32,767,100,20,-10,-42,-32,0,0,0,0,2,0,12,46,2
161,1744,218,1320,1320,947,299,38,0,-38,-255,0,0,0,128,1246,647,407,307,0,0,5789,453,114,12,0,0,0,0,0,0,0,0,1,1,1,0,7,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1850,32,767,100,20,-10,-42,-32,0,0,0,0,0,0,12,46,0
162,1792,224,1232,1232,810,-770,30,0,-30,-214,0,0,0,178,40,1580,487,361,0,0,6751,358,114,8,0,0,0,0,0,0,0,0,1,1,1,0,7,0,0,0,0,0,8,3,60,16,5,1,1,1,0,0,0,0,1850,32,767,100,20,-10,-42,-32,0,0,0,0,0,0,12,46,0
163,1824,228,875,770,880,269,0,0,0,-187,0,0,0,24,1149,610,592,331,0,0,4906,226,114,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,12,3,60,16,5,1,1,1,0,0,0,0,1850,32,767,100,20,-10,-42,-32,0,0,0,0,0,0,12,46,0
164,1832,229,770,770,775,44,0,0,0,-185,0,0,0,31,820,731,537,391,0,0,4906,226,114,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,12,3,60,16,5,1,1,1,0,0,0,0,1850,32,767,100,20,-10,-42,-32,0,0,0,0,0,0,12,46,0
165,1840,230,770,770,826,-59,0,0,0,-182,0,0,0,28,767,885,537,391,0,0,4906,226,114,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,12,3,60,16,5,1,1,1,0,0,0,0,1850,32,767,100,20,-10,-42,-32,0,0,0,0,0,0,12,46,0
166,1848,231,770,770,840,5,0,0,0,-183,0,0,0,8,845,834,478,395,0,0,4921,231,114,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,8,3,60,16,5,1,1,1,0,0,0,0,1850,32,767,100,20,-10,-42,-32,0,0,0,0,0,0,12,46,0
167,1856,232,770,770,850,0,0,0,0,-183,0,0,0,0,850,850,442,392,0,0,4921,231,114,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,8,3,60,16,5,1,1,1,0,0,0,0,1850,32,767,100,20,-10,-42,-32,0,0,0,0,0,0,12,46,0
168,1864,233,770,770,840,-164,0,0,0,-179,0,0,0,25,675,1004,489,385,0,0,4917,236,114,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,4,3,60,16,5,1,1,1,0,0,0,0,1850,32,767,100,20,-10,-42,-32,0,0,0,0,0,0,12,46,0
169,1872,234,770,770,823,-104,0,0,0,-179,0,0,0,18,718,927,564,377,0,0,4917,236,114,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,4,3,60,16,5,1,1,1,0,0,0,0,1850,32,767,100,20,-10,-42,-32,0,0,0,0,0,0,12,46,0
170,1880,235,770,770,823,-104,0,0,0,-177,0,0,0,17,718,928,564,377,0,0,4917,236,114,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,4,3,60,16,5,1,1,1,0,0,0,0,1850,32,767,100,20,-10,-42,-32,0,0,0,0,0,0,12,46,0
171,1928,241,1210,1210,824,-170,12,0,-12,-173,0,0,0,32,654,994,438,416,0,0,5086,312,114,4,0,0,0,0,0,0,0,0,1,1,1,0,3,0,0,0,0,0,28,3,60,16,5,1,0,0,0,0,0,0,1850,32,767,100,20,-10,-42,-32,0,0,0,0,0,0,12,46,0
172,1976,247,1298,1298,1370,179,-4,0,4,-174,0,0,0,-24,1549,1190,485,486,0,0,5949,483,114,11,0,0,0,0,0,0,0,0,1,1,1,0,7,0,0,0,0,0,44,3,60,16,5,0,0,0,0,0,0,0,1850,32,767,100,20,-10,-42,-32,0,0,0,0,0,0,12,46,0
