seq,t_ms,pid_tick,base_speed,speed_plan,speed_out,steer_out,err,lookahead,trend,yaw10,ra_yaw10,ra_hard_target10,ra_outer_cmd,yaw_rate_dps,duty_left,duty_right,left_speed,right_speed,ra_timer,ra_hard_cnt,tf_us,inter_us,battery_x10,valid_rows,ra_flag,ra_pre,ra_phase,ra_dir,ra_ip_row,ra_slow_row,ra_turn_row,ra_exit_reason,route_step,route_flag,route_action,post_edge_side,speed_reason,line_lost,inter_type,sym_component,ip_max_row,box_top,box_bottom,box_left,box_right,pre_detail,turn_mark,hard_enter_ip,hard_enter_tick,pre_seen_frames
0,48,6,2552,2552,2932,-294,4,4,0,15,0,0,0,44,2637,3226,-5,-5,0,0,3539,1070,117,51,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1,96,12,2552,2552,2818,-218,0,-2,-2,40,0,0,0,30,2600,3036,247,196,0,0,3702,1025,117,49,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2,144,18,2552,2552,2649,297,-2,-2,0,31,0,0,0,-40,2947,2351,564,556,0,0,3655,1042,117,50,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
3,192,24,2552,2552,2509,-444,-6,-8,-2,56,0,0,0,50,2064,2953,856,825,0,0,3574,959,117,46,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
4,240,30,2552,2552,2430,282,-8,-6,2,26,0,0,0,-79,2712,2147,988,1010,0,0,5461,1065,117,44,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
5,288,36,2552,2552,2369,-270,-2,0,2,3,0,0,0,24,2099,2639,1063,1177,0,0,3552,869,117,41,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
6,312,39,2552,0,1145,-817,-6,-8,-2,22,0,850,1963,56,328,1963,1205,1204,1,1,3484,759,117,36,1,0,3,1,58,38,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,58,39,0
7,320,40,2552,0,1145,-817,-6,-8,-2,19,3,850,1963,1,328,1963,1205,1204,2,2,3484,759,117,36,1,0,3,1,58,38,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,39,0
8,328,41,2552,0,1145,-817,-6,-8,-2,14,8,850,1963,-34,328,1963,1232,1215,3,3,3484,759,117,36,1,0,3,1,58,38,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,39,0
9,336,42,2552,0,1145,-817,-6,-8,-2,2,20,850,1963,-85,328,1963,1251,1227,4,4,7823,706,117,32,1,0,3,1,58,38,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,39,0
10,344,43,2552,0,1145,-817,-6,-8,-2,-13,35,850,1963,-123,328,1963,1253,1249,5,5,7823,706,117,32,1,0,3,1,58,38,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,39,0
11,352,44,2552,0,1145,-817,-6,-8,-2,-22,45,850,1963,-143,328,1963,1230,1264,6,6,7823,706,117,32,1,0,3,1,58,38,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,58,39,0
12,360,45,2552,0,1145,-817,-4,-8,-4,-43,66,850,1963,-184,328,1963,1230,1264,7,7,7396,2521,117,26,1,0,3,1,58,38,36,0,0,0,0,0,0,0,0,0,58,1,37,26,86,0,0,58,39,0
13,368,46,2552,0,1145,-817,-4,-8,-4,-54,77,850,1963,-198,328,1963,1183,1288,8,8,7396,2521,117,26,1,0,3,1,58,38,36,0,0,0,0,0,0,0,0,0,58,1,37,26,86,0,0,58,39,0
14,376,47,2552,0,1145,-817,0,-28,-28,-79,102,850,1963,-228,328,1963,1099,1281,9,9,7413,505,117,22,1,1,3,1,58,38,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,58,39,0
15,384,48,2552,0,1145,-817,0,-28,-28,-106,128,850,1963,-248,328,1963,1062,1270,10,10,7413,505,117,22,1,1,3,1,58,38,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,58,39,0
16,392,49,2552,0,1145,-817,0,-28,-28,-119,142,850,1963,-256,328,1963,1062,1270,11,11,7413,505,117,22,1,1,3,1,58,38,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,58,39,0
17,400,50,2552,0,1145,-817,2,-48,-50,-146,169,850,1963,-265,328,1963,1044,1260,12,12,7264,1184,117,18,4,1,3,1,80,38,36,0,0,0,0,0,0,0,4,0,80,12,48,33,93,7,0,58,39,0
18,408,51,2552,0,1145,-817,2,-48,-50,-161,184,850,1963,-273,328,1963,1017,1258,13,13,7264,1184,117,18,4,1,3,1,80,38,36,0,0,0,0,0,0,0,4,0,80,12,48,33,93,7,0,58,39,0
19,416,52,2552,0,1145,-817,-14,-28,-14,-189,212,850,1963,-279,328,1963,991,1253,14,14,8236,430,117,17,4,1,3,1,82,38,36,0,0,0,0,0,0,0,4,0,82,12,48,33,93,7,0,58,39,0
20,424,53,2552,0,1145,-817,-14,-28,-14,-218,241,850,1963,-291,328,1963,947,1229,15,15,8236,430,117,17,4,1,3,1,82,38,36,0,0,0,0,0,0,0,4,0,82,12,48,33,93,7,0,58,39,0
21,432,54,2552,0,1145,-817,-14,-28,-14,-233,256,850,1963,-294,328,1963,947,1229,16,16,5918,430,117,17,4,1,3,1,82,38,36,0,0,0,0,0,0,0,4,0,82,12,48,33,93,7,0,58,39,0
22,440,55,2552,0,1145,-817,-30,-8,22,-265,288,850,1963,-305,328,1963,900,1202,17,17,5918,3226,117,10,4,1,3,1,92,38,36,0,0,0,0,0,0,0,4,0,92,12,48,33,93,7,0,58,39,0
23,448,56,2552,0,1145,-817,-30,-8,22,-281,304,850,1963,-309,328,1963,859,1189,18,18,5918,3226,117,10,4,1,3,1,92,38,36,0,0,0,0,0,0,0,4,0,92,12,48,33,93,7,0,58,39,0
24,456,57,2552,0,1145,-817,-46,0,46,-314,337,850,1963,-322,328,1963,842,1188,19,19,5672,3261,117,6,4,1,3,1,100,38,36,0,0,0,0,0,0,0,4,0,100,12,48,33,93,7,0,58,39,0
25,464,58,2552,0,1145,-817,-46,0,46,-346,368,850,1963,-318,328,1963,833,1183,20,20,5672,3261,117,6,4,1,3,1,100,38,36,0,0,0,0,0,0,0,4,0,100,12,48,33,93,7,0,58,39,0
26,472,59,2552,0,1145,-817,-46,0,46,-363,386,850,1963,-327,328,1963,833,1183,21,21,5112,3261,117,6,4,1,3,1,100,38,36,0,0,0,0,0,0,0,4,0,100,12,48,33,93,7,0,58,39,0
27,480,60,2552,0,1145,-817,-62,0,62,-396,419,850,1963,-331,328,1963,819,1162,22,22,5112,3727,117,1,4,1,3,1,110,38,36,0,0,0,0,0,0,0,4,0,110,12,48,33,93,7,0,58,39,0
28,488,61,2552,0,1145,-817,-62,0,62,-412,435,850,1963,-325,328,1963,811,1139,23,23,5112,3727,117,1,4,1,3,1,110,38,36,0,0,0,0,0,0,0,4,0,110,12,48,33,93,7,0,58,39,0
29,496,62,2552,0,1145,-817,-62,0,62,-446,468,850,1963,-333,328,1963,784,1116,24,24,6375,3727,117,1,4,1,3,1,110,38,36,0,0,0,0,0,0,0,4,0,110,12,48,33,93,7,0,58,39,0
30,504,63,2552,0,1141,-812,-78,0,78,-481,504,850,1953,-344,328,1953,784,1116,25,25,6375,4374,117,12,4,1,3,1,110,38,36,0,0,0,0,0,0,0,4,0,110,12,48,33,93,7,0,58,39,0
31,512,64,2552,0,1138,-810,-78,0,78,-498,521,850,1949,-345,328,1949,759,1107,26,26,6375,4374,117,12,4,1,3,1,110,38,36,0,0,0,0,0,0,0,4,0,110,12,48,33,93,7,0,58,39,0
