seq,t_ms,pid_tick,base_speed,speed_plan,speed_out,steer_out,err,lookahead,trend,yaw10,ra_yaw10,ra_hard_target10,ra_outer_cmd,yaw_rate_dps,duty_left,duty_right,left_speed,right_speed,ra_timer,ra_hard_cnt,tf_us,inter_us,valid_rows,ra_flag,ra_pre,ra_phase,ra_dir,ra_ip_row,ra_slow_row,ra_turn_row,ra_exit_reason,route_step,route_flag,route_action,post_edge_side,speed_reason,line_lost,inter_type,sym_component,ip_max_row,box_top,box_bottom,box_left,box_right,pre_detail
0,32,4,1890,1890,2234,-62,-4,-4,0,0,0,0,0,16,2171,2297,0,0,0,0,9889,120,52,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
1,64,8,1890,1890,2215,-61,-4,-4,0,6,0,0,0,20,2153,2276,42,35,0,0,8460,121,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
2,96,12,1890,1890,2128,-23,-6,-6,0,8,0,0,0,4,2105,2151,219,206,0,0,8642,118,50,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
3,128,16,1890,1890,2056,0,-6,-6,0,8,0,0,0,-2,2056,2056,359,354,0,0,8751,115,48,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
4,160,20,1890,1890,1995,0,-6,-6,0,7,0,0,0,-3,1995,1995,473,483,0,0,10117,116,48,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
5,192,24,1890,1890,1944,-27,-6,-8,-2,6,0,0,0,0,1916,1971,579,583,0,0,10058,117,49,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
6,224,28,1890,1890,1903,7,-6,-8,-2,7,0,0,0,-2,1911,1896,662,661,0,0,8469,122,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
7,256,32,1890,1890,1863,0,-8,-8,0,3,0,0,0,-5,1863,1863,740,746,0,0,8432,121,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
8,288,36,1890,1890,1822,-42,-8,-10,-2,5,0,0,0,4,1780,1864,821,827,0,0,8450,121,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
9,320,40,1890,1890,1806,-51,-10,-10,0,8,0,0,0,8,1755,1858,854,857,0,0,9832,122,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
