seq,t_ms,pid_tick,base_speed,speed_plan,speed_out,steer_out,err,lookahead,trend,yaw10,ra_yaw10,ra_hard_target10,ra_outer_cmd,yaw_rate_dps,duty_left,duty_right,left_speed,right_speed,ra_timer,ra_hard_cnt,tf_us,inter_us,valid_rows,ra_flag,ra_pre,ra_phase,ra_dir,ra_ip_row,ra_slow_row,ra_turn_row,ra_exit_reason,route_step,route_flag,route_action,post_edge_side,speed_reason,line_lost,inter_type,sym_component,ip_max_row,box_top,box_bottom,box_left,box_right,pre_detail,turn_mark,hard_enter_ip,hard_enter_tick,pre_seen_frames
417,4224,528,1615,0,1350,-638,-50,-56,-6,769,1021,900,836,-135,712,1988,432,484,49,36,6588,1052,51,0,0,5,1,110,70,70,4,7,4,1,0,0,0,0,1,0,0,0,0,0,0,0,84,480,0
418,4256,532,1406,1406,801,-229,-38,-20,18,703,0,0,0,-154,572,1031,441,559,0,0,4448,11,52,0,0,0,0,0,0,0,0,7,4,1,0,5,0,0,0,0,0,0,0,0,0,0,84,480,0
419,4288,536,1406,1406,826,-475,-38,-40,-2,677,0,0,0,-131,351,1302,449,612,0,0,9955,1102,52,0,0,0,0,0,0,0,0,7,4,1,0,5,0,0,1,0,0,0,0,0,0,0,84,480,0
420,4304,538,1275,912,683,-86,-44,-40,4,648,0,0,0,-171,596,770,469,570,0,0,7362,1692,25,5,0,0,0,0,0,0,0,7,4,1,0,7,0,5,0,62,3,39,29,89,0,0,84,480,0
421,4312,539,1144,912,585,-315,-44,-40,4,634,0,0,0,-155,269,901,453,572,0,0,7362,1692,25,5,0,0,0,0,0,0,0,7,4,1,0,7,0,5,0,62,3,39,29,89,0,0,84,480,0
422,4320,540,1013,912,488,-331,-40,-36,4,627,0,0,0,-151,156,819,430,577,0,0,7174,1125,23,5,0,0,0,0,0,0,0,7,4,1,0,7,0,5,0,66,3,39,29,89,0,0,84,480,0
423,4328,541,912,912,419,-283,-40,-36,4,611,0,0,0,-154,136,703,430,577,0,0,7174,1125,23,5,0,0,0,0,0,0,0,7,4,1,0,7,0,5,0,66,3,39,29,89,0,0,84,480,0
424,4336,542,912,912,458,-269,-40,-36,4,596,0,0,0,-156,188,728,418,579,0,0,7174,1125,23,5,0,0,0,0,0,0,0,7,4,1,0,7,0,5,0,66,3,39,29,89,0,0,84,480,0
425,4344,543,912,912,460,-221,-36,-30,6,588,0,0,0,-155,239,681,417,572,0,0,7511,1164,27,5,0,0,0,0,0,0,0,7,4,1,0,7,0,5,0,58,3,39,29,89,0,0,84,480,0
426,4352,544,912,912,462,-282,-36,-30,6,574,0,0,0,-146,180,744,417,565,0,0,7511,1164,27,5,0,0,0,0,0,0,0,7,4,1,0,7,0,5,0,58,3,39,29,89,0,0,84,480,0
427,4360,545,1406,1406,1022,-194,-32,-32,0,567,0,0,0,-139,828,1216,417,565,0,0,8068,1164,35,5,0,0,0,0,0,0,0,7,4,1,0,5,0,5,0,58,3,39,29,89,0,0,84,480,0
428,4368,546,1406,1406,849,-154,-32,-32,0,554,0,0,0,-135,694,1004,407,562,0,0,8068,2225,35,5,0,0,0,0,0,0,0,7,4,1,0,5,0,5,0,58,3,39,29,89,0,0,84,480,0
429,4376,547,1406,1406,855,19,-32,-32,0,539,0,0,0,-144,874,836,395,551,0,0,8068,2225,35,5,0,0,0,0,0,0,0,7,4,1,0,5,0,5,0,58,3,39,29,89,0,0,84,480,0
430,4384,548,1406,1406,864,0,-28,-28,0,533,0,0,0,-134,864,864,379,531,0,0,7987,2086,34,5,0,0,0,0,0,0,0,7,4,1,0,5,0,5,0,58,3,39,29,89,0,0,84,480,0
431,4392,549,1406,1406,873,0,-28,-28,0,522,0,0,0,-124,873,873,364,512,0,0,7987,2086,34,5,0,0,0,0,0,0,0,7,4,1,0,5,0,5,0,58,3,39,29,89,0,0,84,480,0
432,4400,550,1406,1406,873,-52,-24,-20,4,518,0,0,0,-108,820,925,364,512,0,0,9238,2086,33,5,0,0,0,0,0,0,0,7,4,1,0,5,0,5,0,58,3,39,29,89,0,0,84,480,0
433,4408,551,1406,1406,878,5,-24,-20,4,507,0,0,0,-108,883,872,363,492,0,0,9238,2318,33,5,0,0,0,0,0,0,0,7,4,1,0,5,0,5,0,58,3,39,29,89,0,0,84,480,0
434,4416,552,1406,1406,882,-83,-24,-20,4,499,0,0,0,-91,798,965,364,476,0,0,9238,2318,33,5,0,0,0,0,0,0,0,7,4,1,0,5,0,5,0,58,3,39,29,89,0,0,84,480,0
435,4424,553,1406,1406,884,-93,-22,-14,8,496,0,0,0,-82,791,977,366,465,0,0,7867,2105,33,5,0,0,0,0,0,0,0,7,4,1,0,5,0,5,0,58,3,39,29,89,0,0,84,480,0
436,4432,554,1406,1406,886,-128,-22,-14,8,489,0,0,0,-73,758,1014,363,458,0,0,7867,2105,33,5,0,0,0,0,0,0,0,7,4,1,0,5,0,5,0,58,3,39,29,89,0,0,84,480,0
437,4440,555,1406,1406,1115,-99,-18,-8,10,486,0,0,0,-65,1015,1215,363,458,0,0,7655,2105,31,5,0,0,0,0,0,0,0,7,4,1,0,5,0,5,0,58,3,39,29,89,0,0,84,480,0
438,4448,556,1406,1406,1137,-112,-18,-8,10,481,0,0,0,-57,1025,1249,362,455,0,0,7655,2329,31,5,0,0,0,0,0,0,0,7,4,1,0,5,0,5,0,58,3,39,29,89,0,0,84,480,0
439,4456,557,1406,1406,1138,-76,-18,-8,10,475,0,0,0,-58,1062,1214,367,447,0,0,7655,2329,31,5,0,0,0,0,0,0,0,7,4,1,0,5,0,5,0,58,3,39,29,89,0,0,84,480,0
440,4464,558,1463,1463,1203,-39,-16,-10,6,472,0,0,0,-58,1163,1243,368,443,0,0,7576,2182,30,5,0,0,0,0,0,0,0,7,4,1,0,7,0,5,0,58,3,39,29,89,0,0,84,480,0
441,4472,559,1463,1463,1183,-80,-16,-10,6,468,0,0,0,-49,1102,1263,368,443,0,0,7576,2182,30,5,0,0,0,0,0,0,0,7,4,1,0,7,0,5,0,58,3,39,29,89,0,0,84,480,0
442,4480,560,1463,1463,1318,-35,-14,-14,0,465,0,0,0,-49,1282,1353,372,439,0,0,7560,2142,30,5,1,0,0,0,0,0,0,7,4,1,0,7,0,5,0,58,3,39,29,89,5,0,84,480,1
443,4488,561,1463,1463,1271,4,-14,-14,0,460,0,0,0,-49,1276,1266,380,448,0,0,7560,2142,30,5,1,0,0,0,0,0,0,7,4,1,0,7,0,5,0,58,3,39,29,89,5,0,84,480,2
444,4496,562,1463,1463,1267,-92,-14,-14,0,457,0,0,0,-37,1175,1360,384,459,0,0,7560,2142,30,5,1,0,0,0,0,0,0,7,4,1,0,7,0,5,0,58,3,39,29,89,5,0,84,480,3
445,4504,563,1463,1463,1127,-285,-14,-32,-18,456,0,0,0,-29,841,1412,399,468,0,0,7598,1089,30,5,1,0,0,0,0,0,0,7,4,1,0,7,0,5,0,46,3,39,29,89,5,0,84,480,4
446,4512,564,1463,1463,1169,-202,-14,-32,-18,452,0,0,0,-37,966,1372,399,468,0,0,7598,1089,30,5,1,0,0,0,0,0,0,7,4,1,0,7,0,5,0,46,3,39,29,89,5,0,84,480,5
447,4520,565,1425,1425,1124,-157,-12,-34,-22,450,0,0,0,-42,966,1282,409,466,0,0,8747,1089,28,5,1,0,0,0,0,0,0,7,4,1,0,7,0,5,0,46,3,39,29,89,5,0,84,480,6
448,4528,566,1425,1425,1132,-42,-12,-34,-22,444,0,0,0,-51,1089,1174,425,472,0,0,8747,1479,28,5,1,0,0,0,0,0,0,7,4,1,0,7,0,5,0,46,3,39,29,89,5,0,84,480,7
449,4536,567,1425,1425,1130,6,-12,-34,-22,437,0,0,0,-59,1136,1123,435,471,0,0,8747,1479,28,5,1,0,0,0,0,0,0,7,4,1,0,7,0,5,0,46,3,39,29,89,5,0,84,480,8
450,4544,568,1294,912,976,-114,-8,-50,-42,437,0,0,0,-43,861,1091,446,481,0,0,7231,604,26,5,1,0,0,0,0,0,0,7,4,1,0,7,0,5,0,62,3,39,29,89,5,0,84,480,9
451,4552,569,1163,912,874,12,-8,-50,-42,433,0,0,0,-44,886,862,446,481,0,0,7231,604,26,5,1,0,0,0,0,0,0,7,4,1,0,7,0,5,0,62,3,39,29,89,5,0,84,480,10
452,4560,570,1163,0,399,510,-6,-48,-42,432,0,900,909,-39,909,-110,458,492,1,1,7030,552,21,5,0,3,2,74,70,70,0,7,4,1,0,0,0,5,0,74,3,39,29,89,0,5,74,570,10
453,4568,571,1163,0,799,1020,-6,-48,-42,428,0,900,1819,-37,1819,-220,463,502,2,2,7030,552,21,5,0,3,2,74,70,70,0,7,4,1,0,0,0,5,0,74,3,39,29,89,0,0,74,570,10
454,4576,572,1163,0,799,1020,-6,-48,-42,430,0,900,1819,-2,1819,-220,472,504,3,3,7030,552,21,5,0,3,2,74,70,70,0,7,4,1,0,0,0,5,0,74,3,39,29,89,0,0,74,570,10
455,4584,573,1163,0,799,1020,-2,-28,-26,433,1,900,1819,21,1819,-220,472,504,4,4,6827,523,19,5,1,3,2,80,70,70,0,7,4,1,0,0,0,5,0,80,3,39,29,89,71,0,74,570,10
