seq,t_ms,pid_tick,base_speed,speed_plan,speed_out,steer_out,err,lookahead,trend,yaw10,ra_yaw10,ra_hard_target10,ra_outer_cmd,yaw_rate_dps,duty_left,duty_right,left_speed,right_speed,ra_timer,ra_hard_cnt,tf_us,inter_us,battery_x10,valid_rows,ra_flag,ra_pre,ra_phase,ra_dir,ra_ip_row,ra_slow_row,ra_turn_row,ra_exit_reason,route_step,route_flag,route_action,post_edge_side,speed_reason,line_lost,inter_type,sym_component,ip_max_row,box_top,box_bottom,box_left,box_right,pre_detail,turn_mark,hard_enter_ip,hard_enter_tick,pre_seen_frames
0,48,6,2552,2552,2929,-279,4,4,0,16,0,0,0,43,2650,3209,0,-1,0,0,6814,648,120,31,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1,96,12,2552,2552,2805,-154,0,0,0,37,0,0,0,23,2650,2960,267,230,0,0,4306,981,120,48,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2,144,18,2552,2552,2633,283,-2,-2,0,26,0,0,0,-39,2917,2350,580,603,0,0,3846,1082,120,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
3,192,24,2552,2552,2491,-198,-4,-4,0,45,0,0,0,27,2293,2690,887,865,0,0,3812,1071,120,52,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
4,240,30,2552,2552,2451,6,-6,-4,2,25,0,0,0,-18,2458,2444,961,952,0,0,5562,904,120,44,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
5,288,36,2552,2552,2362,-424,-6,-4,2,31,0,0,0,27,1938,2786,1124,1146,0,0,7039,944,120,46,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
6,336,42,2552,2552,2314,-447,-10,-8,2,37,0,0,0,5,1866,2762,1230,1231,0,0,3854,1042,120,51,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
7,384,48,2552,2552,2266,109,-12,-10,2,16,0,0,0,-89,2375,2156,1329,1325,0,0,3829,1042,120,51,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
8,432,54,2552,2552,2248,-540,-12,-8,4,10,0,0,0,-12,1708,2789,1340,1383,0,0,3866,1002,120,49,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
9,480,60,2552,2552,2235,-343,-10,-6,4,-17,0,0,0,-30,1892,2578,1349,1427,0,0,5650,885,120,43,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
10,528,66,2552,2552,2220,-50,-6,0,6,-35,0,0,0,-42,2169,2270,1391,1446,0,0,6964,845,120,41,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
11,568,71,2217,1893,1708,-492,-2,2,4,-43,0,0,0,-14,1215,2200,1398,1436,0,0,3754,780,120,37,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7,0,0,0,1
12,576,72,1893,1893,1364,-1046,-2,2,4,-41,0,0,0,6,317,2411,1410,1458,0,0,3754,780,120,37,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7,0,0,0,2
13,584,73,1893,1893,1522,-1169,-2,2,4,-43,0,0,0,-9,353,2692,1407,1453,0,0,3754,780,120,37,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7,0,0,0,3
14,592,74,1893,1893,1524,-766,-2,-10,-8,-56,0,0,0,-77,758,2291,1410,1442,0,0,7772,728,120,35,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7,0,0,0,4
15,600,75,1893,1893,1524,-578,-2,-10,-8,-64,0,0,0,-109,945,2102,1415,1438,0,0,7772,728,120,35,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7,0,0,0,5
16,608,76,1704,1240,689,-117,0,-28,-28,-87,0,0,0,-182,572,807,1415,1438,0,0,5759,631,120,30,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7,0,0,0,6
17,616,77,1515,1240,630,-115,0,-28,-28,-107,0,0,0,-196,514,746,1406,1459,0,0,5759,631,120,30,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7,0,0,0,7
18,624,78,1515,0,1070,-750,4,-48,-52,-118,0,900,1820,-205,320,1820,1352,1484,1,1,5391,1277,120,25,1,0,3,1,68,50,20,0,0,0,0,0,0,0,0,0,68,6,42,33,93,0,7,68,78,7
19,632,79,1515,0,1070,-750,4,-48,-52,-132,14,900,1820,-169,320,1820,1244,1501,2,2,5391,1277,120,25,1,0,3,1,68,50,20,0,0,0,0,0,0,0,0,0,68,6,42,33,93,0,0,68,78,7
20,640,80,1515,0,1070,-750,4,-48,-52,-139,20,900,1820,-157,320,1820,1227,1489,3,3,5391,1277,120,25,1,0,3,1,68,50,20,0,0,0,0,0,0,0,0,0,68,6,42,33,93,0,0,68,78,7
21,648,81,1515,0,1070,-750,6,-68,-74,-151,32,900,1820,-133,320,1820,1227,1489,4,4,8463,1149,120,17,4,1,3,1,82,50,20,0,0,0,0,0,0,0,4,0,82,13,49,33,93,7,0,68,78,7
22,656,82,1515,0,1070,-750,6,-68,-74,-162,44,900,1820,-122,320,1820,1201,1459,5,5,8463,1149,120,17,4,1,3,1,82,50,20,0,0,0,0,0,0,0,4,0,82,13,49,33,93,7,0,68,78,7
23,664,83,1515,0,1070,-750,-10,-48,-38,-166,48,900,1820,-107,320,1820,1181,1396,6,6,5848,270,120,10,4,1,3,1,92,50,20,0,0,0,0,0,0,0,4,0,92,13,49,33,93,7,0,68,78,7
24,672,84,1515,0,1070,-750,-10,-48,-38,-177,58,900,1820,-109,320,1820,1155,1327,7,7,5848,270,120,10,4,1,3,1,92,50,20,0,0,0,0,0,0,0,4,0,92,13,49,33,93,7,0,68,78,7
25,680,85,1515,0,1070,-750,-10,-48,-38,-179,61,900,1820,-88,320,1820,1155,1327,8,8,5848,270,120,10,4,1,3,1,92,50,20,0,0,0,0,0,0,0,4,0,92,13,49,33,93,7,0,68,78,7
26,688,86,1515,0,1070,-750,-26,-28,-2,-187,68,900,1820,-79,320,1820,1103,1256,9,9,5253,3229,120,1,4,1,3,1,110,50,20,0,0,0,0,0,0,0,4,0,110,13,49,33,93,71,0,68,78,7
27,696,87,1515,0,1070,-750,-26,-28,-2,-195,77,900,1820,-87,320,1820,1061,1208,10,10,5253,3229,120,1,4,1,3,1,110,50,20,0,0,0,0,0,0,0,4,0,110,13,49,33,93,7,0,68,78,7
28,704,88,1515,0,1070,-750,0,0,0,-197,79,900,1820,-70,320,1820,1022,1167,11,11,4911,20,120,0,4,1,3,1,110,50,20,0,0,0,0,0,0,1,4,0,110,13,49,33,93,71,0,68,78,7
29,712,89,1515,0,1070,-750,0,0,0,-208,90,900,1820,-93,320,1820,1004,1121,12,12,4911,20,120,0,4,1,3,1,110,50,20,0,0,0,0,0,0,1,4,0,110,13,49,33,93,7,0,68,78,7
30,720,90,1515,0,1070,-750,0,0,0,-214,95,900,1820,-100,320,1820,1004,1121,13,13,4911,20,120,0,4,1,3,1,110,50,20,0,0,0,0,0,0,1,4,0,110,13,49,33,93,7,0,68,78,7
31,728,91,1515,0,1070,-750,0,0,0,-224,105,900,1820,-100,320,1820,976,1066,14,14,5053,19,120,0,4,1,3,1,110,50,20,0,0,0,0,0,0,1,4,0,110,13,49,33,93,7,0,68,78,7
32,736,92,1515,0,1070,-750,0,0,0,-234,115,900,1820,-99,320,1820,949,1020,15,15,5053,19,120,0,4,1,3,1,110,50,20,0,0,0,0,0,0,1,4,0,110,13,49,33,93,7,0,68,78,7
33,744,93,1515,0,1070,-750,0,0,0,-238,119,900,1820,-93,320,1820,903,980,16,16,4911,20,120,0,4,1,3,1,110,50,20,0,0,0,0,0,0,1,4,0,110,13,49,33,93,5,0,68,78,7
34,752,94,1515,0,1070,-750,0,0,0,-245,127,900,1820,-85,320,1820,864,956,17,17,4911,20,120,0,4,1,3,1,110,50,20,0,0,0,0,0,0,1,4,0,110,13,49,33,93,5,0,68,78,7
35,760,95,1515,0,1070,-750,0,0,0,-247,129,900,1820,-69,320,1820,864,956,18,18,4911,20,120,0,4,1,3,1,110,50,20,0,0,0,0,0,0,1,4,0,110,13,49,33,93,69,0,68,78,7
36,768,96,1515,0,1070,-750,0,0,0,-256,138,900,1820,-79,320,1820,827,938,19,19,6404,19,120,0,4,0,3,1,110,50,20,0,0,0,0,0,0,1,4,0,110,13,49,33,93,64,0,68,78,7
37,776,97,1515,0,1070,-750,0,0,0,-268,149,900,1820,-101,320,1820,791,899,20,20,6404,19,120,0,4,0,3,1,110,50,20,0,0,0,0,0,0,1,4,0,110,13,49,33,93,0,0,68,78,7
38,784,98,1515,0,1070,-750,0,0,0,-273,154,900,1820,-102,320,1820,763,856,21,21,4901,20,120,0,4,0,3,1,110,50,20,0,0,0,0,0,0,1,4,0,110,13,49,33,93,0,0,68,78,7
39,792,99,1515,0,1070,-750,0,0,0,-284,166,900,1820,-110,320,1820,763,856,22,22,4901,20,120,0,4,0,3,1,110,50,20,0,0,0,0,0,0,1,4,0,110,13,49,33,93,0,0,68,78,7
40,800,100,1515,0,1070,-750,0,0,0,-289,170,900,1820,-103,320,1820,737,818,23,23,4901,20,120,0,4,0,3,1,110,50,20,0,0,0,0,0,0,1,4,0,110,13,49,33,93,0,0,68,78,7
41,808,101,1515,0,1070,-750,0,0,0,-300,181,900,1820,-106,320,1820,715,790,24,24,5043,19,120,0,4,0,3,1,110,50,20,0,0,0,0,0,0,1,4,0,110,13,49,33,93,0,0,68,78,7
42,816,102,1515,0,1070,-750,0,0,0,-311,192,900,1820,-107,320,1820,684,769,25,25,5043,19,120,0,4,0,3,1,110,50,20,0,0,0,0,0,0,1,4,0,110,13,49,33,93,0,0,68,78,7
43,824,103,1515,0,1070,-750,0,0,0,-316,197,900,1820,-107,320,1820,655,749,26,26,4901,20,120,0,4,0,3,1,110,50,20,0,0,0,0,0,0,1,4,0,110,13,49,33,93,0,0,68,78,7
44,832,104,1515,0,1070,-750,0,0,0,-326,208,900,1820,-104,320,1820,655,749,27,27,4901,20,120,0,4,0,3,1,110,50,20,0,0,0,0,0,0,1,4,0,110,13,49,33,93,0,0,68,78,7
