seq,t_ms,pid_tick,base_speed,speed_plan,speed_out,steer_out,err,lookahead,trend,yaw10,ra_yaw10,ra_hard_target10,ra_outer_cmd,yaw_rate_dps,duty_left,duty_right,left_speed,right_speed,ra_timer,ra_hard_cnt,tf_us,inter_us,valid_rows,ra_flag,ra_pre,ra_phase,ra_dir,ra_ip_row,ra_slow_row,ra_turn_row,ra_exit_reason,route_step,route_flag,route_action,post_edge_side,speed_reason,line_lost,inter_type,sym_component,ip_max_row,box_top,box_bottom,box_left,box_right,pre_detail
0,32,4,2508,2508,2883,0,2,2,0,6,0,0,0,4,2883,2883,0,0,0,0,7893,113,44,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
1,64,8,2508,2508,2850,4,2,0,-2,8,0,0,0,-1,2854,2846,76,54,0,0,7803,254,46,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
2,96,12,2508,2508,2766,-4,2,0,-2,6,0,0,0,-3,2761,2770,239,230,0,0,7772,115,43,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
3,128,16,2508,2508,2683,0,2,2,0,6,0,0,0,-2,2683,2683,401,400,0,0,9262,112,43,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
4,160,20,2508,2508,2560,-41,2,2,0,10,0,0,0,15,2519,2602,641,650,0,0,9282,113,44,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
5,192,24,2508,2508,2483,-61,2,0,-2,17,0,0,0,21,2422,2545,802,797,0,0,7792,252,45,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
6,224,28,2508,2508,2415,0,0,0,0,17,0,0,0,-1,2415,2415,940,930,0,0,7784,252,45,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
7,256,32,2508,2508,2364,-9,0,0,0,20,0,0,0,5,2354,2374,1038,1037,0,0,7810,115,44,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
8,288,36,2508,2508,2325,44,0,0,0,14,0,0,0,-17,2370,2280,1120,1111,0,0,9303,113,44,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
9,320,40,2508,2508,2300,6,2,2,0,17,0,0,0,1,2307,2294,1165,1165,0,0,9262,113,44,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
10,352,44,2508,2508,2279,12,2,2,0,14,0,0,0,-4,2292,2266,1212,1203,0,0,7775,250,44,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
11,384,48,2508,2508,2246,-13,2,2,0,17,0,0,0,7,2233,2260,1279,1267,0,0,7935,249,43,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
12,400,50,2348,1505,1956,0,2,0,-2,17,0,0,0,0,1956,1956,1279,1272,0,0,9235,110,42,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
13,408,51,2188,1505,1783,0,2,0,-2,17,0,0,0,2,1783,1783,1290,1283,0,0,9235,110,42,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
14,416,52,2028,1505,1610,0,2,0,-2,17,0,0,0,0,1610,1610,1301,1292,0,0,7869,109,41,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
15,424,53,1868,1505,1442,0,2,0,-2,16,0,0,0,-2,1442,1442,1301,1292,0,0,7869,109,41,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
16,432,54,1708,1505,1266,-14,2,0,-2,17,0,0,0,3,1251,1281,1314,1309,0,0,7869,109,41,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
17,440,55,1548,1505,1097,-23,2,0,-2,18,0,0,0,6,1073,1120,1314,1314,0,0,9250,109,41,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
18,448,56,1505,1505,1143,-21,2,0,-2,18,0,0,0,6,1122,1165,1304,1312,0,0,9250,109,41,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
19,456,57,1505,1505,1176,-9,2,0,-2,18,0,0,0,2,1167,1185,1304,1312,0,0,7856,107,40,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
