seq,t_ms,pid_tick,base_speed,speed_plan,speed_out,steer_out,err,lookahead,trend,yaw10,ra_yaw10,ra_hard_target10,ra_outer_cmd,yaw_rate_dps,duty_left,duty_right,left_speed,right_speed,ra_timer,ra_hard_cnt,tf_us,inter_us,battery_x10,valid_rows,ra_flag,ra_pre,ra_phase,ra_dir,ra_ip_row,ra_slow_row,ra_turn_row,ra_exit_reason,route_step,route_flag,route_action,post_edge_side,speed_reason,line_lost,inter_type,sym_component,ip_max_row,box_top,box_bottom,box_left,box_right,pre_detail,turn_mark,hard_enter_ip,hard_enter_tick,pre_seen_frames
0,48,6,2552,2552,2929,-423,4,4,0,38,0,0,0,63,2505,3353,0,0,0,0,7012,1012,122,49,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1,96,12,2552,2552,2807,122,0,0,0,48,0,0,0,-13,2929,2684,266,224,0,0,4011,999,122,49,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2,144,18,2552,2552,2633,-813,-2,-2,0,62,0,0,0,107,1819,3447,580,605,0,0,3828,1039,122,52,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
3,192,24,2552,2552,2503,379,-4,-4,0,50,0,0,0,-56,2883,2123,862,843,0,0,3555,1166,122,50,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
4,240,30,2552,2552,2420,-684,-6,-6,0,79,0,0,0,79,1736,3104,1009,1028,0,0,5813,940,122,46,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
5,288,36,2552,2552,2358,-227,-10,-8,2,56,0,0,0,-32,2131,2585,1126,1158,0,0,6969,817,122,39,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
6,336,42,2552,2552,2308,-52,-12,-10,2,45,0,0,0,-64,2255,2361,1227,1258,0,0,3961,1019,122,50,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
7,384,48,2552,2552,2273,-812,-12,-8,4,40,0,0,0,21,1461,3085,1274,1350,0,0,3767,1030,122,51,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
8,432,54,2552,2552,2248,-116,-8,-4,4,4,0,0,0,-53,2131,2364,1331,1395,0,0,3803,1146,122,49,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
9,480,60,2552,2552,2232,54,-6,-2,4,-9,0,0,0,-55,2286,2178,1374,1414,0,0,5830,931,122,45,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
10,504,63,1018,1650,0,0,-4,2,6,-11,0,0,0,-11,0,0,1390,1438,0,0,3610,922,122,43,1,0,3,1,56,38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,56,63,0
11,512,64,1018,1650,1101,-786,-4,2,6,-14,2,900,1888,-18,314,1888,1394,1451,1,1,3610,1048,0,0,0,0,0,7,0,63,0,56,0,0,25,0,78,3,250,6,114,4,74,252,240,0,232,255,6399,208
28,648,81,1018,1650,1098,-784,26,-36,-62,-311,299,900,1883,-317,314,1883,866,1285,18,18,8415,809,122,38,1,1,3,1,56,38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,56,63,0
29,656,82,1018,1650,1098,-784,14,-44,-58,-329,317,900,1883,-335,314,1883,844,1243,19,19,9657,739,122,34,1,1,3,1,56,38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,56,63,0
30,664,83,1018,1650,1098,-784,14,-44,-58,-363,351,900,1883,-337,314,1883,814,1205,20,20,9657,739,122,34,1,1,3,1,56,38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,56,63,0
31,672,84,1018,1650,1081,-766,4,-50,-54,-399,388,900,1848,-352,314,1848,811,1182,21,21,8431,825,122,39,1,1,3,1,56,38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,56,63,0
