seq,t_ms,pid_tick,base_speed,speed_plan,speed_out,steer_out,err,lookahead,trend,yaw10,ra_yaw10,ra_hard_target10,ra_outer_cmd,yaw_rate_dps,duty_left,duty_right,left_speed,right_speed,ra_timer,ra_hard_cnt,tf_us,inter_us,valid_rows,ra_flag,ra_pre,ra_phase,ra_dir,ra_ip_row,ra_slow_row,ra_turn_row,ra_exit_reason,route_step,route_flag,route_action,post_edge_side,speed_reason,line_lost,inter_type,sym_component,ip_max_row,box_top,box_bottom,box_left,box_right,pre_detail
0,32,4,2508,2508,2883,-24,-4,-4,0,0,0,0,0,6,2858,2908,0,0,0,0,9467,122,43,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
1,64,8,2508,2508,2853,-21,-4,-4,0,3,0,0,0,5,2832,2875,67,52,0,0,9415,109,43,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
2,96,12,2508,2508,2769,0,-4,-4,0,2,0,0,0,-3,2769,2769,229,226,0,0,9438,111,44,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
3,128,16,2508,2508,2644,13,-4,-6,-2,0,0,0,0,-9,2657,2631,482,474,0,0,9442,114,46,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
4,160,20,2508,2508,2543,-3,-4,-4,0,-2,0,0,0,-7,2540,2546,676,682,0,0,8033,112,45,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
5,192,24,2508,2508,2471,4,-4,-6,-2,-2,0,0,0,-5,2475,2466,826,823,0,0,8073,112,45,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
6,224,28,2508,2508,2408,0,-6,-6,0,-3,0,0,0,-2,2408,2408,948,951,0,0,9435,112,45,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
7,256,32,2508,2508,2361,6,-6,-6,0,-3,0,0,0,-5,2368,2354,1048,1040,0,0,9407,112,45,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
8,288,36,2508,2508,2323,-8,-6,-6,0,-7,0,0,0,-6,2314,2332,1121,1119,0,0,9428,112,45,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
9,320,40,2508,2508,2310,4,-6,-6,0,-6,0,0,0,-5,2314,2306,1142,1149,0,0,8067,112,45,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
10,352,44,2508,2508,2267,-24,-8,-8,0,-8,0,0,0,0,2242,2292,1229,1234,0,0,8045,109,43,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
11,384,48,2508,2508,2246,-9,-8,-8,0,-9,0,0,0,-5,2236,2255,1280,1269,0,0,9401,109,43,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
12,408,51,2348,1505,1944,-13,-10,-8,2,-10,0,0,0,-3,1931,1958,1300,1298,0,0,9376,109,42,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
13,416,52,2188,1505,1769,3,-10,-8,2,-11,0,0,0,-10,1773,1765,1314,1314,0,0,9376,109,42,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
14,424,53,2028,1505,1601,0,-10,-8,2,-11,0,0,0,-8,1601,1601,1314,1314,0,0,9376,109,42,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
15,432,54,1868,1505,1433,-21,-10,-8,2,-11,0,0,0,-2,1411,1454,1314,1314,0,0,8040,107,41,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
16,440,55,1708,1505,1265,-25,-10,-8,2,-11,0,0,0,0,1240,1290,1314,1314,0,0,8040,107,41,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
17,448,56,1548,1505,1087,-20,-10,-8,2,-11,0,0,0,-1,1066,1107,1331,1337,0,0,9377,106,40,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
18,456,57,1505,1505,1128,5,-10,-8,2,-13,0,0,0,-10,1134,1123,1337,1338,0,0,9377,106,40,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
19,464,58,1505,1505,1161,30,-10,-8,2,-15,0,0,0,-18,1192,1130,1337,1338,0,0,9377,106,40,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
20,472,59,1505,1505,1161,15,-10,-8,2,-16,0,0,0,-15,1176,1146,1337,1338,0,0,8010,106,40,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
21,480,60,1505,1505,1168,-4,-10,-8,2,-16,0,0,0,-9,1164,1173,1322,1324,0,0,8010,106,40,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
22,488,61,1505,1505,1179,-33,-10,-8,2,-15,0,0,0,0,1145,1212,1296,1309,0,0,9362,104,39,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
23,496,62,1505,1505,1188,-28,-10,-8,2,-15,0,0,0,1,1160,1216,1281,1286,0,0,9362,104,39,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
24,504,63,1505,1505,1197,-15,-10,-8,2,-15,0,0,0,-2,1181,1212,1260,1272,0,0,9362,104,39,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
25,512,64,1505,1505,1197,4,-12,-8,4,-17,0,0,0,-12,1201,1192,1260,1272,0,0,7983,102,37,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
