seq,t_ms,pid_tick,base_speed,speed_plan,speed_out,steer_out,err,lookahead,trend,yaw10,ra_yaw10,ra_hard_target10,ra_outer_cmd,yaw_rate_dps,duty_left,duty_right,left_speed,right_speed,ra_timer,ra_hard_cnt,tf_us,inter_us,battery_x10,valid_rows,ra_flag,ra_pre,ra_phase,ra_dir,ra_ip_row,ra_slow_row,ra_turn_row,ra_exit_reason,route_step,route_flag,route_action,post_edge_side,speed_reason,line_lost,inter_type,sym_component,ip_max_row,ip_visual_row,ip_ctrl_row,ip_ctrl_dir,ip_ctrl_score,ip_ctrl_reason,fast_ra_type,fast_front,fast_left,fast_right,line_takeover_ready,line_takeover_cnt,exit_boost_active,exit_boost_cnt,hard_outer_dynamic,yaw_pred,yaw_remain,outer_scale,takeover_valid_rows,takeover_error,takeover_lookahead,takeover_trend,box_top,box_bottom,box_left,box_right,pre_detail,turn_mark,hard_enter_ip,hard_enter_tick,pre_seen_frames
218,2568,321,0,0,908,-20,0,0,0,752,0,0,0,1,750,950,20,18,0,0,4891,245,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,100,1,0,0,0,0,0,0,0,6,1100,828,-28,25,7,-4,0,4,0,0,0,0,0,0,18,192,0
219,2576,322,0,0,908,-20,0,0,0,750,0,0,0,-9,750,950,17,18,0,0,4891,376,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,100,1,0,0,0,0,0,0,0,6,1100,828,-28,25,7,-4,0,4,0,0,0,0,0,0,18,192,0
220,2584,323,0,0,908,-20,0,0,0,750,0,0,0,-6,750,950,15,14,0,0,4891,376,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,100,1,0,0,0,0,0,0,0,6,1100,828,-28,25,7,-4,0,4,0,0,0,0,0,0,18,192,0
221,2592,324,0,0,908,-20,0,0,0,750,0,0,0,-6,750,950,15,14,0,0,6375,240,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,100,1,0,0,0,0,0,0,0,6,1100,828,-28,25,7,-4,0,4,0,0,0,0,0,0,18,192,0
222,2600,325,0,0,908,-20,0,0,0,749,0,0,0,-11,750,950,13,11,0,0,6375,240,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,100,1,0,0,0,0,0,0,0,6,1100,828,-28,25,7,-4,0,4,0,0,0,0,0,0,18,192,0
223,2608,326,0,0,908,-20,0,0,0,746,0,0,0,-19,750,950,11,11,0,0,4893,240,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,100,1,0,0,0,0,0,0,0,6,1100,828,-28,25,7,-4,0,4,0,0,0,0,0,0,18,192,0
224,2616,327,0,0,908,-20,0,0,0,744,0,0,0,-22,750,950,11,12,0,0,4893,378,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,100,1,0,0,0,0,0,0,0,6,1100,828,-28,25,7,-4,0,4,0,0,0,0,0,0,18,192,0
225,2624,328,0,0,908,-20,0,0,0,743,0,0,0,-20,750,950,8,12,0,0,4893,378,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,100,1,0,0,0,0,0,0,0,6,1100,828,-28,25,7,-4,0,4,0,0,0,0,0,0,18,192,0
226,2632,329,0,0,908,-20,0,0,0,741,0,0,0,-17,750,950,8,12,0,0,5024,245,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,100,1,0,0,0,0,0,0,0,6,1100,828,-28,25,7,-4,0,4,0,0,0,0,0,0,18,192,0
227,2640,330,0,0,908,-20,0,0,0,741,0,0,0,-16,750,950,4,13,0,0,5024,245,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,100,1,0,0,0,0,0,0,0,6,1100,828,-28,25,7,-4,0,4,0,0,0,0,0,0,18,192,0
228,2648,331,0,0,908,-20,0,0,0,739,0,0,0,-13,750,950,3,15,0,0,4901,245,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,100,1,0,0,0,0,0,0,0,6,1100,828,-28,25,7,-4,0,4,0,0,0,0,0,0,18,192,0
229,2656,332,0,0,908,-20,0,0,0,738,0,0,0,-12,750,950,2,15,0,0,4901,380,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,100,1,0,0,0,0,0,0,0,6,1100,828,-28,25,7,-4,0,4,0,0,0,0,0,0,18,192,0
230,2664,333,0,0,908,-20,0,0,0,737,0,0,0,-13,950,750,1,14,0,0,4901,380,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,100,1,0,0,0,0,0,0,0,6,1100,828,-28,25,7,-4,0,4,0,0,0,0,0,0,18,192,0
231,2672,334,0,0,908,-20,0,0,0,735,0,0,0,-17,950,750,1,14,0,0,5033,243,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,100,1,0,0,0,0,0,0,0,6,1100,828,-28,25,7,-4,0,4,0,0,0,0,0,0,18,192,0
232,2680,335,0,0,908,-20,0,0,0,735,0,0,0,-14,950,750,0,12,0,0,5033,243,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,100,1,0,0,0,0,0,0,0,6,1100,828,-28,25,7,-4,0,4,0,0,0,0,0,0,18,192,0
233,2688,336,0,0,908,-20,0,0,0,734,0,0,0,-13,950,750,-2,9,0,0,4902,243,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,100,1,0,0,0,0,0,0,0,6,1100,828,-28,25,7,-4,0,4,0,0,0,0,0,0,18,192,0
234,2696,337,0,0,908,-20,0,0,0,732,0,0,0,-15,950,750,-6,7,0,0,4902,386,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,100,1,0,0,0,0,0,0,0,6,1100,828,-28,25,7,-4,0,4,0,0,0,0,0,0,18,192,0
235,2704,338,0,0,908,-20,0,0,0,731,0,0,0,-15,950,750,-6,7,0,0,4902,386,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,100,1,0,0,0,0,0,0,0,6,1100,828,-28,25,7,-4,0,4,0,0,0,0,0,0,18,192,0
236,2712,339,0,0,908,-20,0,0,0,731,0,0,0,-10,950,750,-7,5,0,0,6385,250,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,100,1,0,0,0,0,0,0,0,6,1100,828,-28,25,7,-4,0,4,0,0,0,0,0,0,18,192,0
237,2720,340,0,0,908,-20,0,0,0,730,0,0,0,-8,950,750,-8,4,0,0,6385,250,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,100,1,0,0,0,0,0,0,0,6,1100,828,-28,25,7,-4,0,4,0,0,0,0,0,0,18,192,0
238,2728,341,0,0,908,-20,0,0,0,730,0,0,0,-4,950,750,-9,4,0,0,4902,250,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,100,1,0,0,0,0,0,0,0,6,1100,828,-28,25,7,-4,0,4,0,0,0,0,0,0,18,192,0
239,2736,342,0,0,908,-20,0,0,0,730,0,0,0,-2,950,750,-8,4,0,0,4902,392,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,100,1,0,0,0,0,0,0,0,6,1100,828,-28,25,7,-4,0,4,0,0,0,0,0,0,18,192,0
240,2744,343,0,0,908,-20,0,0,0,730,0,0,0,-1,950,750,-8,4,0,0,4902,392,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,100,1,0,0,0,0,0,0,0,6,1100,828,-28,25,7,-4,0,4,0,0,0,0,0,0,18,192,0
241,2752,344,0,0,908,-20,0,0,0,730,0,0,0,0,950,750,-6,4,0,0,5032,259,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,100,1,0,0,0,0,0,0,0,6,1100,828,-28,25,7,-4,0,4,0,0,0,0,0,0,18,192,0
242,2760,345,0,0,908,-20,0,0,0,730,0,0,0,-1,950,750,-2,3,0,0,5032,259,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,100,1,0,0,0,0,0,0,0,6,1100,828,-28,25,7,-4,0,4,0,0,0,0,0,0,18,192,0
243,2768,346,0,0,908,-20,0,0,0,729,0,0,0,-4,950,750,0,3,0,0,4902,259,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,100,1,0,0,0,0,0,0,0,6,1100,828,-28,25,7,-4,0,4,0,0,0,0,0,0,18,192,0
244,2776,347,0,0,908,-20,0,0,0,729,0,0,0,-6,950,750,1,4,0,0,4902,385,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,100,1,0,0,0,0,0,0,0,6,1100,828,-28,25,7,-4,0,4,0,0,0,0,0,0,18,192,0
245,2784,348,0,0,908,-20,0,0,0,728,0,0,0,-7,950,750,1,4,0,0,4902,385,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,100,1,0,0,0,0,0,0,0,6,1100,828,-28,25,7,-4,0,4,0,0,0,0,0,0,18,192,0
246,2792,349,0,0,908,-20,0,0,0,727,0,0,0,-9,950,750,1,5,0,0,5035,249,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,100,1,0,0,0,0,0,0,0,6,1100,828,-28,25,7,-4,0,4,0,0,0,0,0,0,18,192,0
247,2800,350,0,0,908,-20,0,0,0,727,0,0,0,-9,950,750,-1,5,0,0,5035,249,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,100,1,0,0,0,0,0,0,0,6,1100,828,-28,25,7,-4,0,4,0,0,0,0,0,0,18,192,0
248,2808,351,0,0,908,-20,0,0,0,726,0,0,0,-6,750,950,-4,5,0,0,4902,249,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,100,1,0,0,0,0,0,0,0,6,1100,828,-28,25,7,-4,0,4,0,0,0,0,0,0,18,192,0
249,2816,352,0,0,908,-20,0,0,0,727,0,0,0,1,750,950,-4,5,0,0,4902,391,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,100,1,0,0,0,0,0,0,0,6,1100,828,-28,25,7,-4,0,4,0,0,0,0,0,0,18,192,0
250,2824,353,0,0,908,-20,0,0,0,727,0,0,0,2,750,950,-4,6,0,0,4902,391,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,100,1,0,0,0,0,0,0,0,6,1100,828,-28,25,7,-4,0,4,0,0,0,0,0,0,18,192,0
251,2832,354,0,0,908,-20,0,0,0,726,0,0,0,-2,750,950,-3,8,0,0,6385,254,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,100,1,0,0,0,0,0,0,0,6,1100,828,-28,25,7,-4,0,4,0,0,0,0,0,0,18,192,0
252,2840,355,0,0,908,-20,0,0,0,727,0,0,0,0,750,950,1,12,0,0,6385,254,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,100,1,0,0,0,0,0,0,0,6,1100,828,-28,25,7,-4,0,4,0,0,0,0,0,0,18,192,0
253,2848,356,0,0,908,-20,0,0,0,727,0,0,0,3,750,950,5,16,0,0,4902,249,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,100,1,0,0,0,0,0,0,0,6,1100,828,-28,25,7,-4,0,4,0,0,0,0,0,0,18,192,0
254,2856,357,0,0,908,-20,0,0,0,727,0,0,0,0,750,950,5,16,0,0,4902,249,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,100,1,0,0,0,0,0,0,0,6,1100,828,-28,25,7,-4,0,4,0,0,0,0,0,0,18,192,0
255,2864,358,0,0,908,-20,0,0,0,727,0,0,0,-1,750,950,8,19,0,0,4902,249,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,100,1,0,0,0,0,0,0,0,6,1100,828,-28,25,7,-4,0,4,0,0,0,0,0,0,18,192,0
256,2872,359,0,0,908,-20,0,0,0,726,0,0,0,-7,750,950,6,15,0,0,5032,249,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,100,1,0,0,0,0,0,0,0,6,1100,828,-28,25,7,-4,0,4,0,0,0,0,0,0,18,192,0
257,2880,360,0,0,908,-20,0,0,0,725,0,0,0,-10,750,950,3,11,0,0,5032,249,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,100,1,0,0,0,0,0,0,0,6,1100,828,-28,25,7,-4,0,4,0,0,0,0,0,0,18,192,0
258,2888,361,0,0,908,-20,0,0,0,724,0,0,0,-11,750,950,-1,6,0,0,4903,259,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,100,1,0,0,0,0,0,0,0,6,1100,828,-28,25,7,-4,0,4,0,0,0,0,0,0,18,192,0
259,2896,362,0,0,908,-20,0,0,0,723,0,0,0,-10,750,950,-1,6,0,0,4903,259,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,100,1,0,0,0,0,0,0,0,6,1100,828,-28,25,7,-4,0,4,0,0,0,0,0,0,18,192,0
260,2904,363,0,0,908,-20,0,0,0,722,0,0,0,-8,750,950,-6,3,0,0,4903,259,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,100,1,0,0,0,0,0,0,0,6,1100,828,-28,25,7,-4,0,4,0,0,0,0,0,0,18,192,0
261,2912,364,0,0,908,-20,0,0,0,722,0,0,0,-4,750,950,-9,1,0,0,5027,258,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,100,1,0,0,0,0,0,0,0,6,1100,828,-28,25,7,-4,0,4,0,0,0,0,0,0,18,192,0
262,2920,365,0,0,908,-20,0,0,0,722,0,0,0,-2,750,950,-9,2,0,0,5027,258,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,100,1,0,0,0,0,0,0,0,6,1100,828,-28,25,7,-4,0,4,0,0,0,0,0,0,18,192,0
263,2928,366,0,0,908,-20,0,0,0,723,0,0,0,2,750,950,-9,2,0,0,4891,255,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,100,1,0,0,0,0,0,0,0,6,1100,828,-28,25,7,-4,0,4,0,0,0,0,0,0,18,192,0
264,2936,367,0,0,908,-20,0,0,0,724,0,0,0,5,750,950,-5,5,0,0,4891,255,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,100,1,0,0,0,0,0,0,0,6,1100,828,-28,25,7,-4,0,4,0,0,0,0,0,0,18,192,0
265,2944,368,0,0,908,-20,0,0,0,724,0,0,0,7,750,950,2,10,0,0,4891,255,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,100,1,0,0,0,0,0,0,0,6,1100,828,-28,25,7,-4,0,4,0,0,0,0,0,0,18,192,0
266,2952,369,0,0,908,-20,0,0,0,725,0,0,0,8,950,750,10,15,0,0,6384,255,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,100,1,0,0,0,0,0,0,0,6,1100,828,-28,25,7,-4,0,4,0,0,0,0,0,0,18,192,0
267,2960,370,0,0,908,-20,0,0,0,726,0,0,0,9,950,750,15,16,0,0,6384,255,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,100,1,0,0,0,0,0,0,0,6,1100,828,-28,25,7,-4,0,4,0,0,0,0,0,0,18,192,0
268,2968,371,0,0,908,-20,0,0,0,728,0,0,0,15,950,750,15,16,0,0,4894,255,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,100,1,0,0,0,0,0,0,0,6,1100,828,-28,25,7,-4,0,4,0,0,0,0,0,0,18,192,0
269,2976,372,0,0,908,-20,0,0,0,729,0,0,0,12,950,750,17,16,0,0,4894,255,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,100,1,0,0,0,0,0,0,0,6,1100,828,-28,25,7,-4,0,4,0,0,0,0,0,0,18,192,0
270,2984,373,0,0,908,-20,0,0,0,729,0,0,0,9,950,750,18,14,0,0,4894,255,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,100,1,0,0,0,0,0,0,0,6,1100,828,-28,25,7,-4,0,4,0,0,0,0,0,0,18,192,0
271,2992,374,0,0,908,-20,0,0,0,729,0,0,0,5,950,750,18,11,0,0,5022,249,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,100,1,0,0,0,0,0,0,0,6,1100,828,-28,25,7,-4,0,4,0,0,0,0,0,0,18,192,0
272,3000,375,0,0,908,-20,0,0,0,729,0,0,0,4,950,750,18,8,0,0,5022,249,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,100,1,0,0,0,0,0,0,0,6,1100,828,-28,25,7,-4,0,4,0,0,0,0,0,0,18,192,0
273,3008,376,0,0,908,-20,0,0,0,729,0,0,0,1,950,750,18,8,0,0,4891,256,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,100,1,0,0,0,0,0,0,0,6,1100,828,-28,25,7,-4,0,4,0,0,0,0,0,0,18,192,0
274,3016,377,0,0,908,-20,0,0,0,729,0,0,0,0,950,750,15,7,0,0,4891,256,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,100,1,0,0,0,0,0,0,0,6,1100,828,-28,25,7,-4,0,4,0,0,0,0,0,0,18,192,0
275,3024,378,0,0,908,-20,0,0,0,729,0,0,0,-1,950,750,13,6,0,0,4891,256,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,100,1,0,0,0,0,0,0,0,6,1100,828,-28,25,7,-4,0,4,0,0,0,0,0,0,18,192,0
276,3032,379,0,0,908,-20,0,0,0,729,0,0,0,-2,950,750,10,6,0,0,5021,250,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,100,1,0,0,0,0,0,0,0,6,1100,828,-28,25,7,-4,0,4,0,0,0,0,0,0,18,192,0
277,3040,380,0,0,908,-20,0,0,0,728,0,0,0,-3,950,750,10,6,0,0,5021,250,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,100,1,0,0,0,0,0,0,0,6,1100,828,-28,25,7,-4,0,4,0,0,0,0,0,0,18,192,0
278,3048,381,0,0,908,-20,0,0,0,728,0,0,0,0,950,750,11,7,0,0,4891,249,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,100,1,0,0,0,0,0,0,0,6,1100,828,-28,25,7,-4,0,4,0,0,0,0,0,0,18,192,0
