seq,t_ms,pid_tick,base_speed,speed_plan,speed_out,steer_out,err,lookahead,trend,yaw10,ra_yaw10,ra_hard_target10,ra_outer_cmd,yaw_rate_dps,duty_left,duty_right,left_speed,right_speed,ra_timer,ra_hard_cnt,tf_us,inter_us,valid_rows,ra_flag,ra_pre,ra_phase,ra_dir,ra_ip_row,ra_slow_row,ra_turn_row,ra_exit_reason,route_step,route_flag,route_action,post_edge_side,speed_reason,line_lost,inter_type,sym_component,ip_max_row,box_top,box_bottom,box_left,box_right,pre_detail
0,32,4,2508,2508,2883,-73,-8,-10,-2,3,0,0,0,16,2809,2957,0,0,0,0,8063,111,44,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
1,64,8,2508,2508,2850,-129,-10,-12,-2,13,0,0,0,33,2720,2980,74,57,0,0,9415,115,47,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
2,96,12,2508,2508,2761,-347,-12,-14,-2,43,0,0,0,103,2413,3108,260,229,0,0,9432,112,45,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
3,128,16,2508,2508,2680,-335,-14,-18,-4,74,0,0,0,95,2345,3016,443,367,0,0,8030,114,46,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
4,136,17,2348,1505,2366,-372,-18,-22,-4,84,0,0,0,96,1993,2738,492,420,0,0,9407,114,46,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
5,144,18,2188,1505,2176,-399,-18,-22,-4,89,0,0,0,102,1777,2575,536,464,0,0,9407,114,46,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
6,152,19,2028,1505,1988,-434,-22,-24,-2,101,0,0,0,109,1553,2422,536,464,0,0,8047,114,46,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
7,160,20,1868,1505,1783,-413,-22,-24,-2,106,0,0,0,104,1370,2197,564,509,0,0,8047,114,46,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
8,168,21,1708,1505,1579,-349,-22,-24,-2,113,0,0,0,86,1229,1929,610,540,0,0,8047,114,46,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
9,176,22,2508,2508,2905,-287,-26,-28,-2,118,0,0,0,61,2618,3192,655,574,0,0,9448,121,50,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,5
