seq,t_ms,pid_tick,base_speed,speed_plan,speed_out,steer_out,err,lookahead,trend,yaw10,ra_yaw10,ra_hard_target10,ra_outer_cmd,yaw_rate_dps,duty_left,duty_right,left_speed,right_speed,ra_timer,ra_hard_cnt,tf_us,inter_us,valid_rows,ra_flag,ra_pre,ra_phase,ra_dir,ra_ip_row,ra_slow_row,ra_turn_row,ra_exit_reason,route_step,route_flag,route_action,post_edge_side,speed_reason,line_lost,inter_type,sym_component,ip_max_row,box_top,box_bottom,box_left,box_right,pre_detail
7,64,8,2128,2128,2464,-175,2,2,0,6,0,0,0,28,2289,2640,41,37,0,0,6338,116,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
8,72,9,2128,2128,2446,-215,2,2,0,10,0,0,0,34,2230,2661,81,72,0,0,6338,116,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
9,80,10,2128,2128,2420,-207,2,2,0,12,0,0,0,33,2213,2628,135,119,0,0,4264,115,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
10,88,11,2128,2128,2420,-251,2,2,0,16,0,0,0,39,2169,2672,135,119,0,0,4264,115,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
11,96,12,2128,2128,2394,-253,2,2,0,18,0,0,0,40,2140,2647,191,170,0,0,4264,115,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
12,104,13,2128,2128,2365,-303,0,0,0,23,0,0,0,46,2062,2668,252,223,0,0,4428,116,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
13,112,14,2128,2128,2335,-302,0,0,0,27,0,0,0,46,2032,2638,316,280,0,0,4428,116,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
14,120,15,2128,2128,2335,-316,-2,-2,0,30,0,0,0,47,2018,2651,316,280,0,0,7565,116,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
15,128,16,2128,2128,2306,-380,-2,-2,0,36,0,0,0,55,1926,2686,374,337,0,0,7565,116,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
16,136,17,2128,2128,2276,-356,-2,-2,0,38,0,0,0,53,1920,2633,438,392,0,0,7565,116,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
17,144,18,2128,2128,2246,-359,-4,-4,0,43,0,0,0,52,1887,2606,493,457,0,0,4428,116,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
18,152,19,2128,2128,2217,-352,-4,-4,0,48,0,0,0,50,1864,2570,554,513,0,0,4428,116,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
19,160,20,2128,2128,2217,-364,-6,-6,0,51,0,0,0,51,1853,2582,554,513,0,0,4264,115,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
20,168,21,2128,2128,2186,-346,-6,-6,0,55,0,0,0,47,1840,2533,612,578,0,0,4264,115,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
21,176,22,2128,2128,2166,-326,-6,-6,0,57,0,0,0,44,1839,2492,653,620,0,0,4264,115,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
22,184,23,2128,2128,2147,-181,-8,-8,0,58,0,0,0,21,1965,2329,690,658,0,0,6325,115,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
23,192,24,2128,2128,2128,-68,-8,-8,0,56,0,0,0,0,2060,2196,730,693,0,0,6325,115,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
24,200,25,2128,2128,2128,9,-10,-10,0,54,0,0,0,-15,2138,2118,730,693,0,0,4285,115,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
25,208,26,2128,2128,2108,40,-10,-10,0,50,0,0,0,-29,2149,2068,767,736,0,0,4285,115,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
26,216,27,2128,2128,2091,-45,-10,-10,0,49,0,0,0,-25,2045,2137,795,777,0,0,4285,115,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
27,224,28,2128,2128,2074,-217,-10,-10,0,49,0,0,0,-5,1856,2292,817,822,0,0,4439,116,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
28,232,29,2128,2128,2074,-375,-10,-10,0,53,0,0,0,15,1699,2449,817,822,0,0,4439,116,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
29,240,30,2128,2128,2056,-328,-12,-12,0,52,0,0,0,6,1727,2385,846,865,0,0,7563,115,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
30,248,31,2128,2128,2047,-217,-12,-12,0,50,0,0,0,-11,1829,2264,858,891,0,0,7563,115,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
31,256,32,2128,2128,2041,-151,-12,-12,0,47,0,0,0,-24,1890,2192,873,900,0,0,7563,115,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
32,264,33,2128,2128,2035,-132,-14,-12,2,44,0,0,0,-31,1903,2168,891,904,0,0,4450,116,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
33,272,34,2128,2128,2035,-280,-14,-12,2,43,0,0,0,-14,1754,2316,891,904,0,0,4450,116,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
34,280,35,2128,2128,2027,-349,-14,-12,2,44,0,0,0,-6,1677,2376,902,927,0,0,4291,115,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
35,288,36,2128,2128,2015,-423,-14,-12,2,44,0,0,0,2,1592,2439,919,955,0,0,4291,115,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
36,296,37,2128,2128,2005,-352,-14,-12,2,43,0,0,0,-6,1653,2357,941,976,0,0,4291,115,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
37,304,38,2128,2128,1995,-177,-16,-12,4,38,0,0,0,-32,1818,2173,959,996,0,0,6353,115,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
38,312,39,2128,2128,1995,-75,-16,-12,4,32,0,0,0,-50,1920,2070,959,996,0,0,6353,115,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
39,320,40,2128,2128,1994,-89,-16,-12,4,29,0,0,0,-51,1905,2084,961,998,0,0,4295,115,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
40,328,41,2128,2128,1992,-156,-16,-12,4,25,0,0,0,-45,1835,2149,966,1001,0,0,4295,115,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
41,336,42,2128,2128,1987,-251,-16,-12,4,25,0,0,0,-33,1736,2239,967,1019,0,0,4295,115,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
42,344,43,2128,2128,1987,-444,-16,-12,4,26,0,0,0,-9,1543,2432,967,1019,0,0,4428,115,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
43,352,44,2128,2128,1981,-429,-16,-12,4,25,0,0,0,-9,1551,2410,977,1036,0,0,4428,115,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
44,360,45,2128,2128,1970,-374,-16,-12,4,23,0,0,0,-16,1596,2345,999,1056,0,0,7711,115,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
45,368,46,2128,2128,1966,-157,-16,-12,4,17,0,0,0,-45,1809,2123,1011,1061,0,0,7711,115,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
