seq,t_ms,pid_tick,base_speed,speed_plan,speed_out,steer_out,err,lookahead,trend,yaw10,ra_yaw10,ra_hard_target10,ra_outer_cmd,yaw_rate_dps,duty_left,duty_right,left_speed,right_speed,ra_timer,ra_hard_cnt,tf_us,inter_us,valid_rows,ra_flag,ra_pre,ra_phase,ra_dir,ra_ip_row,ra_slow_row,ra_turn_row,ra_exit_reason,route_step,route_flag,route_action,post_edge_side,speed_reason,line_lost,inter_type,sym_component,ip_max_row,box_top,box_bottom,box_left,box_right,pre_detail,turn_mark,hard_enter_ip,hard_enter_tick,pre_seen_frames
327,4688,586,1558,1558,1220,-449,-20,-18,2,1255,0,0,0,-33,771,1670,1082,1136,0,0,3355,1096,53,0,0,0,0,0,0,0,0,6,4,1,0,5,0,0,0,0,0,0,0,0,0,0,76,516,0
328,4720,590,1558,1558,1187,-35,-22,-18,4,1228,0,0,0,-96,1152,1223,1076,1116,0,0,3486,1097,53,0,0,0,0,0,0,0,0,6,4,1,0,5,0,0,0,0,0,0,0,0,0,0,76,516,0
329,4752,594,1558,1558,1186,-327,-20,-14,6,1210,0,0,0,-47,859,1513,988,1095,0,0,3488,1098,53,0,0,0,0,0,0,0,0,6,4,1,0,5,0,0,0,0,0,0,0,0,0,0,76,516,0
330,4784,598,1558,1558,1390,-21,-18,-10,8,1186,0,0,0,-77,1368,1412,965,1016,0,0,5352,1086,53,0,0,0,0,0,0,0,0,6,4,1,0,5,0,0,0,0,0,0,0,0,0,0,76,516,0
331,4816,602,2128,2128,2186,-382,-16,-8,8,1175,0,0,0,-28,1803,2569,916,1008,0,0,3324,1101,53,0,0,0,0,0,0,0,0,6,4,1,0,6,0,0,0,0,0,0,0,0,0,0,76,516,0
332,4848,606,2128,2128,2013,74,-12,-6,6,1149,0,0,0,-82,2088,1939,922,960,0,0,6733,1092,53,0,0,0,0,0,0,0,0,6,4,1,0,6,0,0,0,0,0,0,0,0,0,0,76,516,0
333,4880,610,2128,2128,2002,-366,-6,0,6,1145,0,0,0,0,1635,2368,920,1009,0,0,3352,1108,53,0,0,0,0,0,0,0,0,6,4,1,0,6,0,0,0,0,0,0,0,0,0,0,76,516,0
334,4912,614,2128,2128,1983,218,-6,2,8,1128,0,0,0,-66,2201,1765,989,1015,0,0,5392,3095,52,0,0,0,0,0,0,0,0,6,4,1,0,6,0,0,0,0,0,0,0,0,0,0,76,516,0
335,4944,618,2128,2128,1957,25,-2,6,8,1130,0,0,0,-7,1983,1932,1019,1088,0,0,3505,4145,52,0,0,0,0,0,0,0,0,6,4,1,0,6,0,0,0,0,0,0,0,0,0,0,76,516,0
336,4976,622,2128,2128,1936,43,2,8,6,1135,0,0,0,-9,1980,1893,1094,1096,0,0,6773,4558,53,0,0,0,0,0,0,0,0,6,4,1,0,6,0,0,0,0,0,0,0,0,0,0,76,516,0
337,5008,626,2128,2128,1934,-164,4,10,6,1143,0,0,0,21,1770,2098,1096,1104,0,0,3430,4669,52,0,0,0,0,0,0,0,0,6,4,1,0,4,0,0,1,0,0,0,0,0,0,0,76,516,0
338,5040,630,2128,2128,1925,-104,8,10,2,1147,0,0,0,12,1820,2029,1109,1127,0,0,3497,4508,50,0,0,0,0,0,0,0,0,6,4,1,0,6,0,0,0,0,0,0,0,0,0,0,76,516,0
339,5072,634,2128,2128,1918,52,8,12,4,1151,0,0,0,5,1970,1866,1128,1137,0,0,3681,4468,49,0,0,0,0,0,0,0,0,6,4,1,0,4,0,0,1,0,0,0,0,0,0,0,76,516,0
340,5104,638,2128,2128,1917,-157,10,12,2,1159,0,0,0,45,1760,2074,1127,1141,0,0,3726,982,47,0,0,0,0,0,0,0,0,6,4,1,0,6,0,0,0,0,0,0,0,0,0,0,76,516,0
341,5136,642,2128,2128,1907,-111,10,12,2,1168,0,0,0,45,1795,2019,1147,1161,0,0,3572,973,46,0,0,0,0,0,0,0,0,6,4,1,0,6,0,0,0,0,0,0,0,0,0,0,76,516,0
342,5168,646,2128,2128,1908,111,10,10,0,1178,0,0,0,15,2020,1796,1175,1129,0,0,3544,915,43,0,0,0,0,0,0,0,0,6,4,1,0,4,0,0,1,0,0,0,0,0,0,0,76,516,0
343,5200,650,2128,2128,1902,-311,10,10,0,1195,0,0,0,74,1591,2214,1157,1170,0,0,3651,866,41,0,0,0,0,0,0,0,0,6,4,1,0,6,0,0,0,0,0,0,0,0,0,0,76,516,0
344,5232,654,2128,2128,1904,100,8,0,-8,1204,0,0,0,3,2004,1804,1182,1137,0,0,3630,772,37,0,0,0,0,0,0,0,0,6,4,1,0,6,0,0,0,0,0,0,0,0,0,0,76,516,0
345,5264,658,1997,912,934,-591,4,-24,-28,1213,0,0,0,33,343,1526,1170,1175,0,0,5571,1299,28,0,0,0,0,0,0,0,0,6,4,1,0,7,0,0,0,56,0,36,24,84,0,0,76,516,0
346,5280,660,1866,0,406,-518,6,-4,-10,1205,0,900,925,-45,-112,925,1185,1161,1,1,3368,2611,21,4,0,3,1,70,50,70,0,6,4,1,0,0,0,4,0,70,7,43,23,83,0,5,70,660,0
347,5288,661,1866,0,813,-1037,6,-4,-10,1186,18,900,1850,-128,-224,1850,1185,1161,2,2,3368,2611,21,4,0,3,1,70,50,70,0,6,4,1,0,0,0,4,0,70,7,43,23,83,0,0,70,660,0
