seq,t_ms,pid_tick,base_speed,speed_plan,speed_out,steer_out,err,lookahead,trend,yaw10,ra_yaw10,ra_hard_target10,ra_outer_cmd,yaw_rate_dps,duty_left,duty_right,left_speed,right_speed,ra_timer,ra_hard_cnt,tf_us,inter_us,battery_x10,valid_rows,ra_flag,ra_pre,ra_phase,ra_dir,ra_ip_row,ra_slow_row,ra_turn_row,ra_exit_reason,route_step,route_flag,route_action,post_edge_side,speed_reason,line_lost,inter_type,sym_component,ip_max_row,ip_visual_row,ip_ctrl_row,ip_ctrl_dir,ip_ctrl_score,ip_ctrl_reason,fast_ra_type,fast_front,fast_left,fast_right,line_takeover_ready,line_takeover_cnt,exit_boost_active,exit_boost_cnt,hard_outer_dynamic,yaw_pred,yaw_remain,outer_scale,takeover_valid_rows,takeover_error,takeover_lookahead,takeover_trend,box_top,box_bottom,box_left,box_right,pre_detail,turn_mark,hard_enter_ip,hard_enter_tick,pre_seen_frames
19,584,73,1018,1450,1195,-1195,10,14,4,-222,152,800,2391,-372,0,2391,1094,1421,9,9,8451,1010,121,39,1,1,3,1,56,38,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1850,264,535,100,39,10,14,4,0,0,0,0,2,0,56,64,0
20,592,74,1018,1450,1175,-1175,20,10,-10,-262,191,800,2350,-386,0,2350,1094,1421,10,10,8378,1000,121,40,1,1,3,1,56,38,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1850,307,492,100,40,20,10,-10,0,0,0,0,7,0,56,64,0
21,600,75,1018,1450,1143,-1143,20,10,-10,-284,214,800,2287,-407,0,2287,960,1404,11,11,8378,1000,121,40,1,1,3,1,56,38,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1850,336,463,100,40,20,10,-10,0,0,0,0,7,0,56,64,0
22,608,76,1018,1450,1038,-1038,20,10,-10,-337,266,800,2077,-478,0,2077,837,1378,12,12,8378,1000,121,40,1,1,3,1,56,38,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1850,410,389,100,40,20,10,-10,0,0,0,0,7,0,56,64,0
23,616,77,1018,1450,1045,-1045,32,-4,-36,-360,290,800,2090,-473,0,2090,720,1355,13,13,9699,1014,121,41,1,1,3,1,56,38,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1850,432,367,100,41,32,-4,-36,0,0,0,0,3,0,56,64,0
24,624,78,1018,1450,1039,-1039,32,-4,-36,-408,337,800,2078,-477,0,2078,596,1389,14,14,9699,1014,121,41,1,1,3,1,56,38,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1850,481,318,100,41,32,-4,-36,0,0,0,0,3,0,56,64,0
25,632,79,1018,1450,743,-743,0,0,0,-453,382,800,1487,-460,0,1487,596,1389,15,15,5015,230,121,0,1,1,3,1,56,38,18,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1443,520,279,78,0,0,0,0,0,0,0,0,3,0,56,64,0
26,640,80,1018,1450,743,-743,0,0,0,-476,405,800,1487,-461,0,1487,540,1385,16,16,5015,230,121,0,1,1,3,1,56,38,18,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1443,544,255,78,0,0,0,0,0,0,0,0,3,0,56,64,0
27,648,81,1018,1450,743,-743,0,0,0,-518,447,800,1487,-437,0,1487,473,1356,17,17,7819,230,121,0,1,1,3,1,56,38,18,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1443,579,220,78,0,0,0,0,0,0,0,0,3,0,56,64,0
28,656,82,1018,1450,906,-906,22,-12,-34,-539,468,800,1813,-431,0,1813,395,1322,18,18,7819,1975,121,38,0,1,3,1,96,38,18,0,0,0,0,0,1,0,4,1,96,96,96,0,100,1,0,1,0,0,0,0,0,0,1443,598,201,78,38,22,-12,-34,20,56,33,93,3,0,56,64,0
29,664,83,1018,1450,854,-854,22,-12,-34,-577,507,800,1709,-401,0,1709,395,1322,19,19,7819,1975,121,38,0,1,3,1,96,38,18,0,0,0,0,0,1,0,4,0,96,96,96,0,100,1,0,1,0,0,0,0,0,0,1100,627,172,52,38,22,-12,-34,20,56,33,93,3,0,56,64,0
30,672,84,1018,1450,899,-899,22,-12,-34,-612,541,800,1799,-371,0,1799,354,1293,20,20,8272,1975,121,38,0,1,3,1,96,38,18,0,0,0,0,0,1,0,4,0,96,96,96,0,100,1,0,1,0,0,0,0,0,0,1100,653,146,52,38,22,-12,-34,20,56,33,93,3,0,56,64,0
31,720,90,1892,1892,1636,1554,22,-6,-28,-703,0,0,0,-76,3190,81,269,1073,0,0,3435,4780,121,52,0,0,0,0,0,0,0,0,1,1,1,0,5,0,0,0,0,0,84,0,100,1,0,1,0,0,0,0,0,4,1100,653,146,52,49,26,-10,-36,0,0,0,0,0,0,56,64,0
32,736,92,1600,1600,1373,-1087,14,-8,-22,-657,0,0,0,228,286,2460,746,918,0,0,6891,2826,121,51,0,1,0,0,0,0,0,0,1,1,1,0,10,0,0,0,0,0,80,0,100,1,0,1,0,0,0,0,0,4,1100,653,146,52,49,26,-10,-36,0,0,0,0,2,0,56,64,1
33,744,93,1600,1600,1514,-1438,14,-8,-22,-615,0,0,0,334,75,2952,746,918,0,0,3497,2826,121,51,0,1,0,0,0,0,0,0,1,1,1,0,10,0,0,0,0,0,80,0,100,1,0,1,0,0,0,0,0,4,1100,653,146,52,49,26,-10,-36,0,0,0,0,2,0,56,64,2
34,752,94,1600,1600,1455,-1382,-2,-24,-22,-587,0,0,0,300,72,2837,1056,844,0,0,3497,2806,121,50,0,1,0,0,0,0,0,0,1,1,1,0,10,0,0,0,0,0,76,0,100,1,0,1,0,0,0,0,0,4,1100,653,146,52,49,26,-10,-36,0,0,0,0,2,0,56,64,3
35,760,95,1600,1600,1458,-1385,-2,-24,-22,-582,0,0,0,226,72,2844,1122,763,0,0,3497,2806,121,50,0,1,0,0,0,0,0,0,1,1,1,0,10,0,0,0,0,0,76,0,100,1,0,1,0,0,0,0,0,4,1100,653,146,52,49,26,-10,-36,0,0,0,0,2,0,56,64,4
36,768,96,1628,1628,875,-831,-18,-42,-24,-588,0,0,0,62,43,1706,1078,716,0,0,3834,1729,121,47,4,1,0,0,0,0,0,0,1,1,1,0,5,0,4,0,74,74,74,0,100,1,0,1,0,0,0,0,0,4,1100,653,146,52,49,26,-10,-36,9,45,33,93,5,0,56,64,5
37,776,97,1628,1628,1065,-349,-18,-42,-24,-595,0,0,0,-8,716,1415,1078,716,0,0,3834,1729,121,47,4,1,0,0,0,0,0,0,1,1,1,0,5,0,4,0,74,74,74,0,100,1,0,1,0,0,0,0,0,4,1100,653,146,52,49,26,-10,-36,9,45,33,93,5,0,56,64,6
38,784,98,1628,1628,1061,1008,-18,-42,-24,-620,0,0,0,-145,2070,53,1020,789,0,0,3834,1729,121,47,4,1,0,0,0,0,0,0,1,1,1,0,5,0,4,0,74,74,74,0,100,1,0,1,0,0,0,0,0,4,1100,653,146,52,49,26,-10,-36,9,45,33,93,5,0,56,64,7
39,792,99,1628,0,444,-524,-26,-44,-18,-638,0,800,969,-168,-79,969,921,929,1,1,8422,1131,121,44,4,0,3,1,82,50,58,0,1,1,1,0,0,0,4,0,82,82,82,0,100,1,0,1,0,0,0,0,0,4,1089,653,146,100,44,-26,-44,-18,9,45,33,93,0,7,82,99,7
40,800,100,1628,0,845,-1004,-26,-44,-18,-641,3,800,1850,-134,-158,1850,834,984,2,2,8422,1131,121,44,4,0,3,1,82,50,58,0,1,1,1,0,0,0,4,0,82,82,82,0,100,1,0,1,0,0,0,0,0,4,1089,653,146,100,44,-26,-44,-18,9,45,33,93,0,0,82,99,7
41,808,101,1628,0,845,-1004,-26,-44,-18,-651,13,800,1850,-121,-158,1850,734,934,3,3,8422,1131,121,44,4,0,3,1,82,50,58,0,1,1,1,0,0,0,4,0,82,82,82,0,100,1,0,1,0,0,0,0,0,4,1089,653,146,100,44,-26,-44,-18,9,45,33,93,0,0,82,99,7
42,816,102,1628,0,845,-1004,-30,-44,-14,-661,23,800,1850,-145,-158,1850,734,934,4,4,8589,1146,121,45,4,1,3,1,88,50,58,0,1,1,1,0,0,0,4,0,88,88,88,0,100,1,0,1,0,0,0,0,0,4,1089,653,146,100,45,-30,-44,-14,9,45,33,93,7,0,82,99,7
43,824,103,1628,0,845,-1004,-30,-44,-14,-685,46,800,1850,-205,-158,1850,675,892,5,5,8589,1146,121,45,4,1,3,1,88,50,58,0,1,1,1,0,0,0,4,0,88,88,88,0,100,1,0,1,0,0,0,0,0,4,1089,653,146,100,45,-30,-44,-14,9,45,33,93,7,0,82,99,7
44,832,104,1628,0,845,-1004,-32,-42,-10,-716,77,800,1850,-264,-158,1850,678,837,6,6,8455,1172,121,46,4,1,3,1,94,50,58,0,1,1,1,0,0,0,4,0,94,94,94,0,100,1,0,1,0,0,0,0,0,4,1089,653,146,100,46,-32,-42,-10,9,45,33,93,7,0,82,99,7
45,840,105,1628,0,845,-1004,-32,-42,-10,-731,93,800,1850,-280,-158,1850,658,807,7,7,8455,1172,121,46,4,1,3,1,94,50,58,0,1,1,1,0,0,0,4,0,94,94,94,0,100,1,0,1,0,0,0,0,0,4,1089,653,146,100,46,-32,-42,-10,9,45,33,93,7,0,82,99,7
46,848,106,1628,0,845,-1004,-32,-42,-10,-766,127,800,1850,-317,-158,1850,618,838,8,8,8455,1172,121,46,4,1,3,1,94,50,58,0,1,1,1,0,0,0,4,0,94,94,94,0,100,1,0,1,0,0,0,0,0,4,1089,653,146,100,46,-32,-42,-10,9,45,33,93,7,0,82,99,7
47,856,107,1628,0,845,-1004,-30,-36,-6,-783,144,800,1850,-326,-158,1850,618,838,9,9,9887,1171,121,46,4,0,3,1,102,50,58,0,1,1,1,0,0,0,4,1,102,102,102,0,100,1,0,1,0,0,0,0,0,4,1089,653,146,100,46,-30,-36,-6,9,45,33,93,0,0,82,99,7
48,864,108,1628,0,809,-968,-30,-36,-6,-824,185,800,1778,-376,-158,1778,568,833,10,10,9887,1171,121,46,4,0,3,1,102,50,58,0,1,1,1,0,0,0,4,0,102,102,102,0,100,1,0,1,0,0,0,0,0,4,1089,653,146,100,46,-30,-36,-6,9,45,33,93,0,0,82,99,7
49,872,109,1628,0,746,-904,-22,-26,-4,-867,229,800,1650,-410,-158,1650,500,833,11,11,8409,1177,121,46,4,0,3,1,106,50,58,0,1,1,1,0,0,0,4,1,106,106,106,0,100,1,0,1,0,0,0,0,0,4,1089,653,146,100,46,-22,-26,-4,9,45,33,93,0,0,82,99,7
50,880,110,1628,0,728,-886,-22,-26,-4,-890,251,800,1614,-422,-158,1614,428,824,12,12,8409,1177,121,46,4,0,3,1,106,50,58,0,1,1,1,0,0,0,4,0,106,106,106,0,100,1,0,1,0,0,0,0,0,4,1089,653,146,100,46,-22,-26,-4,9,45,33,93,0,0,82,99,7
51,888,111,1628,0,714,-873,-22,-26,-4,-933,295,800,1587,-431,-158,1587,428,824,13,13,8409,1177,121,46,4,0,3,1,106,50,58,0,1,1,1,0,0,0,4,0,106,106,106,0,100,1,0,1,0,0,0,0,0,4,1089,653,146,100,46,-22,-26,-4,9,45,33,93,0,0,82,99,7
52,896,112,1628,0,694,-852,-14,-14,0,-956,317,800,1546,-435,-158,1546,382,808,14,14,8099,1222,121,47,4,0,3,1,108,50,58,0,1,1,1,0,0,0,4,1,108,108,108,0,100,1,0,1,0,0,0,0,0,4,1089,653,146,100,47,-14,-14,0,9,45,33,93,0,0,82,99,7
53,904,113,1628,0,700,-858,-14,-14,0,-998,360,800,1558,-430,-158,1558,374,792,15,15,8099,1222,121,47,4,0,3,1,108,50,58,0,1,1,1,0,0,0,4,0,108,108,108,0,100,1,0,1,0,0,0,0,0,4,1089,653,146,100,47,-14,-14,0,9,45,33,93,0,0,82,99,7
54,912,114,1628,0,670,-825,2,0,-2,-1042,404,800,1495,-435,-154,1495,356,789,16,16,8011,1160,121,47,4,0,3,1,108,50,58,0,1,1,1,0,0,0,4,0,108,108,104,0,100,1,0,1,0,0,0,0,0,4,1089,653,146,100,47,2,0,-2,9,45,33,93,0,0,82,99,7
55,920,115,1628,0,658,-813,2,0,-2,-1065,427,800,1472,-443,-154,1472,338,780,17,17,8011,1160,121,47,4,0,3,1,108,50,58,0,1,1,1,0,0,0,4,0,108,108,104,0,100,1,0,1,0,0,0,0,0,4,1089,653,146,100,47,2,0,-2,9,45,33,93,0,0,82,99,7
56,928,116,1628,0,655,-810,2,0,-2,-1110,472,800,1465,-445,-154,1465,338,780,18,18,8011,1160,121,47,4,0,3,1,108,50,58,0,1,1,1,0,0,0,4,0,108,108,104,0,100,1,0,1,0,0,0,0,0,4,1089,653,146,100,47,2,0,-2,9,45,33,93,0,0,82,99,7
57,936,117,1628,0,649,-772,8,16,8,-1133,495,800,1421,-450,-123,1421,318,768,19,19,8379,3137,121,48,4,0,3,1,108,50,58,0,1,1,1,0,0,0,4,1,108,108,108,0,100,1,0,1,0,0,0,0,0,4,1089,653,146,100,48,8,16,8,9,45,33,93,0,0,82,99,7
58,944,118,1628,0,635,-759,8,16,8,-1180,541,800,1394,-459,-123,1394,298,755,20,20,8379,3137,121,48,4,0,3,1,108,50,58,0,1,1,1,0,0,0,4,0,108,108,108,0,100,1,0,1,0,0,0,0,0,4,1089,653,146,100,48,8,16,8,9,45,33,93,0,0,82,99,7
59,952,119,1628,0,638,-711,24,32,8,-1225,587,800,1349,-457,-72,1349,280,744,21,21,7798,1074,121,43,4,1,3,1,108,50,58,0,1,1,1,0,0,0,4,0,108,108,104,0,100,1,0,1,0,0,0,0,0,4,1089,653,146,100,43,24,32,8,9,45,33,93,2,0,82,99,7
60,960,120,1628,0,644,-717,24,32,8,-1248,609,800,1361,-453,-72,1361,261,726,22,22,7798,1074,121,43,4,1,3,1,108,50,58,0,1,1,1,0,0,0,4,0,108,108,104,0,100,1,0,1,0,0,0,0,0,4,1089,653,146,100,43,24,32,8,9,45,33,93,2,0,82,99,7
61,968,121,1628,0,669,-828,40,12,-28,-1290,652,800,1498,-436,-158,1498,261,726,23,23,6595,1180,121,1,4,1,3,1,110,50,58,0,1,1,1,0,0,0,4,0,110,110,110,0,100,1,0,0,0,0,0,0,0,4,1089,653,146,100,1,40,12,-28,9,45,33,93,2,0,82,99,7
62,976,122,1628,0,672,-830,40,12,-28,-1312,674,800,1503,-434,-158,1503,257,709,24,24,6595,1180,121,1,4,1,3,1,110,50,58,0,1,1,1,0,0,0,4,0,110,110,110,0,100,1,0,0,0,0,0,0,0,4,1089,653,146,100,1,40,12,-28,9,45,33,93,2,0,82,99,7
63,984,123,1628,0,680,-839,40,12,-28,-1354,716,800,1519,-429,-158,1519,245,688,25,25,6595,1180,121,1,4,1,3,1,110,50,58,0,1,1,1,0,0,0,4,0,110,110,110,0,100,1,0,0,0,0,0,0,0,4,1089,653,146,100,1,40,12,-28,9,45,33,93,2,0,82,99,7
64,992,124,1628,0,573,-732,24,0,-24,-1399,761,800,1306,-441,-158,1306,232,672,26,26,5738,398,121,7,4,1,3,1,110,50,58,0,1,1,1,0,0,0,4,0,98,98,106,0,100,1,0,0,0,0,0,0,0,4,1089,653,146,100,7,24,0,-24,9,45,33,93,7,0,82,99,7
65,1000,125,1628,0,413,-572,24,0,-24,-1421,782,800,986,-436,-158,986,232,672,27,27,5738,398,121,7,4,1,3,1,110,50,58,0,1,1,1,0,0,0,4,0,98,98,106,0,100,1,0,0,0,0,0,0,0,4,1089,653,146,100,7,24,0,-24,9,45,33,93,7,0,82,99,7
66,1008,126,1628,0,1400,1255,24,0,-24,-1461,822,800,986,-413,2655,144,222,650,28,28,6313,398,121,7,0,0,4,1,110,50,58,2,1,1,1,0,0,0,4,0,98,98,102,0,100,1,0,0,0,0,0,0,0,4,1089,653,146,100,7,24,0,-24,9,45,33,93,0,0,82,99,0
67,1016,127,1628,0,1400,1175,8,0,-8,-1478,840,800,986,-390,2575,224,215,635,29,28,6313,3217,121,14,0,0,4,1,110,50,58,2,1,1,1,0,0,0,0,0,0,0,102,0,100,1,0,0,0,0,0,0,0,4,1089,653,146,100,14,8,0,-8,0,0,0,0,0,0,82,99,0
68,1024,128,1628,0,1400,1050,8,0,-8,-1511,873,800,986,-355,2450,349,200,623,30,28,6313,3217,121,14,0,0,4,1,110,50,58,2,1,1,1,0,0,0,0,0,0,0,102,0,100,1,0,0,0,0,0,0,0,4,1089,653,146,100,14,8,0,-8,0,0,0,0,0,0,82,99,0
69,1032,129,1628,0,1400,964,-8,-20,-12,-1543,904,800,986,-330,2364,435,200,623,31,28,5535,742,121,24,0,0,4,1,110,50,58,2,1,1,1,0,0,0,0,0,0,0,98,0,100,1,0,1,0,0,0,0,0,4,1089,653,146,100,24,-8,-20,-12,0,0,0,0,0,0,82,99,0
70,1040,130,1628,0,1400,833,-8,-20,-12,-1554,915,800,986,-293,2233,566,200,623,32,28,5535,742,121,24,0,0,4,1,110,50,58,2,1,1,1,0,0,0,0,0,0,0,98,0,100,1,0,1,0,0,0,0,0,4,1089,653,146,100,24,-8,-20,-12,0,0,0,0,0,0,82,99,0
71,1048,131,1628,0,1400,385,-24,-40,-16,-1562,923,800,986,-165,1785,1014,177,560,33,28,3821,1095,121,44,0,0,4,1,110,50,58,2,1,1,1,0,0,0,0,0,0,0,94,0,100,1,0,1,0,0,0,0,0,4,1089,653,146,100,44,-24,-40,-16,0,0,0,0,0,0,82,99,0
72,1056,132,1628,0,1400,201,-24,-40,-16,-1562,924,800,986,-112,1601,1198,203,523,34,28,3821,1095,121,44,0,0,4,1,110,50,58,2,1,1,1,0,0,0,0,0,0,0,94,0,100,1,0,1,0,0,0,0,0,4,1089,653,146,100,44,-24,-40,-16,0,0,0,0,0,0,82,99,0
73,1064,133,1628,0,1400,0,-24,-40,-16,-1556,918,800,986,-13,1400,1400,256,486,35,28,3687,1095,121,44,0,0,5,1,110,50,58,2,2,4,1,0,0,0,0,1,0,0,94,0,100,1,0,1,0,0,0,0,0,4,1089,653,146,100,44,-24,-40,-16,0,0,0,0,0,0,82,99,0
74,1072,134,1628,0,1400,0,-40,-60,-20,-1550,912,800,986,31,1400,1400,321,451,36,28,3687,1255,121,45,0,0,5,1,110,50,58,2,2,4,1,0,0,0,0,1,0,0,90,0,100,1,0,1,0,0,0,0,0,4,1089,653,146,100,45,-40,-60,-20,0,0,0,0,0,0,82,99,0
75,1080,135,1628,0,1350,0,-40,-60,-20,-1547,908,800,986,44,1350,1350,321,451,37,28,3687,1255,121,45,0,0,5,1,110,50,58,2,2,4,1,0,0,0,0,0,0,0,90,0,100,1,0,1,0,0,0,0,0,4,1089,653,146,100,45,-40,-60,-20,0,0,0,0,0,0,82,99,0
76,1088,136,1628,0,1350,0,-40,-60,-20,-1541,902,800,986,54,1350,1350,372,431,38,28,7396,1255,121,45,0,0,5,1,110,50,58,2,2,4,1,0,0,0,0,1,0,0,90,0,100,1,0,1,0,0,0,0,0,4,1089,653,146,100,45,-40,-60,-20,0,0,0,0,0,0,82,99,0
77,1096,137,1628,0,1350,0,-56,-76,-20,-1538,899,800,986,56,1350,1350,412,425,39,28,7396,1220,121,43,0,0,5,1,110,50,58,2,2,4,1,0,0,0,0,1,0,0,86,0,100,1,0,1,0,0,0,0,0,4,1089,653,146,100,43,-56,-76,-20,0,0,0,0,0,0,82,99,0
78,1104,138,1628,0,1350,0,-56,-76,-20,-1531,892,800,986,64,1350,1350,443,431,40,28,7396,1220,121,43,0,0,5,1,110,50,58,2,2,4,1,0,0,0,0,1,0,0,86,0,100,1,0,1,0,0,0,0,0,4,1089,653,146,100,43,-56,-76,-20,0,0,0,0,0,0,82,99,0
79,1112,139,1628,0,1350,0,-68,-80,-12,-1526,887,800,986,57,1350,1350,443,431,41,28,4648,1680,121,42,0,0,5,1,110,50,58,2,2,4,1,0,0,0,0,1,86,86,86,0,100,1,0,1,0,0,0,0,0,4,1089,653,146,100,42,-68,-80,-12,15,51,33,93,0,8,82,99,0
80,1120,140,1628,0,1350,0,-68,-80,-12,-1522,884,800,986,63,1350,1350,443,431,42,28,4648,1680,121,42,0,0,5,1,110,50,58,2,2,4,1,0,0,0,0,0,86,86,86,0,100,1,0,1,0,0,0,0,0,4,1089,653,146,100,42,-68,-80,-12,15,51,33,93,0,8,82,99,0
81,1168,146,1809,1628,1064,1011,-80,-20,60,-1596,0,0,0,-292,2075,53,549,544,0,0,3672,216,121,31,0,0,0,0,0,0,0,0,2,4,1,0,5,0,0,0,0,0,108,0,100,1,0,0,0,0,0,0,0,4,1089,653,146,100,33,-76,-84,-8,0,0,0,0,0,0,82,99,0
