seq,t_ms,pid_tick,base_speed,speed_plan,speed_out,steer_out,err,lookahead,trend,yaw10,ra_yaw10,ra_hard_target10,ra_outer_cmd,yaw_rate_dps,duty_left,duty_right,left_speed,right_speed,ra_timer,ra_hard_cnt,tf_us,inter_us,valid_rows,ra_flag,ra_pre,ra_phase,ra_dir,ra_ip_row,ra_slow_row,ra_turn_row,ra_exit_reason,route_step,route_flag,route_action,post_edge_side,speed_reason,line_lost,inter_type,sym_component,ip_max_row,box_top,box_bottom,box_left,box_right,pre_detail
0,32,4,1890,1890,2234,-34,-6,-6,0,1,0,0,0,6,2199,2269,0,0,0,0,9803,123,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
1,64,8,1890,1890,2212,-19,-6,-6,0,3,0,0,0,5,2192,2232,44,43,0,0,9839,121,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
2,96,12,1890,1890,2141,-26,-6,-6,0,4,0,0,0,3,2114,2168,187,185,0,0,8526,120,52,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
3,128,16,1890,1890,2052,6,-6,-6,0,5,0,0,0,-1,2058,2046,366,363,0,0,8453,121,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
4,160,20,1890,1890,1987,6,-6,-8,-2,5,0,0,0,-1,1993,1980,493,497,0,0,9798,121,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
5,192,24,1890,1890,1938,0,-6,-8,-2,4,0,0,0,-1,1938,1938,591,593,0,0,9797,121,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
6,224,28,1890,1890,1901,6,-8,-8,0,3,0,0,0,-6,1907,1895,660,672,0,0,9805,121,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
7,256,32,1890,1890,1867,-24,-8,-8,0,3,0,0,0,1,1843,1891,732,736,0,0,8443,121,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
8,288,36,1890,1890,1838,-102,-10,-10,0,8,0,0,0,24,1735,1940,792,794,0,0,8455,121,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
9,320,40,1890,1890,1810,0,-10,-10,0,3,0,0,0,-18,1810,1810,847,848,0,0,9811,121,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
10,352,44,1890,1890,1790,0,-10,-10,0,1,0,0,0,-5,1790,1790,880,898,0,0,9812,121,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
11,384,48,1890,1890,1776,0,-10,-10,0,0,0,0,0,-5,1776,1776,912,922,0,0,9842,121,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
12,416,52,1890,1890,1764,7,-10,-8,2,-2,0,0,0,-4,1771,1756,938,943,0,0,8440,121,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
13,448,56,1890,1890,1752,5,-10,-10,0,-2,0,0,0,-3,1757,1746,961,969,0,0,8443,121,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
14,480,60,1890,1890,1744,-47,-10,-8,2,-1,0,0,0,4,1696,1791,979,983,0,0,9832,122,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
15,512,64,1890,1890,1737,-86,-8,-8,0,3,0,0,0,19,1650,1824,983,1005,0,0,9870,120,52,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
16,544,68,1890,1890,1732,-34,-6,-6,0,7,0,0,0,5,1698,1767,996,1011,0,0,9929,119,51,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
17,576,72,1890,1890,1725,29,-4,-4,0,3,0,0,0,-14,1755,1695,1004,1031,0,0,8601,118,50,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
18,608,76,1890,1890,1723,0,-2,-2,0,0,0,0,0,-7,1723,1723,1004,1039,0,0,8706,115,48,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
19,640,80,1890,1890,1718,0,-2,0,2,1,0,0,0,0,1718,1718,1030,1035,0,0,10010,114,47,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
20,664,83,1730,1039,1426,-55,0,2,2,7,0,0,0,21,1370,1481,1033,1045,0,0,10000,110,44,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
