seq,t_ms,pid_tick,base_speed,speed_plan,speed_out,steer_out,err,lookahead,trend,yaw10,ra_yaw10,ra_hard_target10,ra_outer_cmd,yaw_rate_dps,duty_left,duty_right,left_speed,right_speed,ra_timer,ra_hard_cnt,tf_us,inter_us,battery_x10,valid_rows,ra_flag,ra_pre,ra_phase,ra_dir,ra_ip_row,ra_slow_row,ra_turn_row,ra_exit_reason,route_step,route_flag,route_action,post_edge_side,speed_reason,line_lost,inter_type,sym_component,ip_max_row,box_top,box_bottom,box_left,box_right,pre_detail,turn_mark,hard_enter_ip,hard_enter_tick,pre_seen_frames
131,1520,190,1628,1628,1172,-486,48,46,-2,-1134,0,0,0,186,685,1658,538,547,0,0,8350,1010,116,50,4,1,0,0,0,0,0,0,1,1,1,0,5,0,4,0,110,21,57,27,87,9,0,20,70,28
132,1528,191,1628,1628,1157,-136,48,46,-2,-1125,0,0,0,181,1020,1294,538,547,0,0,8350,1010,116,50,4,1,0,0,0,0,0,0,1,1,1,0,5,0,4,0,110,21,57,27,87,9,0,20,70,29
133,1536,192,1628,1628,1143,677,42,40,-2,-1114,0,0,0,134,1820,465,572,519,0,0,8329,1010,116,51,4,1,0,0,0,0,0,0,1,1,1,0,5,0,4,0,110,21,57,27,87,9,0,20,70,30
134,1544,193,1628,1628,1130,1061,42,40,-2,-1111,0,0,0,107,2191,69,602,491,0,0,8329,1190,116,51,4,1,0,0,0,0,0,0,1,1,1,0,5,0,4,0,110,21,57,27,87,9,0,20,70,31
135,1552,194,1628,1628,1119,1063,42,40,-2,-1104,0,0,0,92,2182,55,602,491,0,0,8329,1190,116,51,4,1,0,0,0,0,0,0,1,1,1,0,5,0,4,0,110,21,57,27,87,9,0,20,70,32
136,1560,195,1628,1628,1108,224,40,38,-2,-1084,0,0,0,156,1333,884,602,491,0,0,9573,1066,116,53,4,0,0,0,0,0,0,0,1,1,1,0,5,0,4,0,110,21,57,27,87,0,0,20,70,32
137,1568,196,1628,1628,1099,-314,40,38,-2,-1070,0,0,0,196,784,1414,602,491,0,0,9573,1066,116,53,4,0,0,0,0,0,0,0,1,1,1,0,5,0,4,0,110,21,57,27,87,0,0,20,70,32
138,1576,197,1628,1628,1089,-614,36,32,-4,-1046,0,0,0,217,474,1704,608,491,0,0,8196,1066,116,53,4,0,0,0,0,0,0,0,1,1,1,0,5,0,4,0,110,21,57,27,87,0,0,20,70,32
139,1584,198,1628,1628,1082,-322,36,32,-4,-1038,0,0,0,197,760,1404,612,482,0,0,8196,1226,116,53,4,0,0,0,0,0,0,0,1,1,1,0,5,0,4,0,110,21,57,27,87,0,0,20,70,32
140,1592,199,1628,1628,1077,658,36,32,-4,-1029,0,0,0,130,1735,418,626,461,0,0,8196,1226,116,53,4,0,0,0,0,0,0,0,1,1,1,0,5,0,4,0,110,21,57,27,87,0,0,20,70,32
