seq,t_ms,pid_tick,base_speed,speed_plan,speed_out,steer_out,err,lookahead,trend,yaw10,ra_yaw10,ra_hard_target10,ra_outer_cmd,yaw_rate_dps,duty_left,duty_right,left_speed,right_speed,ra_timer,ra_hard_cnt,tf_us,inter_us,battery_x10,valid_rows,ra_flag,ra_pre,ra_phase,ra_dir,ra_ip_row,ra_slow_row,ra_turn_row,ra_exit_reason,route_step,route_flag,route_action,post_edge_side,speed_reason,line_lost,inter_type,sym_component,ip_max_row,box_top,box_bottom,box_left,box_right,pre_detail,turn_mark,hard_enter_ip,hard_enter_tick,pre_seen_frames
78,1576,197,0,0,1028,-1028,0,0,0,-1049,96,800,2056,-296,0,2056,340,373,8,8,5046,12,119,0,1,0,3,1,74,38,18,0,0,0,0,0,0,1,1,0,74,8,44,25,85,0,0,18,190,0
79,1584,198,0,0,989,-989,0,0,0,-1068,114,800,1978,-322,0,1978,306,418,9,9,5046,12,119,0,1,0,3,1,74,38,18,0,0,0,0,0,0,1,1,0,74,8,44,25,85,0,0,18,190,0
80,1592,199,0,0,929,-929,0,0,0,-1107,154,800,1858,-362,0,1858,278,453,10,10,5046,12,119,0,1,0,3,1,74,38,18,0,0,0,0,0,0,1,1,0,74,8,44,25,85,0,0,18,190,0
81,1600,200,0,0,879,-879,0,0,0,-1149,195,800,1759,-394,0,1759,278,453,11,11,5044,12,119,0,1,0,3,1,74,38,18,0,0,0,0,0,0,1,1,0,74,8,44,25,85,0,0,18,190,0
82,1608,201,0,0,861,-861,0,0,0,-1170,217,800,1722,-407,0,1722,256,495,12,12,5044,12,119,0,1,0,3,1,74,38,18,0,0,0,0,0,0,1,1,0,74,8,44,25,85,0,0,18,190,0
83,1616,202,0,0,833,-833,0,0,0,-1214,261,800,1667,-425,0,1667,241,530,13,13,5044,12,119,0,1,0,3,1,74,38,18,0,0,0,0,0,0,1,1,0,74,8,44,25,85,0,0,18,190,0
84,1624,203,0,0,821,-821,0,0,0,-1236,283,800,1642,-433,0,1642,226,559,14,14,5044,12,119,0,1,0,3,1,74,38,18,0,0,0,0,0,0,1,1,0,74,8,44,25,85,0,0,18,190,0
85,1632,204,0,0,756,-756,0,0,0,-1281,328,800,1512,-444,0,1512,214,584,15,15,5044,12,119,0,1,0,3,1,74,38,18,0,0,0,0,0,0,1,1,0,74,8,44,25,85,0,0,18,190,0
86,1640,205,0,0,756,-756,0,0,0,-1326,373,800,1512,-446,0,1512,214,584,16,16,6398,12,119,0,1,0,3,1,74,38,18,0,0,0,0,0,0,1,1,0,74,8,44,25,85,0,0,18,190,0
87,1648,206,0,0,756,-756,0,0,0,-1348,395,800,1512,-446,0,1512,205,600,17,17,6398,12,119,0,1,0,3,1,74,38,18,0,0,0,0,0,0,1,1,0,74,8,44,25,85,0,0,18,190,0
88,1656,207,0,0,756,-756,0,0,0,-1393,439,800,1512,-445,0,1512,200,613,18,18,4992,12,119,0,1,0,3,1,74,38,18,0,0,0,0,0,0,1,1,0,74,8,44,25,85,0,0,18,190,0
89,1664,208,0,0,756,-756,0,0,0,-1414,461,800,1512,-438,0,1512,197,618,19,19,4992,12,119,0,1,0,3,1,74,38,18,0,0,0,0,0,0,1,1,0,74,8,44,25,85,0,0,18,190,0
90,1672,209,0,0,756,-756,0,0,0,-1457,504,800,1512,-431,0,1512,197,618,20,20,4992,12,119,0,1,0,3,1,74,38,18,0,0,0,0,0,0,1,1,0,74,8,44,25,85,0,0,18,190,0
91,1680,210,0,0,836,-836,-40,0,40,-1499,546,800,1672,-423,0,1672,193,619,21,21,6048,2675,119,10,1,1,3,1,74,38,18,0,0,0,0,0,0,0,1,0,52,8,44,25,85,2,0,18,190,0
92,1688,211,0,0,841,-841,-40,0,40,-1520,566,800,1683,-420,0,1683,188,622,22,22,6048,2675,119,10,1,1,3,1,74,38,18,0,0,0,0,0,0,0,1,0,52,8,44,25,85,2,0,18,190,0
93,1696,212,0,0,826,-826,-40,0,40,-1563,610,800,1653,-429,0,1653,188,625,23,23,5594,2675,119,10,1,1,3,1,74,38,18,0,0,0,0,0,0,0,1,0,52,8,44,25,85,2,0,18,190,0
94,1704,213,0,0,756,-756,-30,0,30,-1585,631,800,1512,-430,0,1512,189,629,24,24,5594,3725,119,7,1,1,3,1,74,38,18,0,0,0,0,0,0,0,1,0,52,8,44,25,85,2,0,18,190,0
95,1712,214,0,0,825,-825,-30,0,30,-1628,675,800,1651,-430,0,1651,189,629,25,25,5594,3725,119,7,1,1,3,1,74,38,18,0,0,0,0,0,0,0,1,0,52,8,44,25,85,2,0,18,190,0
96,1720,215,0,0,935,-935,0,0,0,-1660,706,800,1870,-358,0,1870,189,626,26,26,5038,12,119,0,1,1,3,1,74,38,18,0,0,0,0,0,0,1,1,0,52,8,44,25,85,2,0,18,190,0
