seq,t_ms,pid_tick,base_speed,speed_plan,speed_out,steer_out,err,lookahead,trend,yaw10,ra_yaw10,ra_hard_target10,ra_outer_cmd,yaw_rate_dps,duty_left,duty_right,left_speed,right_speed,ra_timer,ra_hard_cnt,tf_us,inter_us,valid_rows,ra_flag,ra_pre,ra_phase,ra_dir,ra_ip_row,ra_slow_row,ra_turn_row,ra_exit_reason,route_step,route_flag,route_action,post_edge_side,speed_reason,line_lost,inter_type,sym_component,ip_max_row,box_top,box_bottom,box_left,box_right,pre_detail
0,32,4,1890,1890,2234,-41,4,2,-2,3,0,0,0,15,2192,2276,0,0,0,0,9807,124,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
1,64,8,1890,1890,2213,-37,2,0,-2,10,0,0,0,14,2175,2251,47,36,0,0,9461,124,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
2,96,12,1890,1890,2149,-46,0,0,0,15,0,0,0,17,2102,2196,180,160,0,0,9447,124,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
3,128,16,1890,1890,2088,-87,0,0,0,24,0,0,0,32,2001,2175,302,283,0,0,8088,122,52,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
4,160,20,1890,1890,2008,-49,4,-4,-8,33,0,0,0,15,1958,2058,461,443,0,0,8320,122,52,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
5,192,24,1890,1890,1967,-28,-2,-6,-4,34,0,0,0,4,1938,1995,535,534,0,0,8298,125,51,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
6,224,28,1890,1890,1933,6,-4,-6,-2,35,0,0,0,1,1940,1927,608,595,0,0,9663,121,51,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
7,256,32,1890,1890,1901,-93,-6,-8,-2,39,0,0,0,24,1807,1994,670,664,0,0,9746,119,50,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
8,288,36,1890,1890,1867,0,-8,-8,0,36,0,0,0,-2,1867,1867,726,741,0,0,8444,118,49,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
9,320,40,1890,1890,1853,-89,-10,-10,0,44,0,0,0,23,1764,1942,765,759,0,0,8472,116,48,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
10,352,44,1890,1890,1830,-34,-14,-12,2,46,0,0,0,1,1796,1864,804,812,0,0,8470,113,45,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
11,376,47,1856,1856,1752,-43,-16,-14,2,47,0,0,0,1,1708,1795,845,839,0,0,9850,111,44,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
12,384,48,1856,1856,1771,11,-16,-14,2,45,0,0,0,-8,1782,1759,859,852,0,0,9850,111,44,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
13,392,49,1856,1856,1771,0,-16,-14,2,45,0,0,0,-8,1771,1771,859,852,0,0,8443,110,43,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
14,400,50,1856,1856,1763,-39,-16,-14,2,45,0,0,0,-5,1723,1802,878,865,0,0,8443,110,43,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
15,408,51,1856,1856,1758,-70,-16,-14,2,46,0,0,0,5,1688,1829,876,884,0,0,8443,110,43,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
16,416,52,1856,1856,1753,-59,-18,-14,4,46,0,0,0,4,1694,1812,875,906,0,0,9582,104,39,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
17,424,53,1856,1856,1753,-59,-18,-14,4,47,0,0,0,3,1694,1812,875,906,0,0,9582,104,39,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
18,432,54,1856,1856,1731,-57,-20,-16,4,47,0,0,0,1,1673,1788,883,908,0,0,8289,103,38,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
19,440,55,1856,1856,1710,-80,-20,-16,4,48,0,0,0,7,1629,1790,896,905,0,0,8289,103,38,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
20,448,56,1856,1856,1688,-61,-20,-16,4,47,0,0,0,2,1627,1750,911,907,0,0,8289,103,38,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
21,456,57,1856,1856,1667,-60,-22,-22,0,47,0,0,0,-2,1606,1727,927,916,0,0,9387,99,35,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
22,464,58,1856,1856,1652,-60,-22,-22,0,46,0,0,0,-5,1592,1712,927,916,0,0,9387,99,35,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
23,472,59,1856,1856,1635,-72,-24,-20,4,46,0,0,0,-2,1562,1708,931,928,0,0,7862,95,32,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
24,480,60,1856,1856,1618,-70,-24,-20,4,46,0,0,0,-2,1548,1689,927,951,0,0,7862,95,32,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
25,488,61,1856,1856,1606,-58,-24,-20,4,45,0,0,0,-6,1548,1665,931,950,0,0,7862,95,32,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
26,496,62,1856,1856,1596,-62,-24,-24,0,44,0,0,0,-8,1533,1659,936,947,0,0,8922,91,29,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
27,504,63,1856,1856,1586,-83,-24,-24,0,44,0,0,0,-4,1503,1670,936,947,0,0,8922,91,29,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
28,512,64,1856,1856,1576,-113,-26,-34,-8,44,0,0,0,-7,1462,1690,943,946,0,0,7204,2289,25,0,1,0,0,0,0,0,0,0,0,0,0,6,0,1,0,64,4,40,33,93,7
29,520,65,1856,1856,1566,-109,-26,-34,-8,42,0,0,0,-11,1456,1675,951,947,0,0,7204,2289,25,0,1,0,0,0,0,0,0,0,0,0,0,6,0,1,0,64,4,40,33,93,7
30,528,66,1856,1856,1556,-101,-26,-34,-8,41,0,0,0,-15,1454,1658,954,953,0,0,7204,2289,25,0,1,0,0,0,0,0,0,0,0,0,0,6,0,1,0,64,4,40,33,93,7
31,536,67,1856,1856,1549,-146,-28,-38,-10,39,0,0,0,-20,1403,1695,954,953,0,0,8210,2536,20,0,1,0,0,0,0,0,0,0,0,0,0,6,0,1,0,74,9,45,33,93,7
32,544,68,1856,1856,1541,-156,-28,-38,-10,37,0,0,0,-20,1385,1698,944,970,0,0,8210,2536,20,0,1,0,0,0,0,0,0,0,0,0,0,6,0,1,0,74,9,45,33,93,7
33,552,69,1309,1767,498,-220,-32,-18,14,36,0,0,0,-15,277,719,936,967,1,0,6057,2925,13,1,0,1,1,86,80,112,0,0,0,0,0,1,0,1,0,86,15,51,33,93,0
34,560,70,1767,1767,1727,-142,-32,-18,14,33,2,0,0,-23,1584,1870,937,960,2,0,6057,2925,13,1,0,2,1,86,80,112,0,0,0,0,0,1,0,1,0,86,15,51,33,93,0
35,568,71,1767,1767,1381,-160,-32,-18,14,32,4,0,0,-24,1221,1541,937,960,3,0,6057,2925,13,1,0,2,1,86,80,112,0,0,0,0,0,1,0,1,0,86,15,51,33,93,0
36,576,72,1767,1767,1584,-1253,-34,0,34,27,9,800,2837,-41,331,2837,937,960,4,1,6692,3354,5,1,1,3,1,102,80,112,0,0,0,0,0,1,0,1,0,102,23,59,33,93,7
