seq,t_ms,pid_tick,base_speed,speed_plan,speed_out,steer_out,err,lookahead,trend,yaw10,ra_yaw10,ra_hard_target10,ra_outer_cmd,yaw_rate_dps,duty_left,duty_right,left_speed,right_speed,ra_timer,ra_hard_cnt,tf_us,inter_us,valid_rows,ra_flag,ra_pre,ra_phase,ra_dir,ra_ip_row,ra_slow_row,ra_turn_row,ra_exit_reason,route_step,route_flag,route_action,post_edge_side,speed_reason,line_lost,inter_type,sym_component,ip_max_row,box_top,box_bottom,box_left,box_right,pre_detail
289,3528,441,1500,1500,1447,-1127,4,0,-4,-1131,0,800,2574,-28,320,2574,829,811,10,4,5129,1865,3,4,0,3,1,106,70,94,0,5,5,1,0,1,0,4,0,106,5,41,25,85,64
290,3536,442,1500,1500,1447,-1127,4,0,-4,-1141,0,800,2574,-71,320,2574,834,799,11,5,5129,1865,3,4,0,3,1,106,70,94,0,5,5,1,0,1,0,4,0,106,5,41,25,85,64
291,3544,443,1500,1500,1447,-1108,6,6,0,-1152,8,800,2555,-93,339,2555,822,797,12,6,7746,96,48,4,0,3,1,106,70,94,0,5,5,1,0,1,0,4,0,106,5,41,25,85,0
292,3552,444,1500,1500,1447,-1108,6,6,0,-1158,14,800,2555,-105,339,2555,822,797,13,7,7746,96,48,4,0,3,1,106,70,94,0,5,5,1,0,1,0,4,0,106,5,41,25,85,0
293,3560,445,1500,1500,1362,-1012,10,8,-2,-1178,34,800,2375,-162,349,2375,822,797,14,8,8085,96,53,4,0,3,1,106,70,94,0,5,5,1,0,1,0,4,0,106,5,41,25,85,0
294,3568,446,1500,1500,1311,-961,10,8,-2,-1191,47,800,2272,-196,349,2272,822,797,15,9,8085,3712,53,4,0,3,1,106,70,94,0,5,5,1,0,1,0,4,1,106,5,41,25,85,0
295,3576,447,1500,1500,1218,-869,10,8,-2,-1221,77,800,2087,-258,349,2087,704,800,16,10,8085,3712,53,4,0,3,1,106,70,94,0,5,5,1,0,1,0,4,0,106,5,41,25,85,0
296,3584,448,1500,1500,1147,-776,16,16,0,-1254,110,800,1923,-305,371,1923,658,793,17,11,8071,3579,53,4,0,3,1,106,70,94,0,5,5,1,0,1,0,4,1,106,5,41,25,85,0
297,3592,449,1500,1500,1126,-754,16,16,0,-1272,128,800,1880,-320,371,1880,623,796,18,12,8071,3579,53,4,0,3,1,106,70,94,0,5,5,1,0,1,0,4,0,106,5,41,25,85,0
298,3600,450,1500,1500,1114,-709,26,28,2,-1305,161,800,1823,-327,405,1823,623,796,19,13,9424,3579,53,4,0,3,1,106,70,94,0,5,5,1,0,1,0,4,0,106,5,41,25,85,0
299,3608,451,1500,1500,1111,-706,26,28,2,-1322,178,800,1817,-329,405,1817,593,809,20,14,9424,3707,53,4,0,3,1,106,70,94,0,5,5,1,0,1,0,4,1,106,5,41,25,85,0
300,3616,452,1500,1500,1092,-687,26,28,2,-1357,213,800,1780,-342,405,1780,568,828,21,15,9424,3707,53,4,0,3,1,106,70,94,0,5,5,1,0,1,0,4,0,106,5,41,25,85,0
301,3624,453,1500,1500,1084,-636,40,40,0,-1392,248,800,1721,-347,448,1721,545,840,22,16,8029,101,53,4,1,3,1,106,70,94,0,5,5,1,0,1,0,4,0,106,5,41,25,85,11
302,3632,454,1500,1500,1081,-633,40,40,0,-1410,266,800,1715,-349,448,1715,529,856,23,17,8029,101,53,4,1,3,1,106,70,94,0,5,5,1,0,1,0,4,0,106,5,41,25,85,11
303,3640,455,1500,1500,1078,-758,56,20,-36,-1445,301,800,1836,-351,320,1836,529,856,24,18,5784,417,8,4,1,3,1,106,70,94,0,5,5,1,0,1,0,4,0,94,5,41,25,85,11
304,3648,456,1500,1500,1080,-760,56,20,-36,-1463,319,800,1841,-350,320,1841,512,851,25,19,5784,417,8,4,1,3,1,106,70,94,0,5,5,1,0,1,0,4,0,94,5,41,25,85,11
