seq,t_ms,pid_tick,base_speed,speed_plan,speed_out,steer_out,err,lookahead,trend,yaw10,ra_yaw10,ra_hard_target10,ra_outer_cmd,yaw_rate_dps,duty_left,duty_right,left_speed,right_speed,ra_timer,ra_hard_cnt,tf_us,inter_us,valid_rows,ra_flag,ra_pre,ra_phase,ra_dir,ra_ip_row,ra_slow_row,ra_turn_row,ra_exit_reason,route_step,route_flag,route_action,post_edge_side,speed_reason,line_lost,inter_type,sym_component,ip_max_row,box_top,box_bottom,box_left,box_right,pre_detail,turn_mark,hard_enter_ip,hard_enter_tick,pre_seen_frames
10,216,27,1397,0,1147,-819,-2,-4,-2,52,1,900,1966,-8,328,1966,762,762,2,2,4884,1109,53,1,0,3,1,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,26,4
11,224,28,1397,0,1150,-822,-4,-6,-2,46,7,900,1973,-38,328,1973,762,762,3,3,8500,1097,53,1,0,3,1,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,26,4
12,232,29,1397,0,1150,-822,-4,-6,-2,40,13,900,1973,-69,328,1973,775,773,4,4,8500,1097,53,1,0,3,1,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,70,26,4
13,240,30,1397,0,1149,-821,-4,-4,0,25,28,900,1970,-118,328,1970,781,780,5,5,9944,1018,49,1,0,3,1,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,26,4
14,248,31,1397,0,1149,-821,-4,-4,0,18,35,900,1970,-129,328,1970,781,780,6,6,9944,1018,49,1,0,3,1,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,26,4
15,256,32,1397,0,1149,-821,-4,-4,0,-3,57,900,1970,-182,328,1970,781,780,7,7,9944,1018,49,1,0,3,1,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,70,26,4
16,264,33,1397,0,1142,-814,0,0,0,-26,80,900,1957,-211,328,1957,781,780,8,8,8612,1066,51,1,0,3,1,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,26,4
17,272,34,1397,0,1142,-814,0,0,0,-38,92,900,1957,-224,328,1957,719,823,9,9,8612,1066,51,1,0,3,1,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,26,4
18,280,35,1397,0,1142,-794,6,6,0,-63,117,900,1937,-239,347,1937,686,841,10,10,8417,1069,51,1,0,3,1,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,26,4
19,288,36,1397,0,1142,-794,6,6,0,-76,130,900,1937,-243,347,1937,652,842,11,11,8417,1069,51,1,0,3,1,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,26,4
20,296,37,1397,0,1142,-794,6,6,0,-101,156,900,1937,-251,347,1937,652,842,12,12,8417,1069,51,1,0,3,1,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,26,4
21,304,38,1397,0,1142,-766,14,16,2,-130,184,900,1909,-269,376,1909,631,840,13,13,8605,4662,50,1,0,3,1,70,70,70,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,70,26,4
22,312,39,1397,0,1142,-766,14,16,2,-143,198,900,1909,-271,376,1909,611,839,14,14,8605,4662,50,1,0,3,1,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,26,4
23,320,40,1397,0,1142,-733,24,26,2,-170,224,900,1876,-270,409,1876,596,839,15,15,8515,4662,50,1,0,3,1,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,26,4
24,328,41,1397,0,1142,-733,24,26,2,-185,239,900,1876,-276,409,1876,582,840,16,16,8515,4800,50,1,0,3,1,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,26,4
25,336,42,1397,0,1142,-733,24,26,2,-212,266,900,1876,-274,409,1876,582,840,17,17,8515,4800,50,1,0,3,1,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,26,4
26,344,43,1397,0,1142,-698,34,38,4,-241,295,900,1840,-284,444,1840,570,837,18,18,8703,1019,49,1,0,3,1,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,26,4
27,352,44,1397,0,1142,-698,34,38,4,-256,310,900,1840,-287,444,1840,562,843,19,19,8703,1019,49,1,0,3,1,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,26,4
28,360,45,1397,0,1142,-654,48,50,2,-285,340,900,1797,-294,488,1797,562,843,20,20,9932,933,44,1,1,3,1,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,70,26,4
29,368,46,1397,0,1142,-654,48,50,2,-301,355,900,1797,-296,488,1797,562,843,21,21,9932,933,44,1,1,3,1,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,70,26,4
30,376,47,1397,0,1142,-814,64,66,2,-329,383,900,1957,-288,328,1957,562,843,22,22,7925,933,31,1,1,3,1,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,70,26,4
31,384,48,1397,0,1142,-814,64,66,2,-357,412,900,1957,-287,328,1957,539,815,23,23,7925,808,31,1,1,3,1,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,70,26,4
32,392,49,1397,0,1142,-814,64,66,2,-371,425,900,1957,-283,328,1957,529,809,24,24,7925,808,31,1,1,3,1,70,70,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,70,26,4
33,400,50,1397,0,1142,-814,0,0,0,-402,456,900,1957,-296,328,1957,516,805,25,25,5030,55,0,1,1,3,1,70,70,70,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0,70,26,4
34,408,51,1397,0,1142,-814,0,0,0,-416,470,900,1957,-288,328,1957,516,805,26,26,5030,55,0,1,1,3,1,70,70,70,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0,70,26,4
35,416,52,1397,0,1142,-814,0,0,0,-448,502,900,1957,-307,328,1957,510,799,27,27,5045,54,0,1,1,3,1,70,70,70,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0,70,26,4
36,424,53,1397,0,1131,-802,0,0,0,-483,537,900,1934,-332,328,1934,504,806,28,28,5045,54,0,1,1,3,1,70,70,70,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0,70,26,4
37,432,54,1397,0,1133,-804,0,0,0,-500,554,900,1937,-331,328,1937,501,803,29,29,5045,54,0,1,1,3,1,70,70,70,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0,70,26,4
38,440,55,1397,0,1114,-786,0,0,0,-535,589,900,1900,-343,328,1900,495,800,30,30,5046,54,0,1,1,3,1,70,70,70,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0,70,26,4
39,448,56,1397,0,1115,-787,0,0,0,-552,606,900,1903,-342,328,1903,495,800,31,31,5046,54,0,1,1,3,1,70,70,70,0,0,0,0,0,0,1,0,0,0,0,0,0,0,11,0,70,26,4
40,456,57,1397,0,1119,-791,0,0,0,-586,641,900,1911,-339,328,1911,489,794,32,32,5044,54,0,1,1,3,1,70,70,70,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,70,26,4
41,464,58,1397,0,1106,-777,0,0,0,-622,676,900,1883,-348,328,1883,480,795,33,33,5044,54,0,1,1,3,1,70,70,70,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,70,26,4
42,472,59,1397,0,1114,-786,0,0,0,-639,693,900,1901,-342,328,1901,480,795,34,34,5044,54,0,1,1,3,1,70,70,70,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,70,26,4
43,480,60,1397,0,1056,-728,0,0,0,-679,733,900,1784,-380,328,1784,480,795,35,35,6413,54,0,1,0,3,1,70,70,70,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,70,26,4
44,488,61,1397,0,1067,-739,0,0,0,-697,751,900,1806,-373,328,1806,480,795,36,36,6413,54,0,1,0,3,1,70,70,70,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,70,26,4
45,496,62,1397,0,1058,-729,0,0,0,-736,790,900,1788,-379,328,1788,463,796,37,37,5044,54,0,1,0,3,1,70,70,70,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,70,26,4
46,504,63,1397,0,1071,-742,0,0,0,-772,827,900,1814,-371,328,1814,450,802,38,38,5044,54,0,1,0,3,1,70,70,70,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,70,26,4
47,512,64,1397,0,1070,-742,0,0,0,-791,845,900,1813,-371,328,1813,441,794,39,39,5044,54,0,1,0,3,1,70,70,70,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,70,26,4
48,520,65,1397,0,1400,663,0,0,0,-827,882,900,1813,-365,2063,736,441,794,40,40,5045,54,0,0,0,4,1,70,70,70,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,70,26,0
49,528,66,1397,0,1400,662,0,0,0,-845,900,900,1813,-365,2062,737,428,783,41,40,5045,54,0,0,0,4,1,70,70,70,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,70,26,0
50,536,67,1397,0,1400,518,0,0,0,-873,927,900,1813,-307,1918,881,420,772,42,40,5038,54,0,0,0,4,1,70,70,70,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,70,26,0
51,544,68,1397,0,1400,226,0,0,0,-885,939,900,1813,-190,1626,1173,413,765,43,40,5038,54,0,0,0,4,1,70,70,70,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,70,26,0
52,552,69,1397,0,1400,109,0,0,0,-888,942,900,1813,-143,1509,1290,408,760,44,40,5038,54,0,0,0,4,1,70,70,70,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,70,26,0
53,560,70,1397,0,1400,0,0,0,0,-892,946,900,1813,-81,1400,1400,408,760,45,40,5041,772,0,0,0,5,1,70,70,70,4,1,1,1,0,0,1,4,0,62,3,39,9,69,0,0,70,26,0
54,568,71,1397,0,769,-102,0,0,0,-893,948,900,871,-65,666,871,446,734,46,40,5041,772,0,0,0,5,1,70,70,70,4,1,1,1,0,0,1,4,0,62,3,39,9,69,0,0,70,26,0
55,576,72,1397,0,769,-102,0,0,0,-896,950,900,871,-41,666,871,489,706,47,40,5038,20,0,0,0,5,1,70,70,70,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,70,26,0
56,584,73,1397,0,769,-102,0,0,0,-899,953,900,871,-34,666,871,530,679,48,40,5038,20,0,0,0,5,1,70,70,70,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,70,26,0
57,592,74,1397,0,769,-102,0,0,0,-900,955,900,871,-32,666,871,530,679,49,40,5038,20,0,0,0,5,1,70,70,70,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,70,26,0
58,600,75,1397,0,769,-102,0,0,0,-905,959,900,871,-42,666,871,560,659,50,40,6411,782,0,4,0,5,1,74,70,70,4,1,1,1,0,0,1,4,0,74,9,45,9,69,0,8,70,26,0
59,608,76,1397,0,769,-102,0,0,0,-908,962,900,871,-44,666,871,576,645,51,40,6411,782,0,4,0,5,1,74,70,70,4,1,1,1,0,0,1,4,0,74,9,45,9,69,0,8,70,26,0
60,616,77,1782,1615,1053,383,-10,-22,-12,-914,0,0,0,-53,1437,669,577,623,0,0,7927,782,36,4,0,0,0,0,0,0,0,1,1,1,0,5,0,4,0,74,9,45,9,69,0,0,70,26,0
61,624,78,1782,0,416,-531,-10,-22,-12,-921,0,900,948,-63,-114,948,563,604,1,1,7927,2081,36,4,0,3,1,82,70,70,0,1,1,1,0,0,0,4,0,82,9,45,9,69,0,5,82,78,0
62,632,79,1782,0,810,-1039,-10,-22,-12,-922,1,900,1850,-53,-229,1850,563,604,2,2,7927,2081,36,4,0,3,1,82,70,70,0,1,1,1,0,0,0,4,0,82,9,45,9,69,0,0,82,78,0
63,640,80,1782,0,810,-1039,-6,-2,4,-929,8,900,1850,-60,-229,1850,550,594,3,3,5367,185,3,4,0,3,1,94,70,70,0,1,1,1,0,0,0,4,0,94,9,45,9,69,0,0,82,78,0
64,648,81,1782,0,810,-1039,-6,-2,4,-936,15,900,1850,-92,-229,1850,531,581,4,4,5367,185,3,4,0,3,1,94,70,70,0,1,1,1,0,0,0,4,0,94,9,45,9,69,0,0,82,78,0
65,656,82,1782,0,810,-1039,-6,0,6,-955,34,900,1850,-148,-229,1850,522,573,5,5,5180,1924,3,4,0,3,1,104,70,70,0,1,1,1,0,0,0,4,0,104,9,45,9,69,0,2,82,78,0
66,664,83,1782,0,810,-1039,-6,0,6,-982,60,900,1850,-215,-229,1850,499,561,6,6,5180,1924,3,4,0,3,1,104,70,70,0,1,1,1,0,0,0,4,0,104,9,45,9,69,0,0,82,78,0
67,672,84,1782,0,810,-1039,-6,0,6,-997,76,900,1850,-250,-229,1850,499,561,7,7,5180,1924,3,4,0,3,1,104,70,70,0,1,1,1,0,0,0,4,0,104,9,45,9,69,0,0,82,78,0
68,680,85,1782,0,810,-1039,-12,-12,0,-1033,112,900,1850,-311,-229,1850,469,578,8,8,8374,985,48,4,1,3,1,104,70,70,0,1,1,1,0,0,0,4,0,104,9,45,9,69,11,0,82,78,0
69,688,86,1782,0,810,-1039,-12,-12,0,-1053,132,900,1850,-342,-229,1850,424,587,9,9,8374,985,48,4,1,3,1,104,70,70,0,1,1,1,0,0,0,4,0,104,9,45,9,69,11,0,82,78,0
70,696,87,1782,0,750,-979,-12,-12,0,-1095,174,900,1730,-390,-229,1730,391,597,10,10,8374,985,48,4,1,3,1,104,70,70,0,1,1,1,0,0,0,4,0,104,9,45,9,69,11,0,82,78,0
71,704,88,1782,0,689,-919,-6,-2,4,-1139,218,900,1608,-422,-229,1608,391,597,11,11,8645,1008,50,4,1,3,1,104,70,70,0,1,1,1,0,0,0,4,0,104,9,45,9,69,11,0,82,78,0
72,712,89,1782,0,670,-900,-6,-2,4,-1162,241,900,1571,-434,-229,1571,353,610,12,12,8645,1008,50,4,1,3,1,104,70,70,0,1,1,1,0,0,0,4,0,104,9,45,9,69,11,0,82,78,0
73,720,90,1782,0,621,-817,8,14,6,-1210,289,900,1438,-461,-196,1438,318,621,13,13,9882,987,49,4,1,3,1,104,70,70,0,1,1,1,0,0,0,4,0,104,9,45,9,69,11,0,82,78,0
74,728,91,1782,0,607,-803,8,14,6,-1234,313,900,1411,-470,-196,1411,291,637,14,14,9882,987,49,4,1,3,1,104,70,70,0,1,1,1,0,0,0,4,0,104,9,45,9,69,11,0,82,78,0
75,736,92,1782,0,596,-792,8,14,6,-1282,361,900,1389,-477,-196,1389,265,647,15,15,9882,987,49,4,1,3,1,104,70,70,0,1,1,1,0,0,0,4,0,104,9,45,9,69,11,0,82,78,0
76,744,93,1782,0,585,-727,24,32,8,-1331,410,900,1312,-484,-141,1312,265,647,16,16,8699,967,48,4,1,3,1,104,70,70,0,1,1,1,0,0,0,4,0,104,9,45,9,69,11,0,82,78,0
77,752,94,1782,0,580,-721,24,32,8,-1356,434,900,1301,-488,-141,1301,247,653,17,17,8699,967,48,4,1,3,1,104,70,70,0,1,1,1,0,0,0,4,0,104,9,45,9,69,11,0,82,78,0
78,760,95,1782,0,585,-669,40,52,12,-1403,482,900,1255,-484,-83,1255,232,654,18,18,8612,942,47,4,1,3,1,104,70,70,0,1,1,1,0,0,0,4,0,104,9,45,9,69,11,0,82,78,0
79,768,96,1782,0,589,-673,40,52,12,-1427,506,900,1262,-482,-83,1262,217,660,19,19,8612,942,47,4,1,3,1,104,70,70,0,1,1,1,0,0,0,4,0,104,9,45,9,69,11,0,82,78,0
80,776,97,1782,0,596,-825,56,72,16,-1475,554,900,1421,-477,-229,1421,207,661,20,20,7338,942,25,4,1,3,1,104,70,70,0,1,1,1,0,0,0,4,0,104,9,45,9,69,11,0,82,78,0
81,784,98,1782,0,589,-819,56,72,16,-1523,602,900,1409,-481,-229,1409,207,661,21,21,7338,2637,25,4,1,3,1,104,70,70,0,1,1,1,0,0,0,4,0,62,9,45,9,69,11,0,82,78,0
82,792,99,1782,0,587,-816,56,72,16,-1548,627,900,1404,-483,-229,1404,199,655,22,22,7338,2637,25,4,1,3,1,104,70,70,0,1,1,1,0,0,0,4,0,62,9,45,9,69,11,0,82,78,0
83,800,100,1782,0,568,-798,0,0,0,-1598,677,900,1366,-495,-229,1366,192,646,23,23,5035,19,0,4,1,3,1,104,70,70,0,1,1,1,0,0,1,4,0,62,9,45,9,69,11,0,82,78,0
84,808,101,1782,0,568,-798,0,0,0,-1623,702,900,1367,-495,-229,1367,185,634,24,24,5035,19,0,4,1,3,1,104,70,70,0,1,1,1,0,0,1,4,0,62,9,45,9,69,11,0,82,78,0
85,816,102,1782,0,584,-814,0,0,0,-1671,750,900,1398,-485,-229,1398,185,634,25,25,5036,19,0,4,1,3,1,104,70,70,0,1,1,1,0,0,1,4,0,62,9,45,9,69,11,0,82,78,0
86,824,103,1782,0,596,-826,0,0,0,-1718,797,900,1423,-477,-229,1423,174,630,26,26,5036,19,0,4,1,3,1,104,70,70,0,1,1,1,0,0,1,4,0,62,9,45,9,69,11,0,82,78,0
87,832,104,1782,0,570,-800,0,0,0,-1745,823,900,1370,-494,-229,1370,161,627,27,27,5036,19,0,4,1,3,1,104,70,70,0,1,1,1,0,0,1,4,0,62,9,45,9,69,11,0,82,78,0
88,840,105,1782,0,408,-638,0,0,0,-1792,871,900,1046,-480,-229,1046,156,621,28,28,6397,19,0,4,1,3,1,104,70,70,0,1,1,1,0,0,1,4,0,62,9,45,9,69,11,0,82,78,0
89,848,106,1782,0,-1,-227,0,0,0,1779,898,900,226,-503,-229,226,156,616,29,29,6397,19,0,4,1,3,1,104,70,70,0,1,1,1,0,0,1,4,0,62,9,45,9,69,11,0,82,78,0
90,856,107,1782,0,769,-102,0,0,0,1734,944,900,871,-469,666,871,156,616,30,30,5036,19,0,0,1,5,1,104,70,70,2,2,4,1,0,0,1,4,0,62,9,45,9,69,1,8,82,78,1
91,864,108,1782,0,769,-102,0,0,0,1695,983,900,871,-426,666,871,155,618,31,30,5036,19,0,0,0,5,1,104,70,70,2,2,4,1,0,0,1,4,0,62,9,45,9,69,0,0,82,78,1
92,872,109,1782,0,769,-102,0,0,0,1676,1002,900,871,-407,666,871,150,624,32,30,3014,20,0,0,0,5,1,104,70,70,2,2,4,1,0,0,1,0,0,0,0,0,0,0,0,0,82,78,1
93,880,110,1782,0,769,-102,0,0,0,1647,1031,900,871,-340,666,871,144,616,33,30,3014,20,0,0,0,5,1,104,70,70,2,2,4,1,0,0,1,0,0,0,0,0,0,0,0,0,82,78,1
94,888,111,1782,0,769,-102,0,0,0,1633,1045,900,871,-317,666,871,141,583,34,30,3014,20,0,0,0,5,1,104,70,70,2,2,4,1,0,0,1,0,0,0,0,0,0,0,0,0,82,78,1
95,896,112,1782,0,769,-102,0,0,0,1610,1068,900,871,-267,666,871,141,583,35,30,5034,63,0,0,0,5,1,104,70,70,2,2,4,1,0,0,1,0,0,0,0,0,0,0,0,0,82,78,1
96,904,113,1782,0,769,-102,0,0,0,1589,1089,900,871,-231,666,871,161,554,36,30,5034,63,0,0,0,5,1,104,70,70,2,2,4,1,0,0,1,0,0,0,0,0,0,0,0,0,82,78,1
97,912,114,1782,0,769,-102,0,0,0,1580,1098,900,871,-215,666,871,186,522,37,30,3022,63,0,0,0,5,1,104,70,70,2,2,4,1,0,0,1,0,0,0,0,0,0,0,0,0,82,78,1
98,920,115,1680,665,1725,509,0,0,0,1564,0,0,0,-183,2235,1216,206,498,0,0,3022,63,0,0,0,0,0,0,0,0,0,2,4,1,0,2,1,0,0,0,0,0,0,0,0,0,82,78,0
99,928,116,1447,665,1481,1015,0,0,0,1557,0,0,0,-169,2496,465,206,498,0,0,3022,63,0,0,0,0,0,0,0,0,0,2,4,1,0,2,1,0,0,0,0,0,0,0,0,0,82,78,0
100,936,117,1214,665,1236,780,0,0,0,1546,0,0,0,-133,2016,456,223,481,0,0,3164,11,0,0,0,0,0,0,0,0,0,2,4,1,0,2,1,0,0,0,0,0,0,0,0,0,82,78,0
101,944,118,981,665,992,75,0,0,0,1553,0,0,0,-9,1067,916,238,464,0,0,3164,11,0,0,0,0,0,0,0,0,0,2,4,1,0,2,1,0,0,0,0,0,0,0,0,0,82,78,0
102,952,119,748,665,747,-217,0,0,0,1559,0,0,0,33,529,964,256,449,0,0,3164,11,0,0,0,0,0,0,0,0,0,2,4,1,0,2,1,0,0,0,0,0,0,0,0,0,82,78,0
103,960,120,665,665,724,-455,0,0,0,1569,0,0,0,73,269,1179,293,441,0,0,6421,11,0,0,0,0,0,0,0,0,0,2,4,1,0,2,1,0,0,0,0,0,0,0,0,0,82,78,0
104,968,121,665,665,764,-357,0,0,0,1572,0,0,0,63,407,1122,293,441,0,0,6421,11,0,0,0,0,0,0,0,0,0,2,4,1,0,2,1,0,0,0,0,0,0,0,0,0,82,78,0
105,976,122,665,665,758,-154,0,0,0,1573,0,0,0,31,604,912,345,414,0,0,5051,63,0,0,0,0,0,0,0,0,0,2,4,1,0,2,1,0,0,0,0,0,0,0,0,0,82,78,0
106,984,123,665,665,749,-39,0,0,0,1572,0,0,0,10,709,788,397,400,0,0,5051,63,0,0,0,0,0,0,0,0,0,2,4,1,0,2,1,0,0,0,0,0,0,0,0,0,82,78,0
107,992,124,665,665,744,6,0,0,0,1571,0,0,0,-1,750,737,417,400,0,0,5051,63,0,0,0,0,0,0,0,0,0,2,4,1,0,2,1,0,0,0,0,0,0,0,0,0,82,78,0
108,1000,125,665,665,741,60,0,0,0,1570,0,0,0,-7,802,680,418,409,0,0,5052,63,0,0,0,0,0,0,0,0,0,2,4,1,0,2,1,0,0,0,0,0,0,0,0,0,82,78,0
109,1008,126,665,665,741,64,0,0,0,1569,0,0,0,-8,805,677,418,409,0,0,5052,63,0,0,0,0,0,0,0,0,0,2,4,1,0,2,1,0,0,0,0,0,0,0,0,0,82,78,0
110,1016,127,665,665,742,-7,0,0,0,1569,0,0,0,-1,735,750,409,413,0,0,5051,63,0,0,0,0,0,0,0,0,0,2,4,1,0,2,1,0,0,0,0,0,0,0,0,0,82,78,0
111,1024,128,665,665,743,0,0,0,0,1570,0,0,0,-1,743,743,407,411,0,0,5051,63,0,0,0,0,0,0,0,0,0,2,4,1,0,2,1,0,0,0,0,0,0,0,0,0,82,78,0
112,1032,129,665,665,746,0,0,0,0,1570,0,0,0,0,746,746,404,403,0,0,5051,63,0,0,0,0,0,0,0,0,0,2,4,1,0,2,1,0,0,0,0,0,0,0,0,0,82,78,0
113,1040,130,665,665,746,-71,0,0,0,1571,0,0,0,12,674,818,404,403,0,0,5052,63,0,0,0,0,0,0,0,0,0,2,4,1,0,2,1,0,0,0,0,0,0,0,0,0,82,78,0
114,1048,131,665,665,750,-180,0,0,0,1574,0,0,0,30,570,930,395,396,0,0,5052,63,0,0,0,0,0,0,0,0,0,2,4,1,0,2,1,0,0,0,0,0,0,0,0,0,82,78,0
115,1056,132,665,665,755,-240,0,0,0,1579,0,0,0,41,514,996,385,386,0,0,5053,63,0,0,0,0,0,0,0,0,0,2,4,1,0,2,1,0,0,0,0,0,0,0,0,0,82,78,0
116,1064,133,665,665,759,-182,0,0,0,1582,0,0,0,33,577,941,375,380,0,0,5053,63,0,0,0,0,0,0,0,0,0,2,4,1,0,2,1,0,0,0,0,0,0,0,0,0,82,78,0
117,1072,134,665,665,763,-102,0,0,0,1582,0,0,0,20,661,866,371,367,0,0,5053,63,0,0,0,0,0,0,0,0,0,2,4,1,0,2,1,0,0,0,0,0,0,0,0,0,82,78,0
118,1080,135,665,665,763,109,0,0,0,1579,0,0,0,-12,873,654,371,367,0,0,6421,63,0,0,0,0,0,0,0,0,0,2,4,1,0,2,1,0,0,0,0,0,0,0,0,0,82,78,0
119,1088,136,665,665,765,173,0,0,0,1576,0,0,0,-25,938,592,374,357,0,0,6421,63,0,0,0,0,0,0,0,0,0,2,4,1,0,2,1,0,0,0,0,0,0,0,0,0,82,78,0
120,1096,137,665,665,767,180,0,0,0,1573,0,0,0,-28,948,587,372,350,0,0,5053,63,0,0,0,0,0,0,0,0,0,2,4,1,0,2,1,0,0,0,0,0,0,0,0,0,82,78,0
121,1104,138,665,665,768,44,0,0,0,1574,0,0,0,-8,813,723,366,352,0,0,5053,63,0,0,0,0,0,0,0,0,0,2,4,1,0,2,1,0,0,0,0,0,0,0,0,0,82,78,0
122,1112,139,665,665,771,-48,0,0,0,1576,0,0,0,7,722,820,351,357,0,0,5053,63,0,0,0,0,0,0,0,0,0,2,4,1,0,2,1,0,0,0,0,0,0,0,0,0,82,78,0
123,1120,140,665,665,771,-99,0,0,0,1578,0,0,0,17,671,870,351,357,0,0,5052,63,0,0,0,0,0,0,0,0,0,2,4,1,0,2,1,0,0,0,0,0,0,0,0,0,82,78,0
