seq,t_ms,pid_tick,base_speed,speed_plan,speed_out,steer_out,err,lookahead,trend,yaw10,ra_yaw10,ra_hard_target10,ra_outer_cmd,yaw_rate_dps,duty_left,duty_right,left_speed,right_speed,ra_timer,ra_hard_cnt,tf_us,inter_us,valid_rows,ra_flag,ra_pre,ra_phase,ra_dir,ra_ip_row,ra_slow_row,ra_turn_row,ra_exit_reason,route_step,route_flag,route_action,post_edge_side,speed_reason,line_lost,inter_type,sym_component,ip_max_row,box_top,box_bottom,box_left,box_right,pre_detail
360,4568,571,1500,1500,1417,-1089,16,0,-16,1563,7,800,2506,-95,328,2506,1008,986,7,4,5214,1629,4,4,0,3,1,104,70,94,0,6,4,1,0,1,0,4,0,104,7,43,21,81,0
361,4576,572,1500,1500,1402,-1074,16,0,-16,1546,24,800,2476,-135,328,2476,979,987,8,5,5214,1629,4,4,0,3,1,104,70,94,0,6,4,1,0,1,0,4,0,104,7,43,21,81,0
362,4584,573,1500,1500,1348,-1020,0,0,0,1534,36,800,2369,-169,328,2369,979,987,9,6,4938,20,0,4,0,3,1,104,70,94,0,6,4,1,0,1,1,4,0,104,7,43,21,81,0
363,4592,574,1500,1500,1235,-907,0,0,0,1505,65,800,2142,-243,328,2142,937,969,10,7,4938,20,0,4,0,3,1,104,70,94,0,6,4,1,0,1,1,4,0,104,7,43,21,81,0
364,4600,575,1500,1500,1217,-888,0,0,0,1491,79,800,2106,-255,328,2106,880,971,11,8,4918,20,0,4,0,3,1,104,70,94,0,6,4,1,0,1,1,4,0,104,7,43,21,81,0
365,4608,576,1500,1500,1163,-835,0,0,0,1460,110,800,1998,-290,328,1998,839,983,12,9,4918,20,0,4,0,3,1,104,70,94,0,6,4,1,0,1,1,4,0,104,7,43,21,81,0
366,4616,577,1500,1500,1074,-746,0,0,0,1420,149,800,1820,-348,328,1820,778,998,13,10,4918,20,0,4,0,3,1,104,70,94,0,6,4,1,0,1,1,4,0,104,7,43,21,81,0
367,4624,578,1500,1500,1062,-611,38,36,-2,1402,168,800,1673,-356,450,1673,778,998,14,11,8094,102,53,4,0,3,1,104,70,94,0,6,4,1,0,1,0,4,0,104,7,43,21,81,0
368,4632,579,1500,1500,1073,-623,38,36,-2,1367,202,800,1697,-348,450,1697,747,1024,15,12,8094,102,53,4,0,3,1,104,70,94,0,6,4,1,0,1,0,4,0,104,7,43,21,81,0
369,4640,580,1500,1500,1106,-614,54,54,0,1353,217,800,1720,-327,492,1720,722,1063,16,13,8076,101,53,4,1,3,1,104,70,94,0,6,4,1,0,1,0,4,0,104,7,43,21,81,11
370,4648,581,1500,1500,1130,-638,54,54,0,1322,247,800,1769,-311,492,1769,677,1048,17,14,8076,101,53,4,1,3,1,104,70,94,0,6,4,1,0,1,0,4,0,104,7,43,21,81,11
371,4656,582,1500,1500,1163,-671,54,54,0,1295,275,800,1834,-290,492,1834,677,1048,18,15,8076,101,53,4,1,3,1,104,70,94,0,6,4,1,0,1,0,4,0,104,7,43,21,81,11
372,4664,583,1500,1500,1161,-832,70,34,-36,1280,289,800,1994,-291,328,1994,647,1014,19,16,6583,360,1,4,1,3,1,110,70,94,0,6,4,1,0,1,0,4,0,110,7,43,21,81,11
373,4672,584,1500,1500,1164,-836,70,34,-36,1251,318,800,2001,-289,328,2001,640,993,20,17,6583,360,1,4,1,3,1,110,70,94,0,6,4,1,0,1,0,4,0,110,7,43,21,81,11
374,4680,585,1500,1500,1152,-823,86,54,-32,1236,334,800,1976,-297,328,1976,642,969,21,18,7386,360,27,4,1,3,1,110,70,94,0,6,4,1,0,1,0,4,0,110,7,43,21,81,11
375,4688,586,1500,1500,1130,-802,86,54,-32,1204,366,800,1932,-311,328,1932,641,957,22,19,7386,2131,27,4,1,3,1,110,70,94,0,6,4,1,0,1,0,4,0,58,7,43,21,81,11
376,4696,587,1500,1500,1112,-783,86,54,-32,1170,399,800,1895,-323,328,1895,641,957,23,20,7386,2131,27,4,1,3,1,110,70,94,0,6,4,1,0,1,0,4,0,58,7,43,21,81,11
377,4704,588,1500,1500,1102,-773,0,0,0,1153,417,800,1875,-330,328,1875,639,953,24,21,5036,20,0,4,1,3,1,110,70,94,0,6,4,1,0,1,1,4,0,58,7,43,21,81,11
378,4712,589,1500,1500,1098,-770,0,0,0,1120,450,800,1868,-332,328,1868,625,944,25,22,5036,20,0,4,1,3,1,110,70,94,0,6,4,1,0,1,1,4,0,58,7,43,21,81,11
379,4720,590,1500,1500,1092,-763,10,0,-10,1103,467,800,1855,-336,328,1855,603,924,26,23,5493,2679,4,4,1,3,1,110,70,94,0,6,4,1,0,1,0,4,0,34,7,43,21,81,11
380,4728,591,1500,1500,1099,-770,10,0,-10,1070,500,800,1870,-332,328,1870,588,910,27,24,5493,2679,4,4,1,3,1,110,70,94,0,6,4,1,0,1,0,4,0,34,7,43,21,81,11
381,4736,592,1500,1500,1070,-742,10,0,-10,1034,536,800,1813,-350,328,1813,588,910,28,25,5493,2679,4,4,1,3,1,110,70,94,0,6,4,1,0,1,0,4,0,34,7,43,21,81,11
382,4744,593,1500,1500,1071,-742,14,0,-14,1016,554,800,1814,-350,328,1814,569,902,29,26,5437,2850,4,4,1,3,1,110,70,94,0,6,4,1,0,1,0,4,0,38,7,43,21,81,11
383,4752,594,1500,1500,1062,-734,14,0,-14,980,590,800,1796,-356,328,1796,560,897,30,27,5437,2850,4,4,1,3,1,110,70,94,0,6,4,1,0,1,0,4,0,38,7,43,21,81,11
384,4760,595,1500,1500,1060,-732,18,0,-18,962,608,800,1792,-357,328,1792,548,907,31,28,5488,2612,4,4,1,3,1,110,70,94,0,6,4,1,0,1,0,4,0,44,7,43,21,81,9
385,4768,596,1500,1500,1049,-721,18,0,-18,925,644,800,1770,-364,328,1770,548,907,32,29,5488,2612,4,4,1,3,1,110,70,94,0,6,4,1,0,1,0,4,0,44,7,43,21,81,9
386,4776,597,1500,1500,1041,-713,18,0,-18,889,681,800,1754,-369,328,1754,540,900,33,30,5488,2612,4,4,1,3,1,110,70,94,0,6,4,1,0,1,0,4,0,44,7,43,21,81,9
387,4784,598,1500,1500,1046,-717,0,0,0,871,699,800,1764,-366,328,1764,526,886,34,31,6394,20,0,4,0,3,1,110,70,94,0,6,4,1,0,1,1,4,0,44,7,43,21,81,0
388,4792,599,1500,1500,1048,-719,0,0,0,834,736,800,1767,-365,328,1767,522,866,35,32,6394,20,0,4,0,3,1,110,70,94,0,6,4,1,0,1,1,4,0,44,7,43,21,81,0
