seq,t_ms,pid_tick,base_speed,speed_plan,speed_out,steer_out,err,lookahead,trend,yaw10,ra_yaw10,ra_hard_target10,ra_outer_cmd,yaw_rate_dps,duty_left,duty_right,left_speed,right_speed,ra_timer,ra_hard_cnt,tf_us,inter_us,valid_rows,ra_flag,ra_pre,ra_phase,ra_dir,ra_ip_row,ra_slow_row,ra_turn_row,ra_exit_reason,route_step,route_flag,route_action,post_edge_side,speed_reason,line_lost,inter_type,sym_component,ip_max_row,box_top,box_bottom,box_left,box_right,pre_detail
0,32,4,1890,1890,2234,-11,4,4,0,0,0,0,0,5,2222,2246,0,0,0,0,8285,124,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
1,64,8,1890,1890,2213,-143,4,4,0,8,0,0,0,25,2069,2357,45,40,0,0,9644,124,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
2,96,12,1890,1890,2156,-107,2,2,0,14,0,0,0,17,2049,2263,165,148,0,0,9645,124,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
3,128,16,1890,1890,2097,-100,2,2,0,18,0,0,0,16,1996,2198,274,273,0,0,9618,124,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
4,160,20,1890,1890,2033,0,2,2,0,20,0,0,0,5,2033,2033,408,395,0,0,8286,124,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
5,192,24,1890,1890,1996,-102,0,0,0,26,0,0,0,16,1894,2099,480,471,0,0,8272,124,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
6,224,28,1890,1890,1968,-29,0,-2,-2,27,0,0,0,1,1939,1998,539,524,0,0,9616,124,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
7,256,32,1890,1890,1941,-72,-2,-2,0,31,0,0,0,9,1868,2014,577,594,0,0,9639,124,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
8,288,36,1890,1890,1921,-39,-2,-2,0,28,0,0,0,1,1882,1960,628,625,0,0,9618,124,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
9,320,40,1890,1890,1900,-21,-4,-4,0,32,0,0,0,1,1878,1922,669,666,0,0,8256,123,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
10,352,44,1890,1890,1880,-81,-6,-4,2,35,0,0,0,9,1799,1961,702,714,0,0,8284,124,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
