seq,t_ms,pid_tick,base_speed,speed_plan,speed_out,steer_out,err,lookahead,trend,yaw10,ra_yaw10,ra_hard_target10,ra_outer_cmd,yaw_rate_dps,duty_left,duty_right,left_speed,right_speed,ra_timer,ra_hard_cnt,tf_us,inter_us,battery_x10,valid_rows,ra_flag,ra_pre,ra_phase,ra_dir,ra_ip_row,ra_slow_row,ra_turn_row,ra_exit_reason,route_step,route_flag,route_action,post_edge_side,speed_reason,line_lost,inter_type,sym_component,ip_max_row,box_top,box_bottom,box_left,box_right,pre_detail,turn_mark,hard_enter_ip,hard_enter_tick,pre_seen_frames
0,8,1,770,770,908,45,0,0,0,-23,0,0,0,-7,954,863,-2,3,0,0,5011,12,119,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,0,80,2,38,33,93,0,0,0,0,0
1,16,2,770,770,908,-5,0,0,0,-23,0,0,0,-3,903,914,-2,3,0,0,5011,12,119,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,0,80,2,38,33,93,0,0,0,0,0
2,64,8,2552,2552,2914,-310,-4,-4,0,-14,0,0,0,36,2603,3225,33,28,0,0,4083,1097,119,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
3,112,14,2552,2552,2770,-159,-8,-8,0,-4,0,0,0,-14,2610,2930,337,299,0,0,4049,1057,119,51,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
4,160,20,2552,2552,2706,161,-6,-6,0,-28,0,0,0,-65,2867,2544,450,444,0,0,3655,1090,119,52,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
5,208,26,2552,2552,2518,-297,-4,-4,0,-28,0,0,0,18,2221,2815,796,849,0,0,5555,958,119,46,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
6,256,32,2552,2552,2431,-279,-4,-4,0,-31,0,0,0,19,2151,2710,978,1016,0,0,3676,1090,118,52,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
7,304,38,2552,2552,2384,-412,-6,-6,0,-18,0,0,0,31,1972,2797,1097,1082,0,0,3641,1216,118,51,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
8,352,44,2552,2552,2340,584,10,14,4,-24,0,0,0,-60,2924,1756,1198,1158,0,0,6016,767,118,36,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
9,360,45,2217,770,1820,301,0,0,0,-26,0,0,0,-53,2121,1518,1200,1186,0,0,2975,45,118,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
10,368,46,1882,770,1455,-37,0,0,0,-24,0,0,0,-9,1418,1493,1193,1243,0,0,2975,45,118,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
11,376,47,1547,770,1104,-292,0,0,0,-17,0,0,0,35,811,1396,1193,1243,0,0,2976,45,118,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
12,384,48,1212,770,739,-299,0,0,0,-15,0,0,0,40,439,1039,1201,1260,0,0,2976,45,118,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
13,392,49,877,770,259,-160,0,0,0,-14,0,0,0,21,98,420,1209,1251,0,0,2976,45,118,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
14,400,50,770,770,90,-76,0,0,0,-15,0,0,0,8,13,166,1232,1227,0,0,6270,45,118,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
15,408,51,770,770,0,0,0,0,0,-19,0,0,0,-23,0,0,1240,1216,0,0,6270,45,118,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
16,416,52,770,770,0,0,0,0,0,-23,0,0,0,-29,0,0,1240,1216,0,0,6270,45,118,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
17,424,53,770,770,0,0,0,0,0,-25,0,0,0,-34,0,0,1212,1208,0,0,5031,48,118,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
18,432,54,770,770,0,0,0,0,0,-28,0,0,0,-33,0,0,1169,1175,0,0,5031,48,118,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
19,440,55,770,770,1,1,0,0,0,-30,0,0,0,-35,2,0,1101,1127,0,0,4885,45,118,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
20,448,56,770,770,34,32,0,0,0,-33,0,0,0,-29,66,1,1026,1071,0,0,4885,45,118,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
