seq,t_ms,pid_tick,base_speed,speed_plan,speed_out,steer_out,err,lookahead,trend,yaw10,ra_yaw10,ra_hard_target10,ra_outer_cmd,yaw_rate_dps,duty_left,duty_right,left_speed,right_speed,ra_timer,ra_hard_cnt,tf_us,inter_us,valid_rows,ra_flag,ra_pre,ra_phase,ra_dir,ra_ip_row,ra_slow_row,ra_turn_row,ra_exit_reason,route_step,route_flag,route_action,post_edge_side,speed_reason,line_lost,inter_type,sym_component,ip_max_row,box_top,box_bottom,box_left,box_right,pre_detail,turn_mark,hard_enter_ip,hard_enter_tick,pre_seen_frames
396,4920,615,2128,0,656,884,0,0,0,789,427,900,1541,434,1541,-227,880,460,19,19,4937,19,1,3,2,110,70,70,0,7,4,1,0,0,1,5,0,110,11,47,11,71,7,2,85,0,78,5,0
397,4928,616,2128,0,649,876,0,0,0,812,449,900,1525,439,1525,-227,880,460,20,20,4937,19,1,3,2,110,70,70,0,7,4,1,0,0,1,5,0,110,11,47,11,71,7,2,85,0,78,5,0
398,4936,617,2128,0,638,866,0,0,0,857,494,900,1505,446,1505,-227,862,452,21,21,6432,19,1,3,2,110,70,70,0,7,4,1,0,0,1,5,0,110,11,47,11,71,5,2,85,0,78,5,0
399,4944,618,2128,0,641,868,0,0,0,879,516,900,1509,445,1509,-227,850,431,22,22,6432,19,1,3,2,110,70,70,0,7,4,1,0,0,1,5,0,110,11,47,11,71,5,2,85,0,78,5,0
400,4952,619,2128,0,636,864,0,0,0,924,561,900,1501,447,1501,-227,839,408,23,23,4937,19,0,3,2,110,70,70,0,7,4,1,0,0,1,5,0,110,11,47,11,71,0,2,85,0,78,5,0
401,4960,620,2128,0,626,854,0,0,0,970,607,900,1480,454,1480,-227,839,408,24,24,4937,19,0,3,2,110,70,70,0,7,4,1,0,0,1,5,0,110,11,47,11,71,0,2,85,0,78,5,0
402,4968,621,2128,0,624,851,0,0,0,992,630,900,1476,456,1476,-227,827,382,25,25,4937,19,0,3,2,110,70,70,0,7,4,1,0,0,1,5,0,110,11,47,11,71,0,2,85,0,78,5,0
403,4976,622,2128,0,608,836,0,0,0,1040,677,900,1444,466,1444,-227,817,351,26,26,5073,19,0,3,2,110,70,70,0,7,4,1,0,0,1,5,0,110,11,47,11,71,0,2,85,0,78,5,0
404,4984,623,2128,0,603,831,0,0,0,1064,701,900,1435,469,1435,-227,796,345,27,27,5073,19,0,3,2,110,70,70,0,7,4,1,0,0,1,5,0,110,11,47,11,71,0,2,85,0,78,5,0
405,4992,624,2128,0,603,830,0,0,0,1111,748,900,1434,469,1434,-227,782,334,28,28,5073,19,0,3,2,110,70,70,0,7,4,1,0,0,1,5,1,110,11,47,11,71,0,2,85,0,78,5,0
406,5000,625,2128,0,608,835,86,0,-86,1157,795,900,1443,466,1443,-227,782,334,29,29,6573,2755,1,3,2,110,70,70,0,7,4,1,0,0,0,5,1,110,11,47,11,71,11,2,85,0,78,4357,0
407,5008,626,2128,0,604,831,86,0,-86,1181,818,900,1436,469,1436,-227,767,319,30,30,6573,2755,1,3,2,110,70,70,0,7,4,1,0,0,0,5,0,110,11,47,11,71,11,2,85,0,78,4357,0
408,5016,627,2128,0,464,692,70,0,-70,1228,866,900,1156,472,1156,-227,759,307,31,31,5662,3132,1,3,2,110,70,70,0,7,4,1,0,0,0,5,0,100,11,47,11,71,11,2,85,0,78,1541,0
409,5024,628,2128,0,57,285,70,0,-70,1252,890,900,343,475,343,-227,745,293,32,32,5662,3132,1,3,2,110,70,70,0,7,4,1,0,0,0,5,0,100,11,47,11,71,11,2,85,0,78,1541,0
410,5032,629,2128,0,762,101,70,0,-70,1299,936,900,864,469,864,661,738,282,33,33,5662,3132,1,5,2,110,70,70,2,8,5,2,0,0,0,5,0,100,11,47,11,71,1,2,85,8,78,1536,1
411,5040,630,2128,0,762,101,64,20,-44,1341,979,900,864,440,864,661,738,282,34,33,8428,69,0,5,2,110,70,70,2,8,5,2,0,0,0,0,0,0,0,0,0,0,0,2,85,0,78,12288,1
412,5048,631,2128,0,1350,621,64,20,-44,1359,996,900,864,407,1971,728,729,265,35,33,8428,69,0,5,2,110,70,70,2,8,5,2,0,0,0,0,0,0,0,0,0,0,0,2,85,0,78,12288,1
413,5056,632,2128,0,1350,101,48,40,-8,1392,1030,900,864,365,1451,1248,719,255,36,33,7829,115,0,5,2,110,70,70,2,8,5,2,0,0,0,0,1,0,0,0,0,0,0,2,85,0,78,13056,1
414,5064,633,2128,0,1350,612,48,40,-8,1409,1046,900,864,353,1962,737,687,245,37,33,7829,115,0,5,2,110,70,70,2,8,5,2,0,0,0,0,1,0,0,0,0,0,0,2,85,0,78,13056,1
415,5072,634,2128,0,1350,92,32,44,12,1442,1079,900,864,335,1442,1257,687,245,38,33,4323,117,0,5,2,110,70,70,2,8,5,2,0,0,0,0,1,0,0,0,0,0,0,2,85,0,78,13568,1
416,5080,635,2128,0,1350,408,32,44,12,1475,1112,900,864,333,1758,941,649,249,39,33,4323,117,0,5,2,110,70,70,2,8,5,2,0,0,0,0,1,0,0,0,0,0,0,2,85,0,78,13568,1
417,5088,636,2128,0,1350,408,32,44,12,1491,1128,900,864,324,1758,941,617,255,40,33,4323,117,0,5,2,110,70,70,2,8,5,2,0,0,0,0,0,0,0,0,0,0,0,2,85,0,78,13568,1
418,5120,640,1748,1748,1953,-568,14,0,-14,1571,0,0,0,181,1385,2522,604,289,0,0,6361,11,0,0,0,0,0,0,0,8,5,2,0,6,0,0,0,0,0,0,0,0,0,2,85,0,78,13056,0
419,5152,644,2128,2128,2247,356,10,12,2,1563,0,0,0,0,2604,1890,585,364,0,0,4334,11,0,0,0,0,0,0,0,8,5,2,0,6,0,0,0,0,0,0,0,0,0,2,85,0,78,13056,0
420,5184,648,2128,2128,2220,-303,8,10,2,1593,0,0,0,81,1917,2524,555,500,0,0,7785,3114,0,0,0,0,0,0,0,8,5,2,0,6,0,0,0,0,0,0,0,0,0,2,85,0,78,12800,0
421,5216,652,2128,2128,2126,-165,4,6,2,1606,0,0,0,38,1961,2292,707,723,0,0,4562,114,0,0,0,0,0,0,0,8,5,2,0,6,0,0,0,0,0,0,0,0,0,2,85,0,78,12544,0
422,5248,656,2128,2128,2096,-30,2,4,2,1607,0,0,0,-5,2066,2127,798,752,0,0,6454,114,0,0,0,0,0,0,0,8,5,2,0,6,0,0,0,0,0,0,0,0,0,2,85,0,78,12544,0
423,5280,660,2128,2128,2060,-299,2,4,2,1616,0,0,0,29,1760,2359,838,859,0,0,4376,109,0,0,0,0,0,0,0,8,5,2,0,6,0,0,0,0,0,0,0,0,0,2,85,0,78,11520,0
424,5312,664,2128,2128,2025,14,0,2,2,1614,0,0,0,-18,2039,2010,933,904,0,0,4551,109,0,0,0,0,0,0,0,8,5,2,0,6,0,0,0,0,0,0,0,0,0,2,85,0,78,11008,0
425,5344,668,2128,2128,1989,-289,0,2,2,1616,0,0,0,23,1700,2279,946,1032,0,0,4472,102,0,0,0,0,0,0,0,8,5,2,0,4,0,0,1,0,0,0,0,0,0,2,85,0,78,10240,0
426,5376,672,2128,2128,1976,106,0,2,2,1616,0,0,0,-28,2082,1869,1024,1009,0,0,4567,100,0,0,0,0,0,0,0,8,5,2,0,4,0,0,1,0,0,0,0,0,0,2,85,0,78,9472,0
427,5408,676,2128,2128,1939,-349,2,2,0,1622,0,0,0,32,1590,2288,1016,1164,0,0,4097,94,0,0,0,0,0,0,0,8,5,2,0,6,0,0,0,0,0,0,0,0,0,2,85,0,78,8448,0
428,5440,680,1866,1368,1615,176,-2,-2,0,1614,0,0,0,-51,1791,1439,1069,1054,0,0,3794,900,0,0,0,0,0,0,0,8,5,2,0,7,0,0,1,0,0,0,0,0,0,2,85,0,78,6400,0
429,5456,682,1735,0,413,527,0,0,0,1611,0,900,940,-20,940,-113,1069,1054,1,1,3862,900,0,3,2,70,70,70,0,8,5,2,0,0,0,5,1,70,7,43,17,77,0,2,170,5,70,5381,0
430,5464,683,1735,0,811,1038,0,0,0,1612,0,900,1850,-6,1850,-227,1046,1182,2,2,3862,900,0,3,2,70,70,70,0,8,5,2,0,0,0,5,1,70,7,43,17,77,0,2,170,0,70,5381,0
431,5472,684,1735,0,811,1038,-2,0,2,1620,8,900,1850,42,1850,-227,1043,1151,3,3,6140,94,0,3,2,82,70,70,0,8,5,2,0,0,0,5,1,82,7,43,17,77,0,2,170,0,70,3845,0
432,5480,685,1735,0,811,1038,-2,0,2,1629,17,900,1850,73,1850,-227,1068,1114,4,4,6140,94,0,3,2,82,70,70,0,8,5,2,0,0,0,5,1,82,7,43,17,77,64,2,170,0,70,3845,0
433,5488,686,1735,0,811,1038,-2,0,2,1636,24,900,1850,98,1850,-227,1068,1114,5,5,6140,94,0,3,2,82,70,70,0,8,5,2,0,0,0,5,0,82,7,43,17,77,0,2,170,0,70,3845,0
434,5496,687,1735,0,811,1038,-10,0,10,1653,41,900,1850,138,1850,-227,1064,1068,6,6,5580,77,0,3,2,98,70,70,0,8,5,2,0,0,0,5,1,98,7,43,17,77,0,2,170,0,70,1797,0
435,5504,688,1735,0,811,1038,-10,0,10,1665,54,900,1850,177,1850,-227,1054,978,7,7,5580,77,0,3,2,98,70,70,0,8,5,2,0,0,0,5,1,98,7,43,17,77,0,2,170,2,70,1797,0
436,5512,689,1735,0,811,1038,-22,0,22,1697,86,900,1850,261,1850,-227,1052,835,8,8,5152,104,0,3,2,98,70,70,0,8,5,2,0,0,0,5,0,94,7,43,17,77,0,2,170,0,70,261,0
437,5520,690,1735,0,811,1038,-22,0,22,1734,122,900,1850,324,1850,-227,1052,835,9,9,5152,104,0,3,2,98,70,70,0,8,5,2,0,0,0,5,0,94,7,43,17,77,0,2,170,0,70,261,0
438,5528,691,1735,0,790,1017,-22,0,22,1753,141,900,1807,347,1807,-227,1054,688,10,10,5152,104,0,3,2,98,70,70,0,8,5,2,0,0,0,5,0,94,7,43,17,77,0,2,170,0,70,261,0
439,5536,692,1735,0,729,957,0,0,0,1795,183,900,1687,386,1687,-227,1063,677,11,11,6402,19,0,3,2,98,70,70,0,8,5,2,0,0,1,5,0,94,7,43,17,77,0,2,170,0,70,5,0
440,5544,693,1735,0,730,958,0,0,0,-1785,202,900,1689,386,1689,-227,1074,700,12,12,6402,19,0,3,2,98,70,70,0,8,5,2,0,0,1,5,0,94,7,43,17,77,0,2,170,0,70,5,0
441,5552,694,1735,0,731,959,0,0,0,-1747,241,900,1690,385,1690,-227,1074,700,13,13,4927,19,0,3,2,98,70,70,0,8,5,2,0,0,1,5,0,94,7,43,17,77,0,2,170,0,70,5,0
442,5560,695,1735,0,720,948,0,0,0,-1707,280,900,1668,392,1668,-227,1074,700,14,14,4927,19,0,3,2,98,70,70,0,8,5,2,0,0,1,5,0,94,7,43,17,77,0,2,170,0,70,5,0
443,5568,696,1735,0,714,941,0,0,0,-1687,300,900,1655,397,1655,-227,1074,700,15,15,4927,19,0,3,2,98,70,70,0,8,5,2,0,0,1,5,0,94,7,43,17,77,0,2,170,0,70,5,0
444,5576,697,1735,0,674,902,0,0,0,-1643,344,900,1577,422,1577,-227,1051,549,16,16,5062,19,0,3,2,98,70,70,0,8,5,2,0,0,1,5,0,94,7,43,17,77,0,2,170,0,70,5,0
445,5584,698,1735,0,675,903,0,0,0,-1622,365,900,1579,422,1579,-227,1039,436,17,17,5062,19,0,3,2,98,70,70,0,8,5,2,0,0,1,5,0,94,7,43,17,77,0,2,170,0,70,5,0
446,5592,699,1735,0,670,897,0,0,0,-1578,409,900,1568,425,1568,-227,1033,444,18,18,4926,19,0,3,2,98,70,70,0,8,5,2,0,0,1,5,0,94,7,43,17,77,0,2,170,0,70,5,0
447,5600,700,1735,0,693,921,0,0,0,-1538,449,900,1615,410,1615,-227,1033,444,19,19,4926,19,0,3,2,98,70,70,0,8,5,2,0,0,1,5,0,94,7,43,17,77,0,2,170,0,70,5,0
448,5608,701,1735,0,674,902,0,0,0,-1516,471,900,1577,422,1577,-227,1014,474,20,20,4926,19,0,3,2,98,70,70,0,8,5,2,0,0,1,5,0,94,7,43,17,77,0,2,170,0,70,5,0
449,5616,702,1735,0,664,892,0,0,0,-1473,515,900,1557,429,1557,-227,983,476,21,21,5057,19,0,3,2,98,70,70,0,8,5,2,0,0,1,5,0,94,7,43,17,77,0,2,170,0,70,5,0
450,5624,703,1735,0,656,884,0,0,0,-1450,537,900,1540,435,1540,-227,953,465,22,22,5057,19,0,3,2,98,70,70,0,8,5,2,0,0,1,5,0,94,7,43,17,77,0,2,170,0,70,5,0
451,5632,704,1735,0,638,866,0,0,0,-1405,582,900,1504,446,1504,-227,930,432,23,23,5057,19,0,3,2,98,70,70,0,8,5,2,0,0,1,5,1,94,7,43,17,77,0,2,170,0,70,5,0
452,5640,705,1735,0,621,849,80,20,-60,-1359,629,900,1471,457,1471,-227,930,432,24,24,7555,1566,1,3,2,98,70,70,0,8,5,2,0,0,0,5,1,28,7,43,17,77,11,2,170,0,70,6917,0
453,5648,706,1735,0,627,855,80,20,-60,-1336,651,900,1482,453,1482,-227,910,440,25,25,7555,1566,1,3,2,98,70,70,0,8,5,2,0,0,0,5,0,28,7,43,17,77,11,2,170,0,70,6917,0
454,5656,707,1735,0,625,853,68,0,-68,-1291,697,900,1479,454,1479,-227,895,437,26,26,6594,3019,1,3,2,110,70,70,0,8,5,2,0,0,0,5,0,110,7,43,17,77,11,2,170,0,70,261,0
455,5664,708,1735,0,621,849,68,0,-68,-1267,720,900,1471,457,1471,-227,895,437,27,27,6594,3019,1,3,2,110,70,70,0,8,5,2,0,0,0,5,0,110,7,43,17,77,11,2,170,0,70,261,0
456,5672,709,1735,0,624,852,68,0,-68,-1222,765,900,1476,456,1476,-227,895,437,28,28,6594,3019,1,3,2,110,70,70,0,8,5,2,0,0,0,5,0,110,7,43,17,77,11,2,170,0,70,261,0
457,5680,710,1735,0,684,912,62,20,-42,-1175,812,900,1597,465,1597,-227,895,437,29,29,8134,678,1,3,2,110,70,70,0,8,5,2,0,0,0,5,1,38,7,43,17,77,11,2,170,0,70,13061,0
458,5688,711,1735,0,680,908,62,20,-42,-1151,836,900,1589,468,1589,-227,833,384,30,30,8134,678,1,3,2,110,70,70,0,8,5,2,0,0,0,5,0,38,7,43,17,77,11,2,170,0,70,13061,0
459,5696,712,1735,0,381,609,48,40,-8,-1103,884,900,991,473,991,-227,812,366,31,31,8183,581,1,3,2,110,70,70,0,8,5,2,0,0,0,5,1,38,7,43,17,77,11,2,170,0,70,13061,0
460,5704,713,1735,0,762,101,48,40,-8,-1078,909,900,864,486,864,661,796,348,32,32,8183,581,1,5,2,110,70,70,2,9,5,2,0,0,0,5,1,38,7,43,17,77,1,2,170,8,70,13056,1
461,5712,714,1735,0,762,101,38,36,-2,-1030,957,900,864,480,864,661,796,348,33,32,6185,581,0,5,2,110,70,70,2,9,5,2,0,0,0,5,0,38,7,43,17,77,0,2,170,0,70,13312,1
462,5720,715,1735,0,1350,484,38,36,-2,-990,997,900,864,431,1834,865,785,326,34,32,6185,836,0,5,2,110,70,70,2,9,5,2,0,0,0,0,0,0,0,0,0,0,0,2,170,0,70,13312,1
463,5728,716,1735,0,1350,484,38,36,-2,-974,1014,900,864,399,1834,865,776,311,35,32,6185,836,0,5,2,110,70,70,2,9,5,2,0,0,0,0,0,0,0,0,0,0,0,2,170,0,70,13312,1
464,5736,717,1735,0,1350,0,24,22,-2,-940,1047,900,864,359,1350,1350,768,295,36,32,4430,428,0,5,2,110,70,70,2,9,5,2,0,0,0,0,0,0,0,0,0,0,0,2,170,0,70,13312,1
465,5744,718,1735,0,1350,306,24,22,-2,-922,1066,900,864,361,1656,1043,743,296,37,32,4430,428,0,5,2,110,70,70,2,9,5,2,0,0,0,0,0,0,0,0,0,0,0,2,170,0,70,13312,1
466,5776,722,2128,2128,2232,-779,0,0,0,-834,0,0,0,194,1452,3012,687,322,0,0,7707,11,0,0,0,0,0,0,0,9,5,2,0,6,0,0,0,0,0,0,0,0,0,2,170,0,70,13056,0
467,5808,726,2128,2128,2200,255,-4,-12,-8,-854,0,0,0,-53,2456,1945,646,489,0,0,4311,11,0,0,0,0,0,0,0,9,5,2,0,6,0,0,0,0,0,0,0,0,0,2,170,0,70,13056,0
468,5840,730,2128,2128,2157,-304,-6,-8,-2,-850,0,0,0,18,1853,2461,656,651,0,0,6156,631,0,0,0,0,0,0,0,9,5,2,0,6,0,0,0,0,0,0,0,0,0,2,170,0,70,13056,0
469,5872,734,1997,1558,1894,-488,-20,-12,8,-845,0,0,0,20,1405,2382,737,742,0,0,4174,720,0,0,0,0,0,0,0,9,5,2,0,5,0,0,0,0,0,0,0,0,0,2,170,0,70,12800,0
470,5904,738,1558,1558,1366,-342,-24,-18,6,-856,0,0,0,-61,1023,1708,822,828,0,0,7636,927,0,0,0,0,0,0,0,9,5,2,0,5,0,0,0,0,0,0,0,0,0,2,170,0,70,12544,0
471,5920,740,1558,1558,723,-186,-24,-20,4,-874,0,0,0,-78,536,909,852,870,0,0,4200,2596,0,0,0,0,0,0,0,9,5,2,0,5,0,3,0,64,4,40,21,81,0,2,170,0,70,12547,0
472,5928,741,1558,1558,900,171,-24,-20,4,-883,0,0,0,-113,1072,729,846,902,0,0,4200,2596,0,0,0,0,0,0,0,9,5,2,0,5,0,3,0,64,4,40,21,81,0,2,170,0,70,12547,0
473,5936,742,1558,0,413,527,-24,0,24,-883,0,900,940,-47,940,-113,846,902,1,1,6385,1201,0,3,2,76,70,70,0,9,5,2,0,0,0,3,0,76,4,40,21,81,0,2,230,5,76,4611,0
474,5944,743,1558,0,811,1038,-24,0,24,-884,0,900,1850,-37,1850,-227,833,928,2,2,6385,1201,0,3,2,76,70,70,0,9,5,2,0,0,0,3,0,76,4,40,21,81,0,2,230,0,76,4611,0
475,5952,744,1558,0,811,1038,-26,0,26,-885,0,900,1850,-19,1850,-227,842,954,3,3,5771,1201,0,3,2,76,70,70,0,9,5,2,0,0,0,3,0,76,4,40,21,81,0,2,230,0,76,3331,0
476,5960,745,1558,0,811,1038,-26,0,26,-882,1,900,1850,11,1850,-227,834,927,4,4,5771,1387,0,3,2,86,70,70,0,9,5,2,0,0,0,3,0,86,4,40,21,81,64,2,230,0,76,3331,0
477,5968,746,1558,0,811,1038,-26,0,26,-876,7,900,1850,49,1850,-227,834,899,5,5,5771,1387,0,3,2,86,70,70,0,9,5,2,0,0,0,3,0,86,4,40,21,81,64,2,230,0,76,3331,0
478,5976,747,1558,0,811,1038,-32,0,32,-851,31,900,1850,159,1850,-227,834,899,6,6,5156,1087,1,3,2,104,70,70,0,9,5,2,0,0,0,3,0,104,4,40,21,81,7,2,230,2,76,1027,0
479,5984,748,1558,0,811,1038,-32,0,32,-836,47,900,1850,210,1850,-227,836,848,7,7,5156,1087,1,3,2,104,70,70,0,9,5,2,0,0,0,3,0,104,4,40,21,81,7,2,230,0,76,1027,0
480,5992,749,1558,0,811,1038,-16,0,16,-805,78,900,1850,271,1850,-227,882,751,8,8,5263,87,1,3,2,104,70,70,0,9,5,2,0,0,0,3,0,96,4,40,21,81,11,2,230,0,76,259,0
481,6000,750,1558,0,811,1038,-16,0,16,-771,112,900,1850,309,1850,-227,868,692,9,9,5263,87,1,3,2,104,70,70,0,9,5,2,0,0,0,3,0,96,4,40,21,81,11,2,230,0,76,259,0
482,6008,751,1558,0,800,1027,-16,0,16,-751,132,900,1827,340,1827,-227,868,692,10,10,5263,87,1,3,2,104,70,70,0,9,5,2,0,0,0,3,0,96,4,40,21,81,11,2,230,0,76,259,0
483,6016,752,1558,0,730,957,0,0,0,-709,174,900,1687,386,1687,-227,885,597,11,11,6965,91,1,3,2,104,70,70,0,9,5,2,0,0,0,3,0,102,4,40,21,81,11,2,230,0,76,1283,0
484,6024,753,1558,0,706,934,0,0,0,-688,195,900,1641,401,1641,-227,895,529,12,12,6965,91,1,3,2,104,70,70,0,9,5,2,0,0,0,3,0,102,4,40,21,81,11,2,230,0,76,1283,0
485,6032,754,1558,0,644,871,16,0,-16,-640,242,900,1515,443,1515,-227,904,527,13,13,5092,87,1,3,2,110,70,70,0,9,5,2,0,0,0,3,0,110,4,40,21,81,11,2,230,0,76,259,0
486,6040,755,1558,0,608,835,16,0,-16,-592,291,900,1443,466,1443,-227,922,515,14,14,5092,87,1,3,2,110,70,70,0,9,5,2,0,0,0,3,0,110,4,40,21,81,11,2,230,0,76,259,0
487,6048,756,1558,0,600,828,16,0,-16,-568,315,900,1428,471,1428,-227,922,515,15,15,5092,87,1,3,2,110,70,70,0,9,5,2,0,0,0,3,0,110,4,40,21,81,11,2,230,0,76,259,0
488,6056,757,1558,0,714,941,32,0,-32,-533,350,900,1656,397,1656,-227,927,508,16,16,5888,2882,1,3,2,110,70,70,0,9,5,2,0,0,0,3,0,94,4,40,21,81,11,2,230,0,76,2307,0
489,6064,758,1558,0,637,865,32,0,-32,-506,377,900,1503,447,1503,-227,926,472,17,17,5888,2882,1,3,2,110,70,70,0,9,5,2,0,0,0,3,0,94,4,40,21,81,11,2,230,0,76,2307,0
490,6072,759,1558,0,659,886,48,0,-48,-464,419,900,1546,433,1546,-227,919,438,18,18,6516,2882,1,3,2,110,70,70,0,9,5,2,0,0,0,3,0,94,4,40,21,81,11,2,230,0,76,4611,0
491,6080,760,1558,0,666,894,48,0,-48,-421,461,900,1561,428,1561,-227,907,425,19,19,6516,2585,1,3,2,110,70,70,0,9,5,2,0,0,0,3,0,76,4,40,21,81,11,2,230,0,76,4611,0
492,6088,761,1558,0,668,896,48,0,-48,-400,483,900,1565,426,1565,-227,907,425,20,20,6516,2585,1,3,2,110,70,70,0,9,5,2,0,0,0,3,0,76,4,40,21,81,11,2,230,0,76,4611,0
493,6096,762,1558,0,662,889,48,0,-48,-357,526,900,1551,431,1551,-227,885,410,21,21,6650,2239,1,3,2,110,70,70,0,9,5,2,0,0,0,3,0,76,4,40,21,81,11,2,230,0,76,4611,0
494,6104,763,1558,0,650,877,48,0,-48,-334,548,900,1528,439,1528,-227,868,414,22,22,6650,2239,1,3,2,110,70,70,0,9,5,2,0,0,0,3,0,76,4,40,21,81,11,2,230,0,76,4611,0
495,6112,764,1558,0,632,860,48,0,-48,-289,594,900,1493,450,1493,-227,845,378,23,23,6650,2239,1,3,2,110,70,70,0,9,5,2,0,0,0,3,0,76,4,40,21,81,11,2,230,0,76,4611,0
