seq,t_ms,pid_tick,base_speed,speed_plan,speed_out,steer_out,err,lookahead,trend,yaw10,ra_yaw10,ra_hard_target10,ra_outer_cmd,yaw_rate_dps,duty_left,duty_right,left_speed,right_speed,ra_timer,ra_hard_cnt,tf_us,inter_us,valid_rows,ra_flag,ra_pre,ra_phase,ra_dir,ra_ip_row,ra_slow_row,ra_turn_row,ra_exit_reason,route_step,route_flag,route_action,post_edge_side,speed_reason,line_lost,inter_type,sym_component,ip_max_row,box_top,box_bottom,box_left,box_right,pre_detail,turn_mark,hard_enter_ip,hard_enter_tick,pre_seen_frames
291,4272,534,2128,0,727,-959,0,0,0,1139,501,900,1686,-396,-231,1686,486,948,23,23,5076,20,0,4,1,3,1,96,50,64,0,6,4,1,0,0,1,4,0,58,12,48,24,84,11,0,80,512,0
292,4280,535,2128,0,716,-947,0,0,0,1119,522,900,1664,-403,-231,1664,456,926,24,24,5076,20,0,4,1,3,1,96,50,64,0,6,4,1,0,0,1,4,0,58,12,48,24,84,11,0,80,512,0
293,4288,536,2128,0,690,-922,0,0,0,1075,565,900,1613,-420,-231,1613,437,900,25,25,4934,21,0,4,1,3,1,96,50,64,0,6,4,1,0,0,1,4,0,58,12,48,24,84,11,0,80,512,0
294,4296,537,2128,0,688,-920,0,0,0,1034,607,900,1608,-421,-231,1608,437,900,26,26,4934,21,0,4,1,3,1,96,50,64,0,6,4,1,0,0,1,4,0,58,12,48,24,84,11,0,80,512,0
295,4304,538,2128,0,697,-928,0,0,0,1013,627,900,1626,-416,-231,1626,413,884,27,27,4934,21,0,4,1,3,1,96,50,64,0,6,4,1,0,0,1,4,0,58,12,48,24,84,11,0,80,512,0
296,4312,539,2128,0,685,-917,0,0,0,970,671,900,1603,-423,-231,1603,409,877,28,28,6426,20,0,4,1,3,1,96,50,64,0,6,4,1,0,0,1,4,0,58,12,48,24,84,9,0,80,512,0
297,4320,540,2128,0,682,-914,0,0,0,949,692,900,1597,-425,-231,1597,403,871,29,29,6426,20,0,4,1,3,1,96,50,64,0,6,4,1,0,0,1,4,0,58,12,48,24,84,9,0,80,512,0
298,4328,541,2128,0,655,-887,0,0,0,903,738,900,1543,-442,-231,1543,386,870,30,30,4926,20,0,4,0,3,1,96,50,64,0,6,4,1,0,0,1,4,0,58,12,48,24,84,0,0,80,512,0
299,4336,542,2128,0,659,-890,0,0,0,859,782,900,1550,-440,-231,1550,386,870,31,31,4926,20,0,4,0,3,1,96,50,64,0,6,4,1,0,0,1,4,0,58,12,48,24,84,0,0,80,512,0
300,4344,543,2128,0,650,-881,0,0,0,836,804,900,1531,-446,-231,1531,378,856,32,32,4926,20,0,4,0,3,1,96,50,64,0,6,4,1,0,0,1,4,0,58,12,48,24,84,0,0,80,512,0
301,4352,544,2128,0,627,-858,0,0,0,790,851,900,1485,-454,-231,1485,367,832,33,33,5064,20,0,4,0,3,1,96,50,64,0,6,4,1,0,0,1,4,0,58,12,48,24,84,0,0,80,512,0
302,4360,545,2128,0,426,-658,0,0,0,767,874,900,1084,-457,-231,1084,357,812,34,34,5064,20,0,4,0,3,1,96,50,64,0,6,4,1,0,0,1,4,0,58,12,48,24,84,0,0,80,512,0
303,4368,546,2128,0,775,-103,0,0,0,723,918,900,879,-445,672,879,357,812,35,35,4922,20,0,0,0,5,1,96,50,64,2,7,4,1,0,0,1,4,0,58,12,48,24,84,0,0,80,512,0
304,4376,547,2128,0,775,-103,0,0,0,683,958,900,879,-421,672,879,345,803,36,35,4922,20,0,0,0,5,1,96,50,64,2,7,4,1,0,0,1,4,0,58,12,48,24,84,0,0,80,512,0
305,4384,548,2128,0,775,-103,0,0,0,664,977,900,879,-402,672,879,335,797,37,35,4922,20,0,0,0,5,1,96,50,64,2,7,4,1,0,0,1,4,0,58,12,48,24,84,0,0,80,512,0
306,4392,549,2128,0,775,-103,0,0,0,632,1008,900,879,-353,672,879,329,790,38,35,3126,20,0,0,0,5,1,96,50,64,2,7,4,1,0,0,1,0,0,0,0,0,0,0,0,0,80,512,0
307,4400,550,2128,0,775,-103,0,0,0,618,1023,900,879,-331,672,879,313,769,39,35,3126,20,0,0,0,5,1,96,50,64,2,7,4,1,0,0,1,0,0,0,0,0,0,0,0,0,80,512,0
308,4408,551,2128,0,775,-103,-60,-44,16,592,1049,900,879,-290,672,879,313,769,40,35,4052,1244,41,0,0,5,1,116,50,64,2,7,4,1,0,0,0,0,1,116,23,59,33,93,0,8,80,512,0
309,4416,552,2128,0,1350,-623,-60,-44,16,570,1070,900,879,-245,726,1973,316,741,41,35,4052,1244,41,0,0,5,1,116,50,64,2,7,4,1,0,0,0,0,1,116,23,59,33,93,0,8,80,512,0
310,4424,553,2128,0,1350,-765,-60,-44,16,561,1080,900,879,-227,584,2115,327,698,42,35,4052,1244,41,0,0,5,1,116,50,64,2,7,4,1,0,0,0,0,0,116,23,59,33,93,0,8,80,512,0
311,4472,559,1422,1406,817,-777,-36,-12,24,485,0,0,0,-88,40,1594,363,597,0,0,3962,11,42,0,0,0,0,0,0,0,0,7,4,1,0,5,0,0,0,0,0,0,0,0,0,0,80,512,0
312,4520,565,1406,1406,845,233,-24,-2,22,400,0,0,0,-171,1079,612,407,578,0,0,8460,869,40,0,0,0,0,0,0,0,0,7,4,1,0,5,0,0,1,0,0,0,0,0,0,0,80,512,0
313,4568,571,2128,2128,2262,-167,-10,-6,4,353,0,0,0,-79,2095,2429,386,502,0,0,3651,2206,41,0,0,0,0,0,0,0,0,7,4,1,0,6,0,0,0,0,0,0,0,0,0,0,80,512,0
314,4616,577,2128,2128,2235,-40,-2,-14,-12,321,0,0,0,-82,2194,2275,467,530,0,0,5575,2201,37,0,0,0,0,0,0,0,0,7,4,1,0,6,0,0,0,78,11,47,30,90,0,0,80,512,0
315,4648,581,1866,0,420,536,14,-26,-40,301,0,900,956,-68,956,-115,559,648,1,1,3627,1366,41,5,0,3,2,90,50,64,0,7,4,1,0,0,0,5,1,90,17,53,33,93,0,5,90,581,0
316,4656,582,1866,0,809,1040,14,-26,-40,293,0,900,1850,-74,1850,-231,598,672,2,2,3627,1366,41,5,0,3,2,90,50,64,0,7,4,1,0,0,0,5,1,90,17,53,33,93,0,0,90,581,0
317,4664,583,1866,0,809,1040,14,-26,-40,291,0,900,1850,-62,1850,-231,640,700,3,3,3627,1366,41,5,0,3,2,90,50,64,0,7,4,1,0,0,0,5,0,90,17,53,33,93,0,0,90,581,0
318,4672,584,1866,0,809,1040,-2,-38,-36,296,0,900,1850,5,1850,-231,640,700,4,4,9816,1366,38,5,0,3,2,90,50,64,0,7,4,1,0,0,0,5,0,90,17,53,33,93,64,0,90,581,0
319,4680,585,1866,0,809,1040,-2,-38,-36,304,3,900,1850,57,1850,-231,674,725,5,5,9816,1052,38,5,1,3,2,90,50,64,0,7,4,1,0,0,0,5,0,40,17,53,33,93,71,0,90,581,0
320,4688,586,1866,0,809,1040,-2,-38,-36,324,23,900,1850,141,1850,-231,697,736,6,6,9816,1052,38,5,1,3,2,90,50,64,0,7,4,1,0,0,0,5,0,40,17,53,33,93,7,2,90,581,0
321,4696,587,1866,0,809,1040,-8,-48,-40,351,50,900,1850,214,1850,-231,722,727,7,7,8239,688,32,5,1,3,2,90,50,64,0,7,4,1,0,0,0,5,0,48,17,53,33,93,7,0,90,581,0
322,4704,588,1866,0,809,1040,-8,-48,-40,365,63,900,1850,234,1850,-231,722,727,8,8,8239,688,32,5,1,3,2,90,50,64,0,7,4,1,0,0,0,5,0,48,17,53,33,93,7,0,90,581,0
323,4712,589,1866,0,809,1040,-16,-50,-34,396,95,900,1850,282,1850,-231,740,705,9,9,8245,688,35,5,1,3,2,90,50,64,0,7,4,1,0,0,0,5,0,48,17,53,33,93,7,0,90,581,0
324,4720,590,1866,0,809,1040,-16,-50,-34,415,114,900,1850,313,1850,-231,760,662,10,10,8245,2225,35,5,1,3,2,90,50,64,0,7,4,1,0,0,0,5,0,56,17,53,33,93,7,0,90,581,0
325,4728,591,1866,0,797,1028,-16,-50,-34,452,151,900,1825,351,1825,-231,779,611,11,11,8245,2225,35,5,1,3,2,90,50,64,0,7,4,1,0,0,0,5,0,56,17,53,33,93,7,0,90,581,0
326,4736,592,1866,0,765,997,-32,-56,-24,491,189,900,1763,371,1763,-231,790,563,12,12,8520,2700,34,5,1,3,2,90,50,64,0,7,4,1,0,0,0,5,0,78,17,53,33,93,7,0,90,581,0
327,4744,593,1866,0,747,979,-32,-56,-24,511,210,900,1727,383,1727,-231,790,563,13,13,8520,2700,34,5,1,3,2,90,50,64,0,7,4,1,0,0,0,5,0,78,17,53,33,93,7,0,90,581,0
328,4752,594,1866,0,708,940,-46,-36,10,554,252,900,1648,408,1648,-231,802,505,14,14,6106,247,8,5,1,3,2,100,50,64,0,7,4,1,0,0,0,5,0,100,17,53,33,93,7,0,90,581,0
329,4760,595,1866,0,691,923,-46,-36,10,576,274,900,1614,419,1614,-231,809,470,15,15,6106,247,8,5,1,3,2,100,50,64,0,7,4,1,0,0,0,5,0,100,17,53,33,93,7,0,90,581,0
330,4768,596,1866,0,674,906,0,0,0,620,318,900,1581,430,1581,-231,815,443,16,16,4937,20,0,5,1,3,2,100,50,64,0,7,4,1,0,0,1,5,0,100,17,53,33,93,7,0,90,581,0
331,4776,597,1866,0,677,908,0,0,0,662,361,900,1585,429,1585,-231,808,419,17,17,4937,20,0,5,1,3,2,100,50,64,0,7,4,1,0,0,1,5,0,100,17,53,33,93,7,0,90,581,0
332,4784,598,1866,0,664,896,0,0,0,685,383,900,1560,437,1560,-231,808,419,18,18,4937,20,0,5,1,3,2,100,50,64,0,7,4,1,0,0,1,5,0,100,17,53,33,93,7,0,90,581,0
333,4792,599,1866,0,661,892,0,0,0,729,427,900,1553,439,1553,-231,799,395,19,19,6425,20,0,5,1,3,2,100,50,64,0,7,4,1,0,0,1,5,0,100,17,53,33,93,7,0,90,581,0
334,4800,600,1866,0,653,885,0,0,0,751,450,900,1538,444,1538,-231,788,374,20,20,6425,20,0,5,1,3,2,100,50,64,0,7,4,1,0,0,1,5,0,100,17,53,33,93,7,0,90,581,0
335,4808,601,1866,0,649,881,0,0,0,796,494,900,1530,446,1530,-231,775,356,21,21,4937,20,0,5,1,3,2,100,50,64,0,7,4,1,0,0,1,5,0,100,17,53,33,93,7,0,90,581,0
336,4816,602,1866,0,648,879,0,0,0,840,539,900,1527,447,1527,-231,775,356,22,22,4937,20,0,5,1,3,2,100,50,64,0,7,4,1,0,0,1,5,0,100,17,53,33,93,7,0,90,581,0
337,4824,603,1866,0,634,865,0,0,0,864,563,900,1500,456,1500,-231,761,337,23,23,4937,20,0,5,1,3,2,100,50,64,0,7,4,1,0,0,1,5,0,100,17,53,33,93,7,0,90,581,0
338,4832,604,1866,0,626,857,0,0,0,910,609,900,1484,461,1484,-231,759,324,24,24,5075,20,0,5,1,3,2,100,50,64,0,7,4,1,0,0,1,5,0,100,17,53,33,93,5,0,90,581,0
339,4840,605,1866,0,633,865,0,0,0,933,631,900,1499,456,1499,-231,751,313,25,25,5075,20,0,5,1,3,2,100,50,64,0,7,4,1,0,0,1,5,0,100,17,53,33,93,5,0,90,581,0
340,4848,606,1866,0,619,850,0,0,0,980,678,900,1469,466,1469,-231,751,313,26,26,4931,21,0,5,0,3,2,100,50,64,0,7,4,1,0,0,1,5,0,100,17,53,33,93,0,0,90,581,0
341,4856,607,1866,0,623,855,0,0,0,1026,724,900,1478,463,1478,-231,751,313,27,27,4931,21,0,5,0,3,2,100,50,64,0,7,4,1,0,0,1,5,0,100,17,53,33,93,0,0,90,581,0
342,4864,608,1866,0,614,845,0,0,0,1050,748,900,1460,469,1460,-231,751,313,28,28,4931,21,0,5,0,3,2,100,50,64,0,7,4,1,0,0,1,5,0,100,17,53,33,93,0,0,90,581,0
343,4872,609,1866,0,618,849,0,0,0,1097,795,900,1468,466,1468,-231,703,265,29,29,5064,20,0,5,0,3,2,100,50,64,0,7,4,1,0,0,1,5,0,100,17,53,33,93,0,0,90,581,0
344,4880,610,1866,0,614,846,0,0,0,1120,819,900,1461,469,1461,-231,691,255,30,30,5064,20,0,5,0,3,2,100,50,64,0,7,4,1,0,0,1,5,0,100,17,53,33,93,0,0,90,581,0
345,4888,611,1866,0,486,717,0,0,0,1166,865,900,1203,466,1203,-231,683,242,31,31,5064,20,0,5,0,3,2,100,50,64,0,7,4,1,0,0,1,5,1,100,17,53,33,93,0,0,90,581,0
346,4896,612,1866,0,775,103,76,0,-76,1213,911,900,879,463,879,672,683,242,32,32,6619,3113,17,0,1,5,2,100,50,64,2,8,5,2,0,0,0,5,1,100,17,53,33,93,1,8,90,581,1
347,4904,613,1866,0,775,103,76,0,-76,1235,934,900,879,458,879,672,676,229,33,32,6619,3113,17,0,0,5,2,100,50,64,2,8,5,2,0,0,0,5,0,100,17,53,33,93,0,8,90,581,1
348,4912,614,1866,0,1350,623,68,20,-48,1275,973,900,879,419,1973,726,670,216,34,32,7014,1988,36,0,0,5,2,100,50,64,2,8,5,2,0,0,0,0,1,0,0,0,0,0,0,0,90,581,1
349,4920,615,1866,0,1350,867,68,20,-48,1293,991,900,879,396,2217,482,656,204,35,32,7014,1988,36,0,0,5,2,100,50,64,2,8,5,2,0,0,0,0,1,0,0,0,0,0,0,0,90,581,1
350,4928,616,1866,0,1350,377,58,40,-18,1327,1026,900,879,368,1727,972,656,204,36,32,3742,919,44,0,0,5,2,100,50,64,2,8,5,2,0,0,0,0,0,0,0,0,0,0,0,0,90,581,1
351,4936,617,1866,0,1350,740,58,40,-18,1368,1066,900,879,392,2090,609,644,196,37,32,3742,919,44,0,0,5,2,100,50,64,2,8,5,2,0,0,0,0,0,0,0,0,0,0,0,0,90,581,1
352,4944,618,1866,0,1350,740,58,40,-18,1387,1086,900,879,392,2090,609,621,202,38,32,3742,919,44,0,0,5,2,100,50,64,2,8,5,2,0,0,0,0,0,0,0,0,0,0,0,0,90,581,1
353,4952,619,1866,0,1350,220,46,52,6,1427,1126,900,879,396,1570,1129,599,208,39,32,3880,1018,49,0,0,5,2,100,50,64,2,8,5,2,0,0,0,0,0,0,0,0,0,0,0,0,90,581,1
354,5000,625,1558,1558,1422,-297,22,20,-2,1537,0,0,0,126,1124,1720,603,251,0,0,3664,11,51,0,0,0,0,0,0,0,0,8,5,2,0,5,0,0,0,0,0,0,0,0,0,0,90,581,0
355,5048,631,1558,1558,1417,-586,20,20,0,1554,0,0,0,131,831,2003,457,415,0,0,3580,4772,50,0,0,0,0,0,0,0,0,8,5,2,0,5,0,0,0,0,0,0,0,0,0,0,90,581,0
356,5096,637,2128,2128,2240,53,16,14,-2,1584,0,0,0,58,2293,2187,520,457,0,0,5479,4791,50,0,0,0,0,0,0,0,0,8,5,2,0,4,0,0,1,0,0,0,0,0,0,0,90,581,0
357,5144,643,2128,2128,2178,-114,10,10,0,1620,0,0,0,64,2064,2293,661,561,0,0,3601,4741,48,0,0,0,0,0,0,0,0,8,5,2,0,6,0,0,0,0,0,0,0,0,0,0,90,581,0
358,5192,649,2128,2128,2136,0,4,4,0,1638,0,0,0,25,2136,2136,719,671,0,0,3740,975,47,0,0,0,0,0,0,0,0,8,5,2,0,6,0,0,0,0,0,0,0,0,0,0,90,581,0
359,5240,655,2128,2128,2059,-72,2,0,-2,1653,0,0,0,10,1987,2132,868,830,0,0,3717,916,44,0,0,0,0,0,0,0,0,8,5,2,0,6,0,0,0,0,0,0,0,0,0,0,90,581,0
360,5288,661,2128,2128,2015,-219,0,-2,-2,1657,0,0,0,22,1796,2235,937,938,0,0,3516,806,39,0,0,0,0,0,0,0,0,8,5,2,0,6,0,0,0,0,0,0,0,0,0,0,90,581,0
361,5336,667,2128,2128,1994,-146,-2,-2,0,1659,0,0,0,12,1847,2141,974,985,0,0,5353,728,35,0,0,0,0,0,0,0,0,8,5,2,0,6,0,0,0,0,0,0,0,0,0,0,90,581,0
362,5384,673,1735,912,1472,6,-6,-4,2,1659,0,0,0,-18,1479,1465,995,1009,0,0,3338,1182,26,0,0,0,0,0,0,0,0,8,5,2,0,7,0,0,0,60,2,38,20,80,0,0,90,581,0
363,5392,674,1735,0,420,536,-6,0,6,1659,0,900,956,-8,956,-115,1000,1016,1,1,6697,1064,21,5,0,3,2,70,50,64,0,8,5,2,0,0,0,5,0,70,7,43,20,80,0,5,70,674,0
364,5400,675,1735,0,809,1040,-6,0,6,1660,0,900,1850,-1,1850,-231,1004,1020,2,2,6697,1064,21,5,0,3,2,70,50,64,0,8,5,2,0,0,0,5,0,70,7,43,20,80,0,0,70,674,0
365,5408,676,1735,0,809,1040,-8,0,8,1663,4,900,1850,24,1850,-231,1019,1023,3,3,6232,1064,15,5,0,3,2,70,50,64,0,8,5,2,0,0,0,5,1,70,7,43,20,80,0,0,70,674,0
366,5416,677,1735,0,809,1040,-8,0,8,1674,15,900,1850,76,1850,-231,1019,1023,4,4,6232,494,15,5,0,3,2,82,50,64,0,8,5,2,0,0,0,5,1,82,7,43,20,80,64,0,70,674,0
