seq,t_ms,pid_tick,base_speed,speed_plan,speed_out,steer_out,err,lookahead,trend,yaw10,ra_yaw10,ra_hard_target10,ra_outer_cmd,yaw_rate_dps,duty_left,duty_right,left_speed,right_speed,ra_timer,ra_hard_cnt,tf_us,inter_us,battery_x10,valid_rows,ra_flag,ra_pre,ra_phase,ra_dir,ra_ip_row,ra_slow_row,ra_turn_row,ra_exit_reason,route_step,route_flag,route_action,post_edge_side,speed_reason,line_lost,inter_type,sym_component,ip_max_row,box_top,box_bottom,box_left,box_right,pre_detail,turn_mark,hard_enter_ip,hard_enter_tick,pre_seen_frames
0,48,6,2552,2552,2926,-345,0,0,0,16,0,0,0,46,2580,3272,8,5,0,0,3390,1037,120,52,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1,96,12,2552,2552,2805,-148,-4,-4,0,32,0,0,0,15,2657,2953,270,226,0,0,6667,1163,120,51,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2,144,18,2552,2552,2669,161,-6,-6,0,12,0,0,0,-47,2831,2508,512,527,0,0,5548,997,120,50,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
3,192,24,2552,2552,2539,-199,-6,-8,-2,18,0,0,0,-7,2339,2738,777,784,0,0,3760,995,120,50,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
4,240,30,2552,2552,2422,-35,-8,-8,0,-4,0,0,0,-48,2386,2457,999,1031,0,0,3595,925,120,46,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
5,288,36,2552,2552,2360,-113,-12,-8,4,-11,0,0,0,-48,2246,2473,1138,1140,0,0,3532,856,120,43,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
6,336,42,2552,2552,2311,-529,-10,-6,4,-26,0,0,0,2,1782,2841,1201,1270,0,0,6742,926,120,39,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
7,344,43,2217,1440,1373,-452,-10,-12,-2,-25,0,0,0,7,920,1825,1217,1268,0,0,3640,742,120,37,0,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,7,0,0,0,1
8,352,44,1882,1440,1200,-418,-10,-12,-2,-26,0,0,0,2,781,1619,1239,1273,0,0,3640,742,120,37,0,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,7,0,0,0,2
9,360,45,1547,1440,607,-344,-12,-18,-6,-30,0,0,0,-25,263,951,1270,1304,0,0,5598,675,119,33,0,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,7,0,0,0,3
10,368,46,1440,1440,629,-264,-12,-18,-6,-35,0,0,0,-40,365,894,1270,1304,0,0,5598,675,119,33,0,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,7,0,0,0,4
11,376,47,1440,1440,587,-178,-12,-18,-6,-39,0,0,0,-52,409,766,1295,1318,0,0,5598,675,119,33,0,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,7,0,0,0,5
12,384,48,1018,1450,266,-253,-10,-12,-2,-47,0,0,0,-65,13,520,1290,1324,1,0,7430,2354,119,28,1,0,2,1,54,38,38,0,0,0,0,0,1,0,0,0,54,0,36,29,89,0,0,0,0,5
13,392,49,1450,1450,1037,-985,-10,-12,-2,-51,4,0,0,-72,51,2022,1265,1318,2,0,7430,2354,119,28,1,0,2,1,54,38,38,0,0,0,0,0,1,0,0,0,54,0,36,29,89,0,0,0,0,5
14,400,50,1450,1450,1126,-804,-10,-12,-2,-61,0,850,1930,-88,322,1930,1230,1315,3,1,6723,2354,119,28,1,0,3,1,54,38,38,0,0,0,0,0,1,0,0,0,54,0,36,29,89,0,5,54,50,5
15,408,51,1450,1450,1126,-804,-8,-24,-16,-78,16,850,1930,-138,322,1930,1230,1315,4,2,6723,2804,119,22,1,0,3,1,68,38,38,0,0,0,0,0,1,0,1,0,68,6,42,28,88,0,0,54,50,5
16,416,52,1450,1450,1126,-804,-8,-24,-16,-89,27,850,1930,-164,322,1930,1187,1288,5,3,6723,2804,119,22,1,0,3,1,68,38,38,0,0,0,0,0,1,0,1,0,68,6,42,28,88,0,2,54,50,5
17,424,53,1450,1450,1126,-804,-10,-4,6,-110,48,850,1930,-191,322,1930,1141,1242,6,4,6845,401,119,18,1,0,3,1,68,38,38,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,54,50,5
18,432,54,1450,1450,1126,-804,-10,-4,6,-123,61,850,1930,-215,322,1930,1081,1214,7,5,6845,401,119,18,1,0,3,1,68,38,38,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,54,50,5
19,440,55,1450,1450,1126,-804,-10,-4,6,-147,85,850,1930,-228,322,1930,1081,1214,8,6,6845,401,119,18,1,0,3,1,68,38,38,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,54,50,5
20,448,56,1450,1450,1126,-804,-14,0,14,-173,112,850,1930,-247,322,1930,1039,1208,9,7,7789,316,119,14,1,0,3,1,68,38,38,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,54,50,5
21,456,57,1450,1450,1126,-804,-14,0,14,-186,124,850,1930,-250,322,1930,997,1217,10,8,7789,316,119,14,1,0,3,1,68,38,38,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,54,50,5
22,464,58,1450,1450,1126,-804,-30,0,30,-214,153,850,1930,-271,322,1930,960,1210,11,9,5598,3614,119,5,4,1,3,1,102,38,38,0,0,0,0,0,1,0,4,0,102,23,59,33,93,2,0,54,50,5
23,472,59,1450,1450,1126,-804,-30,0,30,-229,168,850,1930,-280,322,1930,922,1183,12,10,5598,3614,119,5,4,1,3,1,102,38,38,0,0,0,0,0,1,0,4,0,102,23,59,33,93,2,0,54,50,5
24,480,60,1450,1450,1126,-804,-30,0,30,-260,199,850,1930,-298,322,1930,922,1183,13,11,5544,3614,119,5,4,1,3,1,102,38,38,0,0,0,0,0,1,0,4,1,102,23,59,33,93,7,0,54,50,5
25,488,61,1450,1450,1126,-804,-46,0,46,-290,228,850,1930,-293,322,1930,893,1161,14,12,5544,3908,119,6,4,1,3,1,106,38,38,0,0,0,0,0,1,0,4,1,106,23,59,33,93,7,0,54,50,5
26,496,62,1450,1450,1126,-804,-46,0,46,-305,244,850,1930,-298,322,1930,862,1150,15,13,5544,3908,119,6,4,1,3,1,106,38,38,0,0,0,0,0,1,0,4,0,106,23,59,33,93,7,0,54,50,5
27,504,63,1450,1450,1126,-804,-62,0,62,-337,276,850,1930,-310,322,1930,837,1153,16,14,5419,3649,119,5,4,1,3,1,106,38,38,0,0,0,0,0,1,0,4,0,106,23,59,33,93,7,0,54,50,5
28,512,64,1450,1450,1126,-804,-62,0,62,-352,291,850,1930,-307,322,1930,813,1151,17,15,5419,3649,119,5,4,1,3,1,106,38,38,0,0,0,0,0,1,0,4,0,106,23,59,33,93,7,0,54,50,5
29,520,65,1450,1450,1126,-804,0,0,0,-383,321,850,1930,-304,322,1930,813,1151,18,16,4892,12,119,0,4,1,3,1,106,38,38,0,0,0,0,0,1,1,4,0,106,23,59,33,93,7,0,54,50,5
30,528,66,1450,1450,1126,-804,0,0,0,-417,355,850,1930,-325,322,1930,789,1128,19,17,4892,12,119,0,4,1,3,1,106,38,38,0,0,0,0,0,1,1,4,0,106,23,59,33,93,7,0,54,50,5
31,536,67,1450,1450,1126,-804,0,0,0,-434,372,850,1930,-331,322,1930,774,1107,20,18,4892,12,119,0,4,1,3,1,106,38,38,0,0,0,0,0,1,1,4,0,106,23,59,33,93,7,0,54,50,5
32,544,68,1450,1450,1126,-804,0,0,0,-468,407,850,1930,-337,322,1930,749,1091,21,19,5036,12,119,0,4,1,3,1,106,38,38,0,0,0,0,0,1,1,4,0,106,23,59,33,93,7,0,54,50,5
33,552,69,1450,1450,1126,-804,0,0,0,-485,424,850,1930,-337,322,1930,749,1091,22,20,5036,12,119,0,4,1,3,1,106,38,38,0,0,0,0,0,1,1,4,0,106,23,59,33,93,7,0,54,50,5
34,560,70,1450,1450,1126,-804,0,0,0,-519,457,850,1930,-336,322,1930,738,1091,23,21,6246,12,119,0,4,1,3,1,106,38,38,0,0,0,0,0,1,1,4,0,106,23,59,33,93,7,0,54,50,5
35,568,71,1450,1450,1126,-804,0,0,0,-553,491,850,1930,-340,322,1930,732,1101,24,22,6246,12,119,0,4,1,3,1,106,38,38,0,0,0,0,0,1,1,4,0,106,23,59,33,93,7,0,54,50,5
36,576,72,1450,1450,1126,-804,0,0,0,-570,508,850,1930,-340,322,1930,727,1090,25,23,6246,12,119,0,4,1,3,1,106,38,38,0,0,0,0,0,1,1,4,0,106,23,59,33,93,7,0,54,50,5
37,584,73,1450,1450,1126,-804,0,0,0,-603,541,850,1930,-336,322,1930,711,1064,26,24,5036,12,119,0,4,1,3,1,106,38,38,0,0,0,0,0,1,1,4,0,106,23,59,33,93,5,0,54,50,5
38,592,74,1450,1450,1126,-803,0,0,0,-620,559,850,1929,-341,322,1929,711,1064,27,25,5036,12,119,0,4,1,3,1,106,38,38,0,0,0,0,0,1,1,4,0,106,23,59,33,93,5,0,54,50,5
39,600,75,1450,1450,1126,-804,0,0,0,-653,592,850,1930,-334,322,1930,694,1044,28,26,4903,12,119,0,4,0,3,1,106,38,38,0,0,0,0,0,1,1,4,0,106,23,59,33,93,0,0,54,50,5
40,608,76,1450,1450,1121,-799,0,0,0,-689,627,850,1921,-344,322,1921,681,1031,29,27,4903,12,119,0,4,0,3,1,106,38,38,0,0,0,0,0,1,1,4,0,106,23,59,33,93,0,0,54,50,5
41,616,77,1450,1450,1119,-796,0,0,0,-706,645,850,1916,-345,322,1916,660,1030,30,28,4903,12,119,0,4,0,3,1,106,38,38,0,0,0,0,0,1,1,4,0,106,23,59,33,93,0,0,54,50,5
42,624,78,1450,1450,1119,-796,0,0,0,-741,679,850,1916,-345,322,1916,656,1030,31,29,5045,12,119,0,4,0,3,1,106,38,38,0,0,0,0,0,1,1,4,0,106,23,59,33,93,0,0,54,50,5
43,632,79,1450,1450,1114,-792,0,0,0,-758,697,850,1906,-349,322,1906,656,1030,32,30,5045,12,119,0,4,0,3,1,106,38,38,0,0,0,0,0,1,1,4,0,106,23,59,33,93,0,0,54,50,5
44,640,80,1450,1450,1111,-788,0,0,0,-794,732,850,1899,-351,322,1899,653,1016,33,31,4901,12,119,0,4,0,3,1,106,38,38,0,0,0,0,0,1,1,4,0,106,23,59,33,93,0,0,54,50,5
45,648,81,1450,1450,1109,-787,0,0,0,-829,767,850,1897,-352,322,1897,647,995,34,32,4901,12,119,0,4,0,3,1,106,38,38,0,0,0,0,0,1,1,4,0,106,23,59,33,93,0,0,54,50,5
46,656,82,1450,1450,1110,-787,0,0,0,-846,785,850,1898,-351,322,1898,640,981,35,33,4901,12,119,0,4,0,3,1,106,38,38,0,0,0,0,0,1,1,4,0,106,23,59,33,93,0,0,54,50,5
47,664,83,1450,1450,963,-640,-72,-64,8,-880,819,850,1604,-344,322,1604,640,981,36,34,8064,950,119,48,4,1,3,1,106,38,38,0,0,0,0,0,1,0,4,1,106,23,59,33,93,2,0,54,50,5
48,672,84,1450,1450,742,-419,-72,-64,8,-898,836,850,1161,-346,322,1161,631,976,37,35,8064,950,119,48,4,1,3,1,106,38,38,0,0,0,0,0,1,0,4,1,106,23,59,33,93,2,0,54,50,5
49,680,85,1450,1450,1400,994,-72,-64,8,-931,870,850,1161,-339,2394,405,612,977,38,36,8064,950,119,48,0,0,4,1,106,38,38,2,0,0,0,0,1,0,4,1,106,23,59,33,93,0,0,54,50,0
