seq,t_ms,pid_tick,base_speed,speed_plan,speed_out,steer_out,err,lookahead,trend,yaw10,ra_yaw10,ra_hard_target10,ra_outer_cmd,yaw_rate_dps,duty_left,duty_right,left_speed,right_speed,ra_timer,ra_hard_cnt,tf_us,inter_us,valid_rows,ra_flag,ra_pre,ra_phase,ra_dir,ra_ip_row,ra_slow_row,ra_turn_row,ra_exit_reason,route_step,route_flag,route_action,post_edge_side,speed_reason,line_lost,inter_type,sym_component,ip_max_row,box_top,box_bottom,box_left,box_right,pre_detail
77,1072,134,1500,1500,756,-100,-78,-54,24,-1030,873,800,857,-343,655,857,492,896,35,30,5070,2547,1,0,0,5,1,110,70,82,2,0,0,0,0,1,0,4,1,110,15,51,33,93,0
78,1080,135,1500,1500,756,-100,-62,-54,8,-1057,899,800,857,-295,655,857,481,892,36,30,4418,1532,52,0,0,5,1,110,70,82,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0
79,1088,136,1500,1500,1350,-620,-62,-54,8,-1068,911,800,857,-274,729,1970,472,883,37,30,4418,1532,52,0,0,5,1,110,70,82,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0
80,1096,137,1500,1500,1350,-398,-54,-46,8,-1086,929,800,857,-218,951,1748,472,883,38,30,7550,1532,52,0,0,5,1,110,70,82,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
81,1104,138,1500,1500,1350,-689,-54,-46,8,-1097,940,800,857,-219,660,2039,472,883,39,30,7550,1976,52,0,0,5,1,110,70,82,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0
82,1112,139,1500,1500,1350,-689,-54,-46,8,-1120,962,800,857,-222,660,2039,472,883,40,30,7550,1976,52,0,0,5,1,110,70,82,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0
83,1120,140,1782,1406,830,367,-48,-40,8,-1143,0,0,0,-225,1197,462,480,753,0,0,4415,1968,52,4,0,0,0,0,0,0,0,1,1,1,0,5,0,4,0,66,5,41,33,93,0
84,1128,141,1651,1406,964,916,-48,-40,8,-1159,0,0,0,-258,1880,48,482,729,0,0,4415,1968,52,4,0,0,0,0,0,0,0,1,1,1,0,5,0,4,0,66,5,41,33,93,0
85,1136,142,1520,1406,865,696,-48,-40,8,-1180,0,0,0,-228,1561,168,479,711,0,0,4415,1968,52,4,0,0,0,0,0,0,0,1,1,1,0,5,0,4,0,66,5,41,33,93,0
86,1144,143,800,1500,405,37,-40,-26,14,-1185,0,0,0,-183,442,368,479,711,1,0,8127,1482,50,4,0,0,1,68,70,94,0,1,1,1,0,1,0,4,0,68,5,41,33,93,0
87,1152,144,1500,1500,1581,-1316,-40,-26,14,-1186,0,0,0,-76,264,2898,463,701,2,0,8127,1482,50,4,0,0,1,68,70,94,0,1,1,1,0,1,0,4,0,68,5,41,33,93,0
88,1160,145,1352,1352,1060,-1007,-34,-20,14,-1185,0,0,0,-29,53,2068,462,688,3,0,8155,1526,49,4,1,1,1,74,70,94,0,1,1,1,0,1,0,4,0,74,5,41,33,93,7
89,1168,146,1500,1500,1359,-1128,-34,-20,14,-1190,4,0,0,-54,231,2488,482,664,4,0,8155,1526,49,4,1,2,1,74,70,94,0,1,1,1,0,1,0,4,0,74,5,41,33,93,7
90,1176,147,1500,1500,1291,-117,-34,-20,14,-1210,25,0,0,-140,1174,1408,510,624,5,0,8155,1526,49,4,1,2,1,74,70,94,0,1,1,1,0,1,0,4,0,74,5,41,33,93,7
91,1184,148,1500,1500,683,-522,-34,-20,14,-1221,36,800,1206,-168,161,1206,510,624,6,1,8141,1684,49,4,1,3,1,80,70,94,0,1,1,1,0,1,0,4,0,80,5,41,33,93,7
92,1192,149,1500,1500,1312,-989,-34,-20,14,-1246,60,800,2301,-209,322,2301,509,596,7,2,8141,1684,49,4,1,3,1,80,70,94,0,1,1,1,0,1,0,4,0,80,5,41,33,93,7
93,1200,150,1500,1500,1267,-945,-26,-12,14,-1270,85,800,2213,-230,322,2213,490,636,8,3,8061,1574,49,4,1,3,1,82,70,94,0,1,1,1,0,1,0,4,0,82,5,41,33,93,7
94,1208,151,1500,1500,1235,-912,-26,-12,14,-1285,99,800,2148,-252,322,2148,452,636,9,4,8061,1574,49,4,1,3,1,82,70,94,0,1,1,1,0,1,0,4,0,82,5,41,33,93,7
95,1216,152,1500,1500,1145,-822,-34,0,34,-1317,131,800,1968,-289,322,1968,452,636,10,5,7518,101,14,4,1,3,1,84,70,94,0,1,1,1,0,1,0,4,0,84,5,41,33,93,7
96,1224,153,1500,1500,1129,-806,-34,0,34,-1333,147,800,1936,-299,322,1936,432,634,11,6,7518,101,14,4,1,3,1,84,70,94,0,1,1,1,0,1,0,4,0,84,5,41,33,93,7
