seq,t_ms,pid_tick,base_speed,speed_plan,speed_out,steer_out,err,lookahead,trend,yaw10,ra_yaw10,ra_hard_target10,ra_outer_cmd,yaw_rate_dps,duty_left,duty_right,left_speed,right_speed,ra_timer,ra_hard_cnt,tf_us,inter_us,valid_rows,ra_flag,ra_pre,ra_phase,ra_dir,ra_ip_row,ra_slow_row,ra_turn_row,ra_exit_reason,route_step,route_flag,route_action,post_edge_side,speed_reason,line_lost,inter_type,sym_component,ip_max_row,box_top,box_bottom,box_left,box_right,pre_detail
856,6856,857,2128,2128,2197,250,-14,-18,-4,259,0,0,0,-26,2448,1947,752,395,0,0,9951,11,53,0,0,0,0,0,0,0,0,10,3,2,0,6,0,0,0,0,0,0,0,0,0
857,6864,858,2128,2128,2196,384,-14,-18,-4,252,0,0,0,-64,2581,1812,725,426,0,0,9951,11,53,0,0,0,0,0,0,0,0,10,3,2,0,6,0,0,0,0,0,0,0,0,0
858,6872,859,2128,2128,2191,393,-14,-18,-4,243,0,0,0,-75,2585,1797,670,501,0,0,9951,11,53,0,0,0,0,0,0,0,0,10,3,2,0,6,0,0,0,0,0,0,0,0,0
859,6880,860,2128,2128,2187,-107,-14,-18,-4,244,0,0,0,-24,2080,2294,627,561,0,0,8603,2897,53,0,0,0,0,0,0,0,0,10,3,2,0,6,0,0,0,0,0,0,0,0,0
860,6888,861,2128,2128,2187,-380,-14,-18,-4,247,0,0,0,0,1807,2567,627,561,0,0,8603,2897,53,0,0,0,0,0,0,0,0,10,3,2,0,6,0,0,0,0,0,0,0,0,0
861,6896,862,2128,2128,2177,-517,-8,-18,-10,249,0,0,0,12,1659,2695,607,620,0,0,10219,2897,53,0,0,0,0,0,0,0,0,10,3,2,0,6,0,0,0,0,0,0,0,0,0
862,6904,863,2128,2128,2163,-532,-8,-18,-10,250,0,0,0,12,1630,2695,631,653,0,0,10219,2698,53,0,0,0,0,0,0,0,0,10,3,2,0,6,0,0,0,0,0,0,0,0,0
863,6912,864,2128,2128,2147,-499,-8,-18,-10,250,0,0,0,7,1648,2647,667,679,0,0,10219,2698,53,0,0,0,0,0,0,0,0,10,3,2,0,6,0,0,0,0,0,0,0,0,0
864,6920,865,1866,1653,1659,-566,-12,-20,-8,252,0,0,0,15,1093,2225,700,705,0,0,8791,2607,53,0,0,0,0,0,0,0,0,10,3,2,0,5,0,0,0,0,0,0,0,0,0
865,6928,866,1653,1653,1473,-671,-12,-20,-8,254,0,0,0,26,801,2144,700,705,0,0,8791,2607,53,0,0,0,0,0,0,0,0,10,3,2,0,5,0,0,0,0,0,0,0,0,0
866,6936,867,1444,1444,1237,-647,-18,-24,-6,254,0,0,0,5,590,1885,732,749,0,0,10138,2607,53,0,0,0,0,0,0,0,0,10,3,2,0,5,0,0,1,0,0,0,0,0,0
867,6944,868,1444,1444,1380,-519,-18,-24,-6,251,0,0,0,-18,861,1899,766,775,0,0,10138,2889,53,0,0,0,0,0,0,0,0,10,3,2,0,5,0,0,1,0,0,0,0,0,0
868,6952,869,1444,1444,1367,-151,-18,-24,-6,241,0,0,0,-67,1216,1519,799,794,0,0,10138,2889,53,0,0,0,0,0,0,0,0,10,3,2,0,5,0,0,0,0,0,0,0,0,0
869,6960,870,1444,1444,1347,162,-24,-26,-2,226,0,0,0,-116,1510,1184,799,794,0,0,8811,204,53,0,0,0,0,0,0,0,0,10,3,2,0,5,0,0,0,0,0,0,0,0,0
870,6968,871,1444,1444,1326,134,-24,-26,-2,218,0,0,0,-126,1460,1192,802,802,0,0,8811,204,53,0,0,0,0,0,0,0,0,10,3,2,0,5,0,0,0,0,0,0,0,0,0
871,6976,872,1406,1406,579,-126,-26,-26,0,209,0,0,0,-105,453,705,788,819,0,0,10177,221,51,0,0,0,0,0,0,0,0,10,3,2,0,5,0,0,0,0,0,0,0,0,0
872,6984,873,1406,1406,871,-284,-26,-26,0,206,0,0,0,-90,586,1155,767,832,0,0,10177,221,51,0,0,0,0,0,0,0,0,10,3,2,0,5,0,0,0,0,0,0,0,0,0
873,6992,874,1406,1406,857,-543,-26,-26,0,202,0,0,0,-64,313,1400,767,832,0,0,10177,221,51,0,0,0,0,0,0,0,0,10,3,2,0,5,0,0,0,0,0,0,0,0,0
874,7000,875,1406,1406,843,-609,-26,-24,2,197,0,0,0,-53,234,1453,767,832,0,0,8832,205,52,0,0,0,0,0,0,0,0,10,3,2,0,5,0,0,0,0,0,0,0,0,0
875,7008,876,1406,1406,831,-480,-26,-24,2,192,0,0,0,-67,351,1311,767,832,0,0,8832,205,52,0,0,0,0,0,0,0,0,10,3,2,0,5,0,0,0,0,0,0,0,0,0
876,7016,877,1406,1406,829,-204,-26,-24,2,180,0,0,0,-98,624,1034,739,823,0,0,10204,295,50,0,0,0,0,0,0,0,0,10,3,2,0,5,0,0,0,0,0,0,0,0,0
