seq,t_ms,pid_tick,base_speed,speed_plan,speed_out,steer_out,err,lookahead,trend,yaw10,ra_yaw10,ra_hard_target10,ra_outer_cmd,yaw_rate_dps,duty_left,duty_right,left_speed,right_speed,ra_timer,ra_hard_cnt,tf_us,inter_us,valid_rows,ra_flag,ra_pre,ra_phase,ra_dir,ra_ip_row,ra_slow_row,ra_turn_row,ra_exit_reason,route_step,route_flag,route_action,post_edge_side,speed_reason,line_lost,inter_type,sym_component,ip_max_row,box_top,box_bottom,box_left,box_right,pre_detail
700,5608,701,1500,1500,1350,331,26,48,22,-1341,861,800,842,361,1681,1018,695,317,33,29,9011,80,50,0,0,5,2,88,70,14,1,8,5,2,0,1,0,0,1,0,0,0,0,0,0
701,5616,702,1500,1500,1350,331,26,48,22,-1313,889,800,842,311,1681,1018,687,311,34,29,9011,80,50,0,0,5,2,88,70,14,1,8,5,2,0,1,0,0,0,0,0,0,0,0,0
702,5624,703,1500,1500,1350,331,26,48,22,-1298,904,800,842,308,1681,1018,672,306,35,29,9011,80,50,0,0,5,2,88,70,14,1,8,5,2,0,1,0,0,0,0,0,0,0,0,0
703,5632,704,1500,1500,1350,0,18,38,20,-1269,933,800,842,297,1350,1350,672,306,36,29,10428,128,53,0,0,5,2,88,70,14,1,8,5,2,0,1,0,0,1,0,0,0,0,0,0
704,5640,705,1500,1500,1350,229,18,38,20,-1254,947,800,842,294,1579,1120,652,309,37,29,10428,128,53,0,0,5,2,88,70,14,1,8,5,2,0,1,0,0,0,0,0,0,0,0,0
705,5648,706,1500,1500,1350,0,12,28,16,-1229,973,800,842,266,1350,1350,634,309,38,29,8882,3744,53,0,0,5,2,88,70,14,1,8,5,2,0,1,0,0,1,0,0,0,0,0,0
706,5656,707,1651,1520,1552,-707,12,28,16,-1206,0,0,0,243,845,2260,617,314,0,0,8882,3744,53,0,0,0,0,0,0,0,0,9,5,2,0,5,0,0,0,0,0,0,0,0,0
707,5664,708,1520,1520,1510,-1125,12,28,16,-1197,0,0,0,223,385,2636,618,326,0,0,8882,3744,53,0,0,0,0,0,0,0,0,9,5,2,0,5,0,0,0,0,0,0,0,0,0
708,5672,709,1748,1748,2021,-622,6,0,-6,-1185,0,0,0,161,1399,2644,618,326,0,0,10514,11,53,0,0,0,0,0,0,0,0,9,5,2,0,6,0,0,0,0,0,0,0,0,0
709,5680,710,1748,1748,1848,-474,6,0,-6,-1182,0,0,0,122,1373,2323,608,339,0,0,10514,11,53,0,0,0,0,0,0,0,0,9,5,2,0,6,0,0,0,0,0,0,0,0,0
710,5688,711,2128,2128,2468,94,2,14,12,-1182,0,0,0,50,2563,2373,590,355,0,0,8861,11,53,0,0,0,0,0,0,0,0,9,5,2,0,6,0,0,0,0,0,0,0,0,0
711,5696,712,2128,2128,2244,305,2,14,12,-1183,0,0,0,13,2549,1939,571,390,0,0,8861,11,53,0,0,0,0,0,0,0,0,9,5,2,0,6,0,0,0,0,0,0,0,0,0
712,5704,713,2128,2128,2244,388,2,14,12,-1185,0,0,0,-9,2632,1856,571,390,0,0,8861,11,53,0,0,0,0,0,0,0,0,9,5,2,0,4,0,0,1,0,0,0,0,0,0
713,5712,714,2128,2128,2241,245,4,16,12,-1185,0,0,0,2,2486,1996,545,427,0,0,10413,3753,53,0,0,0,0,0,0,0,0,9,5,2,0,4,0,0,1,0,0,0,0,0,0
714,5720,715,2128,2128,2236,98,4,16,12,-1183,0,0,0,18,2334,2137,531,462,0,0,10413,3753,53,0,0,0,0,0,0,0,0,9,5,2,0,6,0,0,0,0,0,0,0,0,0
715,5728,716,2128,2128,2230,-216,6,18,12,-1174,0,0,0,58,2014,2447,521,493,0,0,8856,3762,53,0,0,0,0,0,0,0,0,9,5,2,0,4,0,0,1,0,0,0,0,0,0
716,5736,717,2128,2128,2219,-312,6,18,12,-1165,0,0,0,74,1906,2531,540,521,0,0,8856,3762,53,0,0,0,0,0,0,0,0,9,5,2,0,6,0,0,0,0,0,0,0,0,0
717,5744,718,2128,2128,2219,-315,6,18,12,-1161,0,0,0,76,1903,2534,540,521,0,0,8856,3762,53,0,0,0,0,0,0,0,0,9,5,2,0,6,0,0,0,0,0,0,0,0,0
718,5752,719,2128,2128,2203,-229,6,18,12,-1155,0,0,0,66,1974,2433,577,546,0,0,10356,912,52,0,0,0,0,0,0,0,0,9,5,2,0,6,0,0,0,0,0,0,0,0,0
719,5760,720,2128,2128,2188,-179,6,18,12,-1153,0,0,0,59,2009,2368,613,570,0,0,10356,912,52,0,0,0,0,0,0,0,0,9,5,2,0,6,0,0,0,0,0,0,0,0,0
720,5768,721,2128,2128,2169,-112,8,18,10,-1149,0,0,0,51,2057,2281,660,600,0,0,8867,667,52,0,0,0,0,0,0,0,0,9,5,2,0,6,0,0,0,0,0,0,0,0,0
721,5776,722,2128,2128,2152,-99,8,18,10,-1144,0,0,0,51,2053,2251,692,637,0,0,8867,667,52,0,0,0,0,0,0,0,0,9,5,2,0,6,0,0,0,0,0,0,0,0,0
722,5784,723,2128,2128,2152,-60,8,18,10,-1141,0,0,0,48,2092,2212,692,637,0,0,8867,667,52,0,0,0,0,0,0,0,0,9,5,2,0,6,0,0,0,0,0,0,0,0,0
723,5792,724,2128,2128,2137,-89,8,18,10,-1135,0,0,0,54,2048,2227,712,674,0,0,10376,742,51,0,0,0,0,0,0,0,0,9,5,2,0,6,0,0,0,0,0,0,0,0,0
724,5800,725,2128,2128,2121,10,8,18,10,-1134,0,0,0,46,2131,2110,736,716,0,0,10376,742,51,0,0,0,0,0,0,0,0,9,5,2,0,6,0,0,0,0,0,0,0,0,0
725,5808,726,1866,1596,1631,64,10,24,14,-1129,0,0,0,48,1696,1567,769,749,0,0,8862,895,51,0,0,0,0,0,0,0,0,9,5,2,0,5,0,0,0,0,0,0,0,0,0
726,5816,727,1604,1596,1356,38,10,24,14,-1123,0,0,0,57,1394,1318,769,749,0,0,8862,895,51,0,0,0,0,0,0,0,0,9,5,2,0,5,0,0,0,0,0,0,0,0,0
727,5824,728,1596,1596,1528,96,10,24,14,-1120,0,0,0,54,1624,1431,796,771,0,0,8862,895,51,0,0,0,0,0,0,0,0,9,5,2,0,5,0,0,0,0,0,0,0,0,0
728,5832,729,1596,1596,1523,67,12,24,12,-1114,0,0,0,59,1590,1456,821,788,0,0,10432,1048,50,0,0,0,0,0,0,0,0,9,5,2,0,5,0,0,0,0,0,0,0,0,0
729,5840,730,1596,1596,1512,42,12,24,12,-1110,0,0,0,65,1555,1469,845,809,0,0,10432,1048,50,0,0,0,0,0,0,0,0,9,5,2,0,5,0,0,0,0,0,0,0,0,0
730,5848,731,1309,1500,904,-123,16,24,8,-1102,0,0,0,73,780,1027,871,818,1,0,8855,2935,50,3,0,2,2,58,70,14,0,9,5,2,0,1,0,3,0,58,1,37,0,60,0
731,5856,732,1500,1500,1547,-194,16,24,8,-1093,8,0,0,81,1352,1741,871,818,2,0,8855,2935,50,3,0,2,2,58,70,14,0,9,5,2,0,1,0,3,0,58,1,37,0,60,0
732,5864,733,1500,1500,682,523,16,24,8,-1091,10,800,1206,69,1206,158,873,822,3,1,8855,2935,50,3,0,3,2,58,70,14,0,9,5,2,0,1,0,3,0,58,1,37,0,60,0
733,5872,734,1500,1500,1459,1141,12,20,8,-1087,14,800,2600,49,2600,317,875,833,4,2,10247,2737,49,3,1,3,2,64,70,14,0,9,5,2,0,1,0,3,0,64,1,37,0,60,11
734,5880,735,1500,1500,1459,1141,12,20,8,-1085,17,800,2600,51,2600,317,880,835,5,3,10247,2737,49,3,1,3,2,64,70,14,0,9,5,2,0,1,0,3,0,64,1,37,0,60,11
735,5888,736,1500,1500,1435,1117,14,0,-14,-1074,28,800,2553,88,2553,317,870,823,6,4,6810,1519,20,3,1,3,2,72,70,14,0,9,5,2,0,1,0,3,0,72,1,37,0,60,11
736,5896,737,1500,1500,1382,1065,14,0,-14,-1056,45,800,2447,141,2447,317,870,823,7,5,6810,1519,20,3,1,3,2,72,70,14,0,9,5,2,0,1,0,3,0,72,1,37,0,60,11
737,5904,738,1500,1500,1363,1046,14,0,-14,-1047,54,800,2410,153,2410,317,866,815,8,6,7770,124,14,3,1,3,2,72,70,14,0,9,5,2,0,1,0,3,1,72,1,37,0,60,11
738,5912,739,1500,1500,1212,894,14,0,-14,-1015,86,800,2106,256,2106,317,863,780,9,7,7770,124,14,3,1,3,2,72,70,14,0,9,5,2,0,1,0,3,1,72,1,37,0,60,11
739,5920,740,1500,1500,1187,870,14,0,-14,-1000,101,800,2058,272,2058,317,859,743,10,8,7770,124,14,3,1,3,2,72,70,14,0,9,5,2,0,1,0,3,0,72,1,37,0,60,11
740,5928,741,1500,1500,1095,777,-2,0,2,-962,139,800,1872,334,1872,317,859,743,11,9,6043,1339,14,3,1,3,2,84,70,14,0,9,5,2,0,1,0,3,0,84,1,37,0,60,11
741,5936,742,1500,1500,1079,761,-2,0,2,-927,174,800,1841,345,1841,317,877,708,12,10,6043,1339,14,3,1,3,2,84,70,14,0,9,5,2,0,1,0,3,0,84,1,37,0,60,11
742,5944,743,1500,1500,1052,735,-12,0,12,-907,194,800,1788,363,1788,317,870,665,13,11,7225,1238,11,3,1,3,2,90,70,14,0,9,5,2,0,1,0,3,0,90,1,37,0,60,9
743,5952,744,1500,1500,1054,737,-12,0,12,-871,230,800,1792,361,1792,317,888,643,14,12,7225,1238,11,3,1,3,2,90,70,14,0,9,5,2,0,1,0,3,0,90,1,37,0,60,9
744,5960,745,1500,1500,1019,701,-22,0,22,-850,251,800,1721,385,1721,317,905,623,15,13,5156,1238,6,3,0,3,2,90,70,14,0,9,5,2,0,1,0,3,0,90,1,37,0,60,0
745,5968,746,1500,1500,1008,690,-22,0,22,-810,291,800,1698,393,1698,317,905,623,16,14,5156,1382,6,3,0,3,2,100,70,14,0,9,5,2,0,1,0,3,0,100,1,37,0,60,0
746,5976,747,1500,1500,996,679,-22,0,22,-770,331,800,1676,400,1676,317,918,588,17,15,5156,1382,6,3,0,3,2,100,70,14,0,9,5,2,0,1,0,3,0,100,1,37,0,60,0
747,5984,748,1500,1500,1019,701,-24,0,24,-752,349,800,1720,385,1720,317,935,572,18,16,6240,1191,1,3,0,3,2,110,70,14,0,9,5,2,0,1,0,3,0,110,1,37,0,60,0
748,5992,749,1500,1500,1035,718,-24,0,24,-715,386,800,1753,374,1753,317,912,536,19,17,6240,1191,1,3,0,3,2,110,70,14,0,9,5,2,0,1,0,3,0,110,1,37,0,60,0
749,6000,750,1500,1500,1040,722,-24,0,24,-697,404,800,1762,371,1762,317,892,509,20,18,6240,1191,1,3,0,3,2,110,70,14,0,9,5,2,0,1,0,3,0,110,1,37,0,60,0
750,6008,751,1500,1500,1056,739,-8,0,8,-662,439,800,1796,360,1796,317,892,509,21,19,6171,102,12,3,1,3,2,110,70,14,0,9,5,2,0,1,0,3,0,86,1,37,0,60,11
751,6016,752,1500,1500,1023,706,-8,0,8,-622,479,800,1729,382,1729,317,872,500,22,20,6171,102,12,3,1,3,2,110,70,14,0,9,5,2,0,1,0,3,0,86,1,37,0,60,11
752,6024,753,1500,1500,1010,693,-24,0,24,-602,499,800,1704,391,1704,317,858,495,23,21,7769,484,14,3,1,3,2,110,70,14,0,9,5,2,0,1,0,3,0,84,1,37,0,60,7
753,6032,754,1500,1500,979,661,-24,0,24,-559,542,800,1640,412,1640,317,851,481,24,22,7769,484,14,3,1,3,2,110,70,14,0,9,5,2,0,1,0,3,0,84,1,37,0,60,7
754,6040,755,1500,1500,985,668,-8,0,8,-539,562,800,1653,408,1653,317,851,481,25,23,5123,177,1,3,1,3,2,110,70,14,0,9,5,2,0,1,0,3,0,98,1,37,0,60,7
755,6048,756,1500,1500,990,672,-8,0,8,-499,603,800,1662,405,1662,317,850,474,26,24,5123,177,1,3,1,3,2,110,70,14,0,9,5,2,0,1,0,3,0,98,1,37,0,60,7
756,6056,757,1500,1500,1011,694,-8,0,8,-461,640,800,1706,390,1706,317,854,465,27,25,5123,177,1,3,1,3,2,110,70,14,0,9,5,2,0,1,0,3,0,98,1,37,0,60,7
757,6064,758,1500,1500,1010,692,-8,0,8,-442,660,800,1702,391,1702,317,841,457,28,26,5123,177,1,3,1,3,2,110,70,14,0,9,5,2,0,1,0,3,0,98,1,37,0,60,7
758,6072,759,1500,1500,1023,706,8,20,12,-405,697,800,1729,382,1729,317,826,461,29,27,10176,146,37,3,1,3,2,110,70,14,0,9,5,2,0,1,0,3,0,64,1,37,0,60,11
759,6080,760,1500,1500,1003,686,8,20,12,-384,718,800,1690,396,1690,317,826,461,30,28,10176,146,37,3,1,3,2,110,70,14,0,9,5,2,0,1,0,3,0,64,1,37,0,60,11
760,6088,761,1500,1500,919,602,24,40,16,-343,758,800,1521,404,1521,317,821,464,31,29,7469,1731,27,3,1,3,2,110,70,14,0,9,5,2,0,1,0,3,0,58,1,37,0,60,11
761,6096,762,1500,1500,743,99,24,40,16,-303,799,800,842,402,842,644,818,459,32,30,7469,1731,27,0,1,5,2,110,70,14,1,9,5,2,0,1,0,3,0,58,1,37,0,60,1
762,6104,763,1500,1500,743,99,24,40,16,-282,820,800,842,409,842,644,808,439,33,30,7469,1731,27,0,0,5,2,110,70,14,1,9,5,2,0,1,0,3,0,58,1,37,0,60,0
763,6112,764,1500,1500,1350,510,40,50,10,-251,851,800,842,347,1860,839,807,426,34,30,10438,81,51,0,0,5,2,110,70,14,1,9,5,2,0,1,0,0,0,0,0,0,0,0,0
764,6120,765,1500,1500,1350,510,40,50,10,-239,862,800,842,307,1860,839,807,426,35,30,10438,81,51,0,0,5,2,110,70,14,1,9,5,2,0,1,0,0,0,0,0,0,0,0,0
765,6128,766,1500,1500,1350,19,30,40,10,-212,889,800,842,284,1369,1330,801,409,36,30,8853,129,53,0,0,5,2,110,70,14,1,9,5,2,0,1,0,0,0,0,0,0,0,0,0
766,6136,767,1500,1500,1350,382,30,40,10,-186,916,800,842,274,1732,967,779,409,37,30,8853,129,53,0,0,5,2,110,70,14,1,9,5,2,0,1,0,0,0,0,0,0,0,0,0
767,6144,768,1500,1500,1350,382,30,40,10,-173,929,800,842,269,1732,967,723,404,38,30,8853,129,53,0,0,5,2,110,70,14,1,9,5,2,0,1,0,0,0,0,0,0,0,0,0
768,6152,769,1500,1500,1350,88,24,32,8,-149,953,800,842,253,1438,1261,723,404,39,30,10344,3752,53,0,0,5,2,110,70,14,1,9,5,2,0,1,0,0,1,0,0,0,0,0,0
769,6160,770,1651,1406,641,-438,24,32,8,-134,0,0,0,264,202,1080,692,408,0,0,10344,3752,53,0,0,0,0,0,0,0,0,10,3,2,0,5,0,0,0,0,0,0,0,0,0
770,6168,771,1444,1444,1649,-1138,18,0,-18,-111,0,0,0,247,511,2788,674,403,0,0,8950,11,53,0,0,0,0,0,0,0,0,10,3,2,0,5,0,0,0,0,0,0,0,0,0
