seq,t_ms,pid_tick,base_speed,speed_plan,speed_out,steer_out,err,lookahead,trend,yaw10,ra_yaw10,ra_hard_target10,ra_outer_cmd,yaw_rate_dps,duty_left,duty_right,left_speed,right_speed,ra_timer,ra_hard_cnt,tf_us,inter_us,battery_x10,valid_rows,ra_flag,ra_pre,ra_phase,ra_dir,ra_ip_row,ra_slow_row,ra_turn_row,ra_exit_reason,route_step,route_flag,route_action,post_edge_side,speed_reason,line_lost,inter_type,sym_component,ip_max_row,box_top,box_bottom,box_left,box_right,pre_detail,turn_mark,hard_enter_ip,hard_enter_tick,pre_seen_frames
0,48,6,2552,2552,2929,-165,4,4,0,16,0,0,0,28,2763,3095,0,0,0,0,4029,1057,122,52,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1,96,12,2552,2552,2808,-197,0,0,0,41,0,0,0,32,2610,3006,266,220,0,0,5760,737,122,35,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2,144,18,2552,2552,2637,150,-2,-2,0,30,0,0,0,-23,2787,2487,574,596,0,0,3813,1058,122,52,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
3,192,24,2552,2552,2519,-116,-6,-6,0,51,0,0,0,8,2402,2636,833,807,0,0,3688,1019,122,50,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
4,240,30,2552,2552,2418,-338,-6,-4,2,37,0,0,0,25,2080,2756,999,1044,0,0,3874,1039,122,51,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
5,288,36,2552,2552,2356,-654,-10,-8,2,47,0,0,0,35,1701,3011,1151,1141,0,0,3846,1019,122,50,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
6,336,42,2552,2552,2303,470,-8,-4,4,-13,0,0,0,-123,2773,1832,1217,1289,0,0,5884,955,122,46,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
7,384,48,2552,2552,2262,423,-8,-4,4,-2,0,0,0,-92,2686,1839,1352,1315,0,0,3797,1019,121,50,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
8,432,54,2552,2552,2246,-865,0,4,4,-22,0,0,0,107,1380,3111,1304,1430,0,0,3829,1010,121,49,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
9,480,60,2552,2552,2227,273,0,2,2,-36,0,0,0,-46,2500,1954,1404,1404,0,0,3877,941,121,46,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
