seq,t_ms,pid_tick,base_speed,speed_plan,speed_out,steer_out,err,lookahead,trend,yaw10,ra_yaw10,ra_hard_target10,ra_outer_cmd,yaw_rate_dps,duty_left,duty_right,left_speed,right_speed,ra_timer,ra_hard_cnt,tf_us,inter_us,valid_rows,ra_flag,ra_pre,ra_phase,ra_dir,ra_ip_row,ra_slow_row,ra_turn_row,ra_exit_reason,route_step,route_flag,route_action,post_edge_side,speed_reason,line_lost,inter_type,sym_component,ip_max_row,box_top,box_bottom,box_left,box_right,pre_detail
0,32,4,1890,1890,2234,-39,2,0,-2,13,0,0,0,10,2194,2274,0,0,0,0,8192,124,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
1,64,8,1890,1890,2208,-105,2,0,-2,25,0,0,0,38,2102,2313,58,47,0,0,8157,124,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
2,96,12,1890,1890,2143,-144,-2,-2,0,39,0,0,0,51,1998,2288,199,166,0,0,8087,123,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
3,128,16,1890,1890,2080,-131,-6,-6,0,56,0,0,0,46,1949,2212,331,284,0,0,8089,122,52,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
4,160,20,1890,1890,2024,-153,0,-8,-8,69,0,0,0,46,1870,2178,445,394,0,0,9814,122,52,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
5,192,24,1890,1890,1987,-165,-6,-12,-6,85,0,0,0,48,1822,2153,510,477,0,0,9847,120,51,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
6,224,28,1890,1890,1946,-114,-10,-16,-6,92,0,0,0,23,1832,2060,591,561,0,0,8315,130,51,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
7,256,32,1890,1890,1921,-112,-18,-20,-2,94,0,0,0,13,1809,2033,639,612,0,0,8282,121,51,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
8,288,36,1890,1890,1880,-98,-20,-22,-2,100,0,0,0,7,1781,1979,677,658,0,0,8486,118,49,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
9,320,40,1890,1890,1795,-136,-24,-24,0,107,0,0,0,16,1658,1931,712,705,0,0,10036,122,48,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
10,352,44,1890,1890,1733,-138,-28,-30,-2,107,0,0,0,2,1594,1872,749,727,0,0,10027,115,47,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
11,368,46,1856,1856,1645,-260,-30,-32,-2,108,0,0,0,2,1385,1905,753,757,0,0,8492,113,45,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
12,376,47,1856,1856,1663,-260,-30,-32,-2,109,0,0,0,8,1403,1923,753,757,0,0,8492,113,45,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
13,384,48,1856,1856,1645,-260,-30,-32,-2,107,0,0,0,-3,1385,1905,766,784,0,0,8492,113,45,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
