seq,t_ms,pid_tick,base_speed,speed_plan,speed_out,steer_out,err,lookahead,trend,yaw10,ra_yaw10,ra_hard_target10,ra_outer_cmd,yaw_rate_dps,duty_left,duty_right,left_speed,right_speed,ra_timer,ra_hard_cnt,tf_us,inter_us,valid_rows,ra_flag,ra_pre,ra_phase,ra_dir,ra_ip_row,ra_slow_row,ra_turn_row,ra_exit_reason,route_step,route_flag,route_action,post_edge_side,speed_reason,line_lost,inter_type,sym_component,ip_max_row,box_top,box_bottom,box_left,box_right,pre_detail,turn_mark,hard_enter_ip,hard_enter_tick,pre_seen_frames
53,496,62,1612,0,756,-100,0,0,0,-926,958,900,857,-48,655,857,267,529,48,42,3012,63,0,0,0,5,1,70,50,70,5,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,70,15,0
54,504,63,1612,0,756,-100,0,0,0,-927,959,900,857,-37,655,857,309,496,49,42,6394,63,0,0,0,5,1,70,50,70,5,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,70,15,0
55,512,64,1612,0,756,-100,0,0,0,-928,960,900,857,-22,655,857,309,496,50,42,6394,63,0,0,0,5,1,70,50,70,5,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,70,15,0
56,520,65,1612,0,756,-100,0,0,0,-929,961,900,857,-16,655,857,348,479,51,42,3013,101,0,0,0,5,1,70,50,70,5,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,70,15,0
57,528,66,1612,0,756,-100,0,0,0,-930,962,900,857,-18,655,857,371,459,52,42,3013,101,0,0,0,5,1,70,50,70,5,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,70,15,0
58,536,67,1612,0,756,-100,0,0,0,-933,965,900,857,-24,655,857,386,446,53,42,3013,101,0,0,0,5,1,70,50,70,5,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,70,15,0
59,544,68,1975,665,2007,164,0,0,0,-935,0,0,0,-27,2172,1843,384,431,0,0,3141,759,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,70,15,0
60,552,69,1742,665,1763,200,0,0,0,-938,0,0,0,-32,1963,1562,384,431,0,0,3141,759,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,70,15,0
61,560,70,1509,665,1525,87,0,0,0,-939,0,0,0,-15,1612,1437,374,415,0,0,4900,11,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,70,15,0
62,568,71,1276,665,1287,62,0,0,0,-939,0,0,0,-10,1349,1225,360,400,0,0,4900,11,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,70,15,0
63,576,72,1043,665,1051,-101,0,0,0,-936,0,0,0,14,949,1153,343,383,0,0,4900,11,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,70,15,0
64,584,73,810,665,806,-101,0,0,0,-935,0,0,0,17,704,908,343,383,0,0,5042,11,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,70,15,0
65,592,74,665,665,696,-128,0,0,0,-932,0,0,0,21,568,825,346,380,0,0,5042,11,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,70,15,0
66,600,75,665,665,763,-31,0,0,0,-932,0,0,0,7,731,795,360,379,0,0,4900,140,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,70,15,0
67,608,76,665,665,759,4,0,0,0,-933,0,0,0,0,764,754,377,378,0,0,4900,140,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,70,15,0
68,616,77,665,665,755,0,0,0,0,-933,0,0,0,0,755,755,391,379,0,0,4900,140,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,70,15,0
69,624,78,665,665,755,0,0,0,0,-933,0,0,0,0,755,755,391,379,0,0,6419,177,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,70,15,0
70,632,79,665,665,756,0,0,0,0,-934,0,0,0,-3,756,756,388,378,0,0,6419,177,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,70,15,0
71,640,80,665,665,759,0,0,0,0,-934,0,0,0,0,759,759,380,375,0,0,4910,177,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,70,15,0
72,648,81,665,665,763,0,0,0,0,-933,0,0,0,1,763,763,371,367,0,0,4910,177,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,70,15,0
73,656,82,665,665,769,-39,0,0,0,-932,0,0,0,6,729,808,359,358,0,0,4910,177,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,70,15,0
74,664,83,665,665,769,-43,0,0,0,-932,0,0,0,7,725,812,359,358,0,0,5041,153,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,70,15,0
75,672,84,665,665,773,-26,0,0,0,-931,0,0,0,5,746,800,350,350,0,0,5041,153,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,70,15,0
76,680,85,665,665,777,3,0,0,0,-931,0,0,0,0,780,773,345,340,0,0,4910,140,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,70,15,0
77,688,86,665,665,781,0,0,0,0,-932,0,0,0,-1,781,781,339,328,0,0,4910,140,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,70,15,0
78,696,87,665,665,781,0,0,0,0,-931,0,0,0,2,781,781,339,328,0,0,4910,140,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,70,15,0
79,704,88,665,665,784,0,0,0,0,-931,0,0,0,1,784,784,331,325,0,0,5049,153,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,70,15,0
80,712,89,665,665,785,0,0,0,0,-931,0,0,0,0,785,785,324,325,0,0,5049,153,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,70,15,0
81,720,90,665,665,785,-59,0,0,0,-930,0,0,0,9,725,844,313,322,0,0,4905,177,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,70,15,0
82,728,91,665,665,785,-74,0,0,0,-929,0,0,0,12,710,859,309,320,0,0,4905,177,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,70,15,0
83,736,92,665,665,785,-72,0,0,0,-927,0,0,0,12,712,857,309,320,0,0,4905,177,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,70,15,0
84,744,93,665,665,785,-52,0,0,0,-927,0,0,0,9,732,837,303,312,0,0,6408,177,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,70,15,0
85,752,94,665,665,785,6,0,0,0,-928,0,0,0,-1,791,778,298,303,0,0,6408,177,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,70,15,0
86,760,95,665,665,785,50,0,0,0,-929,0,0,0,-6,835,734,295,297,0,0,4905,215,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,70,15,0
87,768,96,665,665,785,29,0,0,0,-929,0,0,0,-4,814,755,294,297,0,0,4905,215,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,70,15,0
88,776,97,665,665,785,-45,0,0,0,-928,0,0,0,6,739,830,294,297,0,0,4905,215,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,70,15,0
89,784,98,665,665,785,-77,0,0,0,-926,0,0,0,13,707,862,293,296,0,0,5036,190,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,70,15,0
90,792,99,665,665,785,-103,0,0,0,-924,0,0,0,17,681,888,288,290,0,0,5036,190,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,70,15,0
91,800,100,665,665,785,-73,0,0,0,-923,0,0,0,13,711,858,288,287,0,0,4894,215,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,70,15,0
92,808,101,665,665,785,-73,0,0,0,-923,0,0,0,13,711,858,288,287,0,0,4894,215,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,70,15,0
93,816,102,665,665,785,-70,0,0,0,-921,0,0,0,12,714,855,291,280,0,0,4894,215,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,70,15,0
94,824,103,665,665,785,-72,0,0,0,-921,0,0,0,12,712,857,288,278,0,0,5030,190,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,70,15,0
95,832,104,665,665,785,-42,0,0,0,-920,0,0,0,8,742,827,286,274,0,0,5030,190,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,70,15,0
96,840,105,665,665,785,-47,0,0,0,-919,0,0,0,8,737,832,287,274,0,0,4894,215,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,70,15,0
97,848,106,665,665,785,-37,0,0,0,-919,0,0,0,7,747,822,287,274,0,0,4894,215,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,70,15,0
98,856,107,665,665,785,-57,0,0,0,-918,0,0,0,10,727,842,287,276,0,0,4894,215,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,70,15,0
99,864,108,665,665,785,6,0,0,0,-918,0,0,0,2,791,778,286,276,0,0,6399,177,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,70,15,0
100,872,109,665,665,785,-62,0,0,0,-917,0,0,0,10,722,847,288,278,0,0,6399,177,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,70,15,0
101,880,110,665,665,785,-110,0,0,0,-915,0,0,0,18,674,895,294,284,0,0,4879,143,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,70,15,0
102,888,111,665,665,785,-115,0,0,0,-913,0,0,0,20,669,900,294,284,0,0,4879,143,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,70,15,0
103,896,112,665,665,785,-100,0,0,0,-912,0,0,0,17,684,885,293,283,0,0,4879,143,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,70,15,0
104,904,113,665,665,785,-102,0,0,0,-911,0,0,0,17,682,887,286,278,0,0,5014,221,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,70,15,0
105,912,114,665,665,785,-175,0,0,0,-907,0,0,0,29,609,960,274,265,0,0,5014,221,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,70,15,0
106,920,115,665,665,785,-230,0,0,0,-903,0,0,0,38,554,1015,274,265,0,0,4868,215,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,70,15,0
107,928,116,665,665,785,-251,0,0,0,-900,0,0,0,42,533,1036,247,240,0,0,4868,215,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,70,15,0
108,936,117,665,665,785,-234,0,0,0,-896,0,0,0,40,550,1019,210,203,0,0,4868,215,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,70,15,0
109,944,118,665,665,785,-276,0,0,0,-893,0,0,0,46,508,1061,175,159,0,0,5004,177,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,70,15,0
110,952,119,665,665,785,-396,0,0,0,-885,0,0,0,65,388,1181,140,115,0,0,5004,177,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,70,15,0
111,960,120,665,665,785,-403,0,0,0,-878,0,0,0,68,381,1188,140,115,0,0,4863,177,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,70,15,0
112,968,121,665,665,785,-377,0,0,0,-875,0,0,0,64,407,1162,110,76,0,0,4863,177,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,70,15,0
113,976,122,665,665,785,-363,0,0,0,-869,0,0,0,62,421,1148,92,48,0,0,4863,177,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,70,15,0
114,984,123,665,665,785,-336,0,0,0,-867,0,0,0,58,448,1121,81,29,0,0,6374,139,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,70,15,0
115,992,124,665,665,785,-294,0,0,0,-862,0,0,0,51,490,1079,75,20,0,0,6374,139,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,70,15,0
116,1000,125,665,665,785,-295,0,0,0,-857,0,0,0,50,489,1080,75,20,0,0,4858,139,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,70,15,0
117,1008,126,665,665,785,-271,0,0,0,-855,0,0,0,47,513,1056,70,15,0,0,4858,139,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,70,15,0
118,1016,127,0,0,785,-271,0,0,0,-852,0,0,0,40,950,750,65,13,0,0,4858,139,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,70,15,0
119,1024,128,0,0,785,-271,0,0,0,-850,0,0,0,39,950,750,61,12,0,0,4979,139,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,70,15,0
120,1032,129,0,0,785,-271,0,0,0,-846,0,0,0,42,950,750,61,12,0,0,4979,139,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,70,15,0
121,1040,130,0,0,785,-271,0,0,0,-840,0,0,0,50,950,750,57,11,0,0,4847,101,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,70,15,0
122,1048,131,0,0,785,-271,0,0,0,-836,0,0,0,57,950,750,54,12,0,0,4847,101,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,70,15,0
123,1056,132,0,0,785,-271,0,0,0,-829,0,0,0,64,950,750,54,13,0,0,4847,101,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,70,15,0
124,1064,133,0,0,785,-271,0,0,0,-826,0,0,0,64,950,750,55,11,0,0,4968,101,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,70,15,0
125,1072,134,0,0,785,-271,0,0,0,-821,0,0,0,54,950,750,55,11,0,0,4968,101,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,70,15,0
126,1080,135,0,0,785,-271,0,0,0,-819,0,0,0,34,950,750,54,6,0,0,4843,139,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,70,15,0
