seq,t_ms,pid_tick,base_speed,speed_plan,speed_out,steer_out,err,lookahead,trend,yaw10,ra_yaw10,ra_hard_target10,ra_outer_cmd,yaw_rate_dps,duty_left,duty_right,left_speed,right_speed,ra_timer,ra_hard_cnt,tf_us,inter_us,battery_x10,valid_rows,ra_flag,ra_pre,ra_phase,ra_dir,ra_ip_row,ra_slow_row,ra_turn_row,ra_exit_reason,route_step,route_flag,route_action,post_edge_side,speed_reason,line_lost,inter_type,sym_component,ip_max_row,box_top,box_bottom,box_left,box_right,pre_detail,turn_mark,hard_enter_ip,hard_enter_tick,pre_seen_frames
0,48,6,2552,2552,2929,150,10,10,0,3,0,0,0,17,3080,2779,0,0,0,0,3665,1091,120,52,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1,96,12,2552,2552,2850,-387,4,4,0,48,0,0,0,91,2463,3237,186,131,0,0,3797,1057,120,51,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2,144,18,2552,2552,2692,4,0,0,0,58,0,0,0,5,2696,2687,501,449,0,0,5635,1060,120,50,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
3,192,24,2552,2552,2580,165,0,0,0,49,0,0,0,-17,2746,2415,690,705,0,0,6793,1097,120,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
4,240,30,2552,2552,2466,44,0,2,2,35,0,0,0,-1,2511,2421,901,951,0,0,3624,1077,119,52,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
5,288,36,2552,2552,2388,199,-2,-2,0,48,0,0,0,-22,2587,2188,1104,1062,0,0,3690,1097,119,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
6,336,42,2552,2552,2344,-135,-6,-4,2,61,0,0,0,14,2208,2479,1175,1166,0,0,3862,1058,119,51,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
7,384,48,2552,2552,2314,-365,-8,-6,2,66,0,0,0,13,1949,2679,1226,1235,0,0,5680,951,119,45,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
8,432,54,2552,2552,2290,-600,-12,-10,2,66,0,0,0,6,1689,2891,1273,1283,0,0,7057,1017,119,49,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
9,480,60,2552,2552,2275,-9,-14,-10,4,35,0,0,0,-80,2265,2284,1287,1331,0,0,3976,997,119,48,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
10,528,66,2552,2552,2264,157,-12,-8,4,17,0,0,0,-89,2421,2106,1308,1354,0,0,3764,957,119,46,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
11,576,72,2552,2552,2258,-162,-8,-2,6,-2,0,0,0,-31,2095,2421,1321,1365,0,0,3564,973,119,39,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
12,592,74,1018,1450,156,60,-6,-6,0,-11,0,0,0,-49,216,95,1345,1383,1,0,3541,776,119,37,0,1,1,1,0,38,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,1
13,600,75,1450,1450,1131,64,-6,-6,0,-13,2,0,0,-48,1195,1066,1338,1385,2,0,3541,776,119,37,0,1,1,1,0,38,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,2
14,608,76,1450,1450,955,-103,-6,-6,0,-14,3,0,0,-22,851,1059,1338,1385,3,0,3541,776,119,37,0,1,1,1,0,38,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,3
15,616,77,1450,1450,989,-127,-6,-10,-4,-16,4,0,0,-19,861,1117,1335,1384,4,0,8193,750,119,35,0,1,1,1,0,38,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,4
16,624,78,1450,1450,1038,-132,-6,-10,-4,-17,5,0,0,-18,906,1171,1313,1367,5,0,8193,750,119,35,0,1,1,1,0,38,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,5
17,632,79,1450,1450,1098,-101,-6,-10,-4,-19,8,0,0,-22,996,1200,1290,1345,6,0,7593,750,119,35,0,1,1,1,0,38,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,6
18,640,80,1450,1450,1113,167,-2,-2,0,-23,12,0,0,-44,1281,946,1290,1345,7,0,7593,789,119,29,0,1,1,1,0,38,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,7
19,648,81,1450,1450,1113,200,-2,-2,0,-28,16,0,0,-44,1313,913,1290,1345,8,0,7593,789,119,29,0,1,1,1,0,38,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,8
