seq,t_ms,pid_tick,base_speed,speed_plan,speed_out,steer_out,err,lookahead,trend,yaw10,ra_yaw10,ra_hard_target10,ra_outer_cmd,yaw_rate_dps,duty_left,duty_right,left_speed,right_speed,ra_timer,ra_hard_cnt,tf_us,inter_us,valid_rows,ra_flag,ra_pre,ra_phase,ra_dir,ra_ip_row,ra_slow_row,ra_turn_row,ra_exit_reason,route_step,route_flag,route_action,post_edge_side,speed_reason,line_lost,inter_type,sym_component,ip_max_row,box_top,box_bottom,box_left,box_right,pre_detail
0,32,4,1890,1890,2234,-41,-10,-12,-2,7,0,0,0,10,2192,2276,0,0,0,0,8489,122,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
1,64,8,1890,1890,2205,-61,-10,-12,-2,14,0,0,0,23,2143,2266,63,54,0,0,9891,122,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
2,96,12,1890,1890,2183,-57,-12,-14,-2,22,0,0,0,20,2125,2241,109,95,0,0,9948,119,51,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
3,128,16,1890,1890,2071,-62,-14,-14,0,29,0,0,0,21,2008,2133,334,320,0,0,8455,129,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
4,160,20,1890,1890,1988,-43,-16,-18,-2,32,0,0,0,4,1944,2031,502,484,0,0,8428,121,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
5,192,24,1890,1890,1918,-75,-20,-20,0,36,0,0,0,15,1843,1994,595,588,0,0,8434,121,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
6,224,28,1890,1890,1815,-55,-22,-22,0,38,0,0,0,4,1759,1871,672,662,0,0,9917,120,52,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
7,256,32,1890,1890,1732,-34,-24,-24,0,33,0,0,0,-13,1697,1766,737,744,0,0,9831,122,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
8,288,36,1890,1890,1673,-60,-26,-26,0,31,0,0,0,-4,1612,1734,787,795,0,0,8452,122,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
9,320,40,1890,1890,1637,-14,-28,-26,2,24,0,0,0,-25,1623,1652,810,819,0,0,8448,121,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
10,352,44,1890,1890,1606,-66,-30,-28,2,20,0,0,0,-7,1539,1673,835,851,0,0,8465,122,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
11,384,48,1890,1890,1585,-22,-32,-28,4,15,0,0,0,-25,1563,1608,854,866,0,0,9838,122,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
12,416,52,1890,1890,1567,-59,-34,-28,6,5,0,0,0,-16,1508,1627,868,888,0,0,9916,121,52,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
13,448,56,1890,1890,1561,-49,-34,-28,6,2,0,0,0,-15,1512,1610,869,886,0,0,8551,121,52,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
14,480,60,1890,1890,1549,-49,-36,-30,6,-6,0,0,0,-22,1500,1599,883,902,0,0,8584,119,51,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
15,512,64,1890,1890,1545,-72,-36,-30,6,-9,0,0,0,-10,1473,1618,882,905,0,0,8588,120,51,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
16,544,68,1890,1890,1537,-40,-36,-30,6,-18,0,0,0,-27,1497,1577,896,916,0,0,10041,118,50,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
17,576,72,1890,1890,1536,-58,-38,-30,8,-22,0,0,0,-16,1477,1595,894,915,0,0,10023,117,49,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
18,608,76,1890,1890,1531,-42,-38,-30,8,-30,0,0,0,-25,1489,1573,905,920,0,0,8687,116,48,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
19,640,80,1890,1890,1531,-47,-38,-30,8,-37,0,0,0,-23,1484,1579,900,919,0,0,8718,114,47,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
20,656,82,1730,1058,1242,-22,-38,-30,8,-43,0,0,0,-33,1219,1264,899,922,0,0,10086,113,46,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
21,664,83,1570,1058,1070,-15,-38,-30,8,-45,0,0,0,-37,1055,1086,904,929,0,0,10086,113,46,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
22,672,84,1410,1058,902,-6,-36,-28,8,-49,0,0,0,-40,895,908,904,932,0,0,8660,110,44,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
23,680,85,1250,1058,733,-8,-36,-28,8,-53,0,0,0,-40,725,741,904,932,0,0,8660,110,44,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
24,688,86,1090,1058,565,3,-36,-28,8,-55,0,0,0,-41,569,562,904,932,0,0,8660,110,44,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
25,696,87,1058,1058,629,-10,-36,-26,10,-59,0,0,0,-38,618,640,903,930,0,0,10035,109,43,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
26,704,88,1058,1058,659,-13,-36,-26,10,-61,0,0,0,-35,645,672,891,921,0,0,10035,109,43,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
27,712,89,1058,1058,667,-14,-36,-26,10,-64,0,0,0,-34,653,681,870,908,0,0,8638,108,42,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
28,720,90,1058,1058,674,-14,-36,-26,10,-67,0,0,0,-33,659,688,856,895,0,0,8638,108,42,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
29,728,91,1058,1058,674,-21,-36,-26,10,-69,0,0,0,-30,652,695,856,895,0,0,8638,108,42,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
30,736,92,1058,1058,683,-12,-34,-24,10,-72,0,0,0,-31,671,696,839,872,0,0,9995,106,41,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
31,744,93,1058,1058,695,-5,-34,-24,10,-74,0,0,0,-33,689,701,820,846,0,0,9995,106,41,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
32,752,94,1058,1058,707,3,-34,-24,10,-77,0,0,0,-35,710,703,796,822,0,0,8441,103,39,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
33,760,95,1058,1058,707,-21,-34,-24,10,-80,0,0,0,-29,685,728,796,822,0,0,8441,103,39,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
34,768,96,1058,1058,717,-26,-34,-24,10,-81,0,0,0,-25,691,744,776,798,0,0,8441,103,39,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
35,776,97,1058,1058,730,-23,-32,-22,10,-83,0,0,0,-24,707,753,751,772,0,0,9404,97,35,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
