seq,t_ms,pid_tick,base_speed,speed_plan,speed_out,steer_out,err,lookahead,trend,yaw10,ra_yaw10,ra_hard_target10,ra_outer_cmd,yaw_rate_dps,duty_left,duty_right,left_speed,right_speed,ra_timer,ra_hard_cnt,tf_us,inter_us,valid_rows,ra_flag,ra_pre,ra_phase,ra_dir,ra_ip_row,ra_slow_row,ra_turn_row,ra_exit_reason,route_step,route_flag,route_action,post_edge_side,speed_reason,line_lost,inter_type,sym_component,ip_max_row,box_top,box_bottom,box_left,box_right,pre_detail
0,32,4,2329,2329,2694,-95,-6,-6,0,9,0,0,0,30,2599,2790,1,1,0,0,7777,120,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
1,64,8,2329,2329,2659,-170,-8,-8,0,30,0,0,0,67,2488,2829,82,63,0,0,9161,121,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
2,96,12,2329,2329,2561,-156,-12,-14,-2,50,0,0,0,52,2404,2717,298,239,0,0,9157,121,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
3,128,16,2329,2329,2471,-109,-14,-16,-2,60,0,0,0,26,2362,2580,474,423,0,0,7789,125,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
4,160,20,2329,2329,2381,-44,-18,-20,-2,58,0,0,0,-6,2336,2426,639,618,0,0,7772,121,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
5,192,24,2329,2329,2254,-78,-20,-22,-2,58,0,0,0,1,2176,2333,775,767,0,0,7792,121,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
6,224,28,2329,2329,2148,-88,-22,-24,-2,60,0,0,0,3,2059,2236,872,875,0,0,9139,121,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
7,256,32,2329,2329,2051,-82,-26,-26,0,60,0,0,0,-3,1968,2133,987,990,0,0,9167,121,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
8,288,36,2329,2329,1991,-108,-28,-26,2,59,0,0,0,1,1882,2099,1044,1060,0,0,7807,121,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
9,320,40,2329,2329,1945,-113,-30,-28,2,60,0,0,0,1,1832,2059,1098,1105,0,0,7794,121,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
