seq,t_ms,pid_tick,base_speed,speed_plan,speed_out,steer_out,err,lookahead,trend,yaw10,ra_yaw10,ra_hard_target10,ra_outer_cmd,yaw_rate_dps,duty_left,duty_right,left_speed,right_speed,ra_timer,ra_hard_cnt,tf_us,inter_us,valid_rows,ra_flag,ra_pre,ra_phase,ra_dir,ra_ip_row,ra_slow_row,ra_turn_row,ra_exit_reason,route_step,route_flag,route_action,post_edge_side,speed_reason,line_lost,inter_type,sym_component,ip_max_row,box_top,box_bottom,box_left,box_right,pre_detail,turn_mark,hard_enter_ip,hard_enter_tick,pre_seen_frames
74,1136,142,2128,0,688,-792,38,40,2,-1297,434,900,1480,-425,-104,1480,423,833,17,17,8393,1041,51,4,1,3,1,104,70,70,0,1,1,1,0,0,0,4,0,104,17,53,33,93,2,0,90,126,0
75,1144,143,2128,0,697,-764,54,58,4,-1317,455,900,1462,-419,-66,1462,396,811,18,18,9955,1041,44,4,1,3,1,104,70,70,0,1,1,1,0,0,0,4,0,104,17,53,33,93,11,0,90,126,0
76,1152,144,2128,0,691,-758,54,58,4,-1360,497,900,1450,-423,-66,1450,373,785,19,19,9955,2659,44,4,1,3,1,104,70,70,0,1,1,1,0,0,0,4,0,104,17,53,33,93,11,0,90,126,0
77,1160,145,2128,0,694,-928,70,38,-32,-1380,518,900,1623,-421,-233,1623,373,785,20,20,5114,2659,1,4,1,3,1,104,70,70,0,1,1,1,0,0,0,4,0,104,17,53,33,93,11,0,90,126,0
78,1168,146,2128,0,688,-921,70,38,-32,-1423,561,900,1610,-425,-233,1610,355,760,21,21,5114,3913,1,4,1,3,1,110,70,70,0,1,1,1,0,0,0,4,0,110,17,53,33,93,11,0,90,126,0
79,1176,147,2128,0,668,-902,70,38,-32,-1468,606,900,1570,-438,-233,1570,339,737,22,22,5114,3913,1,4,1,3,1,110,70,70,0,1,1,1,0,0,0,4,0,110,17,53,33,93,11,0,90,126,0
80,1184,148,2128,0,653,-887,54,18,-36,-1491,629,900,1541,-447,-233,1541,322,720,23,23,5824,3650,9,4,1,3,1,110,70,70,0,1,1,1,0,0,0,4,0,110,17,53,33,93,7,0,90,126,0
81,1192,149,2128,0,635,-869,54,18,-36,-1538,676,900,1505,-459,-233,1505,322,720,24,24,5824,3650,9,4,1,3,1,110,70,70,0,1,1,1,0,0,0,4,0,110,17,53,33,93,7,0,90,126,0
82,1200,150,2128,0,625,-858,38,0,-38,-1562,700,900,1483,-465,-233,1483,322,720,25,25,5115,3650,1,4,1,3,1,110,70,70,0,1,1,1,0,0,0,4,0,110,17,53,33,93,7,0,90,126,0
83,1208,151,2128,0,606,-840,38,0,-38,-1611,748,900,1447,-477,-233,1447,322,720,26,26,5115,3958,1,4,1,3,1,110,70,70,0,1,1,1,0,0,0,4,0,110,17,53,33,93,7,0,90,126,0
84,1216,152,2128,0,590,-823,38,0,-38,-1660,798,900,1414,-488,-233,1414,269,710,27,27,5115,3958,1,4,1,3,1,110,70,70,0,1,1,1,0,0,0,4,0,110,17,53,33,93,7,0,90,126,0
85,1224,153,2128,0,588,-822,22,-20,-42,-1685,823,900,1411,-489,-233,1411,250,702,28,28,7258,2559,24,4,1,3,1,110,70,70,0,1,1,1,0,0,0,4,0,64,17,53,33,93,7,0,90,126,0
86,1232,154,2128,0,782,-104,22,-20,-42,-1734,871,900,886,-489,678,886,233,693,29,29,7258,2559,24,0,1,5,1,110,70,70,1,2,4,1,0,0,0,4,0,64,17,53,33,93,1,8,90,126,1
87,1240,155,2128,0,782,-104,6,-40,-46,-1758,896,900,886,-489,678,886,233,693,30,29,4605,905,46,0,0,5,1,110,70,70,1,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,90,126,1
88,1248,156,2128,0,1350,0,6,-40,-46,1796,941,900,886,-460,1350,1350,221,675,31,29,4605,905,46,0,0,5,1,110,70,70,1,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,90,126,1
89,1256,157,2128,0,1350,0,6,-40,-46,1759,978,900,886,-410,1350,1350,209,666,32,29,4605,905,46,0,0,5,1,110,70,70,1,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,90,126,1
