seq,t_ms,pid_tick,base_speed,speed_plan,speed_out,steer_out,err,lookahead,trend,yaw10,ra_yaw10,ra_hard_target10,ra_outer_cmd,yaw_rate_dps,duty_left,duty_right,left_speed,right_speed,ra_timer,ra_hard_cnt,tf_us,inter_us,valid_rows,ra_flag,ra_pre,ra_phase,ra_dir,ra_ip_row,ra_slow_row,ra_turn_row,ra_exit_reason,route_step,route_flag,route_action,post_edge_side,speed_reason,line_lost,inter_type,sym_component,ip_max_row,box_top,box_bottom,box_left,box_right,pre_detail
0,32,4,1890,1890,2235,-39,-4,-6,-2,3,0,0,0,7,2195,2274,-2,0,0,0,9913,121,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
1,64,8,1890,1890,2203,-50,-6,-6,0,8,0,0,0,14,2153,2253,67,57,0,0,9782,121,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
2,96,12,1890,1890,2126,0,-6,-6,0,7,0,0,0,-5,2126,2126,220,212,0,0,9852,134,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
3,128,16,1890,1890,2052,0,-6,-6,0,5,0,0,0,-5,2052,2052,362,365,0,0,9802,121,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
4,160,20,1890,1890,1992,-26,-6,-6,0,6,0,0,0,4,1966,2018,482,486,0,0,8440,121,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
5,192,24,1890,1890,1945,-60,-6,-8,-2,8,0,0,0,12,1885,2005,577,579,0,0,8455,121,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
6,224,28,1890,1890,1895,-43,-6,-8,-2,10,0,0,0,7,1852,1938,677,678,0,0,9805,121,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
7,256,32,1890,1890,1841,-35,-8,-8,0,10,0,0,0,4,1805,1876,785,789,0,0,9813,121,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
8,288,36,1890,1890,1819,-49,-8,-8,0,10,0,0,0,5,1770,1868,823,837,0,0,9820,122,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
9,320,40,1890,1890,1799,-50,-8,-8,0,13,0,0,0,9,1748,1849,876,866,0,0,8431,121,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
10,352,44,1890,1890,1780,-48,-8,-8,0,13,0,0,0,5,1732,1828,901,916,0,0,8448,121,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
11,384,48,1890,1890,1767,-24,-8,-8,0,13,0,0,0,0,1743,1791,925,943,0,0,9883,120,52,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
12,416,52,1890,1890,1759,-19,-6,-6,0,16,0,0,0,2,1740,1778,933,967,0,0,9829,122,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
13,448,56,1890,1890,1753,-72,-4,-6,-2,17,0,0,0,15,1681,1826,952,971,0,0,9802,121,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
14,480,60,1890,1890,1740,-51,-4,-4,0,20,0,0,0,11,1689,1791,983,993,0,0,8496,120,52,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
15,512,64,1890,1890,1739,-5,-2,-4,-2,17,0,0,0,-10,1733,1744,989,993,0,0,8527,119,51,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
16,544,68,1890,1890,1737,10,-2,-4,-2,20,0,0,0,2,1748,1726,987,1002,0,0,9910,119,51,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
17,576,72,1890,1890,1732,0,-2,-2,0,19,0,0,0,2,1732,1732,1007,1000,0,0,9993,117,49,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
18,608,76,1890,1890,1733,6,-2,-2,0,22,0,0,0,5,1739,1727,998,1006,0,0,10009,113,46,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
19,632,79,1730,1039,1445,-28,0,-2,-2,26,0,0,0,11,1416,1473,1003,999,0,0,8634,111,45,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
20,640,80,1570,1039,1277,-47,0,-2,-2,27,0,0,0,14,1229,1324,1003,999,0,0,8634,111,45,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
21,648,81,1410,1039,1111,11,0,0,0,27,0,0,0,0,1122,1099,992,1002,0,0,9929,107,42,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
22,656,82,1250,1039,945,0,0,0,0,26,0,0,0,-1,945,945,987,997,0,0,9929,107,42,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
23,664,83,1090,1039,777,0,0,0,0,26,0,0,0,-6,777,777,987,997,0,0,9929,107,42,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
24,672,84,1039,1039,806,31,0,0,0,25,0,0,0,-9,837,775,987,997,0,0,8650,108,43,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
25,680,85,1039,1039,844,-6,0,0,0,26,0,0,0,-2,838,851,987,997,0,0,8650,108,43,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
26,688,86,1039,1039,850,0,2,0,-2,27,0,0,0,5,850,850,981,979,0,0,9730,102,39,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
27,696,87,1039,1039,857,0,2,0,-2,27,0,0,0,3,857,857,965,967,0,0,9730,102,39,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
28,704,88,1039,1039,872,0,2,0,-2,27,0,0,0,2,872,872,929,944,0,0,9730,102,39,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
29,712,89,1039,1039,872,0,2,2,0,27,0,0,0,4,872,872,929,944,0,0,8224,100,37,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
30,720,90,1039,1039,885,0,2,2,0,27,0,0,0,4,885,885,904,916,0,0,8224,100,37,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
31,728,91,1039,1039,897,0,4,2,-2,27,0,0,0,1,897,897,886,888,0,0,9415,97,35,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
32,736,92,1039,1039,910,0,4,2,-2,26,0,0,0,-5,910,910,858,864,0,0,9415,97,35,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
33,744,93,1039,1039,923,0,4,2,-2,27,0,0,0,1,923,923,835,833,0,0,9415,97,35,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
34,752,94,1039,1039,923,-29,4,0,-4,28,0,0,0,7,894,953,835,833,0,0,7863,94,33,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
35,760,95,1039,1039,939,-26,4,0,-4,29,0,0,0,7,913,966,803,801,0,0,7863,94,33,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
36,768,96,1039,1039,951,6,4,-2,-6,28,0,0,0,-1,958,945,778,778,0,0,9232,92,31,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
37,776,97,1039,1039,963,0,4,-2,-6,27,0,0,0,-10,963,963,750,758,0,0,9232,92,31,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
38,784,98,1039,1039,963,0,4,-2,-6,28,0,0,0,-2,963,963,750,758,0,0,9232,92,31,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
39,792,99,1039,1039,975,0,6,-2,-8,28,0,0,0,0,975,975,727,735,0,0,7653,88,28,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
40,800,100,1039,1039,987,-34,6,-2,-8,28,0,0,0,3,953,1021,700,712,0,0,7653,88,28,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
41,824,103,1730,1039,1605,-102,6,-20,-26,29,0,0,0,6,1502,1707,678,684,0,0,6983,826,22,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
42,832,104,1309,1430,954,-92,6,-20,-26,33,0,0,0,19,862,1046,678,659,1,0,6983,2421,22,1,0,2,1,70,70,60,0,0,0,0,0,1,0,1,0,70,7,43,23,83,0
43,840,105,1430,1430,1519,-35,6,-20,-26,32,0,0,0,10,1483,1555,653,641,2,0,6983,2421,22,1,0,2,1,70,70,60,0,0,0,0,0,1,0,1,0,70,7,43,23,83,0
44,848,106,1430,1430,780,-880,8,0,-8,31,2,800,1660,-5,-100,1660,659,643,3,1,7799,2299,17,1,0,3,1,78,70,60,0,0,0,0,0,1,0,1,0,78,11,47,22,82,0
45,856,107,1430,1430,780,-880,8,0,-8,31,1,800,1660,1,-100,1660,658,654,4,2,7799,2299,17,1,0,3,1,78,70,60,0,0,0,0,0,1,0,1,0,78,11,47,22,82,0
46,864,108,1430,1430,780,-880,8,0,-8,30,2,800,1660,-8,-100,1660,658,654,5,3,5844,2299,12,1,0,3,1,78,70,60,0,0,0,0,0,1,0,1,0,78,11,47,22,82,0
47,872,109,1430,1430,780,-880,8,0,-8,25,7,800,1660,-24,-100,1660,652,667,6,4,5844,2530,12,1,0,3,1,88,70,60,0,0,0,0,0,1,0,1,0,88,16,52,21,81,0
48,880,110,1430,1430,780,-880,8,0,-8,21,11,800,1660,-48,-100,1660,641,667,7,5,5844,2530,12,1,0,3,1,88,70,60,0,0,0,0,0,1,0,1,0,88,16,52,21,81,0
49,888,111,1430,1430,780,-880,10,0,-10,11,22,800,1660,-75,-100,1660,613,666,8,6,7009,2618,8,1,0,3,1,96,70,60,0,0,0,0,0,1,0,1,0,96,20,56,19,79,0
50,896,112,1430,1430,780,-880,10,0,-10,9,24,800,1660,-62,-100,1660,613,666,9,7,7009,2618,8,1,0,3,1,96,70,60,0,0,0,0,0,1,0,1,0,96,20,56,19,79,0
51,904,113,1430,1430,780,-880,8,0,-8,3,29,800,1660,-57,-100,1660,555,676,10,8,5114,2618,4,1,0,3,1,104,70,60,0,0,0,0,0,1,0,1,0,104,23,59,20,80,0
