seq,t_ms,pid_tick,base_speed,speed_plan,speed_out,steer_out,err,lookahead,trend,yaw10,ra_yaw10,ra_hard_target10,ra_outer_cmd,yaw_rate_dps,duty_left,duty_right,left_speed,right_speed,ra_timer,ra_hard_cnt,tf_us,inter_us,valid_rows,ra_flag,ra_pre,ra_phase,ra_dir,ra_ip_row,ra_slow_row,ra_turn_row,ra_exit_reason,route_step,route_flag,route_action,post_edge_side,speed_reason,line_lost,inter_type,sym_component,ip_max_row,box_top,box_bottom,box_left,box_right,pre_detail
86,1232,154,1430,1430,503,-575,-26,-40,-14,-430,436,800,1079,-408,-72,1079,118,514,27,24,10107,147,42,1,1,3,1,102,70,70,0,0,0,0,0,1,0,1,0,50,5,41,16,76,7
87,1240,155,1430,1430,479,-548,-20,-42,-22,-452,458,800,1028,-419,-68,1028,115,514,28,25,8455,153,50,1,1,3,1,102,70,70,0,0,0,0,0,1,0,1,0,52,5,41,16,76,7
88,1248,156,1430,1430,645,-738,-20,-42,-22,-484,489,800,1383,-343,-92,1383,115,514,29,26,8455,153,50,1,1,3,1,102,70,70,0,0,0,0,0,1,0,1,0,52,5,41,16,76,7
89,1256,157,1430,1430,677,-775,-20,-42,-22,-516,522,800,1453,-328,-97,1453,111,517,30,27,8455,153,50,1,1,3,1,102,70,70,0,0,0,0,0,1,0,1,0,52,5,41,16,76,7
90,1264,158,1430,1430,578,-661,-10,-28,-18,-539,545,800,1239,-374,-82,1239,113,521,31,28,9895,1331,51,1,1,3,1,102,70,70,0,0,0,0,0,1,0,1,0,52,5,41,16,76,7
91,1272,159,1430,1430,455,-520,-10,-28,-18,-586,592,800,975,-431,-65,975,110,519,32,29,9895,1331,51,1,1,3,1,102,70,70,0,0,0,0,0,1,0,1,0,52,5,41,16,76,7
92,1280,160,1430,1430,434,-497,0,-16,-16,-609,615,800,932,-440,-62,932,110,519,33,30,8399,1170,51,1,0,3,1,102,70,70,0,0,0,0,0,1,0,1,0,54,5,41,16,76,0
93,1288,161,1430,1430,100,0,0,-16,-16,-654,659,800,100,-442,100,100,108,513,34,31,8399,1170,51,0,0,5,1,102,70,70,3,0,0,0,0,1,0,1,0,54,5,41,16,76,0
94,1320,165,1890,1890,2063,684,24,12,-12,-738,0,0,0,-235,2748,1378,95,510,0,0,8287,116,50,0,0,0,0,0,0,0,0,1,1,1,0,6,0,0,0,0,0,0,0,0,0
95,1352,169,1890,1890,1962,18,28,16,-12,-741,0,0,0,0,1981,1943,318,429,0,0,9633,254,50,0,0,0,0,0,0,0,0,1,1,1,0,6,0,0,0,0,0,0,0,0,0
96,1384,173,1890,1890,1866,13,28,16,-12,-732,0,0,0,21,1879,1852,477,469,0,0,9656,254,50,0,0,0,0,0,0,0,0,1,1,1,0,6,0,0,0,0,0,0,0,0,0
97,1400,175,1309,1800,807,-6,28,16,-12,-730,0,0,0,17,801,814,477,469,1,0,8232,639,49,4,0,0,1,64,70,70,0,1,1,1,0,1,0,4,0,64,4,40,16,76,0
98,1408,176,1800,1800,2071,34,28,16,-12,-730,0,0,0,8,2106,2036,515,501,2,0,8232,639,49,4,0,0,1,64,70,70,0,1,1,1,0,1,0,4,0,64,4,40,16,76,0
99,1416,177,1800,1800,1680,39,26,12,-14,-729,0,0,0,4,1720,1641,542,532,3,0,9584,639,49,4,0,0,1,64,70,70,0,1,1,1,0,1,0,4,0,64,4,40,16,76,0
100,1424,178,1640,1540,1332,-9,26,12,-14,-727,0,0,0,17,1323,1341,542,532,4,0,9584,291,49,4,0,1,1,70,70,70,0,1,1,1,0,1,0,4,0,70,4,40,16,76,0
101,1432,179,1480,1430,1164,-51,26,12,-14,-724,0,0,0,31,1113,1215,542,532,5,0,9584,291,49,4,0,2,1,70,70,70,0,1,1,1,0,1,0,4,0,70,4,40,16,76,0
102,1440,180,1430,1430,1195,10,32,0,-32,-723,0,0,0,21,1206,1184,542,532,6,0,6408,1077,17,4,1,2,1,78,70,70,0,1,1,1,0,1,0,4,0,78,4,40,16,76,11
103,1448,181,1430,1430,1201,0,32,0,-32,-722,0,0,0,16,1201,1201,606,594,7,0,6408,1077,17,4,1,2,1,78,70,70,0,1,1,1,0,1,0,4,0,78,4,40,16,76,11
104,1456,182,1430,1430,1194,40,32,0,-32,-722,0,0,0,10,1234,1154,628,601,8,0,7411,1169,12,4,1,2,1,88,70,70,0,1,1,1,0,1,0,4,0,88,4,40,16,76,11
105,1464,183,1430,1430,245,-280,32,0,-32,-722,0,800,525,7,-35,525,643,612,9,1,7411,1169,12,4,1,3,1,88,70,70,0,1,1,1,0,1,0,4,0,88,4,40,16,76,11
106,1472,184,1430,1430,466,-533,32,0,-32,-722,0,800,1000,1,-66,1000,643,612,10,2,5463,1169,7,4,1,3,1,88,70,70,0,1,1,1,0,1,0,4,0,88,4,40,16,76,11
107,1480,185,1430,1430,700,-800,32,0,-32,-722,0,800,1500,6,-100,1500,644,618,11,3,5463,1352,7,4,1,3,1,98,70,70,0,1,1,1,0,1,0,4,0,98,4,40,16,76,11
108,1488,186,1430,1430,700,-800,32,0,-32,-723,0,800,1500,-7,-100,1500,647,625,12,4,5463,1352,7,4,1,3,1,98,70,70,0,1,1,1,0,1,0,4,0,98,4,40,16,76,11
109,1496,187,1430,1430,700,-800,34,0,-34,-727,0,800,1500,-24,-100,1500,641,627,13,5,6474,1354,2,4,1,3,1,108,70,70,0,1,1,1,0,1,0,4,0,108,4,40,16,76,11
110,1504,188,1430,1430,700,-800,34,0,-34,-728,0,800,1500,-24,-100,1500,641,627,14,6,6474,1354,2,4,1,3,1,108,70,70,0,1,1,1,0,1,0,4,0,108,4,40,16,76,11
111,1512,189,1430,1430,700,-800,34,0,-34,-734,3,800,1500,-37,-100,1500,613,615,15,7,6474,1354,2,4,1,3,1,108,70,70,0,1,1,1,0,1,0,4,0,108,4,40,16,76,11
112,1520,190,1430,1430,700,-800,24,18,-6,-744,14,800,1500,-96,-100,1500,571,610,16,8,8186,78,50,4,1,3,1,108,70,70,0,1,1,1,0,1,0,4,0,108,4,40,16,76,11
113,1528,191,1430,1430,700,-800,24,18,-6,-764,33,800,1500,-161,-100,1500,521,607,17,9,8186,78,50,4,1,3,1,108,70,70,0,1,1,1,0,1,0,4,0,108,4,40,16,76,11
114,1536,192,1430,1430,700,-800,32,24,-8,-794,63,800,1500,-239,-100,1500,521,607,18,10,9651,78,52,4,1,3,1,108,70,70,0,1,1,1,0,1,0,4,0,108,4,40,16,76,9
115,1544,193,1430,1430,700,-800,32,24,-8,-810,79,800,1500,-270,-100,1500,521,607,19,11,9651,224,52,4,1,3,1,108,70,70,0,1,1,1,0,1,0,4,0,108,4,40,16,76,9
116,1552,194,1430,1430,700,-800,32,24,-8,-844,114,800,1500,-313,-100,1500,521,607,20,12,9651,224,52,4,1,3,1,108,70,70,0,1,1,1,0,1,0,4,0,108,4,40,16,76,9
117,1560,195,1430,1430,672,-768,42,34,-8,-863,132,800,1440,-332,-96,1440,411,607,21,13,8346,80,53,4,1,3,1,108,70,70,0,1,1,1,0,1,0,4,0,108,4,40,16,76,11
118,1568,196,1430,1430,645,-737,42,34,-8,-898,167,800,1383,-344,-92,1383,373,605,22,14,8346,80,53,4,1,3,1,108,70,70,0,1,1,1,0,1,0,4,0,108,4,40,16,76,11
119,1576,197,1430,1430,697,-796,54,48,-6,-926,195,800,1494,-321,-99,1494,335,599,23,15,9740,80,53,4,1,3,1,108,70,70,0,1,1,1,0,1,0,4,0,108,4,40,16,76,11
120,1584,198,1430,1430,649,-741,54,48,-6,-945,214,800,1391,-343,-92,1391,335,599,24,16,9740,213,53,4,1,3,1,108,70,70,0,1,1,1,0,1,0,4,0,108,4,40,16,76,11
121,1592,199,1430,1430,693,-793,70,28,-42,-973,243,800,1487,-322,-99,1487,303,601,25,17,5118,213,1,4,1,3,1,108,70,70,0,1,1,1,0,1,0,4,0,108,4,40,16,76,11
122,1600,200,1430,1430,623,-712,70,28,-42,-994,264,800,1336,-354,-89,1336,281,602,26,18,5118,3155,1,4,1,3,1,108,70,70,0,1,1,1,0,1,0,4,0,104,4,40,16,76,11
123,1608,201,1430,1430,556,-636,70,28,-42,-1034,304,800,1193,-385,-79,1193,260,595,27,19,5118,3155,1,4,1,3,1,108,70,70,0,1,1,1,0,1,0,4,0,104,4,40,16,76,11
124,1616,202,1430,1430,512,-585,54,48,-6,-1076,346,800,1097,-405,-73,1097,239,586,28,20,9113,84,26,4,1,3,1,108,70,70,0,1,1,1,0,1,0,4,0,58,4,40,16,76,11
125,1624,203,1430,1430,507,-580,54,48,-6,-1097,366,800,1087,-407,-72,1087,239,586,29,21,9113,84,26,4,1,3,1,108,70,70,0,1,1,1,0,1,0,4,0,58,4,40,16,76,11
126,1632,204,1430,1430,700,-800,38,28,-10,-1121,391,800,1500,-318,-100,1500,218,579,30,22,5118,84,1,4,1,3,1,108,70,70,0,1,1,1,0,1,0,4,0,58,4,40,16,76,11
127,1640,205,1430,1430,655,-749,38,28,-10,-1140,410,800,1405,-340,-93,1405,200,572,31,23,5118,2991,1,4,1,3,1,108,70,70,0,1,1,1,0,1,0,4,0,32,4,40,16,76,11
