seq,t_ms,pid_tick,base_speed,speed_plan,speed_out,steer_out,err,lookahead,trend,yaw10,ra_yaw10,ra_hard_target10,ra_outer_cmd,yaw_rate_dps,duty_left,duty_right,left_speed,right_speed,ra_timer,ra_hard_cnt,tf_us,inter_us,battery_x10,valid_rows,ra_flag,ra_pre,ra_phase,ra_dir,ra_ip_row,ra_slow_row,ra_turn_row,ra_exit_reason,route_step,route_flag,route_action,post_edge_side,speed_reason,line_lost,inter_type,sym_component,ip_max_row,box_top,box_bottom,box_left,box_right,pre_detail,turn_mark,hard_enter_ip,hard_enter_tick,pre_seen_frames
0,48,6,2552,2552,2929,-260,4,6,2,6,0,0,0,46,2668,3189,2,0,0,0,3756,1045,116,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1,96,12,2552,2552,2827,-237,0,2,2,33,0,0,0,40,2590,3064,230,179,0,0,3549,1008,116,51,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2,144,18,2552,2552,2666,78,-2,-2,0,33,0,0,0,-9,2745,2587,528,524,0,0,3522,1008,116,51,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
3,192,24,2552,2552,2543,-529,-2,-2,0,45,0,0,0,70,2013,3073,760,785,0,0,7001,970,116,49,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
4,240,30,2552,2552,2452,162,-6,-6,0,30,0,0,0,-41,2614,2289,956,953,0,0,3862,1027,115,52,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
5,288,36,2552,2552,2391,-426,-8,-6,2,35,0,0,0,21,1964,2817,1062,1092,0,0,3516,1027,115,52,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
6,336,42,2552,2552,2338,34,-10,-6,4,20,0,0,0,-57,2373,2304,1171,1192,0,0,3762,988,115,50,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
7,384,48,2552,2552,2309,-328,-8,-6,2,14,0,0,0,-6,1980,2637,1216,1266,0,0,3704,893,115,45,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
8,432,54,2552,2552,2280,-75,-8,-4,4,-1,0,0,0,-36,2204,2356,1278,1318,0,0,7077,912,115,46,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
9,480,60,2552,2552,2266,-215,-6,-2,4,-11,0,0,0,-10,2050,2481,1306,1348,0,0,3928,951,115,48,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
10,528,66,2552,2552,2260,-94,-4,0,4,-23,0,0,0,-17,2166,2355,1320,1355,0,0,3632,855,115,43,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
11,576,72,2552,2552,2252,-40,-2,2,4,-26,0,0,0,-2,2211,2292,1340,1370,0,0,3527,779,115,39,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
12,592,74,2552,0,1165,-831,-2,-4,-2,-27,0,850,1997,0,333,1997,1349,1363,1,1,3548,886,115,37,1,0,3,1,12,38,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,74,0
13,600,75,2552,0,1165,-831,-2,-4,-2,-25,0,850,1997,10,333,1997,1357,1386,2,2,3548,886,115,37,1,0,3,1,12,38,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,74,0
14,608,76,2552,0,1165,-831,-2,-4,-2,-30,2,850,1997,-25,333,1997,1357,1386,3,3,7804,886,115,37,1,0,3,1,12,38,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,74,0
15,616,77,2552,0,1165,-831,-2,-10,-8,-36,9,850,1997,-61,333,1997,1376,1387,4,4,7804,856,115,34,1,1,3,1,12,38,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,12,74,0
16,624,78,2552,0,1165,-831,-2,-10,-8,-52,25,850,1997,-121,333,1997,1370,1378,5,5,7804,856,115,34,1,1,3,1,12,38,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,12,74,0
17,632,79,2552,0,1165,-831,2,0,-2,-72,44,850,1997,-167,333,1997,1352,1378,6,6,7207,2358,115,26,0,1,3,1,60,38,18,0,0,0,0,0,0,0,4,0,60,2,38,23,83,7,2,12,74,0
18,640,80,2552,0,1165,-831,2,0,-2,-83,55,850,1997,-185,333,1997,1315,1403,7,7,7207,2358,115,26,0,1,3,1,60,38,18,0,0,0,0,0,0,0,4,0,60,2,38,23,83,7,0,12,74,0
19,648,81,2552,0,1165,-831,2,-20,-22,-105,78,850,1997,-206,333,1997,1315,1403,8,8,5191,511,115,23,0,1,3,1,60,38,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,12,74,0
20,656,82,2552,0,1165,-831,2,-20,-22,-117,90,850,1997,-220,333,1997,1225,1421,9,9,5191,511,115,23,0,1,3,1,60,38,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,12,74,0
21,664,83,2552,0,1165,-831,2,-20,-22,-146,119,850,1997,-262,333,1997,1156,1415,10,10,5191,511,115,23,0,1,3,1,60,38,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,12,74,0
22,672,84,2552,0,1165,-831,0,-40,-40,-175,147,850,1997,-278,333,1997,1072,1406,11,11,8419,1112,115,17,0,1,3,1,84,38,18,0,0,0,0,0,0,0,4,0,84,14,50,33,93,7,0,12,74,0
23,680,85,2552,0,1165,-831,0,-40,-40,-190,163,850,1997,-290,333,1997,1026,1403,12,12,8419,1112,115,17,0,1,3,1,84,38,18,0,0,0,0,0,0,0,4,0,84,14,50,33,93,7,0,12,74,0
24,688,86,2552,0,1165,-831,-16,-20,-4,-217,190,850,1997,-279,333,1997,1026,1403,13,13,4548,365,115,15,0,1,3,1,84,38,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,12,74,0
25,696,87,2552,0,1165,-831,-16,-20,-4,-232,205,850,1997,-287,333,1997,1017,1388,14,14,4548,365,115,15,0,1,3,1,84,38,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,12,74,0
26,704,88,2552,0,1165,-831,-16,-20,-4,-262,234,850,1997,-291,333,1997,994,1362,15,15,3427,365,115,15,0,1,3,1,84,38,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,12,74,0
27,712,89,2552,0,1165,-831,-32,0,32,-292,265,850,1997,-300,333,1997,961,1335,16,16,3427,3937,115,4,0,1,3,1,104,38,18,0,0,0,0,0,0,0,4,0,104,23,59,33,93,7,0,12,74,0
28,720,90,2552,0,1165,-831,-32,0,32,-309,281,850,1997,-309,333,1997,961,1335,17,17,3427,3937,115,4,0,1,3,1,104,38,18,0,0,0,0,0,0,0,4,0,104,23,59,33,93,7,0,12,74,0
29,728,91,2552,0,1165,-831,-32,0,32,-340,313,850,1997,-311,333,1997,881,1320,18,18,5073,3937,115,4,0,1,3,1,104,38,18,0,0,0,0,0,0,0,4,0,104,23,59,33,93,7,0,12,74,0
30,736,92,2552,0,1165,-831,-48,0,48,-355,328,850,1997,-304,333,1997,829,1309,19,19,5073,3731,115,1,0,1,3,1,104,38,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,12,74,0
31,744,93,2552,0,1165,-831,0,0,0,-388,361,850,1997,-316,333,1997,823,1275,20,20,3013,55,115,0,0,1,3,1,104,38,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,12,74,0
32,752,94,2552,0,1165,-831,0,0,0,-420,393,850,1997,-318,333,1997,815,1243,21,21,3013,55,115,0,0,1,3,1,104,38,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,12,74,0
33,760,95,2552,0,1165,-831,0,0,0,-435,407,850,1997,-309,333,1997,815,1243,22,22,3013,55,115,0,0,1,3,1,104,38,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,12,74,0
34,768,96,2552,0,1149,-815,0,0,0,-472,445,850,1965,-351,333,1965,805,1218,23,23,3015,55,115,0,0,1,3,1,104,38,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,12,74,0
35,776,97,2552,0,1127,-794,0,0,0,-492,465,850,1921,-365,333,1921,774,1209,24,24,3015,55,115,0,0,1,3,1,104,38,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,12,74,0
36,784,98,2552,0,1165,-831,0,0,0,-523,495,850,1997,-331,333,1997,761,1198,25,25,3015,55,115,0,0,1,3,1,104,38,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,12,74,0
37,792,99,2552,0,1165,-831,0,0,0,-555,528,850,1997,-327,333,1997,729,1189,26,26,6396,55,115,0,0,1,3,1,104,38,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,12,74,0
38,800,100,2552,0,1165,-831,0,0,0,-571,544,850,1997,-327,333,1997,729,1189,27,27,6396,55,115,0,0,1,3,1,104,38,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,12,74,0
39,808,101,2552,0,1165,-831,0,0,0,-602,575,850,1997,-317,333,1997,727,1156,28,28,3015,56,115,0,0,0,3,1,104,38,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,74,0
40,816,102,2552,0,1165,-831,0,0,0,-619,592,850,1997,-323,333,1997,722,1121,29,29,3015,56,115,0,0,0,3,1,104,38,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,74,0
41,824,103,2552,0,1165,-831,0,0,0,-652,625,850,1997,-329,333,1997,705,1102,30,30,3014,55,115,0,0,0,3,1,104,38,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,74,0
42,832,104,2552,0,1150,-816,0,0,0,-689,662,850,1966,-351,333,1966,705,1102,31,31,3014,55,115,0,0,0,3,1,104,38,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,74,0
43,840,105,2552,0,1156,-822,0,0,0,-706,679,850,1979,-347,333,1979,690,1089,32,32,3014,55,115,0,0,0,3,1,104,38,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,74,0
