seq,t_ms,pid_tick,base_speed,speed_plan,speed_out,steer_out,err,lookahead,trend,yaw10,ra_yaw10,ra_hard_target10,ra_outer_cmd,yaw_rate_dps,duty_left,duty_right,left_speed,right_speed,ra_timer,ra_hard_cnt,tf_us,inter_us,battery_x10,valid_rows,ra_flag,ra_pre,ra_phase,ra_dir,ra_ip_row,ra_slow_row,ra_turn_row,ra_exit_reason,route_step,route_flag,route_action,post_edge_side,speed_reason,line_lost,inter_type,sym_component,ip_max_row,box_top,box_bottom,box_left,box_right,pre_detail,turn_mark,hard_enter_ip,hard_enter_tick,pre_seen_frames
0,48,6,2552,2552,2929,-231,4,6,2,15,0,0,0,41,2697,3161,1,0,0,0,6955,1057,118,51,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
1,96,12,2552,2552,2810,-8,0,0,0,37,0,0,0,7,2802,2819,265,210,0,0,5608,1037,118,50,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
2,144,18,2552,2552,2651,-18,2,2,0,28,0,0,0,3,2632,2669,549,565,0,0,3644,1091,118,52,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
3,192,24,2552,2552,2545,79,-2,-2,0,40,0,0,0,-9,2624,2466,778,758,0,0,3537,1110,118,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
4,240,30,2552,2552,2447,486,-2,-2,0,19,0,0,0,-66,2934,1960,949,980,0,0,3458,1091,118,52,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
5,288,36,2552,2552,2386,-241,-2,0,2,38,0,0,0,40,2144,2627,1084,1090,0,0,7059,978,117,47,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
6,336,42,2552,2552,2358,-183,-4,-2,2,29,0,0,0,19,2174,2542,1135,1150,0,0,5617,837,117,40,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
7,384,48,2552,2552,2323,-162,-6,-4,2,29,0,0,0,1,2161,2485,1214,1210,0,0,3787,1071,117,51,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
8,432,54,2552,2552,2299,-75,-8,-6,2,24,0,0,0,-27,2223,2375,1257,1264,0,0,3832,1029,117,49,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
9,480,60,2552,2552,2283,-119,-8,-6,2,16,0,0,0,-30,2163,2403,1275,1309,0,0,3719,1010,117,48,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
10,528,66,2552,2552,2280,-271,-6,-2,4,2,0,0,0,-3,2009,2551,1270,1326,0,0,7078,938,117,45,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
11,576,72,2552,2552,2270,-152,-4,0,4,-7,0,0,0,-8,2117,2423,1296,1342,0,0,5593,817,117,39,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
12,592,74,1018,1450,190,-97,-4,-6,-2,-8,0,0,0,-6,92,288,1302,1347,1,0,3527,779,117,37,0,1,1,1,0,38,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,1
13,600,75,1450,1450,1177,-40,-4,-6,-2,-9,1,0,0,-12,1136,1217,1302,1347,2,0,3527,779,117,37,0,1,1,1,0,38,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,2
14,608,76,1450,1450,1015,-108,-4,-6,-2,-9,1,0,0,-2,906,1123,1302,1347,3,0,3527,779,117,37,0,1,1,1,0,38,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,3
15,616,77,1450,1450,1051,12,-4,-8,-4,-12,3,0,0,-16,1063,1038,1323,1348,4,0,8093,731,117,34,0,1,1,1,0,38,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,4
16,624,78,1450,1450,1082,0,-4,-8,-4,-13,5,0,0,-21,1082,1082,1338,1358,5,0,8093,731,117,34,0,1,1,1,0,38,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,5
17,632,79,1450,1450,1116,0,-4,-8,-4,-15,7,0,0,-20,1116,1116,1301,1324,6,0,8093,731,117,34,0,1,1,1,0,38,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,6
18,640,80,1450,1450,1116,-65,-4,-16,-12,-17,8,0,0,-20,1050,1181,1301,1324,7,0,8955,608,117,28,0,1,1,1,0,38,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,7
19,648,81,1450,1450,1131,-157,-4,-16,-12,-17,8,0,0,-13,974,1289,1266,1297,8,0,8955,608,117,28,0,1,1,1,0,38,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,8
20,656,82,1450,1450,858,-1038,-2,0,2,-18,0,800,1897,-11,-180,1897,1244,1279,9,1,6930,2633,117,21,0,1,3,1,18,38,18,0,0,0,0,0,1,0,1,0,70,7,43,25,85,7,5,18,82,8
21,664,83,1450,1450,858,-1038,-2,0,2,-19,0,800,1897,-13,-180,1897,1227,1273,10,2,6930,2633,117,21,0,1,3,1,70,38,18,0,0,0,0,0,1,0,1,0,70,7,43,25,85,7,0,18,82,8
22,672,84,1450,1450,858,-1038,-2,0,2,-29,10,800,1897,-65,-180,1897,1227,1273,11,3,6930,2633,117,21,0,1,3,1,70,38,18,0,0,0,0,0,1,0,1,0,70,7,43,25,85,7,0,18,82,8
23,680,85,1450,1450,858,-1038,-2,0,2,-36,18,800,1897,-95,-180,1897,1214,1242,12,4,6327,2849,117,15,0,1,3,1,82,38,18,0,0,0,0,0,1,0,1,0,82,13,49,26,86,7,0,18,82,8
24,688,86,1450,1450,858,-1038,-2,0,2,-59,41,800,1897,-174,-180,1897,1184,1205,13,5,6327,2849,117,15,0,1,3,1,82,38,18,0,0,0,0,0,1,0,1,0,82,13,49,26,86,7,2,18,82,8
25,696,87,1450,1450,858,-1038,-6,0,6,-84,66,800,1897,-218,-180,1897,1141,1181,14,6,5495,3017,117,6,0,1,3,1,100,38,18,0,0,0,0,0,1,0,0,0,100,22,58,29,89,7,0,18,82,8
26,704,88,1450,1450,858,-1038,-6,0,6,-97,79,800,1897,-234,-180,1897,1141,1181,15,7,5495,3017,117,6,0,1,3,1,100,38,18,0,0,0,0,0,1,0,0,0,100,22,58,29,89,7,0,18,82,8
27,712,89,1450,1450,858,-1038,-6,0,6,-121,102,800,1897,-236,-180,1897,1141,1181,16,8,5511,3017,117,6,0,1,3,1,110,38,18,0,0,0,0,0,1,0,0,0,110,23,59,33,93,7,0,18,82,8
28,720,90,1450,1450,858,-1038,-22,0,22,-136,118,800,1897,-261,-180,1897,1141,1181,17,9,5511,996,117,3,0,1,3,1,110,38,18,0,0,0,0,0,1,0,0,0,110,23,59,33,93,7,0,18,82,8
29,728,91,1450,1450,858,-1038,-22,0,22,-171,152,800,1897,-310,-180,1897,846,1193,18,10,5511,996,117,3,0,1,3,1,110,38,18,0,0,0,0,0,1,0,0,0,110,23,59,33,93,7,0,18,82,8
30,736,92,1450,1450,959,-959,-38,0,38,-209,191,800,1918,-353,0,1918,697,1169,19,11,5272,98,117,3,0,1,3,1,110,38,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,18,82,8
31,744,93,1450,1450,936,-936,-38,0,38,-229,210,800,1873,-367,0,1873,606,1142,20,12,5272,98,117,3,0,1,3,1,110,38,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,18,82,8
32,752,94,1450,1450,901,-901,-38,0,38,-270,251,800,1802,-390,0,1802,606,1142,21,13,5272,98,117,3,0,1,3,1,110,38,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,18,82,8
33,760,95,1450,1450,887,-887,0,0,0,-290,272,800,1775,-399,0,1775,633,1127,22,14,6412,57,117,0,0,1,3,1,110,38,18,0,0,0,0,0,1,1,0,0,0,0,0,0,0,7,0,18,82,8
34,768,96,1450,1450,769,-769,0,0,0,-328,309,800,1538,-382,0,1538,608,1126,23,15,6412,57,117,0,0,1,3,1,110,38,18,0,0,0,0,0,1,1,0,0,0,0,0,0,0,7,0,18,82,8
35,776,97,1450,1450,769,-769,0,0,0,-364,346,800,1538,-374,0,1538,561,1111,24,16,5063,57,117,0,0,1,3,1,110,38,18,0,0,0,0,0,1,1,0,0,0,0,0,0,0,7,0,18,82,8
36,784,98,1450,1450,769,-769,0,0,0,-384,365,800,1538,-378,0,1538,483,1080,25,17,5063,57,117,0,0,1,3,1,110,38,18,0,0,0,0,0,1,1,0,0,0,0,0,0,0,7,0,18,82,8
37,792,99,1450,1450,769,-769,0,0,0,-420,402,800,1538,-373,0,1538,483,1080,26,18,4918,57,117,0,0,1,3,1,110,38,18,0,0,0,0,0,1,1,0,0,0,0,0,0,0,7,0,18,82,8
38,800,100,1450,1450,769,-769,0,0,0,-439,421,800,1538,-375,0,1538,415,1053,27,19,4918,57,117,0,0,1,3,1,110,38,18,0,0,0,0,0,1,1,0,0,0,0,0,0,0,7,0,18,82,8
39,808,101,1450,1450,769,-769,0,0,0,-475,456,800,1538,-365,0,1538,378,1030,28,20,4918,57,117,0,0,1,3,1,110,38,18,0,0,0,0,0,1,1,0,0,0,0,0,0,0,7,0,18,82,8
40,816,102,1450,1450,769,-769,0,0,0,-510,491,800,1538,-356,0,1538,378,1030,29,21,5063,57,117,0,0,1,3,1,110,38,18,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5,0,18,82,8
41,824,103,1450,1450,769,-769,0,0,0,-528,509,800,1538,-356,0,1538,378,1030,30,22,5063,57,117,0,0,1,3,1,110,38,18,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5,0,18,82,8
