seq,t_ms,pid_tick,base_speed,speed_plan,speed_out,steer_out,err,lookahead,trend,yaw10,ra_yaw10,ra_hard_target10,ra_outer_cmd,yaw_rate_dps,duty_left,duty_right,left_speed,right_speed,ra_timer,ra_hard_cnt,tf_us,inter_us,battery_x10,valid_rows,ra_flag,ra_pre,ra_phase,ra_dir,ra_ip_row,ra_slow_row,ra_turn_row,ra_exit_reason,route_step,route_flag,route_action,post_edge_side,speed_reason,line_lost,inter_type,sym_component,ip_max_row,ip_visual_row,ip_ctrl_row,ip_ctrl_dir,ip_ctrl_score,ip_ctrl_reason,fast_ra_type,fast_front,fast_left,fast_right,line_takeover_ready,line_takeover_cnt,exit_boost_active,exit_boost_cnt,hard_outer_dynamic,yaw_pred,yaw_remain,outer_scale,takeover_valid_rows,takeover_error,takeover_lookahead,takeover_trend,box_top,box_bottom,box_left,box_right,pre_detail,turn_mark,hard_enter_ip,hard_enter_tick,pre_seen_frames
16,592,74,1547,0,865,-985,-2,2,4,-45,2,800,1850,-19,-120,1850,1475,1523,3,3,6016,987,120,38,1,0,3,1,12,38,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1850,8,791,100,38,-2,2,4,0,0,0,0,0,0,12,72,3
17,600,75,1547,0,865,-985,-2,-12,-10,-52,9,800,1850,-59,-120,1850,1475,1523,4,4,9517,945,120,36,1,1,3,1,12,38,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1850,27,772,100,36,-2,-12,-10,0,0,0,0,71,0,12,72,3
18,608,76,1547,0,865,-985,-2,-12,-10,-73,30,800,1850,-148,-120,1850,1472,1501,5,5,9517,945,120,36,1,1,3,1,12,38,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1850,75,724,100,36,-2,-12,-10,0,0,0,0,7,2,12,72,3
19,616,77,1547,0,865,-985,0,-24,-24,-96,54,800,1850,-199,-120,1850,1428,1464,6,6,7819,866,120,32,1,1,3,1,12,38,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1850,113,686,100,32,0,-24,-24,0,0,0,0,7,0,12,72,3
20,624,78,1547,0,1455,-1455,0,-24,-24,-107,64,800,2910,-206,0,2910,1363,1456,7,7,7819,866,120,32,1,1,3,1,12,38,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1850,126,673,100,32,0,-24,-24,0,0,0,0,7,0,12,72,3
21,632,79,1547,0,1438,-1438,0,-24,-24,-130,87,800,2877,-217,0,2877,1296,1482,8,8,7399,866,120,32,1,1,3,1,12,38,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1850,152,647,100,32,0,-24,-24,0,0,0,0,7,0,12,72,3
22,640,80,1547,0,1426,-1426,4,-44,-48,-142,99,800,2853,-225,0,2853,1296,1482,9,9,7399,1629,120,25,0,1,3,1,66,38,18,0,0,0,0,0,0,0,4,0,66,66,66,0,100,1,0,1,0,0,0,0,0,0,1850,167,632,100,25,4,-44,-48,5,41,31,91,7,0,12,72,3
23,648,81,1547,0,1296,-1296,4,-44,-48,-179,136,800,2593,-312,0,2593,1145,1489,10,10,7399,1629,120,25,0,1,3,1,66,38,18,0,0,0,0,0,0,0,4,0,66,66,66,0,100,1,0,1,0,0,0,0,0,0,1850,230,569,100,25,4,-44,-48,5,41,31,91,7,0,12,72,3
24,656,82,1547,0,1189,-1189,6,-64,-70,-222,179,800,2379,-383,0,2379,953,1468,11,11,7403,677,120,21,0,1,3,1,66,38,18,0,0,0,0,0,0,0,0,0,0,0,76,0,100,1,0,1,0,1,0,0,0,0,1850,294,505,100,21,6,-64,-70,0,0,0,0,7,0,12,72,3
25,664,83,1547,0,1166,-1166,6,-64,-70,-243,200,800,2332,-399,0,2332,775,1459,12,12,7403,677,120,21,0,1,3,1,66,38,18,0,0,0,0,0,0,0,0,0,0,0,76,0,100,1,0,1,0,1,0,0,0,0,1850,320,479,100,21,6,-64,-70,0,0,0,0,7,0,12,72,3
26,672,84,1547,0,1129,-1129,-10,-82,-72,-287,245,800,2259,-423,0,2259,742,1478,13,13,5190,1371,120,22,0,1,3,1,74,38,18,0,0,0,0,0,0,0,4,0,74,74,74,0,100,1,0,1,0,0,0,0,0,0,1850,372,427,100,22,-10,-82,-72,9,45,33,93,7,0,12,72,3
27,680,85,1547,0,1152,-1152,-10,-82,-72,-306,264,800,2304,-408,0,2304,742,1478,14,14,5190,1371,120,22,0,1,3,1,74,38,18,0,0,0,0,0,0,0,4,0,74,74,74,0,100,1,0,1,0,0,0,0,0,0,1850,386,413,100,22,-10,-82,-72,9,45,33,93,7,0,12,72,3
28,688,86,1547,0,1173,-1173,-10,-82,-72,-344,302,800,2347,-394,0,2347,768,1485,15,15,5190,1371,120,22,0,1,3,1,74,38,18,0,0,0,0,0,0,0,4,0,74,74,74,0,100,1,0,1,0,0,0,0,0,0,1850,420,379,100,22,-10,-82,-72,9,45,33,93,7,0,12,72,3
29,696,87,1547,0,1177,-1177,-26,-62,-36,-384,341,800,2355,-391,0,2355,722,1465,16,16,4587,2922,120,16,0,1,3,1,74,38,18,0,0,0,0,0,0,0,0,0,0,0,80,0,100,1,0,0,0,0,0,0,0,0,1850,458,341,100,16,-26,-62,-36,0,0,0,0,7,0,12,72,3
30,704,88,1547,0,1138,-1138,-26,-62,-36,-407,364,800,2276,-417,0,2276,641,1445,17,17,4587,2922,120,16,0,1,3,1,74,38,18,0,0,0,0,0,0,0,0,0,0,0,80,0,100,1,0,0,0,0,0,0,0,0,1850,489,310,100,16,-26,-62,-36,0,0,0,0,7,0,12,72,3
31,712,89,1547,0,932,-932,-26,-62,-36,-449,406,800,1865,-419,0,1865,641,1445,18,18,7443,2922,120,16,0,1,3,1,74,38,18,0,0,0,0,0,0,0,0,0,0,0,80,0,100,1,0,0,0,0,0,0,0,0,1443,532,267,78,16,-26,-62,-36,0,0,0,0,7,0,12,72,3
32,720,90,1547,0,917,-917,-42,-42,0,-471,429,800,1835,-429,0,1835,553,1448,19,19,7443,3914,120,13,0,1,3,1,86,38,18,0,0,0,0,0,0,0,4,0,86,86,86,0,100,1,0,0,0,0,0,0,0,0,1443,558,241,78,13,-42,-42,0,15,51,33,93,7,0,12,72,3
33,728,91,1547,0,986,-986,-42,-42,0,-507,465,800,1972,-383,0,1972,457,1432,20,20,7443,3914,120,13,0,1,3,1,86,38,18,0,0,0,0,0,0,0,4,0,86,86,86,0,100,1,0,0,0,0,0,0,0,0,1443,580,219,78,13,-42,-42,0,15,51,33,93,7,0,12,72,3
34,736,92,1547,0,1036,-1036,-58,-22,36,-540,498,800,2073,-349,0,2073,531,1391,21,21,4163,3200,120,11,0,1,3,1,86,38,18,0,0,0,0,0,0,0,0,0,0,0,90,0,100,1,0,0,0,0,0,0,0,0,1443,603,196,78,11,-58,-22,36,0,0,0,0,7,0,12,72,3
35,744,93,1547,0,1062,-1062,-58,-22,36,-555,513,800,2125,-332,0,2125,529,1361,22,22,4163,3200,120,11,0,1,3,1,86,38,18,0,0,0,0,0,0,0,0,0,0,0,90,0,100,1,0,0,0,0,0,0,0,0,1443,612,187,78,11,-58,-22,36,0,0,0,0,7,0,12,72,3
36,752,94,1547,0,750,-750,-66,-2,64,-589,546,800,1500,-332,0,1500,529,1361,23,23,3351,4039,120,3,0,1,3,1,106,38,18,0,0,0,0,0,0,0,0,0,106,106,106,0,100,1,0,0,0,0,0,0,0,0,1100,646,153,52,3,-66,-2,64,23,59,33,93,7,0,12,72,3
37,760,95,1547,0,750,-750,-66,-2,64,-605,562,800,1500,-328,0,1500,447,1336,24,24,3351,4039,120,3,0,1,3,1,106,38,18,0,0,0,0,0,0,0,0,0,106,106,106,0,100,1,0,0,0,0,0,0,0,0,1100,661,138,52,3,-66,-2,64,23,59,33,93,7,0,12,72,3
38,768,96,1547,0,750,-750,-66,-2,64,-640,597,800,1500,-337,0,1500,397,1307,25,25,3351,4039,120,3,0,1,3,1,106,38,18,0,0,0,0,0,0,0,0,0,106,106,106,0,100,1,0,0,0,0,0,0,0,0,1100,699,100,52,3,-66,-2,64,23,59,33,93,7,0,12,72,3
39,776,97,1547,0,750,-750,-70,0,70,-673,630,800,1500,-331,0,1500,367,1257,26,26,5241,4226,120,1,0,1,3,1,110,38,18,0,0,0,0,0,0,0,0,0,110,110,110,0,100,1,0,0,0,0,0,0,0,0,1100,730,69,25,1,-70,0,70,23,59,33,93,7,0,12,72,3
40,784,98,1547,0,750,-750,-70,0,70,-688,645,800,1500,-322,0,1500,368,1218,27,27,5241,4226,120,1,0,1,3,1,110,38,18,0,0,0,0,0,0,0,0,0,110,110,110,0,100,1,0,0,0,0,0,0,0,0,1100,742,57,25,1,-70,0,70,23,59,33,93,7,0,12,72,3
41,792,99,1547,0,997,-997,-70,0,70,-718,676,800,1995,-311,0,1995,368,1218,28,28,3184,4172,120,1,0,1,3,1,110,38,18,0,0,0,0,0,0,0,4,0,110,110,110,0,100,1,0,0,0,0,0,0,0,0,1100,769,30,25,1,-70,0,70,23,59,33,93,7,0,12,72,3
42,800,100,1547,0,1001,-1001,-70,0,70,-733,691,800,2003,-308,0,2003,439,1184,29,29,3184,4172,120,1,0,1,3,1,110,38,18,0,0,0,0,0,0,0,4,0,110,110,110,0,100,1,0,0,0,0,0,0,0,0,1100,783,16,25,1,-70,0,70,23,59,33,93,7,0,12,72,3
43,808,101,1547,0,1400,951,-70,0,70,-767,724,800,2003,-326,2351,448,458,1154,30,30,3187,4172,120,1,0,0,4,1,110,38,18,2,0,0,0,0,0,0,4,0,110,110,106,0,100,1,0,0,0,0,0,0,0,0,1100,823,-23,25,1,-70,0,70,23,59,33,93,0,0,12,72,0
44,816,102,1547,0,1400,990,-70,0,70,-802,759,800,2003,-338,2390,409,501,1126,31,30,3187,3889,120,1,0,0,4,1,110,38,18,2,0,0,0,0,0,0,0,0,0,0,110,0,100,1,0,0,0,0,0,0,0,0,1100,823,-23,25,1,-70,0,70,0,0,0,0,0,0,12,72,0
45,824,103,1547,0,1400,912,-70,0,70,-815,773,800,2003,-315,2312,487,501,1126,32,30,3187,3889,120,1,0,0,4,1,110,38,18,2,0,0,0,0,0,0,0,0,0,0,110,0,100,1,0,0,0,0,0,0,0,0,1100,823,-23,25,1,-70,0,70,0,0,0,0,0,0,12,72,0
46,832,104,1547,0,1400,423,-70,0,70,-823,780,800,2003,-175,1823,976,504,1086,33,30,7149,3889,120,1,0,0,4,1,110,38,18,2,0,0,0,0,0,0,0,1,0,0,110,0,100,1,0,0,0,0,0,0,0,0,1100,823,-23,25,1,-70,0,70,0,0,0,0,0,0,12,72,0
47,840,105,1547,0,1400,180,-60,-20,40,-822,779,800,2003,-106,1580,1219,549,1055,34,30,7149,3795,120,48,0,0,4,1,110,38,18,2,0,0,0,0,0,0,0,1,0,0,106,0,100,1,0,1,0,0,0,0,0,0,1100,823,-23,25,48,-60,-20,40,0,0,0,0,0,0,12,72,0
48,848,106,1547,0,1400,0,-60,-20,40,-816,773,800,2003,-9,1400,1400,615,1013,35,30,7149,3795,120,48,0,0,4,1,110,38,18,2,0,0,0,0,0,0,0,1,0,0,106,0,100,1,0,1,0,0,0,0,0,0,1100,823,-23,25,48,-60,-20,40,0,0,0,0,0,0,12,72,0
49,856,107,1547,0,1400,0,-64,-40,24,-809,767,800,2003,34,1400,1400,710,964,36,30,4637,4070,120,49,0,0,4,1,110,38,18,2,0,0,0,0,0,0,4,1,84,84,102,0,100,1,0,1,0,0,0,0,0,0,1100,823,-23,25,49,-64,-40,24,14,50,33,93,0,0,12,72,0
50,864,108,1547,0,1400,0,-64,-40,24,-806,764,800,2003,42,1400,1400,710,964,37,30,4637,4070,120,49,0,0,4,1,110,38,18,2,0,0,0,0,0,0,4,1,84,84,102,0,100,1,0,1,0,0,0,0,0,0,1100,823,-23,25,49,-64,-40,24,14,50,33,93,0,0,12,72,0
51,872,109,1547,0,1400,0,-64,-40,24,-805,763,800,2003,25,1400,1400,779,916,38,30,4925,4070,120,49,0,0,4,1,110,38,18,2,0,0,0,0,0,0,4,1,84,84,98,0,100,1,0,1,0,0,0,0,0,0,1100,823,-23,25,49,-64,-40,24,14,50,33,93,0,0,12,72,0
52,880,110,1547,0,1400,0,-68,-60,8,-804,761,800,2003,29,1400,1400,806,880,39,30,4925,4151,120,50,0,0,4,1,110,38,18,2,0,0,0,0,0,0,0,1,0,0,98,0,100,1,0,1,0,0,0,0,0,0,1100,823,-23,25,50,-68,-60,8,0,0,0,0,0,0,12,72,0
53,888,111,1547,0,1400,0,-68,-60,8,-801,759,800,2003,24,1400,1400,817,852,40,30,4925,4151,120,50,0,0,4,1,110,38,18,2,0,0,0,0,0,0,0,0,0,0,98,0,100,1,0,1,0,0,0,0,0,0,1100,823,-23,25,50,-68,-60,8,0,0,0,0,0,0,12,72,0
54,896,112,1547,0,1400,0,-74,-64,10,-799,756,800,2003,24,1400,1400,825,834,41,30,6611,1620,120,49,0,0,5,1,110,38,18,2,1,1,1,0,0,0,0,1,0,0,94,0,100,1,0,1,0,0,0,0,0,0,1100,823,-23,25,49,-74,-64,10,0,0,0,0,0,0,12,72,0
55,904,113,1547,0,1400,0,-74,-64,10,-798,756,800,2003,18,1400,1400,825,834,42,30,6611,1620,120,49,0,0,5,1,110,38,18,2,1,1,1,0,0,0,0,1,0,0,94,0,100,1,0,1,0,0,0,0,0,0,1100,823,-23,25,49,-74,-64,10,0,0,0,0,0,0,12,72,0
56,912,114,1547,0,1350,0,-76,-70,6,-798,755,800,2003,11,1350,1350,831,824,43,30,4746,1476,120,42,0,0,5,1,110,38,18,2,1,1,1,0,0,0,4,1,78,78,90,0,100,1,0,1,0,0,0,0,0,0,1100,823,-23,25,42,-76,-70,6,11,47,33,93,0,8,12,72,0
57,920,115,1547,0,1350,0,-76,-70,6,-798,756,800,2003,4,1350,1350,839,817,44,30,4746,1476,120,42,0,0,5,1,110,38,18,2,1,1,1,0,0,0,4,1,78,78,90,0,100,1,0,1,0,0,0,0,0,0,1100,823,-23,25,42,-76,-70,6,11,47,33,93,0,8,12,72,0
58,928,116,1547,0,1400,0,0,0,0,-800,757,800,2003,-7,1400,1400,842,815,45,30,3016,212,120,0,0,0,5,1,110,38,18,2,1,1,1,0,0,1,0,0,0,0,86,0,100,1,0,0,0,0,0,0,0,0,1100,823,-23,25,0,0,0,0,0,0,0,0,0,0,12,72,0
59,936,117,1547,0,1400,0,0,0,0,-802,759,800,2003,-15,1400,1400,842,815,46,30,3016,212,120,0,0,0,5,1,110,38,18,2,1,1,1,0,0,1,0,0,0,0,86,0,100,1,0,0,0,0,0,0,0,0,1100,823,-23,25,0,0,0,0,0,0,0,0,0,0,12,72,0
60,944,118,1547,0,1400,0,0,0,0,-803,761,800,2003,-18,1400,1400,841,817,47,30,3016,212,120,0,0,0,5,1,110,38,18,2,1,1,1,0,0,1,0,0,0,0,86,0,100,1,0,0,0,0,0,0,0,0,1100,823,-23,25,0,0,0,0,0,0,0,0,0,0,12,72,0
61,952,119,1547,0,1400,0,0,0,0,-806,763,800,2003,-23,1400,1400,823,827,48,30,6426,282,120,0,0,0,5,1,110,38,18,2,1,1,1,0,0,1,0,0,0,0,82,0,100,1,0,0,0,0,0,0,0,0,1100,823,-23,25,0,0,0,0,0,0,0,0,0,0,12,72,0
62,960,120,2461,770,2265,-323,0,0,0,-807,0,0,0,-22,1941,2589,806,823,0,0,6426,282,120,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,82,0,100,1,0,0,0,0,0,0,0,0,1100,823,-23,25,0,0,0,0,0,0,0,0,0,0,12,72,0
63,968,121,2126,770,1917,-276,0,0,0,-810,0,0,0,-27,1641,2193,798,817,0,0,3018,206,120,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,78,0,100,1,0,0,0,0,0,0,0,0,1100,823,-23,25,0,0,0,0,0,0,0,0,0,0,12,72,0
64,976,122,1791,770,1565,-116,0,0,0,-813,0,0,0,-31,1448,1682,798,817,0,0,3018,206,120,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,78,0,100,1,0,0,0,0,0,0,0,0,1100,823,-23,25,0,0,0,0,0,0,0,0,0,0,12,72,0
65,984,123,1456,770,1216,16,0,0,0,-816,0,0,0,-36,1232,1200,794,810,0,0,3018,206,120,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,78,0,100,1,0,0,0,0,0,0,0,0,1100,823,-23,25,0,0,0,0,0,0,0,0,0,0,12,72,0
66,992,124,1121,770,865,205,0,0,0,-821,0,0,0,-44,1071,660,794,806,0,0,3154,220,120,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,74,0,100,1,0,0,0,0,0,0,0,0,1100,823,-23,25,0,0,0,0,0,0,0,0,0,0,12,72,0
67,1000,125,786,770,510,247,0,0,0,-823,0,0,0,-44,757,263,792,805,0,0,3154,220,120,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,74,0,100,1,0,0,0,0,0,0,0,0,1100,823,-23,25,0,0,0,0,0,0,0,0,0,0,12,72,0
68,1008,126,770,770,626,196,0,0,0,-826,0,0,0,-34,823,430,802,818,0,0,3154,220,120,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,74,0,100,1,0,0,0,0,0,0,0,0,1100,823,-23,25,0,0,0,0,0,0,0,0,0,0,12,72,0
69,1016,127,770,770,619,146,0,0,0,-828,0,0,0,-25,766,473,802,818,0,0,5076,249,120,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,70,0,100,1,0,0,0,0,0,0,0,0,1100,823,-23,25,0,0,0,0,0,0,0,0,0,0,12,72,0
70,1024,128,770,770,601,115,0,0,0,-828,0,0,0,-19,716,485,791,839,0,0,5076,249,120,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,70,0,100,1,0,0,0,0,0,0,0,0,1100,823,-23,25,0,0,0,0,0,0,0,0,0,0,12,72,0
71,1032,129,770,770,591,115,0,0,0,-830,0,0,0,-18,707,476,779,834,0,0,5076,251,120,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,66,0,100,1,0,0,0,0,0,0,0,0,1100,823,-23,25,0,0,0,0,0,0,0,0,0,0,12,72,0
72,1040,130,770,770,595,92,0,0,0,-830,0,0,0,-15,687,502,765,810,0,0,5076,251,120,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,66,0,100,1,0,0,0,0,0,0,0,0,1100,823,-23,25,0,0,0,0,0,0,0,0,0,0,12,72,0
73,1048,131,770,770,588,98,0,0,0,-832,0,0,0,-15,686,490,765,810,0,0,5076,251,120,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,66,0,100,1,0,0,0,0,0,0,0,0,1100,823,-23,25,0,0,0,0,0,0,0,0,0,0,12,72,0
74,1056,132,770,770,602,126,0,0,0,-834,0,0,0,-19,728,475,751,778,0,0,5076,249,120,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,62,0,100,1,0,0,0,0,0,0,0,0,1100,823,-23,25,0,0,0,0,0,0,0,0,0,0,12,72,0
75,1064,133,770,770,624,130,0,0,0,-835,0,0,0,-20,754,493,735,748,0,0,5076,249,120,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,62,0,100,1,0,0,0,0,0,0,0,0,1100,823,-23,25,0,0,0,0,0,0,0,0,0,0,12,72,0
76,1072,134,770,770,654,80,0,0,0,-836,0,0,0,-13,735,573,715,722,0,0,6432,250,120,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,58,0,100,1,0,0,0,0,0,0,0,0,1100,823,-23,25,0,0,0,0,0,0,0,0,0,0,12,72,0
77,1080,135,770,770,695,56,0,0,0,-836,0,0,0,-9,751,638,686,700,0,0,6432,250,120,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,58,0,100,1,0,0,0,0,0,0,0,0,1100,823,-23,25,0,0,0,0,0,0,0,0,0,0,12,72,0
78,1088,136,770,770,712,43,0,0,0,-837,0,0,0,-7,755,668,686,700,0,0,6432,250,120,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,58,0,100,1,0,0,0,0,0,0,0,0,1100,823,-23,25,0,0,0,0,0,0,0,0,0,0,12,72,0
79,1096,137,770,770,721,45,0,0,0,-837,0,0,0,-7,766,676,668,680,0,0,5073,256,120,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,54,0,100,1,0,0,0,0,0,0,0,0,1100,823,-23,25,0,0,0,0,0,0,0,0,0,0,12,72,0
80,1104,138,770,770,730,51,0,0,0,-838,0,0,0,-8,782,679,647,664,0,0,5073,256,120,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,54,0,100,1,0,0,0,0,0,0,0,0,1100,823,-23,25,0,0,0,0,0,0,0,0,0,0,12,72,0
81,1112,139,770,770,743,159,0,0,0,-841,0,0,0,-23,902,583,620,642,0,0,5066,252,120,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,50,0,100,1,0,0,0,0,0,0,0,0,1100,823,-23,25,0,0,0,0,0,0,0,0,0,0,12,72,0
82,1120,140,770,770,754,130,0,0,0,-842,0,0,0,-21,885,623,601,615,0,0,5066,252,120,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,50,0,100,1,0,0,0,0,0,0,0,0,1100,823,-23,25,0,0,0,0,0,0,0,0,0,0,12,72,0
