seq,t_ms,pid_tick,base_speed,speed_plan,speed_out,steer_out,err,lookahead,trend,yaw10,ra_yaw10,ra_hard_target10,ra_outer_cmd,yaw_rate_dps,duty_left,duty_right,left_speed,right_speed,ra_timer,ra_hard_cnt,tf_us,inter_us,valid_rows,ra_flag,ra_pre,ra_phase,ra_dir,ra_ip_row,ra_slow_row,ra_turn_row,ra_exit_reason,route_step,route_flag,route_action,post_edge_side,speed_reason,line_lost,inter_type,sym_component,ip_max_row,box_top,box_bottom,box_left,box_right,pre_detail
0,32,4,2128,2128,2468,-8,4,6,2,-19,0,0,0,3,2460,2476,0,1,0,0,7658,117,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
1,64,8,2128,2128,2463,-199,4,6,2,-8,0,0,0,37,2263,2663,44,39,0,0,4229,117,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
2,96,12,2128,2128,2386,-259,2,2,0,4,0,0,0,42,2127,2646,208,182,0,0,6169,118,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
3,128,16,2128,2128,2302,-525,0,-2,-2,27,0,0,0,77,1776,2828,385,344,0,0,4250,118,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
4,160,20,2128,2128,2211,99,-4,-4,0,30,0,0,0,-14,2311,2112,574,517,0,0,7640,117,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
5,192,24,2128,2128,2124,-158,-6,-6,0,31,0,0,0,15,1966,2282,714,725,0,0,4378,117,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
6,224,28,2128,2128,2075,-113,-6,-6,0,36,0,0,0,7,1962,2189,820,814,0,0,6174,117,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
7,256,32,2128,2128,2031,-55,-10,-8,2,29,0,0,0,-19,1976,2087,899,911,0,0,4261,117,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
8,288,36,2128,2128,2009,-263,-12,-10,2,30,0,0,0,-2,1745,2273,939,959,0,0,4265,117,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
9,320,40,2128,2128,1977,-41,-12,-10,2,18,0,0,0,-42,1936,2018,1006,1022,0,0,4404,117,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
10,352,44,2128,2128,1956,-280,-12,-8,4,11,0,0,0,-9,1676,2237,1035,1075,0,0,4415,117,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
11,384,48,2128,2128,1936,-78,-12,-8,4,0,0,0,0,-38,1858,2014,1084,1107,0,0,4277,118,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
12,416,52,2128,2128,1908,-196,-12,-6,6,-4,0,0,0,-18,1711,2105,1127,1177,0,0,4266,126,53,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
13,448,56,2128,2128,1902,-12,-10,-4,6,-23,0,0,0,-46,1889,1914,1146,1182,0,0,6274,116,51,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
14,480,60,2128,2128,1890,-154,-8,-4,4,-25,0,0,0,-16,1735,2044,1166,1211,0,0,4489,116,51,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
15,512,64,2128,2128,1879,-143,-6,-2,4,-35,0,0,0,-15,1736,2023,1187,1232,0,0,7887,114,49,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
16,544,68,2128,2128,1874,40,-6,-2,4,-42,0,0,0,-27,1914,1834,1199,1241,0,0,4518,113,48,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
17,568,71,1895,1397,1510,-42,-4,2,6,-43,0,0,0,-3,1468,1553,1218,1250,0,0,6376,109,45,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
18,576,72,1662,1397,1265,-89,-4,2,6,-42,0,0,0,6,1175,1355,1218,1250,0,0,6376,109,45,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
19,584,73,1429,1397,1026,-62,-4,2,6,-42,0,0,0,4,964,1088,1210,1236,0,0,6376,109,45,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
20,592,74,1397,1397,1091,40,-4,2,6,-44,0,0,0,-8,1131,1051,1212,1228,0,0,4827,123,43,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
21,600,75,1397,1397,1103,35,-4,2,6,-44,0,0,0,-8,1139,1067,1220,1234,0,0,4827,123,43,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
22,608,76,1397,1397,1102,59,-4,2,6,-45,0,0,0,-11,1162,1043,1218,1238,0,0,4827,123,43,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
23,616,77,1397,1397,1102,34,-2,2,4,-45,0,0,0,-9,1137,1068,1218,1238,0,0,8428,119,40,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
24,624,78,1397,1397,1108,55,-2,2,4,-47,0,0,0,-11,1164,1052,1215,1218,0,0,8428,119,40,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
25,632,79,1397,1397,1123,25,0,2,2,-48,0,0,0,-8,1149,1097,1182,1191,0,0,9463,112,36,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
26,640,80,1397,1397,1123,44,0,2,2,-48,0,0,0,-10,1167,1079,1182,1191,0,0,9463,112,36,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
27,648,81,1397,1397,1123,-139,0,2,2,-46,0,0,0,14,983,1263,1182,1191,0,0,7641,107,33,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
28,656,82,1397,1397,1123,-163,0,2,2,-44,0,0,0,19,960,1286,1182,1191,0,0,7641,107,33,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
29,664,83,1397,1397,1154,-86,0,2,2,-44,0,0,0,9,1067,1240,1111,1139,0,0,7641,107,33,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
30,672,84,1397,1397,1167,-42,0,2,2,-44,0,0,0,2,1124,1209,1096,1103,0,0,7503,101,29,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
31,680,85,1397,1397,1181,115,0,2,2,-47,0,0,0,-19,1296,1065,1075,1068,0,0,7503,101,29,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7
32,688,86,1266,898,980,85,2,-4,-6,-51,0,0,0,-26,1065,895,1075,1068,0,0,6956,101,25,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7
33,712,89,1292,1292,1055,-503,2,0,-2,-48,0,0,0,1,552,1559,1010,1047,0,0,6761,2161,21,0,1,0,0,0,0,0,0,0,0,0,0,7,0,1,1,70,7,43,24,84,5
34,720,90,1292,1292,1100,-671,2,0,-2,-48,0,0,0,0,428,1772,998,1027,0,0,6761,2161,21,0,1,0,0,0,0,0,0,0,0,0,0,7,0,1,1,70,7,43,24,84,5
35,728,91,1292,0,1105,-787,0,0,0,-54,0,900,1892,-32,317,1892,998,1027,1,1,6020,2161,15,1,0,3,1,82,70,70,0,0,0,0,0,0,0,1,0,82,13,49,24,84,0
36,736,92,1292,0,1105,-787,0,0,0,-58,4,900,1892,-54,317,1892,992,996,2,2,6020,2545,15,4,0,3,1,82,70,70,0,0,0,0,0,0,0,4,0,82,13,49,24,84,0
37,744,93,1292,0,1105,-787,0,0,0,-75,21,900,1892,-117,317,1892,967,967,3,3,6020,2545,15,4,0,3,1,82,70,70,0,0,0,0,0,0,0,4,0,82,13,49,24,84,0
38,752,94,1292,0,1105,-787,0,0,0,-93,39,900,1892,-152,317,1892,967,967,4,4,6924,1958,8,4,0,3,1,96,70,70,0,0,0,0,0,0,0,4,0,96,13,49,24,84,0
39,760,95,1292,0,1105,-787,0,0,0,-103,49,900,1892,-170,317,1892,967,967,5,5,6924,1958,8,4,0,3,1,96,70,70,0,0,0,0,0,0,0,4,0,96,13,49,24,84,0
40,768,96,1292,0,1105,-787,-14,0,14,-127,73,900,1892,-214,317,1892,967,967,6,6,4955,2082,1,4,0,3,1,110,70,70,0,0,0,0,0,0,0,4,0,110,13,49,24,84,0
41,776,97,1292,0,1105,-787,-14,0,14,-141,87,900,1892,-232,317,1892,860,1004,7,7,4955,2082,1,4,0,3,1,110,70,70,0,0,0,0,0,0,0,4,0,110,13,49,24,84,0
42,784,98,1292,0,1105,-787,-14,0,14,-168,114,900,1892,-254,317,1892,823,1008,8,8,4955,2082,1,4,0,3,1,110,70,70,0,0,0,0,0,0,0,4,0,110,13,49,24,84,0
43,792,99,1292,0,1105,-787,-30,0,30,-198,144,900,1892,-283,317,1892,793,997,9,9,5662,102,3,4,1,3,1,110,70,70,0,0,0,0,0,0,0,4,0,108,13,49,24,84,7
44,800,100,1292,0,1105,-787,-30,0,30,-215,161,900,1892,-304,317,1892,793,997,10,10,5662,102,3,4,1,3,1,110,70,70,0,0,0,0,0,0,0,4,0,108,13,49,24,84,7
45,808,101,1292,0,1045,-728,-46,0,46,-255,201,900,1773,-364,317,1773,773,983,11,11,5270,102,3,4,1,3,1,110,70,70,0,0,0,0,0,0,0,4,0,108,13,49,24,84,7
