seq,t_ms,pid_tick,base_speed,speed_plan,speed_out,steer_out,err,lookahead,trend,yaw10,ra_yaw10,ra_hard_target10,ra_outer_cmd,yaw_rate_dps,duty_left,duty_right,left_speed,right_speed,ra_timer,ra_hard_cnt,tf_us,inter_us,battery_x10,valid_rows,ra_flag,ra_pre,ra_phase,ra_dir,ra_ip_row,ra_slow_row,ra_turn_row,ra_exit_reason,route_step,route_flag,route_action,post_edge_side,speed_reason,line_lost,inter_type,sym_component,ip_max_row,box_top,box_bottom,box_left,box_right,pre_detail,turn_mark,hard_enter_ip,hard_enter_tick,pre_seen_frames
143,1704,213,1450,1450,1400,0,0,0,0,1448,916,800,1210,63,1400,1400,448,444,70,30,5065,57,119,0,0,0,5,1,96,38,18,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,169,0
144,1712,214,2461,770,2444,-362,0,0,0,1454,0,0,0,57,2081,2806,470,445,0,0,6412,57,119,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,169,0
145,1720,215,2126,770,2083,-321,0,0,0,1456,0,0,0,51,1761,2405,496,455,0,0,6412,57,119,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,169,0
146,1728,216,1791,770,1726,-257,0,0,0,1459,0,0,0,42,1469,1984,509,461,0,0,6584,3,119,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,169,0
147,1736,217,1456,770,1373,-232,0,0,0,1461,0,0,0,37,1140,1605,510,468,0,0,6584,3,119,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,169,0
148,1744,218,1121,770,1021,-125,0,0,0,1462,0,0,0,21,895,1147,510,468,0,0,6584,3,119,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,169,0
149,1752,219,786,770,665,-85,0,0,0,1463,0,0,0,14,579,751,517,476,0,0,6583,3,119,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,169,0
150,1760,220,770,770,794,10,0,0,0,1462,0,0,0,0,805,783,527,498,0,0,6583,3,119,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,169,0
151,1768,221,770,770,793,-35,0,0,0,1463,0,0,0,5,757,829,542,518,0,0,6583,57,119,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,169,0
152,1776,222,770,770,784,3,0,0,0,1463,0,0,0,3,788,780,554,541,0,0,6583,57,119,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,169,0
153,1784,223,770,770,784,56,0,0,0,1461,0,0,0,-7,840,728,554,541,0,0,6583,57,119,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,169,0
154,1792,224,770,770,781,80,0,0,0,1460,0,0,0,-12,862,700,560,548,0,0,6583,57,119,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,169,0
155,1800,225,770,770,782,41,0,0,0,1460,0,0,0,-7,824,741,558,545,0,0,6583,57,119,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,169,0
156,1808,226,770,770,786,-81,0,0,0,1462,0,0,0,10,704,867,546,544,0,0,6582,58,119,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,169,0
157,1816,227,770,770,786,-70,0,0,0,1463,0,0,0,11,715,856,546,544,0,0,6582,58,119,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,169,0
158,1824,228,770,770,789,-103,0,0,0,1465,0,0,0,15,685,893,538,538,0,0,6582,58,119,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,169,0
159,1832,229,770,770,791,-36,0,0,0,1465,0,0,0,6,755,827,533,536,0,0,7940,57,119,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,169,0
160,1840,230,770,770,794,5,0,0,0,1464,0,0,0,0,799,789,526,529,0,0,7940,57,119,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,169,0
161,1848,231,770,770,801,30,0,0,0,1464,0,0,0,-4,831,771,513,515,0,0,6573,57,119,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,169,0
162,1856,232,770,770,801,85,0,0,0,1462,0,0,0,-12,886,716,513,515,0,0,6573,57,119,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,169,0
163,1864,233,770,770,809,31,0,0,0,1462,0,0,0,-5,840,777,499,499,0,0,6573,57,119,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,169,0
164,1872,234,770,770,816,-4,0,0,0,1462,0,0,0,0,811,820,480,490,0,0,6573,57,119,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,169,0
165,1880,235,770,770,823,-55,0,0,0,1463,0,0,0,7,767,878,465,476,0,0,6573,57,119,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,169,0
166,1888,236,770,770,827,-54,0,0,0,1464,0,0,0,8,772,882,457,468,0,0,6573,57,119,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,169,0
167,1896,237,770,770,827,-43,0,0,0,1464,0,0,0,7,783,870,457,468,0,0,6573,57,119,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,169,0
168,1904,238,770,770,831,5,0,0,0,1464,0,0,0,1,836,826,452,456,0,0,6573,57,119,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,169,0
169,1912,239,770,770,835,46,0,0,0,1463,0,0,0,-6,881,789,448,443,0,0,6573,58,119,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,169,0
170,1920,240,770,770,840,32,0,0,0,1463,0,0,0,-5,873,807,440,432,0,0,6573,58,119,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,169,0
171,1928,241,770,770,840,-4,0,0,0,1464,0,0,0,3,836,844,440,432,0,0,6572,58,119,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,169,0
172,1936,242,770,770,843,-41,0,0,0,1464,0,0,0,5,801,885,433,427,0,0,6572,58,119,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,169,0
173,1944,243,770,770,846,-101,0,0,0,1467,0,0,0,14,745,947,424,424,0,0,6572,58,119,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,169,0
174,1952,244,770,770,848,-70,0,0,0,1467,0,0,0,11,778,918,421,418,0,0,7931,58,119,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,169,0
175,1960,245,770,770,849,-99,0,0,0,1469,0,0,0,15,750,948,420,416,0,0,7931,58,119,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,169,0
