seq,t_ms,pid_tick,base_speed,speed_plan,speed_out,steer_out,err,lookahead,trend,yaw10,ra_yaw10,ra_hard_target10,ra_outer_cmd,yaw_rate_dps,duty_left,duty_right,left_speed,right_speed,ra_timer,ra_hard_cnt,tf_us,inter_us,valid_rows,ra_flag,ra_pre,ra_phase,ra_dir,ra_ip_row,ra_slow_row,ra_turn_row,ra_exit_reason,route_step,route_flag,route_action,post_edge_side,speed_reason,line_lost,inter_type,sym_component,ip_max_row,box_top,box_bottom,box_left,box_right,pre_detail
0,8,1,1308,1308,1265,-34,-18,0,18,8,0,0,0,4,1230,1300,0,-1,0,0,5939,1177,15,0,1,0,0,0,0,0,0,0,0,0,0,5,0,4,0,68,14,50,26,86,5
1,16,2,1308,1308,1265,-69,-18,0,18,8,0,0,0,2,1196,1335,0,-2,0,0,5939,1177,15,0,1,0,0,0,0,0,0,0,0,0,0,5,0,4,0,68,14,50,26,86,5
2,24,3,1308,1308,1265,-92,-18,0,18,8,0,0,0,0,1173,1358,0,-2,0,0,7453,1149,16,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7
3,32,4,1308,1308,1245,-175,-20,0,20,9,0,0,0,4,1070,1420,1,-1,0,0,5721,71,12,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7
4,40,5,1308,1308,1227,-217,-20,0,20,10,0,0,0,6,1010,1444,0,-1,0,0,5721,71,12,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7
5,48,6,1308,1308,1265,-188,-18,0,18,10,0,0,0,3,1077,1453,0,-1,0,0,7284,74,15,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7
6,56,7,1308,1308,1260,-224,-18,0,18,11,0,0,0,7,1035,1485,11,7,0,0,7284,74,15,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7
7,64,8,1308,1308,1236,-244,-20,0,20,11,0,0,0,7,991,1480,21,16,0,0,5834,75,16,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7
8,72,9,1308,1308,1211,-263,-20,0,20,12,0,0,0,9,948,1475,32,28,0,0,5834,75,16,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7
9,80,10,1308,1308,1195,-256,-20,0,20,13,0,0,0,7,938,1451,32,28,0,0,5834,75,16,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7
10,88,11,1308,1308,1174,-235,-20,0,20,13,0,0,0,4,938,1410,41,38,0,0,7206,73,14,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7
11,96,12,1308,1308,1154,-226,-20,0,20,13,0,0,0,2,928,1380,54,47,0,0,7206,73,14,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7
